순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,쿵푸팬더3,2016-01-28,14616595220 ,0.526,14642778220 ,1861134 ,1863589 ,1365 ,46588 ,미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,"애니메이션,액션,어드벤처","여인영,알레산드로 칼로니","잭 블랙,안젤리나 졸리,더스틴 호프만,성룡,세스 로건,루시 리우,데이빗 크로스,J.K. 시몬스"
2,검사외전,2016-02-03,4035836800 ,0.145,4060796800 ,536415 ,539688 ,1268 ,6820 ,한국,한국,"(주)영화사 월광,(주)사나이픽처스",(주)쇼박스,15세이상관람가,"범죄,코미디",이일형,"황정민,강동원,이성민,박성웅,김응수,신소율,주진모,김원해,김홍파,김병옥,박종환,전배수,박지환,손종학,신혜선,김시은,김종수,한재영,박지환,박종우,박지홍,송승현,윤석민,이규호,이석준,이선주,이승민,이승우,이승준,이승훈,이승훈,최현준"
3,오빠생각,2016-01-21,1938779035 ,0.07,7171122066 ,256236 ,952918 ,535 ,11788 ,한국,한국,(주)조이래빗,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,전쟁",이한,"임시완,고아성,이희준,이준혁,정준원,이레,김영재,임윤경,정대웅,정병두,정세훈,이건하,이성욱,이승빈,이승준,이연화,홍동영,홍솔,강현구,정준용"
4,"로봇, 소리",2016-01-27,1888539045 ,0.068,2500527845 ,253547 ,342118 ,609 ,14669 ,한국,한국,"(주)영화사 좋은날,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,이호재,"이성민,이희준,이하늬,김원해,채수빈,심은경,곽시양,이영진,이무생,남연우,전국환,류준열,박영수,이현석,박정민,박지훈,안광복,유민상,이상우,이승준,노소영"
5,레버넌트: 죽음에서 돌아온 자,2016-01-14,1990250280 ,0.072,15388963530 ,249611 ,1919960 ,563 ,10650 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"어드벤처,드라마",알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오,톰 하디"
6,빅쇼트,2016-01-21,1064337300 ,0.038,3059353807 ,128468 ,379951 ,333 ,5147 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,드라마,아담 맥케이,"크리스찬 베일,스티브 카렐,라이언 고슬링,브래드 피트"
7,내부자들: 디 오리지널,2015-12-31,342134200 ,0.012,16813629575 ,42522 ,2064510 ,186 ,1892 ,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명"
8,히말라야,2015-12-16,327343200 ,0.012,59975326415 ,42186 ,7734133 ,221 ,2379 ,한국,한국,(주)제이케이필름,씨제이이앤엠(주),12세이상관람가,드라마,이석훈,"황정민,정우,조성하,김인권,라미란,김원해,이해영,전배수,정유미,유선,한명환,김재준,박민우,배상민,이춘우,이혜진,최종률"
9,굿 다이노,2016-01-07,252842800 ,0.009,9735255138 ,34334 ,1325612 ,208 ,1565 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",피터 손,
10,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,231627600 ,0.008,768717700 ,34241 ,114507 ,132 ,1134 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
11,그날의 분위기,2016-01-14,213363300 ,0.008,5129772112 ,27313 ,650554 ,127 ,1638 ,한국,한국,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,"김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정"
12,세기의 매치,2016-01-28,124815800 ,0.004,143749400 ,16316 ,18896 ,187 ,2189 ,미국,미국,,판씨네마(주),12세이상관람가,드라마,에드워드 즈윅,"토비 맥과이어,리브 슈라이버,피터 사스가드"
13,유스,2016-01-07,75062100 ,0.003,572947900 ,9692 ,73861 ,65 ,352 ,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
14,스티브 잡스,2016-01-21,69225169 ,0.002,504435076 ,8563 ,64985 ,42 ,438 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,대니 보일,"마이클 패스벤더,케이트 윈슬렛,세스 로건"
15,킬 미 달링,2016-01-28,53894200 ,0.002,59653200 ,7101 ,7810 ,58 ,655 ,네덜란드,"네덜란드,벨기에,독일,아일랜드",,(주)블룸즈베리리소시스리미티드,15세이상관람가,"멜로/로맨스,코미디",마이크 반 디엠,"제로엔 반 코닝스부르헤,조지나 버밴"
16,브루클린의 멋진 주말,2016-01-21,52869300 ,0.002,206033500 ,7020 ,27558 ,36 ,332 ,미국,미국,,(주)영화사 진진,12세이상관람가,드라마,리차드 론크레인,"모건 프리먼,다이안 키튼,캐리 프레스톤,신시아 닉슨"
17,당신을 기다리는 시간,2016-01-28,28668100 ,0.001,36140100 ,3925 ,4976 ,31 ,298 ,이탈리아,"이탈리아,프랑스",,찬란,15세이상관람가,드라마,피에로 메시나,"줄리엣 비노쉬,루 드 라쥬,조르지오 콜란겔리"
18,캐롤,2016-02-04,36151500 ,0.001,39873000 ,3883 ,4342 ,22 ,27 ,미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨"
19,바닷마을 다이어리,2015-12-17,30797500 ,0.001,754681784 ,3641 ,92329 ,22 ,166 ,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
20,구스범스,2016-01-14,24358000 ,0.001,2271132212 ,3294 ,304949 ,41 ,273 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,코미디",롭 레터맨,"잭 블랙,딜런 미네트,오데야 러쉬,할스톤 세이지"
21,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,2016-01-07,22704000 ,0.001,1472064700 ,3004 ,202432 ,29 ,166 ,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,하시모토 마사카즈,
22,아버지의 초상,2016-01-28,16450500 ,0.001,24281500 ,2730 ,3931 ,25 ,224 ,프랑스,프랑스,,"미디어소프트,(주)뮤제엔터테인먼트",12세이상관람가,드라마,스테판 브리제,뱅상 랭동
23,시간을 달리는 소녀,2007-06-14,21040400 ,0.001,656436700 ,2698 ,94591 ,18 ,155 ,일본,일본,,"THE 픽쳐스,씨제이엔터테인먼트",전체관람가,"애니메이션,판타지,멜로/로맨스",호소다 마모루,"이시다 타쿠야,나카 리이사"
24,나를 잊지 말아요,2016-01-07,14514000 ,0.001,3407883000 ,2408 ,426928 ,21 ,100 ,한국,한국,(주)더블유 팩토리,씨제이이앤엠(주),15세이상관람가,멜로/로맨스,이윤정,"정우성,김하늘,배성우,장영남,조이진,임주은,허진,이준혁,온주완,권해효,김봉근,윤다경,임태호,박지원,이상훈,이승원,이우주,이은이,최준환"
25,겁쟁이 페달: 더 무비,2016-01-14,14651000 ,0.001,77365192 ,2025 ,10923 ,10 ,76 ,일본,일본,,(주)미디어캐슬,전체관람가,애니메이션,나가누마 노리히로,
26,동주,2016-02-17,13048000 ,0,13048000 ,1908 ,1908 ,4 ,7 ,한국,한국,(주) 루스이소니도스,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진"
27,번개맨,2016-02-11,15190000 ,0.001,15190000 ,1791 ,1791 ,5 ,9 ,한국,한국,"(주)드림써치C&C,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
28,순응자,2016-01-28,13927000 ,0.001,13967800 ,1749 ,2157 ,8 ,79 ,이탈리아,"이탈리아,프랑스,독일",,㈜영화사 백두대간,청소년관람불가,드라마,베르나르도 베르톨루치,"장-루이 트린티냥,스테파니아 산드렐리,도미니크 샌다"
29,갓즈 포켓,2016-01-28,11950500 ,0,12806500 ,1675 ,1782 ,38 ,341 ,미국,미국,,와이드 릴리즈(주),청소년관람불가,드라마,존 슬래터리,"필립 세이모어 호프만,존 터투로,크리스티나 헨드릭스,리차드 젠킨스"
