순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,살인의뢰,2015-03-12,4986747946,0.23,5038532946,608687,615046,646,19381,한국,한국,(주)미인픽쳐스,씨네그루(주)다우기술,청소년관람불가,"범죄,스릴러",손용호,"김상경,김성균,박성웅,윤승아,조재윤,김의성,기주봉,홍성덕,오대환,이정훈,이진수,박소희,박일우,박혜미,송영창,태욱,김덕순,이다희,이상인,이용출,임종윤"
2,킹스맨 : 시크릿 에이전트,2015-02-11,4817778500,0.222,40952439020,589840,4970601,569,15282,미국,"미국,영국",,이십세기폭스코리아(주),청소년관람불가,"액션,스릴러",매튜 본,"콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인"
3,채피,2015-03-12,3552725654,0.164,3564761654,436576,437579,536,16729,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,스릴러",닐 블롬캠프,"휴 잭맨,샬토 코플리,시고니 위버,데브 파텔"
4,위플래쉬,2015-03-12,2997879500,0.138,3246736900,377109,409149,436,11589,미국,미국,,(주)쇼박스,15세이상관람가,드라마,다미엔 차젤레,"마일즈 텔러,J.K. 시몬스"
5,소셜포비아,2015-03-12,1422133954,0.066,1465776354,181394,186043,368,10113,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철"
6,헬머니,2015-03-05,1033680400,0.048,3576654872,132223,452470,332,6569,한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,코미디,신한솔,"김수미,정만식,김정태,이태란,홍성덕,박승찬,이형빈,강경탁,임재수,박은영,박지영,박혜진,정진혁,채승훈,선현철,손재영,김달선,유병선,유용욱,윤수진,이강철,이규섭,김홍파,한진원,이성민,이승준,이영은,이영은,이은미,김지훈,김원해,이승천,박준금,정혜선,김영옥,길해연,지대한,조영진,장원영,권병길,박충선"
7,이미테이션 게임,2015-02-17,756093300,0.035,13320713320,94868,1695376,300,4647,영국,영국,,메가박스(주)플러스엠,15세이상관람가,"드라마,스릴러",모튼 틸덤,"베네딕트 컴버배치,키이라 나이틀리,매튜 구드"
8,순수의 시대,2015-03-05,467596300,0.022,3699770428,60755,463616,344,5299,한국,한국,"(주)화인웍스,(주)키메이커",씨제이이앤엠(주),청소년관람불가,"사극,드라마",안상훈,"신하균,장혁,강한나,강하늘,박혜준,정현국,권승구,서지오,권지훈,천준호,최아람,양영조,김경애,오하늬,윤민규,이광기,김민수,이상민,이수민,손병호,박갑진,최무성,기주봉,이재용,문영동,조희봉"
9,드래곤 블레이드,2015-03-12,367229100,0.017,382053100,48254,50357,264,4388,중국,중국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처",이인항,"성룡,존 쿠삭,애드리언 브로디,시원"
10,버드맨,2015-03-05,249913300,0.012,1509843400,30827,186904,146,1913,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"코미디,드라마",알레한드로 곤잘레스 이냐리투,"마이클 키튼,에드워드 노튼,엠마 스톤,나오미 왓츠"
11,조선명탐정 : 사라진 놉의 딸,2015-02-11,114448100,0.005,30449839428,15440,3870860,146,1352,한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,코미디,어드벤처",김석윤,"김명민,오달수,이연희,강다현,전건익,정명철,박지선,배영민,정혜은,조관우,조명행,최지명,송병철,김나현,이경용,이귀현,이낙준,한대룡,이선도,이성동,이용우,김태환,정원중,남윤나,류광일,류현상,최무성,김원해,우현,황정민"
12,스물,2015-03-25,117221000,0.005,120641000,14216,14725,58,138,한국,한국,"(주)영화나무,(주)아이에이치큐",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이병헌,"김우빈,이준호,강하늘,정덕희,주창욱,권지훈,오하늬,오현경,이성두,정소민,안재홍,이유비,김의성,김종수,민지,황미영"
13,도라에몽 : 스탠 바이 미,2015-02-12,74085700,0.003,3621401029,9818,495305,120,420,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"야마자키 타카시,야기 류이치","미즈타 와사비,오오하라 메구미"
14,우주로봇 씨어,2015-03-12,61367400,0.003,78307400,8619,11562,185,793,중국,중국,,"(주)마인스 엔터테인먼트,(유)영화사 화수분",전체관람가,애니메이션,"왕장준,부걸","엄상현,김성연,안장혁"
15,신데렐라,2015-03-19,72486000,0.003,78420000,7364,8162,40,41,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,멜로/로맨스,케네스 브래너,"릴리 제임스,리처드 매든,케이트 블란쳇,헬레나 본햄 카터,홀리데이 그레인저,소피 맥쉐라"
