순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
12,퇴마: 무녀굴,2015-08-20,66167400 ,0.002,945843500 ,8319 ,119768 ,82 ,778 ,한국,한국,"(주)케이프로덕션,플로우식스(주),버티고필름",씨네그루(주)다우기술,15세이상관람가,"공포(호러),스릴러",김휘,"김성균,유선,천호진,차예련,김혜성,박수민,박시영,임화영,유성훈,윤지민,이상희,이승희,신나리"
13,명탐정 코난 : 화염의 해바라기,2015-08-05,57738800 ,0.002,3290833900 ,7862 ,470399 ,74 ,306 ,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,시즈노 코분,"타카야마 미나미,야마자키 와카나,코야마 리키야,야마구치 캇페이"
14,퇴마전: 마령검의 비밀,2015-08-27,44107000 ,0.001,44107000 ,7422 ,7422 ,50 ,108 ,중국,"중국,홍콩,미국",,(주)누리픽쳐스,15세이상관람가,판타지,"포덕희,조천우","천쿤,리빙빙,조문선,포패이"
15,함정,2015-09-10,32313000 ,0.001,34505000 ,5501 ,5775 ,13 ,19 ,한국,한국,(주)데이드림 엔터테인먼트,(주)인벤트스톤,청소년관람불가,"스릴러,범죄",권형진,"마동석,조한선,김민경,지안,이정원,최선주,하태웅"
16,암살교실,2015-08-27,36701700 ,0.001,39752700 ,4669 ,5008 ,55 ,462 ,일본,일본,,(주)에이원엔터테인먼트,12세이상관람가,"액션,코미디",하스미 에이이치로,"야마다 료스케,시이나 깃페이,강지영"
17,숀더쉽,2015-08-13,30902100 ,0.001,631847500 ,4658 ,90119 ,25 ,141 ,영국,"영국,프랑스",,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","마크 버튼,리처드 스타잭",
18,성실한 나라의 앨리스,2015-08-13,31411800 ,0.001,333410000 ,4065 ,41679 ,53 ,417 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,드라마,안국진,"이정현,이해영,서영화,명계남,오광록,이준혁,이대연,전홍석,박은영,정혜지,최경옥,최성현,안소영,윤희경,이상현,배제기,손범수,지대한,이용녀"
19,메이즈 러너: 스코치 트라이얼,2015-09-16,31089000 ,0.001,31089000 ,3810 ,3810 ,13 ,14 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍"
20,"협녀, 칼의 기억",2015-08-13,28816000 ,0.001,3345857989 ,3717 ,429469 ,34 ,205 ,한국,한국,(주)티피에스컴퍼니,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,액션",박흥식,"이병헌,전도연,김고은,이경영,김태우,이준호,배수빈,문성근,박슬기,장윤성,장은태,강풍,박지훈,고지영,손재영,김수안,김학선"
21,오피스,2015-09-03,28380000 ,0.001,108912000 ,3564 ,13061 ,14 ,26 ,한국,한국,(주)영화사꽃,(주)리틀빅픽쳐스,15세이상관람가,"스릴러,미스터리",홍원찬,"고아성,박성웅,배성우,김의성,류현경,이채은,오대환,박정민,이정환,최철수,안지혜,이성진,이영수,최병모,기주봉"
22,원 와일드 모먼트,2015-08-27,24014000 ,0.001,37712000 ,3125 ,4973 ,40 ,520 ,프랑스,프랑스,,주식회사 씨네룩스,청소년관람불가,코미디,장-프랑소와 리셰,"뱅상 카셀,프랑수아 클뤼제,로라 르 란,앨리스 이자스"
23,인터스텔라,2014-11-06,30143000 ,0.001,82324598200 ,3066 ,10278887 ,2 ,49 ,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,SF,크리스토퍼 놀란,"매튜 매커너히,앤 해서웨이,마이클 케인,제시카 차스테인,케이시 애플렉"
24,나의 어머니,2015-08-20,21357551 ,0.001,58286651 ,2894 ,7821 ,27 ,243 ,이탈리아,"이탈리아,프랑스",,(주)티캐스트,12세이상관람가,드라마,난니 모레티,"마르게리타 부이,존 터투로,난니 모레티"
25,아파치요새,1971-05-01,5430000 ,0,6810000 ,2706 ,3205 ,1 ,16 ,미국,미국,,,,서부극(웨스턴),존 포드,"셜리 템플,헨리 폰다,존 웨인"
26,에스엠타운 더 스테이지,2015-08-13,20533300 ,0.001,284650500 ,2507 ,35857 ,6 ,56 ,한국,한국,(주)에스엠 컬처앤콘텐츠,주식회사 디에스이이디,전체관람가,다큐멘터리,배성상,
27,블러바드,2015-08-13,17552600 ,0.001,81048800 ,2239 ,10092 ,22 ,189 ,미국,미국,,"(주)씨타마운틴픽쳐스,TCO(주)더콘텐츠온",15세이상관람가,드라마,디토 몬티엘,"로빈 윌리엄스,로베르토 어과이어,캐시 베이커,봅 오덴커크"
28,마리 이야기: 손끝의 기적,2015-08-20,12866600 ,0,53359100 ,1913 ,7824 ,20 ,164 ,프랑스,프랑스,,오드,전체관람가,드라마,장 피에르 아메리스,"이자벨 까레,아리아나 리부아"
29,스킨 트레이드,2015-08-20,9554000 ,0,18621000 ,1840 ,3588 ,5 ,35 ,미국,"미국,캐나다,태국",,(주)로드하우스,청소년관람불가,"액션,스릴러",에카차이 우에크롱탐,"돌프 룬드그렌,토니 자,론 펄먼,피터 웰러,마이클 제이 화이트"
30,이민자,2015-09-03,13576600 ,0,15580600 ,1687 ,1925 ,16 ,19 ,미국,미국,,주식회사 씨네룩스,15세이상관람가,"드라마,미스터리,멜로/로맨스",제임스 그레이,"마리옹 꼬띠아르,호아킨 피닉스,제레미 레너"
31,앤트맨,2015-09-03,25642000 ,0.001,26192000 ,1678 ,1778 ,3 ,4 ,미국,"미국,영국",,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF",페이튼 리드,"폴 러드,마이클 더글라스,에반젤린 릴리,코리 스톨"
32,위로공단,2015-08-13,11944000 ,0,72708800 ,1573 ,9626 ,18 ,136 ,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
33,매드 맥스: 분노의 도로,2015-05-14,18467500 ,0.001,32906364462 ,1452 ,3842441 ,2 ,26 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
34,달콤한 인생,,2157000 ,0,3991000 ,1071 ,1776 ,1 ,6 ,이탈리아,"이탈리아,프랑스",,,15세관람가,드라마,페데리코 펠리니,"마르첼로 마스트로얀니,아니타 에크베르그,마르첼로 마스트로얀니"
35,기적의 피아노,2015-09-03,8440000 ,0,21583000 ,1055 ,2645 ,18 ,23 ,한국,한국,(주)보고싶은영화사,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,다큐멘터리,"임성구,김은주","유예은,박정순,유장주,박유천,정혜연,정옥화,김현지,김현희"
36,갤로우즈,2015-09-03,7688000 ,0,11419000 ,961 ,1476 ,3 ,3 ,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),"트래비스 클러프,크리스 로핑","캐시디 지포드,파이퍼 브라운,리즈 미슬러,라이언 슈스,트래비스 클러프"
37,종이 달,2015-07-23,7973000 ,0,189711000 ,889 ,23490 ,5 ,30 ,일본,일본,,"(주)영화사오원,(주)퍼스트런",청소년관람불가,드라마,요시다 다이하치,"미야자와 리에,이케마츠 소스케,코바야시 사토미,오오시마 유코"
38,디올 앤 아이,2015-08-06,6699300 ,0,75647600 ,879 ,9251 ,9 ,55 ,프랑스,프랑스,,(주)영화사 진진,전체관람가,다큐멘터리,프레드릭 청,"라프 시몬스,피테르 뮤리에르,마리옹 꼬띠아르"
39,십계,1973-06-16,1456000 ,0,22290072 ,728 ,12132 ,1 ,4 ,미국,미국,파라마운트 픽쳐스,,전체관람가,"드라마,가족",세실 B. 데밀,"앤 박스터,찰톤 헤스톤,에드워드 G. 로빈슨"
40,그날이 오면,,1399000 ,0,7479000 ,698 ,3622 ,1 ,9 ,미국,미국,,,,"드라마,SF",스탠리 크래이머,"그레고리 펙,에바 가드너"
41,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,6640000 ,0,76490000 ,664 ,7649 ,2 ,3 ,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,쿄고쿠 타카히코,"토쿠이 소라,파일,쿠보 유리카,이이다 리호,쿠스다 아이나,난죠 요시노,미모리 스즈코,우치다 아야,닛타 에미"
42,폴레트의 수상한 베이커리,2015-08-13,4599000 ,0,24859000 ,660 ,3373 ,8 ,45 ,프랑스,프랑스,,㈜영화사 백두대간,청소년관람불가,드라마,제롬 엔리코,"베르나데트 라퐁,카르멘 마우라,도미니크 라바낭"
43,개선문,,1278000 ,0,2990000 ,639 ,1502 ,1 ,12 ,미국,미국,,,,"드라마,멜로/로맨스",루이스 마일스톤,"잉그리드 버그만,찰스 보이어"
44,아마조니아,2015-08-05,3383000 ,0,168470200 ,631 ,23542 ,3 ,17 ,프랑스,"프랑스,브라질",,"(주)영화사 빅,(주)투윈글로벌",전체관람가,다큐멘터리,티에리 라고베르트,
45,상록수,,1232000 ,0,4368000 ,616 ,2174 ,1 ,9 ,한국,한국,신필름,,기타,드라마,신상옥,"허장강,최은희"
46,피케이: 별에서 온 얼간이,2015-09-03,3636000 ,0,25475000 ,606 ,3213 ,3 ,3 ,인도,인도,,(주)와우픽쳐스,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,아누쉬카 샤르마"
47,우먼 인 골드,2015-07-09,4610000 ,0,1103288800 ,573 ,143291 ,4 ,18 ,미국,"미국,영국",,(주)팝엔터테인먼트,12세이상관람가,드라마,사이먼 커티스,"헬렌 미렌,라이언 레놀즈,다니엘 브륄"
48,맛2,2015-09-02,2801000 ,0,2801000 ,563 ,563 ,20 ,20 ,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",경석호,"이은미,이은미"
49,오늘영화,2015-08-20,4064700 ,0,18366900 ,559 ,2557 ,13 ,106 ,한국,한국,서울독립영화제,(주)인디플러그,15세이상관람가,"멜로/로맨스,기타","윤성호,강경태,구교환,이옥섭","정연주,박종환,백승화,백수장,박민지,허정도,구교환,임성미,박현영,박정범,박혁권,한희재,조영각,조영각,조선미,조명현,정일성,정연이,장승연,김서영,김성록,이용승,이승석,이석형,이상용,윤혜숙,윤지아,김도영,김도영,김도영,김동현,김민화,김보라,양성호,김예은,김택윤,김현민,나두열,백현철,백승화"
50,사랑을 카피하다,2011-05-05,1676000 ,0,143515100 ,556 ,18746 ,1 ,16 ,프랑스,프랑스,,(주)씨타마운틴픽쳐스,15세이상관람가,드라마,압바스 키아로스타미,"윌리엄 쉬멜,줄리엣 비노쉬"
51,히트맨: 에이전트 47,2015-09-03,4190000 ,0,11012000 ,552 ,1310 ,1 ,2 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,범죄,스릴러",알렉산더 바흐,"루퍼트 프렌드,재커리 퀸토,한나 웨어"
52,어바웃 리키,2015-09-03,3998000 ,0,3998000 ,537 ,537 ,3 ,3 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,드라마,조나단 드미,"메릴 스트립,케빈 클라인,마미 검머,릭 스프링필드,세바스찬 스탠"
53,러브 앤 머시,2015-07-30,4055900 ,0,209757800 ,529 ,26548 ,6 ,37 ,미국,미국,,판씨네마(주),15세이상관람가,드라마,빌 포래드,"존 쿠삭,폴 다노,엘리자베스 뱅크스,폴 지아마티"
54,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,3264700 ,0,373689000 ,526 ,53679 ,5 ,55 ,한국,한국,(주)미디어캐슬,(주)리틀빅픽쳐스,전체관람가,"애니메이션,가족,어드벤처","최경석,노나카 카즈미","엄상현,시영준,안장혁,정주원,안효민,이경태,이경태"
55,무민 더 무비,2015-08-13,3602200 ,0,132298700 ,520 ,18165 ,6 ,42 ,핀란드,"핀란드,프랑스",,(주)팝엔터테인먼트,전체관람가,"애니메이션,코미디,가족",자비에 피카르,
56,007 살인번호,,955000 ,0,16729000 ,488 ,8328 ,1 ,9 ,영국,영국,,,,"액션,어드벤처",테렌스 영,"숀 코네리,우슬라 안드레스,버나드 리"
57,미션: 톱스타를 훔쳐라,2015-09-03,2868000 ,0,2868000 ,478 ,478 ,2 ,2 ,한국,한국,(주)영화사희망,(주)드림팩트엔터테인먼트,청소년관람불가,"액션,코미디,드라마",노병하,"오창석,정헌,김주리,윤아민,한상준,최제헌,진우진,박영준,박동빈"
58,앙: 단팥 인생 이야기,2015-09-10,3363000 ,0,9068000 ,475 ,1284 ,1 ,3 ,일본,일본,,그린나래미디어(주),12세이상관람가,드라마,가와세 나오미,"키키 키린,나가세 마사토시"
59,연평해전,2015-06-24,2565000 ,0,45549870330 ,473 ,6040604 ,3 ,5 ,한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일"
60,장미의 이름,1989-06-03,1378000 ,0,9933000 ,463 ,4675 ,1 ,12 ,프랑스,"프랑스,이탈리아,독일",프랑스3시네마,이십세기폭스필름코퍼레이션,연소자관람불가,"드라마,미스터리,스릴러,범죄",장 자끄 아노,"숀 코네리,크리스찬 슬레이터"
61,가을비 우산속에,1979-08-23,876000 ,0,5266000 ,433 ,2628 ,1 ,5 ,한국,한국,(주)동아수출공사,,국민학생관람불가,"드라마,멜로/로맨스",석래명,"신성일,정윤희,김자옥,문정숙"
62,쿠크하트 : 시계심장을 가진 소년,2015-08-20,2259000 ,0,27618200 ,430 ,4323 ,3 ,9 ,프랑스,프랑스,,(주)드림팩트엔터테인먼트,전체관람가,"애니메이션,드라마,어드벤처,판타지","스테판 벨라,마티아스 마르지유","마티아스 마르지유,올리비아 루이즈,그랜드 콥스 마라드,장 로슈포르"
63,러브앤서울 복숭아마을 도색소동기,2015-07-27,2175000 ,0,3847000 ,408 ,744 ,20 ,20 ,한국,"한국,일본",(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,"나나우미 나나,이헌주,조현숙"
64,난 그녀와 키스했다,2015-07-22,3032000 ,0,153050798 ,375 ,19752 ,4 ,26 ,프랑스,프랑스,,(주)엣나인필름,청소년관람불가,코미디,"막심 고바레,노에미 사글리오","피오 마르마이,프랑크 가스탐비드,아드리안나 그라지엘"
65,순교,2015-08-13,2614000 ,0,24161000 ,346 ,3625 ,4 ,43 ,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,임미선
66,우먼 인 블랙: 죽음의 천사,2015-09-10,2280600 ,0,2280600 ,311 ,311 ,2 ,5 ,영국,영국,,"(주)영화사오원,(주)브리즈픽처스",15세이상관람가,공포(호러),톰 하퍼,"피비 폭스,제레미 어바인,헬렌 맥크로리"
67,티파니에서 아침을,2011-08-26,610000 ,0,60098000 ,305 ,15630 ,1 ,12 ,미국,미국,,(주)씨타마운틴픽쳐스,12세이상관람가,"드라마,멜로/로맨스",블레이크 에드워즈,"조지 페파드,오드리 헵번"
68,어느 하녀의 일기,2015-08-06,2178000 ,0,113990900 ,289 ,14882 ,6 ,23 ,프랑스,"프랑스,벨기에",,주식회사 씨네룩스,청소년관람불가,드라마,브누와 쟉꼬,"레아 세이두,뱅상 랭동"
69,극장판 요괴워치: 탄생의 비밀이다냥!,2015-07-22,1813000 ,0,3886414100 ,272 ,550680 ,5 ,19 ,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,"타카하시 시게하루,우시로 신지",
70,사랑아 나는 통곡한다,,510000 ,0,8447000 ,255 ,4216 ,1 ,12 ,미국,미국,,,12세이상관람가,멜로/로맨스,윌리엄 와일러,"올리비아 드 하빌랜드,몽고메리 클리프트,랄프 리차드슨,마리암 홉킨스"
71,한여름의 판타지아,2015-06-11,1899800 ,0,274145258 ,245 ,35321 ,3 ,20 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
72,셀프/리스,2015-09-10,1904000 ,0,1904000 ,238 ,238 ,1 ,1 ,미국,미국,,(주)이수C&E,15세이상관람가,"SF,액션,스릴러",타셈 싱,"라이언 레놀즈,벤 킹슬리,매튜 구드"
73,사랑이 이긴다,2015-09-10,1697000 ,0,4356000 ,230 ,642 ,2 ,2 ,한국,한국,민병훈필름,(주)리틀빅픽쳐스,15세이상관람가,"가족,드라마",민병훈,"최정원,장현성,오유진,정상희,이윤재,김남표,오병관,김윤영,박시영,박정환,손성진,황정민"
74,애정이 꽃피는 나무,,445000 ,0,3270000 ,224 ,1637 ,1 ,4 ,미국,미국,메트로-골드윈-마이어,,,"드라마,전쟁",에드워드 디미트릭,"몽고메리 클리프트,엘리자베스 테일러,에바 마리 세인트"
75,셀마,2015-07-23,1306048 ,0,115251824 ,210 ,15558 ,2 ,7 ,미국,미국,,찬란,12세이상관람가,드라마,에바 두버네이,"데이빗 오예로워,카르멘 에조고,톰 윌킨슨"
76,카라마조프가의 형제들,,415000 ,0,5067000 ,205 ,2521 ,1 ,3 ,미국,미국,,,,드라마,리차드 브룩스,"율 브린너,마리아 쉘"
77,장수상회,2015-04-09,1000000 ,0,8733880643 ,200 ,1164909 ,2 ,2 ,한국,한국,"(주)빅픽쳐,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철"
78,라 트라비아타,2015-08-12,3618000 ,0,18995500 ,189 ,1107 ,12 ,20 ,영국,영국,,에스디시코리아 주식회사,전체관람가,공연,페터 콘비츠니,
79,자유 결혼,1958-10-14,364000 ,0,1371000 ,185 ,568 ,1 ,8 ,한국,한국,동아영화사,,12세이상관람가,코미디,이병일,"최은희,이민자"
80,라이드 : 나에게로의 여행,2015-07-16,1563000 ,0,123899700 ,169 ,15073 ,1 ,7 ,미국,미국,,(주)티캐스트,15세이상관람가,드라마,헬렌 헌트,"헬렌 헌트,루크 윌슨,브렌튼 스웨이츠"
81,더 매직: 리틀톰과 도둑공주,2015-09-24,1328000 ,0,1328000 ,166 ,166 ,1 ,1 ,스페인,"스페인,쿠바",,"㈜코리아스크린,와이드 릴리즈(주)",전체관람가,"애니메이션,판타지,뮤지컬",어네스토 파드롱,
81,위시 아이 워즈 히어,2015-09-10,1328000 ,0,1328000 ,166 ,166 ,1 ,1 ,미국,미국,,(주)영화사 안다미로,15세이상관람가,"코미디,가족,드라마",잭 브라프,"잭 브라프,케이트 허드슨,조이 킹,피어스 가뇽,조시 게드,맨디 파틴킨,애슐리 그린,짐 파슨스,알렉산더 채플린,도날드 페이슨"
83,호프만 이야기,2015-08-22,3858000 ,0,8745000 ,162 ,356 ,3 ,9 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,바틀렛 셔,"이브 아벨,토마스 햄슨"
84,솔로몬의 위증 전편: 사건,2015-08-27,1120000 ,0,1120000 ,160 ,160 ,1 ,1 ,일본,일본,,(주)엔케이컨텐츠,15세이상관람가,미스터리,나루시마 이즈루,"후지노 료코,이타가키 미즈키"
85,시티즌포,2015-11-19,698000 ,0,698000 ,153 ,153 ,1 ,2 ,미국,"미국,독일",,에스디시코리아 주식회사,12세이상관람가,다큐멘터리,로라 포이트러스,
86,라이즈 오브 더 레전드: 황비홍,2015-09-10,1359000 ,0,1359000 ,151 ,151 ,1 ,1 ,홍콩,"홍콩,중국",,"(주)영화사 빅,(주)투윈글로벌",15세이상관람가,액션,주현량,"펑위옌,안젤라 베이비,홍금보,정백연,양가휘,왕락단"
87,샌 안드레아스,2015-06-03,1913000 ,0,14435844152 ,149 ,1716455 ,2 ,10 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,드라마,스릴러",브래드 페이튼,"드웨인 존슨,알렉산드리아 다다리오"
87,스트레이트 아웃 오브 컴턴,2015-09-10,1043000 ,0,1043000 ,149 ,149 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,F. 게리 그레이,"오셔 잭슨 주니어,코리 호킨스,제이슨 미첼,닐 브라운 주니어,알디스 호지,폴 지아마티"
89,밀양 아리랑,2015-07-16,730000 ,0,16079000 ,146 ,2659 ,2 ,3 ,한국,한국,오지필름,(주)시네마달,15세이상관람가,다큐멘터리,박배일,
90,침묵의 시선,2015-09-03,1365000 ,0,4614000 ,138 ,564 ,1 ,2 ,덴마크,덴마크,,(주)엣나인필름,15세이상관람가,다큐멘터리,조슈아 오펜하이머,
91,칼릴 지브란의 예언자,2015-09-10,1008000 ,0,1008000 ,126 ,126 ,1 ,1 ,미국,"미국,프랑스,캐나다,기타,카타르",,판씨네마(주),전체관람가,애니메이션,로저 알러스,"리암 니슨,셀마 헤이엑,존 크랜신스키,쿠벤자네 왈리스"
92,노인을 위한 나라는 없다,2008-02-21,1247400 ,0,453390800 ,125 ,66305 ,1 ,1 ,미국,미국,"파라마운트 밴티지,미라맥스 필름즈",씨제이엔터테인먼트,청소년관람불가,"스릴러,드라마,범죄","조엘 코엔,에단 코엔","조슈 브롤린,하비에르 바르뎀,토미 리 존스"
93,어톤먼트,2008-02-21,1211400 ,0,1392284300 ,123 ,208558 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"멜로/로맨스,드라마,전쟁",조 라이트,"키이라 나이틀리,제임스 맥어보이"
94,액트 오브 킬링,2014-11-20,1143000 ,0,66196421 ,121 ,8372 ,1 ,7 ,덴마크,"덴마크,노르웨이,영국",,(주)엣나인필름,15세이상관람가,다큐멘터리,조슈아 오펜하이머,
95,소수의견,2015-06-24,642000 ,0,2891431205 ,107 ,383332 ,1 ,1 ,한국,한국,(주)하리마오픽쳐스,(주)시네마서비스,15세이상관람가,드라마,김성제,"윤계상,유해진,김옥빈,이경영,장광,권해효,손아람,박주형,이은미,이은우,김의성,조복래,김종수,박충선"
96,대장 부리바,1973-06-29,212000 ,0,19285000 ,106 ,9551 ,1 ,3 ,미국,미국,,,12세이상관람가,"전쟁,액션,어드벤처,드라마,멜로/로맨스",J. 리 톰슨,"토니 커티스,율 브린너"
97,일 트로바토레 잘츠부르크 페스티벌,2015-07-25,2736000 ,0,23638000 ,104 ,933 ,3 ,10 ,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,다니엘레 가티,안나 네트렙코
98,무서운 집,2015-07-30,854000 ,0,7098000 ,102 ,780 ,3 ,17 ,한국,한국,무서운영화,(주)콘텐츠윙,12세이상관람가,공포(호러),양병간,"구윤희,양병간"
99,신은 죽지 않았다,2015-04-16,700000 ,0,281738000 ,100 ,38149 ,1 ,1 ,미국,미국,,"(주)씨타마운틴픽쳐스,(주)에스와이코마드",12세이상관람가,드라마,해롤드 크론크,"쉐인 하퍼,케빈 소르보,트리샤 라파체,코리 올리버,하딜 싯투"
