순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
105,흔들리는 물결,2016-10-27,"1,376,000",0.0%,"11,398,300",182,"1,654",5,19,한국,한국,"비밀의화원,청년필름(주)",무브먼트,12세이상관람가,멜로/로맨스,김진도,"심희섭,고원희"
106,엘렉트라,2016-11-05,"3,702,000",0.0%,"6,831,000",171,312,6,10,미국,미국,,(주)인스터피씨엠,12세이상관람가,공연,,
107,나의 산티아고,2016-07-14,"1,030,200",0.0%,"720,939,232",168,"94,189",2,7,독일,독일,,(주)영화사 진진,12세이상관람가,코미디,줄리아 폰 하인츠,"데비드 스트리에소브,마르티나 게덱,카타리나 탈바흐"
108,할머니의 먼 집,2016-09-29,"744,200",0.0%,"25,403,700",163,"3,706",2,20,한국,한국,영화사 연필,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이소현,"박삼순,이소현,장춘옥,홍순영"
109,우아한 거짓말,2014-03-13,"972,000",0.0%,"11,729,877,300",162,"1,619,439",1,1,한국,한국,"(주)유비유필름,(주)무비락",CGV아트하우스,12세이상관람가,드라마,이한,"김희애,고아성,김유정,김향기,유아인,강다영,강다정,박지영,박진수,선현철,장세영,오유진,정난희,조민영,조수정,이경원,이경원,이나현,이수경,한재훈,이승준,이은진,이재구,이재은,황은정,김민아,김민정,김영재,김지훈,김해일,김화목,박송해"
110,딜쿠샤,2016-11-24,"1,208,000",0.0%,"1,328,000",151,194,1,1,한국,한국,"(주)인디컴,영화사청어람(주)",(주)리틀빅픽쳐스,12세이상관람가,"다큐멘터리,판타지","김태영,이세영","진혜경,길용우,김정옥,김태영,김훈제"
110,벤허,2016-09-14,"1,121,000",0.0%,"11,404,852,395",151,"1,399,415",1,2,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르 베크맘베토브,"잭 휴스턴,토비 켑벨,모건 프리먼,로드리고 산토로,할룩 빌기너,요한 필리프 아스베크,모이세스 아리아스,아예렛 주러,소피아 블랙 디엘리아,제임스 코스모,다토 바크하제,자레스 J. 메즈"
112,파더 앤 도터,2015-12-10,"1,050,000",0.0%,"466,831,100",150,"61,196",1,1,미국,"미국,이탈리아",,(주)박수엔터테인먼트,15세이상관람가,드라마,가브리엘 무치노,"아만다 사이프리드,러셀 크로우,아론 폴"
113,19금 섹스의 늪 무삭특별판,2016-11-15,"746,000",0.0%,"746,000",149,149,20,24,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이재남,
114,피터와 드래곤,2016-09-28,"734,000",0.0%,"865,502,600",141,"109,122",1,4,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"어드벤처,가족,판타지",데이빗 로워리,"브라이스 달라스 하워드,오크스 페글리,웨스 벤틀리,칼 어번,로버트 레드포드,크레이그 홀,이시아 휘틀록 주니어"
115,단지 세상의 끝,2017-01-18,"1,054,000",0.0%,"1,054,000",138,138,1,1,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,드라마,자비에 돌란,"나탈리 베이,뱅상 카셀,마리옹 꼬띠아르,레아 세이두,가스파르 울리엘"
115,이터널 선샤인,2005-11-10,"911,500",0.0%,"3,786,930,292",138,"496,724",1,4,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
117,작은 형,2016-11-30,"816,000",0.0%,"886,000",136,150,1,1,한국,한국,"파인스토리,(주)인베스트하우스",파인스토리,15세이상관람가,드라마,심광진,"전석호,진용욱,민지아,김구민,김민지,김준희,김지혜,이지은,이창원,한결"
118,스와핑 : 친구의 아내,2016-11-15,"752,000",0.0%,"752,000",134,134,20,20,한국,한국,"(주)영화사 사계절,마법사필름",(주)영화사 사계절,청소년관람불가,멜로/로맨스,홍성수,이채담
119,다이노X 탐험대,2016-05-04,"634,000",0.0%,"642,031,900",131,"83,235",2,3,한국,한국,(주)MBC,(주)이수C&E,전체관람가,"애니메이션,다큐멘터리",이동희,"정준하,하동훈"
120,쇼콜라,2017-03-09,"950,500",0.0%,"950,500",124,124,4,8,프랑스,프랑스,,판씨네마(주),12세이상관람가,드라마,로쉬디 젬,"오마 사이,제임스 티에레,클로틸드 헤스메"
121,스타트렉 비욘드,2016-08-17,"1,680,000",0.0%,"10,167,498,220",120,"1,153,770",1,1,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,SF",저스틴 린,"크리스 파인,사이몬 페그,조 샐다나,재커리 퀸토,칼 어번,안톤 옐친,존 조,이드리스 엘바,소피아 부텔라"
122,다이노 타임,2015-04-30,"587,000",0.0%,"2,109,263,800",114,"285,030",1,10,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
122,태풍이 지나가고,2016-07-27,"776,500",0.0%,"770,412,972",114,"92,685",2,9,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아베 히로시,키키 키린,마키 요코,코바야시 사토미"
124,미스터 캣,2016-10-19,"710,000",0.0%,"181,383,750",112,"23,350",2,5,프랑스,"프랑스,중국",,(주)리틀빅픽쳐스,전체관람가,코미디,배리 소넨필드,"케빈 스페이시,제니퍼 가너,크리스토퍼 월켄,말리나 와이즈먼"
125,천공의 벌,2016-11-16,"538,000",0.0%,"538,000",107,107,5,5,일본,일본,,노바엔터테인먼트,15세이상관람가,스릴러,츠츠미 유키히코,"에구치 요스케,모토키 마사히로,나카마 유키에,아야노 고"
125,혼자,2016-11-24,"856,000",0.0%,"1,656,000",107,245,1,1,한국,한국,농부영화사,㈜인디스토리,청소년관람불가,스릴러,박홍민,"이주원,송유현,김동현,김태영"
127,게임회사 여직원들,,"735,000",0.0%,"735,000",105,105,1,1,한국,한국,,,,드라마,"윤성호,박동훈,이랑","이민지,아이린,이지연,정승길,이채은,이명하"
127,카페 소사이어티,2016-09-14,"1,024,000",0.0%,"1,046,320,666",105,"126,311",1,4,미국,미국,,CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,블레이크 라이블리"
129,슈퍼소닉,2016-11-24,"993,000",0.0%,"1,742,000",102,209,1,1,영국,영국,,주식회사 씨네룩스,15세이상관람가,다큐멘터리,매트 화이트크로스,"노엘 갤러거,리암 갤러거"
129,캐롤,2016-02-04,"722,500",0.0%,"2,639,154,116",102,"318,590",2,5,미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨"
131,"나의 딸, 나의 누나",2017-03-23,"699,500",0.0%,"699,500",94,94,3,8,프랑스,프랑스,,판씨네마(주),15세이상관람가,드라마,토마스 비더게인,"프랑소아 다미앙,피네건 올드필드,존 C. 라일리"
131,마미,2014-12-18,"714,000",0.0%,"460,664,500",94,"57,994",1,1,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,드라마,자비에 돌란,"앤 도벌,안토니-올리버 피론,수잔 클레망"
133,당신이 사랑하는 동안에,2005-10-13,"644,000",0.0%,"893,559,500",92,"138,195",1,1,미국,미국,"메트로-골드윈-마이어,레이크쇼어 엔터테인먼트","(주)에이앤비픽쳐스,(주)쇼박스","15세관람가,15세이상관람가","드라마,멜로/로맨스,스릴러",폴 맥기건,"조쉬 하트넷,다이앤 크루거,로즈 번"
134,바닷마을 다이어리,2015-12-17,"608,000",0.0%,"828,481,884",91,"101,163",1,4,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
135,춘몽,2016-10-13,"584,000",0.0%,"113,608,700",84,"14,300",4,20,한국,한국,률필름,"(주)프레인글로벌,(주)스톰픽쳐스코리아",15세이상관람가,드라마,장률,"한예리,양익준,박정범,윤종빈,신민아,유연석,김의성,김태훈,조달환,이재환,임해준,장우진,백종관,백주은,백현진,양영민,정석휘,정재필,조달환,오세현,오재은,윤상일,이관훈,이서,조현정,노슬기"
136,마담 프루스트의 비밀정원,2014-07-24,"663,000",0.0%,"1,124,410,142",83,"143,513",1,5,프랑스,프랑스,,찬란,전체관람가,드라마,실뱅 쇼메,"귀욤 고익스,앤 르니"
137,대세는 백합,,"573,000",0.0%,"573,000",82,82,1,1,한국,한국,,,,드라마,"윤성호,임오정,한인미",
137,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,2016-09-28,"491,000",0.0%,"419,826,500",82,"69,811",2,6,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,다라 오코넬,
139,썸남썸녀,,"566,000",0.0%,"566,000",81,81,1,2,한국,한국,,,,"멜로/로맨스,코미디,드라마",윤성호,"서준영,박희본,조한철,이채은,안재홍,차미영,윤진욱,최예슬,이주승,서이안,윤박"
140,위풍당당 질리 홉킨스,2016-10-26,"569,000",0.0%,"13,603,500",77,"2,083",4,14,미국,미국,,주식회사 쇼미미디어앤트레이딩,전체관람가,"코미디,가족,드라마",스티븐 헤렉,"소피 넬리스,캐시 베이츠,글렌 클로즈,옥타비아 스펜서,줄리아 스타일즈,빌 콥스"
141,블레어 위치,2016-11-23,"684,000",0.0%,"684,000",76,76,1,1,미국,미국,,㈜코리아스크린,15세이상관람가,"공포(호러),스릴러",아담 윈가드,
142,하트 비트,2010-11-25,"570,000",0.0%,"46,870,500",75,"6,264",1,1,캐나다,캐나다,알리앙스 알틀란티스 비바필름,㈜씨에이엔,청소년관람불가,"드라마,멜로/로맨스",자비에 돌란,"모니아 초크리,니엘스 슈나이더,자비에 돌란"
143,11월 단편 상상극장-연애단(短),,"589,000",0.0%,"1,034,000",74,130,1,1,한국,한국,,,,기타,"이현주,현조,김태진",
144,바스티유 데이,2016-10-13,"607,000",0.0%,"766,892,600",73,"96,579",5,16,미국,"미국,프랑스",,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,액션,제임스 왓킨스,"이드리스 엘바,리처드 매든,샬롯 르 본,호세 가르시아,켈리 라일리"
145,양치기들,2016-06-02,"605,000",0.0%,"51,954,700",71,"6,465",1,3,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,"드라마,범죄,스릴러",김진황,"박종환,차래형,송하준,윤정일,김종수,류준열,방민호,손지훈,송여진,이소정,최윤주,김철영,민영선"
146,디시에르토,2016-10-05,"229,000",0.0%,"103,438,500",70,"13,808",5,28,멕시코,"멕시코,프랑스",,(주)제이앤씨미디어그룹,15세이상관람가,"드라마,스릴러",조나스 쿠아론,"가엘 가르시아 베르날,제프리 딘 모건,디에고 카타노,마르코 페레즈"
147,여고생,,"549,000",0.0%,"3,424,200",67,465,2,6,한국,한국,한국영화아카데미,,청소년관람불가,"드라마,가족",박근범,공예지
147,이유없는 반항,1971-03-26,"134,000",0.0%,"13,136,500",67,"5,667",1,4,미국,미국,워너 브러더스 픽쳐스,,"청소년관람불가,전체관람가",드라마,니콜라스 레이,"제임스 딘,나탈리 우드,살 미네오,짐 바쿠"
147,후회하지 않아,2006-11-16,"335,000",0.0%,"264,706,500",67,"42,029",1,1,한국,한국,청년필름(주),씨제이엔터테인먼트,18세관람가,"드라마,멜로/로맨스",이송희일,"이영훈,이한,조현철,김동욱,김정화,정희태,송승민,김화영,나성천,박현민,허록,문정미,김상은,최기원,김일권,임범,최성원,오현수,이승원,이승철,최원석,오류미,양정화,양정석,이혜미,박미현"
150,그림자들의 섬,2016-08-25,"462,000",0.0%,"29,260,300",66,"4,249",1,1,한국,한국,부산민주언론시민연합사업단 미디토리,(주)시네마달,15세이상관람가,다큐멘터리,김정근,
151,파우스트,2012-12-06,"340,000",0.0%,"48,206,000",65,"6,201",1,1,러시아,러시아,,㈜영화사 백두대간,청소년관람불가,드라마,알렉산더 소쿠로프,"요하네스 자일러,게오르그 프리드리히,한나 쉬굴라,앙뜨완느 모노 주니어,이솔다 디차우크,안톤 아다신스키"
151,플라워 쇼,2016-10-27,"464,000",0.0%,"10,229,900",65,"1,480",3,10,아일랜드,아일랜드,,(주)디스테이션,12세이상관람가,드라마,비비안 드 쿠시,엠마 그린웰
153,달빛궁궐,2016-09-07,"379,000",0.0%,"1,146,818,100",64,"152,920",2,8,한국,한국,"스튜디오홀호리(주),(주)콘텐츠판다",(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,판타지,어드벤처",김현주,"김서영,이하늬,권율,김슬기,신용우,이장원,시영준,이상범,이현,강시현,문유정,정주원,신경선,이유리"
154,더 디바이스,2016-11-10,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,주식회사 루믹스미디어,15세이상관람가,"공포(호러),SF,스릴러",제레미 버그,안젤라 디마르코
154,아메리칸 폴터가이스트,2016-11-10,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,주식회사 루믹스미디어,15세이상관람가,공포(호러),마이크 루트코스키,"시모나 푸스코,도나 스팽글러"
156,세븐,1995-11-11,"501,000",0.0%,"92,079,900",58,"11,989",2,9,미국,미국,뉴라인 시네마,(주)드림팩트엔터테인먼트,"연소자관람불가,청소년관람불가","범죄,스릴러",데이빗 핀처,"브래드 피트,모건 프리먼,기네스 팰트로우"
157,러브 어페어,1995-03-11,"181,000",0.0%,"346,000",57,120,1,3,미국,미국,,,고등학생이상관람가,멜로/로맨스,글랜 고든 카론,"아네트 베닝,피어스 브로스넌,워렌 비티"
157,어떻게 헤어질까,2016-11-03,"381,000",0.0%,"8,141,500",57,"1,020",4,20,한국,한국,하준사,하준사,12세이상관람가,"판타지,드라마",조성규,"서준영,박규리,이영란,김강현,최희서,백도빈,우상희,이상훈,조성규"
159,미 비포 유,2016-06-01,"345,000",0.0%,"7,662,905,490",56,"945,037",1,3,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"멜로/로맨스,드라마",테아 샤록,"에밀리아 클라크,샘 클라플린,매튜 루이스"
160,메피스토펠레,2016-10-30,"1,356,000",0.0%,"6,447,000",55,264,6,12,독일,독일,,(주)케빈앤컴퍼니,15세이상관람가,공연,,
161,"금붕어, 여자",2016-11-10,"270,000",0.0%,"270,000",54,54,1,1,일본,일본,,(주)수키픽쳐스,청소년관람불가,미스터리,이시이 가쿠류,"니카이도 후미,오스기 렌"
161,외박: 친구의 여자 (무삭제),2016-11-10,"270,000",0.0%,"270,000",54,54,1,1,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",유승택,
163,로렌스 애니웨이,2013-12-19,"410,000",0.0%,"156,773,356",53,"19,585",1,1,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,"멜로/로맨스,드라마",자비에 돌란,"멜빌 푸포,수잔 클레망"
163,유스,2016-01-07,"424,000",0.0%,"675,703,600",53,"86,822",1,2,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
165,에스 파트너,2016-11-10,"186,000",0.0%,"186,000",52,52,5,26,홍콩,홍콩,,주식회사 레드아이스,청소년관람불가,"멜로/로맨스,코미디",황백기,유심유
166,빅,2016-07-27,"301,000",0.0%,"1,175,338,720",51,"161,059",1,2,미국,"미국,인도",,(주)이수C&E,전체관람가,"애니메이션,어드벤처,코미디,가족",트레버 월,
167,대통령의 연인,1995-12-23,"147,000",0.0%,"147,000",49,49,1,1,미국,미국,유니버셜 픽쳐스,,고등학생이상관람가,"멜로/로맨스,코미디",롭 라이너,"마이클 J. 폭스,아네트 베닝,마틴 쉰"
168,미녀와 야수,1992-07-04,"360,000",0.0%,"1,507,954,500",48,"146,763",1,3,미국,미국,월트디즈니,"워너브러더스 코리아(주),한국소니픽쳐스릴리징브에나비스타영화㈜","연소자관람가,전체관람가","애니메이션,드라마,가족","게리 트러스데일,커크 와이즈","페이지 오하라,로비 벤슨"
168,솔로탈출귀,,"424,000",0.0%,"862,000",48,98,1,5,한국,한국,한국영화아카데미,CGV아트하우스,12세이상관람가,애니메이션,전용석,
170,록키 호러 픽쳐 쇼,1998-06-20,"423,000",0.0%,"37,354,000",47,"4,748",1,5,미국,"미국,영국",이십세기폭스필름코퍼레이션,"(주)팝엔터테인먼트,(주)피터팬픽쳐스",18세 미만인 자는 관람할 수 없는 등급,"공포(호러),뮤지컬,코미디",짐 셔먼,"팀 커리,수잔 서랜든"
170,암흑가의 두 사람,1974-06-28,"119,000",0.0%,"775,000",47,181,1,2,프랑스,프랑스,,,고등학생이상관람가,"드라마,범죄",호세 지오바니,"미셸 부케,밈시 파머,알랑 드롱,제라르 드빠르디유,장 가뱅"
172,로마 위드 러브,2013-04-18,"266,000",0.0%,"1,327,518,229",46,"181,207",1,3,미국,"미국,이탈리아,스페인",,(주)나이너스엔터테인먼트,청소년관람불가,코미디,우디 알렌,"알렉 볼드윈,엘렌 페이지,제시 아이젠버그,페넬로페 크루즈,로베르토 베니니,우디 알렌"
173,스틸 앨리스,2015-04-29,"298,000",0.0%,"871,674,546",45,"112,977",1,3,미국,미국,,그린나래미디어(주),12세이상관람가,드라마,"리처드 글랫저,워시 웨스트모어랜드","줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,케이트 보스워스"
174,보디가드,1992-12-05,"132,000",0.0%,"132,000",44,44,1,1,미국,미국,티그 프로덕션,,고등학생이상관람가,"드라마,멜로/로맨스",믹 잭슨,"휘트니 휴스턴,케빈 코스트너"
174,아이 킬드 마이 마더,2015-01-15,"322,000",0.0%,"45,641,586",44,"5,876",1,1,캐나다,캐나다,,(주)엣나인필름,청소년관람불가,드라마,자비에 돌란,"자비에 돌란,앤 도벌,수잔 클레망,프란시스 아노드"
176,숀더쉽,2015-08-13,"220,000",0.0%,"641,123,000",43,"91,855",1,8,영국,"영국,프랑스",,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","마크 버튼,리처드 스타잭",
177,몰로흐,,"194,000",0.0%,"863,000",41,142,1,1,독일,"독일,러시아,일본,이탈리아,프랑스",,,,드라마,알렉산더 소쿠로프,"옐레나 루파노바,레오니드 모즈고보이"
177,심야식당,2015-06-18,"243,000",0.0%,"1,045,893,974",41,"132,301",1,3,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,마츠오카 조지,"코바야시 카오루,오다기리 조,타카오카 사키"
177,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,2016-08-17,"243,100",0.0%,"268,059,620",41,"35,222",1,8,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"엄상현,전태열,정혜원,정영웅,신용우,배진홍,남도형,이민규,홍소영,이민규"
180,라이온 킹,1994-07-02,"300,000",0.0%,"3,177,733,000",40,"298,264",1,2,미국,미국,월트디즈니,브에나비스타인터내셔널코리아/월트디즈니,"연소자관람가,전체관람가","애니메이션,어드벤처,가족,뮤지컬,드라마","로저 알러스,롭 민코프","매튜 브로데릭,모이라 켈리,조나단 테일러 토마스"
180,레터스 투 갓,2016-02-25,"200,000",0.0%,"432,604,300",40,"66,250",1,1,미국,미국,,(주)모멘텀엔터테인먼트,전체관람가,"가족,드라마",데이빗 닉슨,"태너 맥과이어,제프리 존슨"
180,립반윙클의 신부: 스페셜 에디션,2016-10-13,"398,000",0.0%,"17,430,500",40,"2,031",1,1,일본,일본,,"TCO(주)더콘텐츠온,주식회사 더쿱",15세이상관람가,"드라마,멜로/로맨스",이와이 슌지,"쿠로키 하루,아야노 고"
180,이민자,2015-09-03,"356,000",0.0%,"133,461,123",40,"16,994",1,1,미국,미국,,주식회사 씨네룩스,15세이상관람가,"드라마,미스터리,멜로/로맨스",제임스 그레이,"마리옹 꼬띠아르,호아킨 피닉스,제레미 레너"
180,파수꾼,2011-03-03,"338,500",0.0%,"197,840,600",40,"25,224",1,1,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
185,발레뤼스,2016-11-16,"735,500",0.0%,"735,500",38,38,6,6,프랑스,프랑스,,에스디시코리아 주식회사,전체관람가,공연,벨로 판,
186,도리를 찾아서,2016-07-06,"246,000",0.0%,"20,703,321,933",36,"2,601,646",1,2,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",앤드류 스탠튼,"엘렌 드제너스,알버트 브룩스,다이안 키튼"
187,마지막 4중주,2013-07-25,"296,000",0.0%,"816,096,000",35,"108,752",1,1,미국,미국,,(주)티캐스트,15세이상관람가,드라마,야론 질버만,"필립 세이모어 호프만,크리스토퍼 월켄,캐서린 키너,마크 이바니르"
187,물랑루즈,2001-10-26,"200,000",0.0%,"125,226,155",35,"17,297",1,1,미국,미국,,"(주)프레인글로벌,이십세기폭스필름코퍼레이션",15세관람가,"멜로/로맨스,뮤지컬",바즈 루어만,"이완 맥그리거,니콜 키드먼,존 레귀자모"
187,송지효의 심천연가,2016-11-10,"136,000",0.0%,"136,000",35,35,5,35,중국,중국,,주식회사 풍경소리,12세이상관람가,드라마,임의기,
190,이반의 어린 시절,,"162,000",0.0%,"1,201,000",33,192,1,1,러시아,러시아,,,,"드라마,전쟁",안드레이 타르코프스키,"니콜라이 부릴야예프,발렌틴 주브코프,예브게니 자리코프"
190,전웅 맥아더,1977-12-22,"99,000",0.0%,"99,000",33,33,1,1,미국,미국,유니버셜 픽쳐스,,,"드라마,전쟁",조세프 서전트,그레고리 펙
192,탐엣더팜,2014-05-22,"228,000",0.0%,"57,958,000",32,"7,401",1,1,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,"드라마,스릴러",자비에 돌란,"자비에 돌란,피에르-이브 카르디날,리즈 로이"
193,맨 인 더 다크,2016-10-05,"233,000",0.0%,"8,480,368,672",31,"1,003,406",1,7,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,스릴러,페드 알바레즈,"제인 레비,딜런 미네트,스티븐 랭,다니엘 조바토"
194,두 얼굴 그녀와의 정사,2016-11-14,"150,000",0.0%,"150,000",30,30,1,1,일본,일본,,(주)다날엔터테인먼트,청소년관람불가,멜로/로맨스,한 헤이타로,
194,불륜 중독: 남자들의 섹스 노리개,2016-11-14,"150,000",0.0%,"150,000",30,30,1,1,일본,일본,,(주)다날엔터테인먼트,청소년관람불가,멜로/로맨스,타지리 유우지,야마구치 마리
194,희생,1995-05-25,"152,000",0.0%,"2,837,000",30,362,1,1,스웨덴,"스웨덴,영국,프랑스",아르고스필름즈,,고등학생이상관람가,드라마,안드레이 타르코프스키,"얼랜드 요셉슨,수잔 플릿우드"
197,갈채,,"58,000",0.0%,"8,403,000",29,"4,186",1,1,미국,미국,파라마운트 픽쳐스,,,드라마,조지 시튼,
197,메디슨카운티의 다리,1995-09-23,"58,000",0.0%,"1,348,000",29,475,1,1,미국,미국,"엠블린엔터테인먼트,말파소 프로덕션즈,워너 브러더스 픽쳐스",,연소자관람불가,멜로/로맨스,클린트 이스트우드,"메릴 스트립,클린트 이스트우드,애니 콜리,빅터 슬레작"
197,솔라리스,,"156,000",0.0%,"2,060,000",29,315,1,1,,,,,,,,
197,인어공주,1991-12-21,"204,000",0.0%,"12,650,000",29,"1,603",1,2,미국,미국,월트디즈니,,연소자관람가,"애니메이션,멜로/로맨스,가족,뮤지컬","존 머스커,론 클레멘츠",
201,가을의 전설,1995-03-18,"81,000",0.0%,"304,000",27,118,1,1,미국,미국,"베드포드폴스프로덕션즈,트라이스타 픽쳐스",,연소자관람불가,멜로/로맨스,에드워드 즈윅,"브래드 피트,안소니 홉킨스"
201,사랑을 위하여,1991-12-07,"81,000",0.0%,"81,000",27,27,1,1,미국,미국,,,고등학생이상관람가,멜로/로맨스,조엘 슈마허,줄리아 로버츠
201,아메리칸 셰프,2015-01-07,"162,000",0.0%,"1,262,332,429",27,"154,665",1,3,미국,미국,,(주)영화사 진진,15세이상관람가,코미디,존 파브로,"존 파브로,엠제이 안소니,소피아 베르가라,스칼렛 요한슨,더스틴 호프만,로버트 다우니 주니어,존 레귀자모"
201,아이다,2015-07-01,"377,000",0.0%,"40,086,500",27,"2,634",1,3,프랑스,프랑스,,에스디시코리아 주식회사,전체관람가,공연,올리비에 피,
205,티파니에서 아침을,2011-08-26,"152,000",0.0%,"71,061,200",26,"17,965",1,1,미국,미국,,(주)씨타마운틴픽쳐스,12세이상관람가,"드라마,멜로/로맨스",블레이크 에드워즈,"조지 페파드,오드리 헵번"
206,알렉산드라,2008-06-19,"130,000",0.0%,"1,902,000",25,293,1,1,러시아,러시아,,,전체관람가,드라마,알렉산더 소쿠로프,갈리나 비쉬네프스카야
207,시간을 달리는 소녀,2007-06-14,"141,000",0.0%,"663,656,000",24,"95,543",1,2,일본,일본,,"THE 픽쳐스,씨제이엔터테인먼트",전체관람가,"애니메이션,판타지,멜로/로맨스",호소다 마모루,"이시다 타쿠야,나카 리이사"
207,원스 어폰 어 타임 인 아메리카,1984-12-10,"140,500",0.0%,"268,838,000",24,"21,101",1,1,미국,"미국,이탈리아",워너 브러더스 픽쳐스,(주)프레인글로벌,"국민학생관람불가,청소년관람불가",액션,세르지오 레오네,"엘리자베스 맥거번,트리트 윌리엄스,조 페시,제임스 우즈,제니퍼 코넬리,로버트 드니로"
209,뉴욕의 가을,2000-09-29,"46,000",0.0%,"142,000",23,55,1,1,미국,미국,"레이크쇼어 엔터테인먼트,콜럼비아트라이스타㈜,유나이티드 아티스트",,15세관람가,"드라마,멜로/로맨스",조안 첸,"리차드 기어,위노나 라이더"
209,마이 리틀 자이언트,2016-08-10,"158,000",0.0%,"991,248,900",23,"125,782",1,2,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"어드벤처,가족,판타지",스티븐 스필버그,"마크 라이런스,레베카 홀,빌 헤이더,제메인 클레멘트,매트 프류어,라프 스팰,아담 가들리,헤이그 수더랜드,마이클 아담스웨이트"
209,비수,,"46,000",0.0%,"1,018,000",23,383,1,1,미국,미국,,,,드라마,헨리 킹,"그레고리 펙,데보라 카"
209,비포 미드나잇,2013-05-22,"159,000",0.0%,"1,523,181,962",23,"208,777",1,1,미국,미국,,(주)팝엔터테인먼트,청소년관람불가,드라마,리차드 링클레이터,"에단 호크,줄리 델피,샤무스 데이비 피츠패트릭"
209,최강전사 미니특공대: 영웅의 탄생,2016-02-04,"168,000",0.0%,"873,488,200",23,"116,554",2,6,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"엄상현,양정화,전태열"
214,만추,2011-02-17,"144,000",0.0%,"6,340,935,900",22,"849,245",1,5,한국,"한국,미국,홍콩",(주)에스씨에스엔터테인먼트,씨제이엔터테인먼트,15세이상관람가,멜로/로맨스,김태용,"현빈,탕웨이"
215,극장판 안녕 자두야,2016-05-04,"126,000",0.0%,"2,137,168,500",21,"280,329",1,4,한국,한국,"아툰즈,씨제이이앤엠(주)",씨제이이앤엠(주),전체관람가,애니메이션,손석우,"여민정,양정화,이수진"
215,오페라의 유령,2004-12-08,"122,500",0.0%,"9,862,711,500",21,"1,549,128",1,1,미국,미국,워너 브러더스 픽쳐스,"(주)팝엔터테인먼트,(주)드림팩트엔터테인먼트,씨제이엔터테인먼트","12세이상관람가,12세관람가","뮤지컬,드라마",조엘 슈마허,"제라드 버틀러,에미 로섬,패트릭 윌슨,미란다 리차드슨"
