순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
11,조이,2016-03-10,252711400 ,0.018,1342882100 ,31539 ,167629 ,221 ,2872 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
12,일사각오,2016-03-17,181422600 ,0.013,189246600 ,24381 ,25359 ,51 ,583 ,한국,한국,KBS,파이오니아21,12세이상관람가,드라마,"권혁만,고문안","이지형,설지윤,서광재"
13,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-24,165627800 ,0.012,165627800 ,18850 ,18850 ,392 ,408 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",잭 스나이더,"헨리 카빌,벤 애플렉,에이미 아담스,로렌스 피쉬번,제시 아이젠버그,제레미 아이언스,홀리 헌터,갤 가돗"
14,엽문3: 최후의 대결,2016-03-10,124842300 ,0.009,391187600 ,14973 ,46668 ,84 ,1584 ,홍콩,홍콩,,씨네그루(주)키다리이엔티,12세이상관람가,"액션,드라마",엽위신,"견자단,마이크 타이슨,슝다이린,담요문,장진,진국곤"
15,무간도,2003-02-21,119860300 ,0.009,126263300 ,14887 ,15907 ,101 ,1948 ,홍콩,홍콩,,"(주)디스테이션,태창엔터테인먼트(주)","12세이상관람가,12세관람가","액션,범죄","유위강,맥조휘","유덕화,양조위"
16,스포트라이트,2016-02-24,124819368 ,0.009,2337698955 ,14886 ,291406 ,93 ,1086 ,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,스릴러",토마스 맥카시,"마이클 키튼,마크 러팔로,레이첼 맥아담스"
17,"조제, 호랑이 그리고 물고기들",2004-10-29,76469500 ,0.005,438861500 ,9258 ,65432 ,90 ,1187 ,일본,일본,아스믹에이스엔터테인먼트,"(주)프레인글로벌,(주)스폰지이엔티","15세관람가,15세이상관람가",드라마,이누도 잇신,"츠마부키 사토시,이케와키 치즈루"
18,글로리데이,2016-03-24,51458000 ,0.004,72917800 ,5423 ,8186 ,28 ,36 ,한국,한국,(주)보리픽쳐스,(주)엣나인필름,15세이상관람가,드라마,최정열,"지수,김준면,류준열,김희찬,김동완,김종수,문희경,유하복,이주실,이춘우,장시원,박성인,정다연,배연수,정지상,안병래,여기한,조제웅,유승완,윤기현,윤민영,이상희,이성훈,최승민,한보람,김용"
19,뷰티풀 프래니,2016-03-17,37448600 ,0.003,41563600 ,4919 ,5479 ,144 ,1396 ,미국,미국,,와이드 릴리즈(주),15세이상관람가,드라마,앤드류 렌지,"리차드 기어,다코타 패닝,테오 제임스"
20,레터스 투 갓,2016-02-25,30175000 ,0.002,303219800 ,4848 ,46369 ,16 ,124 ,미국,미국,,(주)모멘텀엔터테인먼트,전체관람가,"가족,드라마",데이빗 닉슨,"태너 맥과이어,제프리 존슨"
21,마가렛트 여사의 숨길 수 없는 비밀,2016-03-17,33992200 ,0.002,42610200 ,4496 ,5672 ,82 ,850 ,프랑스,"프랑스,체코,벨기에",,그린나래미디어(주),15세이상관람가,드라마,자비에 지아놀리,"캐서린 프로트,크리스타 테렛,앙드레 마르콩"
22,헝거,2016-03-17,33670100 ,0.002,37585100 ,4418 ,4976 ,56 ,588 ,영국,"영국,아일랜드",,오드,청소년관람불가,드라마,스티브 맥퀸,"마이클 패스벤더,브라이언 밀리건"
23,룸,2016-03-03,35495100 ,0.003,666817100 ,4344 ,82987 ,29 ,308 ,아일랜드,"아일랜드,캐나다",,(주)영화사 빅,15세이상관람가,드라마,레니 에이브러햄슨,"브리 라슨,제이콥 트렘블레이"
24,검사외전,2016-02-03,25850700 ,0.002,77311434264 ,3303 ,9705951 ,46 ,410 ,한국,한국,"(주)영화사 월광,(주)사나이픽처스",(주)쇼박스,15세이상관람가,"범죄,코미디",이일형,"황정민,강동원,이성민,박성웅,김응수,신소율,주진모,김원해,김홍파,김병옥,박종환,전배수,박지환,손종학,신혜선,김시은,김종수,한재영,박지환,박종우,박지홍,송승현,윤석민,이규호,이석준,이선주,이승민,이승우,이승준,이승훈,이승훈,최현준"
25,이니시에이션 러브,2016-03-17,25511400 ,0.002,31950900 ,3290 ,4045 ,120 ,1139 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,멜로/로맨스,츠츠미 유키히코,"마에다 아츠코,마츠다 쇼타"
26,13시간,2016-03-03,26484700 ,0.002,1168818514 ,3229 ,145742 ,48 ,383 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,드라마,스릴러",마이클 베이,"존 크랜신스키,파블로 쉬레이버,토비 스티븐스"
27,대니쉬 걸,2016-02-17,25306100 ,0.002,1037343284 ,3018 ,129570 ,17 ,153 ,미국,"미국,영국",,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,톰 후퍼,"에디 레드메인,알리시아 비칸데르,엠버 허드,벤 위쇼"
28,프란치스코,2016-03-10,20514900 ,0.001,115185649 ,2970 ,16317 ,28 ,203 ,스페인,"스페인,아르헨티나,이탈리아",,스튜디오 프로그레시브 인큐베이터,12세이상관람가,드라마,베다 도캄포 페이주,"다리오 그랜디네티,실비아 아바스칼"
29,33,2016-04-07,20620000 ,0.001,22075000 ,2662 ,2879 ,12 ,13 ,미국,"미국,칠레",,(주)나이너스엔터테인먼트,12세이상관람가,드라마,패트리시아 리건,"안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬"
30,줄리어스 시저,,4505000 ,0,6807000 ,2250 ,3322 ,1 ,16 ,미국,미국,,,,드라마,조셉 L. 맨키위즈,"말론 브란도,존 길거드,제임스 메이슨"
31,마음이 외치고 싶어해,2016-03-30,18576200 ,0.001,19888200 ,2104 ,2345 ,11 ,23 ,일본,일본,,스튜디오 프로그레시브 인큐베이터,12세이상관람가,애니메이션,나가이 타츠유키,
32,순정,2016-02-24,11505500 ,0.001,1738293033 ,1795 ,240484 ,3 ,31 ,한국,한국,(주)주피터필름,(주)리틀빅픽쳐스,12세이상관람가,드라마,이은희,"도경수,김소현,연준석,이다윗,주다영,박용우,박해준,김지호,이범수,이대연,황석정,박정민,김권,오유진,박충선,조우람,최민석"
33,월터 교수의 마지막 강의,2016-03-17,12106500 ,0.001,16368500 ,1631 ,2193 ,28 ,332 ,미국,미국,,주식회사 씨네룩스,청소년관람불가,드라마,팀 블레이크 넬슨,"샘 워터스톤,크리스틴 스튜어트,그레첸 몰,글렌 클로즈,코리 스톨,팀 블레이크 넬슨"
34,좋아해줘,2016-02-17,10586500 ,0.001,6572774337 ,1545 ,848148 ,24 ,100 ,한국,한국,"리양필름주식회사,(주)제이케이필름",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,코미디",박현진,"이미연,최지우,김주혁,유아인,강하늘,이솜,하석진,지윤호,한재영,선주아,이춘우,이한승,이현서,장원진,전호성,송창현,이서연,이성진,이승연"
35,무스탕: 랄리의 여름,2016-03-17,11738400 ,0.001,43897400 ,1521 ,5788 ,26 ,212 ,프랑스,"프랑스,독일,터키,카타르",,"(주)미로스페이스,THE 픽쳐스",15세이상관람가,드라마,데니즈 겜즈 에르구벤,"에롤 아프신,구네스 센소이"
36,캐롤,2016-02-04,12138900 ,0.001,2602601816 ,1457 ,314233 ,11 ,78 ,미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨"
37,"헤일, 시저!",2016-03-24,12855900 ,0.001,14933900 ,1430 ,1770 ,18 ,19 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"코미디,드라마","에단 코엔,조엘 코엔","조지 클루니,조슈 브롤린,스칼렛 요한슨,랄프 파인즈,채닝 테이텀,틸다 스윈튼,엘든 이렌리치,조나 힐"
38,히야,2016-03-10,10800500 ,0.001,173844100 ,1311 ,21687 ,16 ,115 ,한국,한국,"(주)메이저타운,(주)더재미팩토리,(주)알지엔터웍스",(주)라이크 콘텐츠,12세이상관람가,드라마,김지연,"안보현,호야,박철민,강성미,강민아,최대철,정경호,기주봉,서정우,지청룡,이남희,이승재,이승준,이요한,이우탁,김경오"
39,남과 여,2016-02-25,10377500 ,0.001,1650127533 ,1277 ,203657 ,13 ,106 ,한국,한국,(주)영화사봄,(주)쇼박스,청소년관람불가,멜로/로맨스,이윤기,"전도연,공유,이미소,정선경,윤세아,김혜옥,박민지,전준호,오정완,조희,윤신혜,이보영,이상희"
40,나의 그리스식 웨딩 2,2016-03-30,8988000 ,0.001,8988000 ,1175 ,1175 ,2 ,4 ,미국,미국,,(주)이수C&E,15세이상관람가,코미디,커크 존스,"니아 발다로스,존 코베트,엘레나 캠푸리스"
41,"날, 보러와요",2016-04-07,7304000 ,0.001,7304000 ,1084 ,1084 ,1 ,3 ,한국,한국,"(주)오에이엘,(주)발렌타인필름",메가박스(주)플러스엠,청소년관람불가,"미스터리,스릴러",이철하,"강예원,이상윤,최진호,지대한,김종수,이학주,장태성,유건,길해연,조재윤,이형석,박송해,정경일,안용우,안지혜,안지혜,최낙영,이규호,이상백,이승진"
42,트윈스터즈,2016-03-03,7717500 ,0.001,114997000 ,992 ,14435 ,23 ,149 ,미국,"미국,프랑스,한국,영국",,CGV아트하우스,12세이상관람가,다큐멘터리,"사만다 푸터먼,라이언 미야모토","사만다 푸터먼,아나이스 보르디에"
43,사울의 아들,2016-02-25,7909100 ,0.001,176368000 ,962 ,21904 ,11 ,62 ,헝가리,헝가리,,그린나래미디어(주),청소년관람불가,드라마,라즐로 네메스,게자 뢰리히
44,우리 생애 최고의 해,,1914000 ,0,3128884 ,957 ,3002 ,1 ,6 ,미국,미국,사무엘 골드윈 컴퍼니,,,"멜로/로맨스,드라마",윌리엄 와일러,"미르나 로이,프레드릭 마치,다나 앤드류스,테레사 라이트"
45,최악의 이웃과 사랑에 빠지는 방법,2016-04-07,7168000 ,0.001,7168000 ,896 ,896 ,3 ,4 ,프랑스,프랑스,,와이드 릴리즈(주),12세이상관람가,"멜로/로맨스,코미디",클로비스 코르니악,"클로비스 코르니악,멜라니 베니어"
46,하이 스피드! ?프리! 스타팅 데이즈-,2016-03-24,6192000 ,0,6192000 ,774 ,774 ,1 ,3 ,일본,일본,,(주)박수엔터테인먼트,전체관람가,"애니메이션,드라마",타케모토 야스히로,"시마자키 노부나가,스즈키 타츠히사,토요나가 토시유키,우치야마 코우키"
47,레버넌트: 죽음에서 돌아온 자,2016-01-14,4883000 ,0,16109037130 ,677 ,2007315 ,5 ,27 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"어드벤처,드라마",알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오,톰 하디"
48,하숙생,,1274000 ,0,4512000 ,637 ,2256 ,1 ,12 ,한국,한국,,,,기타,정진우,"신성일,김지미"
49,쥴 앤 짐,1997-01-04,3864000 ,0,11625700 ,604 ,2141 ,5 ,64 ,프랑스,프랑스,르 필름즈 두 카로스,㈜영화사 백두대간,고등학생이상관람가,"드라마,멜로/로맨스",프랑수아 트뤼포,"오스카 베르너,앙리 세르"
50,황태자의 첫사랑,,1207000 ,0,19505000 ,601 ,8816 ,1 ,8 ,미국,미국,메트로-골드윈-마이어,,,"드라마,뮤지컬",리처드 소프,"앤 블리스,에드몬드 퍼돔"
51,이조 여인잔혹사,1969-05-02,1064000 ,0,5506000 ,532 ,2753 ,1 ,11 ,한국,한국,신필름,,,기타,신상옥,"최성,윤정희"
52,트럼보,2016-04-07,3661000 ,0,8829000 ,523 ,1162 ,3 ,3 ,미국,미국,,"그린나래미디어(주),(주)프레인글로벌",15세이상관람가,드라마,제이 로치,"브라이언 크랜스톤,다이안 레인,헬렌 미렌,엘르 패닝,루이스 C.K.,존 굿맨"
53,대배우,2016-03-30,3976000 ,0,4601000 ,497 ,622 ,2 ,4 ,한국,한국,주식회사 영화사다,"(주)대명문화공장,(주)리틀빅픽쳐스",12세이상관람가,코미디,석민우,"오달수,윤제문,이경영,진경,강신일,유지태,김명민,김새론,이준익,최병모,최희진,권용덕,박지환,임태훈,임호,정성호,신동필,이영미,한대룡,김문학,김윤주"
54,독수리 에디,2016-04-07,4428000 ,0,35051000 ,492 ,3929 ,26 ,41 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,덱스터 플레처,"태런 에저튼,휴 잭맨"
55,커터,2016-03-30,4401000 ,0,4401000 ,489 ,489 ,1 ,2 ,한국,한국,(주)엘픽쳐스,(주)스톰픽쳐스코리아,청소년관람불가,"범죄,드라마",정희성,"최태준,김시후,문가영,편보승,박진수,조장현,이승연,이승환,한정화,황유진,도유승,문창준"
56,나바론 요새,1974-07-20,883000 ,0,15785104 ,455 ,8161 ,1 ,6 ,미국,"미국,영국",콜럼비아 픽쳐스 코포레이션,,12세이상관람가,"드라마,액션,어드벤처,전쟁",J. 리 톰슨,"그레고리 펙,안소니 퀸,데이빗 니븐"
57,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,2016-02-25,2667500 ,0,361248000 ,446 ,60919 ,12 ,40 ,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,다라 오코넬,"하성용,정재헌,엄상현,윤승희,김정은"
58,오픈 윈도우즈,,2160000 ,0,32872000 ,432 ,6320 ,1 ,1 ,미국,"미국,스페인",,,청소년관람불가,"스릴러,액션,범죄",나초 비갈론도,"일라이저 우드,사샤 그레이"
59,연평해전,2015-06-24,1146000 ,0,45565487330 ,382 ,6044537 ,1 ,12 ,한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일"
60,무림신공 : 황금봉의 전사,2016-03-10,1785000 ,0,3515000 ,357 ,703 ,5 ,35 ,인도네시아,인도네시아,,(주)더블앤조이픽쳐스,15세이상관람가,액션,이파 이스판샤,"크리스틴 하킴,타라 바스로"
60,원탁의 기사,,676000 ,0,8004000 ,357 ,4018 ,1 ,9 ,미국,미국,,,,드라마,리처드 소프,"로버트 테일러,에바 가드너"
62,허삼관,2015-01-14,969000 ,0,7409912569 ,323 ,956002 ,1 ,12 ,한국,한국,"(주)두타연,(주)판타지오픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,하정우,"하정우,하지원,전혜진,장광,주진모,성동일,이경영,김영애,정만식,조진웅,김기천,김성균,윤은혜,황보라,강민지,전현석,정우진,이경원,이민호,이수인,이승준,이승호,김재화,김시은"
63,나이아가라,,640000 ,0,9838000 ,320 ,5042 ,1 ,5 ,미국,미국,,,15세관람가,"드라마,기타,스릴러",헨리 해서웨이,"마릴린 몬로,조셉 코튼,진 피터스"
64,초원의 빛,1972-03-18,602000 ,0,31241000 ,301 ,15530 ,1 ,4 ,미국,미국,워너 브러더스 픽쳐스,,,"멜로/로맨스,드라마",엘리아 카잔,"워렌 비티,나탈리 우드"
65,소년 파르티잔,2016-03-10,2027700 ,0,12112500 ,293 ,1665 ,12 ,62 ,호주,호주,,찬란,15세이상관람가,"드라마,스릴러",아리엘 클레이만,"뱅상 카셀,제레미 샤브리엘"
66,브레이브 하트,1995-06-17,589000 ,0,6746000 ,292 ,3358 ,1 ,9 ,미국,미국,"이십세기폭스필름코퍼레이션,파라마운트 픽쳐스,아이콘엔터테인먼트인터내셔널",,고등학생이상관람가,"드라마,액션,전쟁,사극",멜 깁슨,"소피 마르소,제임스 코스모,제임스 로빈슨"
67,땡볕,1985-08-01,582000 ,0,2606000 ,291 ,1303 ,1 ,5 ,한국,한국,(주)화천공사,,연소자관람불가,"드라마,사극",하명중,"박종설,하명중,조용원,이혜영"
68,굿바이 버클리,2016-03-10,1923700 ,0,14080700 ,279 ,1854 ,7 ,43 ,미국,미국,,(주)영화사 진진,15세이상관람가,드라마,다니엘 엘그란트,"펜 바드글리,벤 로젠필드,이모겐 푸츠,윌리엄 새들러"
69,블라인드,2016-03-31,1542000 ,0,2998000 ,257 ,484 ,1 ,1 ,노르웨이,노르웨이,,홀리가든,청소년관람불가,드라마,에스킬 보그트,"엘렌 도릿 피터슨,헨릭 라파엘슨"
70,지상 최대의 작전,,510000 ,0,7401000 ,255 ,3714 ,1 ,3 ,,,,,,,,
71,쿵푸팬더3,2016-01-28,1956600 ,0,31340635156 ,248 ,3984794 ,5 ,13 ,미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,"애니메이션,액션,어드벤처","여인영,알레산드로 칼로니","잭 블랙,안젤리나 졸리,더스틴 호프만,성룡,세스 로건,루시 리우,데이빗 크로스,J.K. 시몬스"
72,곡성,2016-05-12,1470000 ,0,1470000 ,245 ,245 ,1 ,1 ,한국,한국,"사이드미러,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),15세이상관람가,"미스터리,스릴러,드라마",나홍진,"곽도원,황정민,쿠니무라 준,천우희,김환희,허진,장소연,김도윤,손강국,전배수,황석정,배용근,배용근,이인철,이용녀,선호삼,송민석,신재현,안수연,이선희,이수빈,이수진,권귀덕,이연,이연경,이연경"
73,레트리뷰션 : 응징의 날,2016-03-30,1848000 ,0,2490000 ,231 ,338 ,1 ,1 ,스페인,스페인,,노바엔터테인먼트,15세이상관람가,스릴러,다니 델 라 토레,"루이스 토사,하비에르 구티에레즈,고야 톨레도"
74,독도의 영웅들,2016-02-18,621000 ,0,9081000 ,207 ,1768 ,1 ,2 ,한국,한국,퓨어웨이픽쳐스,퓨어웨이픽쳐스,12세이상관람가,다큐멘터리,권순도,"김승헌,김찬형,김철민,박지현,왕진성,정수환,채종규"
75,산하고인,2016-03-10,1553000 ,0,9135000 ,206 ,1219 ,7 ,42 ,중국,"중국,프랑스,일본",,(주)에스와이코마드,12세이상관람가,드라마,지아 장 커,"자오 타오,장애가"
76,빅쇼트,2016-01-21,1460000 ,0,3620101707 ,202 ,446390 ,2 ,16 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,드라마,아담 맥케이,"크리스찬 베일,스티브 카렐,라이언 고슬링,브래드 피트"
77,리턴 투 센더,2016-03-10,1711500 ,0,47702000 ,196 ,6062 ,9 ,43 ,미국,미국,,(주)디스테이션,15세이상관람가,"범죄,스릴러",포아드 미카티,"로자먼드 파이크,실로 페르난데즈,닉 놀테"
78,바닷마을 다이어리,2015-12-17,1241000 ,0,820017384 ,190 ,99968 ,2 ,8 ,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
79,라스트 홈,2016-04-07,1490000 ,0,4900000 ,188 ,576 ,1 ,2 ,미국,미국,,(주)브리즈픽처스,15세이상관람가,드라마,라민 바흐러니,"앤드류 가필드,마이클 섀넌,로라 던"
80,장미의 이름,1989-06-03,366000 ,0,10913000 ,183 ,5165 ,1 ,5 ,프랑스,"프랑스,이탈리아,독일",프랑스3시네마,이십세기폭스필름코퍼레이션,연소자관람불가,"드라마,미스터리,스릴러,범죄",장 자끄 아노,"숀 코네리,크리스찬 슬레이터"
81,붕붕 달려라 깜이,2016-03-24,1780000 ,0,6244000 ,178 ,674 ,1 ,1 ,독일,독일,,예지림엔터테인먼트,전체관람가,애니메이션,"우테 폰 뮌쇼폴,잔도르 예세","남도형,서원석,김경희,허정도"
82,카발레리아 루스티카나 & 팔리아치,2016-03-13,4465500 ,0,9798000 ,176 ,389 ,9 ,14 ,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,필립 슈톨츨,
83,설행_눈길을 걷다,2016-03-03,1115000 ,0,42286200 ,170 ,5648 ,8 ,44 ,한국,한국,(주)인스터,(주)인디플러그,15세이상관람가,드라마,김희정,"김태훈,박소담,최무성,김중기,송현영,이선주"
84,하이-라이즈,2016-03-30,1232000 ,0,1232000 ,154 ,154 ,1 ,1 ,영국,영국,,찬란,청소년관람불가,스릴러,벤 휘틀리,"톰 히들스턴,제레미 아이언스,시에나 밀러,루크 에반스"
85,오텔로,2016-03-05,3498000 ,0,14028000 ,146 ,599 ,6 ,12 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,바틀렛 셔,
86,너는 착한 아이,2016-03-24,1260000 ,0,8580000 ,140 ,1061 ,1 ,1 ,일본,일본,,(주)디스테이션,전체관람가,드라마,오미보,"코라 켄고,오노 마치코,이케와키 치즈루"
86,빌리와 용감한 녀석들: 치킨 히어로,2016-02-17,733000 ,0,249167600 ,140 ,35631 ,2 ,15 ,미국,"미국,멕시코",,"(주)박수엔터테인먼트,㈜코리아스크린",전체관람가,애니메이션,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","브루노 비치어,안젤리카 베일,오마 카파로,이재범,김혜성,이경태"
88,솔로몬과 시바의 여왕,1972-11-24,278000 ,0,9182000 ,139 ,4589 ,1 ,3 ,미국,미국,,,,드라마,킹 비더,"지나 롤로브리지다,율 브린너"
89,플라이트 엑시던트,2016-03-17,1113000 ,0,1113000 ,130 ,130 ,1 ,7 ,미국,미국,,(주)투윈글로벌,12세이상관람가,스릴러,브래드 오스본,"안소니몽고메리,브리나 팔렌시아"
90,1945년의 시대정신,,630000 ,0,1361000 ,126 ,346 ,1 ,1 ,영국,영국,,,,다큐멘터리,켄 로치,
90,스틸 플라워,2016-04-07,1008000 ,0,1789400 ,126 ,257 ,1 ,1 ,한국,한국,(주)무비엔진,㈜인디스토리,15세이상관람가,드라마,박석영,정하담
92,스팔타카스,1974-01-23,239000 ,0,6695000 ,122 ,3346 ,1 ,2 ,미국,미국,브라이나프로덕션즈,,,"드라마,액션,사극",스탠리 큐브릭,"커크 더글라스,로렌스 올리비에"
93,콰르텟,2013-03-28,605000 ,0,90943000 ,121 ,12855 ,1 ,1 ,영국,영국,,㈜영화사 백두대간,12세이상관람가,"코미디,드라마",더스틴 호프만,"매기 스미스,마이클 갬본,빌리 코놀리,폴린 콜린스,톰 커트니"
94,태양의 서커스 월드 어웨이,2016-01-06,1475000 ,0,66319000 ,114 ,4224 ,1 ,2 ,미국,미국,,주식회사 드림크리에이션,전체관람가,공연,앤드류 아담슨,제이슨 베런트
95,7회 대구사회복지영화제 환경영화 섹션1,,565000 ,0,565000 ,113 ,113 ,1 ,1 ,기타,기타,,,,다큐멘터리,"정교민,톰 위첼로우,프레드릭 게르튼",
96,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,809500 ,0,1048246100 ,111 ,141351 ,2 ,8 ,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,키무라 류이치,"정혜원,이용신,소연,이선,신용우"
97,늑대소년,2012-10-31,996500 ,0,46594666400 ,110 ,6655044 ,4 ,19 ,한국,한국,(주)영화사비단길,씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,드라마,판타지",조성희,"송중기,박보영,장영남,유연석,김향기,장서이,한민혁,이승주,최광락,오영석,차종호,이영란,유승목,서동수"
97,왕중왕,,220000 ,0,12638000 ,110 ,6075 ,1 ,3 ,미국,미국,,,,드라마,니콜라스 레이,"제프리 헌터,시오반 맥켄나"
99,번개맨,2016-02-11,681000 ,0,515705500 ,109 ,69115 ,2 ,12 ,한국,한국,"(주)드림써치C&C,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
100,마이크롭 앤 가솔린,2016-03-31,864000 ,0,864000 ,108 ,108 ,1 ,1 ,프랑스,프랑스,,(주)영화사 안다미로,15세이상관람가,"코미디,드라마",미셸 공드리,"앙쥬 다르장,테오필 바케,오드리 토투,디안느 베니에"
101,폴링,2016-03-24,642000 ,0,817000 ,107 ,142 ,1 ,1 ,영국,영국,,(주)더블앤조이픽쳐스,청소년관람불가,미스터리,캐롤 몰리,"메이지 윌리암스,플로렌스 퓨,맥신 피크"
102,"안녕, 용문객잔",,651000 ,0,3148000 ,96 ,543 ,1 ,1 ,대만,대만,,,,드라마,차이 밍 량,"이강생,진상기"
103,방 안의 코끼리,2016-03-03,667000 ,0,12903800 ,92 ,1428 ,7 ,38 ,한국,한국,한국영화아카데미,㈜인디스토리,청소년관람불가,"기타,SF,드라마,코미디,판타지,멜로/로맨스","박수영,권칠인,권호영","곽시양,신동미,서준영,권율,김태한,노수산나"
