순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,로건,2017-03-01,8133297665 ,0.374,11211978665 ,957514 ,1312794 ,954 ,26375 ,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",제임스 맨골드,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트,에릭 라 살,엘리스 닐"
2,해빙,2017-03-01,5060178765 ,0.233,8306259265 ,617767 ,1006919 ,915 ,25504 ,한국,한국,"위더스필름(주),(주)영화사 불",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,이수연,"조진웅,신구,김대명,송영창,이청아,윤세아"
3,23 아이덴티티,2017-02-22,2151610535 ,0.099,12764836035 ,257865 ,1573959 ,539 ,12459 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,스릴러,M. 나이트 샤말란,"제임스 맥어보이,안야 테일러 조이,헤일리 루 리차드슨,베티 버클리,브래드 윌리엄 헨크,킴 디렉터,스털링 K. 브라운"
4,재심,2017-02-15,1595293800 ,0.073,18392036537 ,198622 ,2309782 ,535 ,9799 ,한국,한국,(주)이디오플랜,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,드라마,김태윤,"정우,강하늘,김해숙,이동휘,한재영,이경영"
5,콩: 스컬 아일랜드,2017-03-08,754023100 ,0.035,792942100 ,95038 ,98822 ,780 ,3933 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",조던 복트-로버츠,"톰 히들스턴,브리 라슨,사무엘 L. 잭슨,존 굿맨"
6,눈길,2017-03-01,477598500 ,0.022,796169000 ,63613 ,104626 ,450 ,6080 ,한국,한국,KBS,"(주)엣나인필름,CGV아트하우스",15세이상관람가,드라마,이나정,"김영옥,김향기,김새론,조수향,서영주,장영남"
7,트롤,2017-02-16,437090500 ,0.02,4775090700 ,56067 ,645320 ,395 ,2885 ,미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,애니메이션,"마이크 미첼,월트 도른","안나 켄드릭,저스틴 팀버레이크,주이 디샤넬,크리스토퍼 민츠 플라세,크리스틴 바란스키,제프리 탬보,러셀 브랜드,쿠널 나이어,그웬 스테파니,제임스 코든,존 클리즈,쿠벤자네 왈리스,월트 도른,이성경,박형식,김하영,엄상현,전숙경,장광,이현,김명준,김도영,신용우"
8,문라이트,2017-02-22,398072500 ,0.018,961913400 ,48886 ,119917 ,191 ,2216 ,미국,미국,,CGV아트하우스,15세이상관람가,드라마,배리 젠킨스,"트레반트 로즈,앙드레 홀랜드,나오미 해리스"
9,라라랜드,2016-12-07,396046700 ,0.018,28234204128 ,48219 ,3377020 ,175 ,1702 ,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
10,조작된 도시,2017-02-09,339717100 ,0.016,20041203887 ,42345 ,2500915 ,264 ,2708 ,한국,한국,(주)티피에스컴퍼니,씨제이이앤엠(주),15세이상관람가,"범죄,액션",박광현,"지창욱,심은경,안재홍,오정세,김상호,김민교,김기천,이하늬"
11,사일런스,2017-02-28,313061900 ,0.014,486525400 ,41664 ,63641 ,342 ,3279 ,미국,"미국,대만,멕시코",,씨네그루(주)키다리이엔티,15세이상관람가,드라마,마틴 스콜세지,"앤드류 가필드,리암 니슨,아담 드라이버,시아란 힌즈,아사노 타다노부,코마츠 나나,츠카모토 신야,카세 료,사부,오가타 이세이"
12,존 윅 - 리로드,2017-02-22,297306500 ,0.014,2080683200 ,36820 ,257445 ,178 ,2646 ,미국,미국,,(주)제이앤씨미디어그룹,청소년관람불가,"액션,범죄,스릴러",채드 스타헬스키,"키아누 리브스,이안 맥쉐인,루비 로즈,브리짓 모나핸,피터 스토메어,존 레귀자모,로렌스 피쉬번,데이비드 패트릭 켈리,커먼,랜스 레딕,리카르도 스카마르치오"
13,싱글라이더,2017-02-22,204839800 ,0.009,2646757821 ,26179 ,346258 ,227 ,1992 ,한국,한국,(주)퍼펙트스톰필름,워너브러더스 코리아(주),15세이상관람가,드라마,이주영,"이병헌,공효진,안소희"
14,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,155672500 ,0.007,701164500 ,20276 ,91666 ,91 ,962 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,SF,액션",이토 토모히코,"마츠오카 요시츠구,토마츠 하루카,이토 카나에"
15,핵소 고지,2017-02-22,123498600 ,0.006,1281355000 ,16160 ,168535 ,109 ,931 ,미국,"미국,호주",,판씨네마(주),15세이상관람가,"드라마,전쟁",멜 깁슨,"앤드류 가필드,샘 워싱턴,휴고 위빙"
16,히든 피겨스,2017-03-23,83504100 ,0.004,88192100 ,10169 ,10764 ,24 ,62 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스"
17,매직키드 보보,2017-03-01,61430400 ,0.003,116399000 ,8167 ,15335 ,206 ,964 ,말레이지아,말레이지아,,(주)박수엔터테인먼트,전체관람가,애니메이션,니잠 라작,
18,눈발,2017-03-01,55459200 ,0.003,112421300 ,6504 ,12601 ,69 ,530 ,한국,한국,명필름랩,(주)리틀빅픽쳐스,15세이상관람가,드라마,조재민,"진영,지우"
19,러빙,2017-03-01,44025200 ,0.002,69530600 ,5881 ,9033 ,149 ,1067 ,미국,"미국,영국",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"드라마,멜로/로맨스",제프 니콜스,"조엘 에저튼,루스 네가,마이클 섀넌,마튼 초카스,빌 캠프,데이빗 젠슨"
20,맨체스터 바이 더 씨,2017-02-15,46433000 ,0.002,400758400 ,5795 ,49932 ,43 ,300 ,미국,미국,,THE 픽쳐스,15세이상관람가,드라마,케네스 로너건,"케이시 애플렉,미쉘 윌리엄스,카일 챈들러,테이트 도노반,조쉬 해밀톤,매튜 브로데릭,그레첸 몰,톰 켐프,카라 헤이워드"
21,파도가 지나간 자리,2017-03-08,35341100 ,0.002,39117100 ,4626 ,5166 ,228 ,467 ,미국,"미국,뉴질랜드,영국",,CGV아트하우스,15세이상관람가,"드라마,멜로/로맨스",데릭 시엔프랜스,"마이클 패스벤더,알리시아 비칸데르,레이첼 와이즈,에밀리 바클레이,리온 포드"
22,발레리나,2017-02-09,32076800 ,0.001,1499087600 ,4003 ,200133 ,42 ,203 ,프랑스,"프랑스,캐나다",,판씨네마(주),전체관람가,"애니메이션,어드벤처,가족,뮤지컬","에릭 섬머,에릭 와린","엘르 패닝,데인 드한"
23,커피 메이트,2017-03-01,30859500 ,0.001,47077000 ,3882 ,5819 ,99 ,926 ,한국,한국,(주)써니엔터테인먼트,(주)스톰픽쳐스코리아,청소년관람불가,멜로/로맨스,이현하,"윤진서,오지호"
24,프리즌,2017-03-23,29094000 ,0.001,29094000 ,3846 ,3846 ,16 ,28 ,한국,한국,(주)큐로홀딩스,(주)쇼박스,청소년관람불가,"범죄,액션",나현,"한석규,김래원,정웅인,조재윤,신성록,곽민호"
25,레이디버그,2017-02-22,26664500 ,0.001,304508500 ,3435 ,40326 ,67 ,284 ,한국,"한국,프랑스,일본",(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,"애니메이션,액션,어드벤처","장성,토마스 아스트뤽","여민정,남도형,홍시호"
26,공조,2017-01-18,26759000 ,0.001,63779619826 ,3272 ,7817147 ,34 ,263 ,한국,한국,"(주)제이케이필름,씨제이이앤엠(주),영화사 이창,(주)에이치비엔터테인먼트",씨제이이앤엠(주),15세이상관람가,액션,김성훈,"현빈,유해진,김주혁,장영남,이해영,윤아,이동휘"
27,슬립리스: 크리미널 나이트,2017-03-08,24741800 ,0.001,24741800 ,3271 ,3271 ,153 ,387 ,미국,미국,,(주)미디어로그,15세이상관람가,"액션,범죄,스릴러",바란 보 오다르,"제이미 폭스,미셸 모나한,데이빗 하버,더못 멀로니,가브리엘 유니온,스쿳 맥네이리,티.아이.,살라 베이커,스티브 콜터,릭 레잇츠"
28,밀리언 달러 베이비,2005-03-10,21668500 ,0.001,4697663679 ,2693 ,727576 ,62 ,104 ,미국,미국,"워너 브러더스 픽쳐스,레이크쇼어 엔터테인먼트,말파소 프로덕션즈","(주)노바미디어,(주)튜브엔터테인먼트",12세이상관람가,드라마,클린트 이스트우드,"힐러리 스웽크,클린트 이스트우드"
29,마이펫 오지,2017-02-16,18647500 ,0.001,900631350 ,2609 ,122399 ,37 ,161 ,스페인,"스페인,캐나다",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처",알베르토 로드리게즈,
30,컨택트,2017-02-02,19479800 ,0.001,5197567521 ,2364 ,632135 ,13 ,102 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마,스릴러",드니 빌뇌브,"에이미 아담스,제레미 레너,포레스트 휘테커"
31,"구름의 저편, 약속의 장소",2017-02-28,15867400 ,0.001,30338900 ,2216 ,4087 ,92 ,518 ,일본,일본,,(주)삼지애니메이션,12세이상관람가,"애니메이션,드라마",신카이 마코토,"하기와라 마사토,난리 유카,요시오카 히데타카"
32,너의 이름은.,2017-01-04,16502700 ,0.001,29354852356 ,2202 ,3647770 ,15 ,97 ,일본,일본,,메가박스(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
33,"그래, 가족",2017-02-15,17122000 ,0.001,349409300 ,1990 ,46521 ,5 ,15 ,한국,한국,"(주)청우필름,(주)26컴퍼니,(주)데이드림 엔터테인먼트",월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,코미디,마대윤,"이요원,정만식,이솜,정준원,정미진"
34,매기스 플랜,2017-01-25,14288500 ,0.001,381308800 ,1901 ,47547 ,9 ,52 ,미국,미국,,오드,15세이상관람가,"코미디,멜로/로맨스",레베카 밀러,"에단 호크,줄리안 무어,그레타 거윅,트래비스 핌멜,빌 헤이더,마야 루돌프"
35,내 이름은 꾸제트,2017-03-09,13495000 ,0.001,18458000 ,1798 ,2507 ,11 ,19 ,프랑스,"프랑스,스위스",,(주)스마일이엔티,전체관람가,"애니메이션,가족",클로드 바라스,
36,루시드 드림,2017-02-22,12527000 ,0.001,757561000 ,1724 ,101913 ,29 ,197 ,한국,한국,(주)로드픽쳐스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"SF,스릴러",김준성,"고수,설경구,박유천,강혜정,박인환,천호진"
37,뮤지컬 42번가,,3362000 ,0,5201000 ,1666 ,2579 ,1 ,20 ,미국,미국,,,,"뮤지컬,멜로/로맨스,드라마",로이드 베이컨,
38,블랙,2009-08-27,7900000 ,0,6223968000 ,1577 ,873477 ,2 ,20 ,인도,인도,,"이언픽쳐스,(주)넥스트엔터테인먼트월드(NEW)",전체관람가,드라마,산제이 렐라 반살리,"아미타브 바흐찬,라니 무케르지"
39,모아나,2017-01-12,11898900 ,0.001,18047694607 ,1426 ,2309121 ,18 ,67 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨"
40,"나, 다니엘 블레이크",2016-12-08,9538000 ,0,690081800 ,1423 ,90777 ,7 ,33 ,영국,영국,,(주)영화사 진진,12세이상관람가,드라마,켄 로치,데이브 존스
41,비정규직 특수요원,2017-03-16,8376000 ,0,8376000 ,1251 ,1251 ,3 ,5 ,한국,한국,"(주)스톰픽쳐스코리아,컴퍼니에이이엔티(주)","(주)이수C&E,(주)스톰픽쳐스코리아",15세이상관람가,"코미디,액션",김덕수,"강예원,한채아,조재윤,김민교,김성은,남성진,동현배,남궁민"
42,아티스트: 다시 태어나다,2017-03-09,9271500 ,0,12762300 ,1225 ,1735 ,2 ,4 ,한국,한국,"(주)영화사소요,(주)백그림,(주)실버라이닝 스튜디오",(주)콘텐츠판다,15세이상관람가,"드라마,범죄,미스터리",김경원,"류현경,박정민,문종원,이순재"
43,오버 더 펜스,2017-03-16,8856000 ,0,8856000 ,1107 ,1107 ,2 ,4 ,일본,일본,,주식회사 씨네룩스,15세이상관람가,드라마,야마시타 노부히로,"오다기리 조,아오이 유우,마츠다 쇼타"
44,신 고질라,2017-03-08,7940500 ,0,11060500 ,1106 ,1541 ,156 ,270 ,일본,일본,,메가박스(주)플러스엠,12세이상관람가,"SF,액션,드라마","안노 히데아키,히구치 신지","하세가와 히로키,이시하라 사토미,타케노우치 유타카"
45,아이히만 쇼,2017-03-01,8388000 ,0,10714500 ,1091 ,1396 ,21 ,147 ,영국,영국,,(주)디스테이션,15세이상관람가,드라마,폴 앤드류 윌리엄스,"마틴 프리먼,안소니 라파글리아"
46,페기 구겐하임: 아트 애딕트,2017-02-09,7563500 ,0,34143900 ,1016 ,4442 ,5 ,24 ,미국,미국,,에스디시코리아 주식회사,12세이상관람가,다큐멘터리,리사 이모르디노 브릴랜드,마리나 아브라모비치
47,아주 긴 변명,2017-02-16,7297500 ,0,61549500 ,1012 ,8246 ,15 ,98 ,일본,일본,,(주)영화사 진진,15세이상관람가,드라마,니시카와 미와,"모토키 마사히로,후카츠 에리,쿠로키 하루,이케마츠 소스케"
48,그레이트 월,2017-02-15,6965400 ,0,4335785358 ,991 ,497948 ,12 ,73 ,미국,"미국,중국",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"판타지,액션",장예모,"맷 데이먼,페드로 파스칼,윌렘 데포,유덕화,루한,경첨,너맨 아카,펑위옌,장 한유"
49,왕을 참하라,2017-03-16,6140000 ,0,6140000 ,814 ,814 ,3 ,5 ,한국,한국,(주)영화사 조은,(주)박수엔터테인먼트,청소년관람불가,드라마,김재수,"강연정,강윤,추석영,김학철,이영범,박희진"
50,39 계단,,1490000 ,0,1490000 ,745 ,745 ,1 ,12 ,,,,,,,,
50,토니 에드만,2017-03-16,6032400 ,0,10830400 ,745 ,1282 ,17 ,19 ,독일,독일,,그린나래미디어(주),청소년관람불가,드라마,마렌 아데,"산드라 휠러,루시 러셀,블라드 이바노브,존 케오"
52,50가지 그림자: 심연,2017-02-09,6425000 ,0,1586791400 ,727 ,189352 ,5 ,47 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",제임스 폴리,"제이미 도넌,다코타 존슨"
