순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
86,히치콕 트뤼포,2016-08-25,963500 ,0,2426500 ,119 ,291 ,4 ,5 ,프랑스,"프랑스,미국",,(주)영화사 안다미로,15세이상관람가,다큐멘터리,켄트 존스,"알프레드 히치콕,프랑수아 트뤼포,데이빗 핀처,마틴 스콜세지,웨스 앤더슨,리차드 링클레이터,올리비에 아사야스,제임스 그레이,구로사와 기요시"
87,뜨거운 포옹,,270000 ,0,1402000 ,107 ,673 ,1 ,2 ,,,,,,,,
88,피아니스트 세이모어의 뉴욕 소네트,2016-04-07,906000 ,0,183590700 ,106 ,22538 ,1 ,3 ,미국,미국,,(주)영화사 진진,전체관람가,다큐멘터리,에단 호크,
89,드롭박스,2016-05-19,736000 ,0,15689800 ,105 ,2041 ,2 ,4 ,한국,"한국,미국","Arbella Studio,킨드리드 이미지","(사)필레마,필름포럼,홀리가든",전체관람가,다큐멘터리,브라이언 아이비,
90,싱 스트리트,2016-05-19,728000 ,0,4479560072 ,100 ,559281 ,3 ,8 ,아일랜드,"아일랜드,영국,미국",,(주)이수C&E,15세이상관람가,"드라마,멜로/로맨스",존 카니,"퍼디아 월시-필로,루시 보인턴,잭 레이너"
90,인디펜던스 데이 : 리써전스,2016-06-22,800000 ,0,12769359840 ,100 ,1500640 ,1 ,7 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",롤랜드 에머리히,"빌 풀만,리암 헴스워스,제프 골드블럼,비비카 A. 폭스,제시 어셔"
92,향항의 밤,,251000 ,0,532000 ,95 ,194 ,1 ,4 ,미국,미국,,,,"드라마,어드벤처",에드워드 디미트릭,"클라크 게이블,수잔 헤이워드"
93,엑스맨: 아포칼립스,2016-05-25,720000 ,0,24467887950 ,90 ,2938818 ,1 ,6 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",브라이언 싱어,"제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스,오스카 아이삭,니콜라스 홀트,로즈 번,타이 쉐리던,소피 터너,올리비아 문,루카스 틸"
94,멋쟁이,,420000 ,0,608000 ,84 ,122 ,1 ,1 ,미국,미국,,,,"코미디,범죄,멜로/로맨스",윌리엄 와일러,"오드리 헵번,피터 오툴,엘리 왈라치"
95,범죄의 여왕,2016-08-25,747000 ,0,747000 ,83 ,83 ,1 ,1 ,한국,한국,광화문시네마,"(주)콘텐츠판다,TCO(주)더콘텐츠온",15세이상관람가,"스릴러,코미디",이요섭,"박지영,조복래,김대현,허정도,이학수,부은주,손영신,전고운,우문기,우문기,우상기,이윤호,진동훈,최고야,홍윤희,김태곤"
96,파수꾼,2011-03-03,740500 ,0,191345100 ,82 ,24492 ,1 ,1 ,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
97,7월의 랑데부,,518000 ,0,1140000 ,81 ,196 ,1 ,1 ,프랑스,프랑스,,,,"코미디,드라마",자크 베케르,"다니엘 게린,브리짓 오버"
98,니키타,1990-06-30,666000 ,0,11066000 ,75 ,5407 ,1 ,1 ,프랑스,프랑스,"체키고리그룹 타이거키네마토그라피카,고몽","사무엘 골드윈 컴퍼니,(주)팝파트너스","고등학생이상관람가,15세이상관람가",액션,뤽 베송,"안느 파릴로,장-위그 앙글라드,체키 카료"
99,베로니카의 이중생활,1991-11-09,598000 ,0,15393600 ,71 ,2068 ,1 ,3 ,폴란드,폴란드,,㈜영화사 백두대간,연소자관람불가,"드라마,멜로/로맨스,판타지",크지슈토프 키에슬로프스키,"이렌느 야곱,필립 볼테르,상드린 뒤마"
100,깊은밤 깊은 곳에,1979-01-20,212000 ,0,1654000 ,70 ,791 ,1 ,1 ,미국,미국,이십세기폭스필름코퍼레이션,,국민학생관람불가,드라마,찰스 재롯,"마리 프랑스 피지에,수잔 서랜든,존 벡,로이스 차일스,제인 버킨,베티 데이비스"
101,주홍글씨,2004-10-29,186000 ,0,6649076000 ,62 ,1030334 ,1 ,1 ,한국,한국,(주)엘제이필름,(주)쇼박스,18세관람가,"스릴러,멜로/로맨스",변혁,"성현아,한석규,이은주,변혁,엄지원,김중기"
102,걸즈 앤 판처 극장판,2016-08-25,360000 ,0,360000 ,60 ,60 ,1 ,1 ,일본,일본,,(주)머스트씨무비릴리징컴퍼니,12세이상관람가,애니메이션,미즈시마 츠토무,
103,산이 울다,2016-05-25,360000 ,0,103230700 ,59 ,13535 ,1 ,1 ,중국,중국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",래리 양,"량예팅,왕쯔이"
103,서프러제트,2016-06-23,369000 ,0,226988800 ,59 ,27956 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,사라 가브론,"캐리 멀리건,헬레나 본햄 카터,메릴 스트립,벤 위쇼"
