순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,미녀와 야수,2017-03-16,6927561783 ,0.293,34767983776 ,850875 ,4233268 ,1123 ,23769 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치"
2,프리즌,2017-03-23,6253924067 ,0.264,19230106740 ,758847 ,2378417 ,908 ,24296 ,한국,한국,(주)큐로홀딩스,(주)쇼박스,청소년관람불가,"범죄,액션",나현,"한석규,김래원,정웅인,조재윤,신성록,곽민호"
3,공각기동대 : 고스트 인 더 쉘,2017-03-29,4590712137 ,0.194,5351802237 ,535671 ,651472 ,807 ,23191 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,범죄,액션",루퍼트 샌더스,"스칼렛 요한슨,마이클 피트,마이클 윈코트,요한 필리프 아스베크,기타노 다케시"
4,원라인,2017-03-29,2283272733 ,0.096,2670765533 ,288504 ,351725 ,594 ,13091 ,한국,한국,"(주)미인픽쳐스,(주)곽픽쳐스",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,범죄,양경모,"임시완,진구,박병은,이동휘,김선영,박종환,왕지원,박유환,안세하,조우진,박형수,박건도"
5,히든 피겨스,2017-03-23,958553500 ,0.04,2499799633 ,119410 ,315837 ,360 ,5014 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스"
6,보통사람,2017-03-23,440017900 ,0.019,2925843523 ,57732 ,379023 ,393 ,4246 ,한국,한국,"(주)트리니티엔터테인먼트,(주)영화사장춘",오퍼스픽쳐스,15세이상관람가,드라마,김봉한,"손현주,장혁,김상호,라미란,정만식,조달환,지승현,오연아,강현구"
7,라이프,2017-04-05,437305500 ,0.018,441541500 ,56442 ,56845 ,533 ,3905 ,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"SF,스릴러",다니엘 에스피노사,"제이크 질렌할,레베카 퍼거슨,라이언 레놀즈,사나다 히로유키,앨리욘 버케어,올가 디호비치나야"
8,어느날,2017-04-05,216667700 ,0.009,216786700 ,29517 ,29534 ,457 ,1960 ,한국,한국,(주)인벤트스톤,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,멜로/로맨스,이윤기,"김남길,천우희"
9,데스노트: 더 뉴 월드,2017-03-29,176403463 ,0.007,211308763 ,22046 ,27559 ,297 ,2565 ,일본,일본,,(주)디스테이션,15세이상관람가,"범죄,드라마,스릴러",사토 신스케,"히가시데 마사히로,이케마츠 소스케,토다 에리카,스다 마사키,카와에이 리나"
10,미스 슬로운,2017-03-29,172139400 ,0.007,220020500 ,21546 ,28451 ,104 ,1591 ,미국,"미국,프랑스",,(주)메인타이틀픽쳐스,15세이상관람가,"드라마,스릴러",존 매든,"제시카 차스테인,구구 바샤-로,알리슨 필,마크 스트롱,제이크 레이시,마이클 스털버그,더글라스 스미스,존 리스고우,샘 워터스톤"
