순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
25,잉글리쉬 페이션트,1997-03-15,13115000,0,65339500,2599,10031,3,10,미국,미국,미라맥스 필름즈,(주)영화사오원,"연소자관람불가,청소년관람불가","멜로/로맨스,드라마,전쟁",안소니 밍겔라,"랄프 파인즈,줄리엣 비노쉬,윌렘 데포"
26,시카고,2003-03-28,19767600,0,144376000,2498,18943,21,131,미국,미국,,"씨네그루(주)키다리이엔티,코리아픽쳐스(주)","15세관람가,15세이상관람가","뮤지컬,드라마,범죄,코미디",롭 마샬,"르네 젤위거,캐서린 제타-존스,리차드 기어"
27,시애틀의 잠 못이루는 밤,1993-12-18,15780000,0,15780000,2452,2452,72,157,미국,미국,,(주)디스테이션,"12세이상관람가,중학생이상관람가","드라마,멜로/로맨스",노라 에프론,"톰 행크스,맥 라이언"
28,순종,2016-11-17,17309000,0,384066200,2438,54316,12,51,한국,한국,(재)CBS,"(재)CBS,(주)영화사 안다미로",전체관람가,다큐멘터리,"김동민,이주훈","최강희,최수종,김은혜,김영화"
29,킹 오브 프리즘,2016-08-11,18032000,0,853403500,2426,103074,5,32,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,
30,원피스 필름 골드,2016-12-08,13372000,0,1695317600,2016,214758,23,52,일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,어드벤처,판타지,액션",미야모토 히로아키,"타나카 마유미,나카이 카즈야,오카무라 아케미,야마구치 캇페이,히라타 히로아키,오오타니 이쿠에,야마구치 유리코,야오 카즈키"
31,미스 사이공 : 25주년 특별 공연,2016-11-24,38951400,0.001,875407300,1999,45273,5,45,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공연,브렛 설리반,"알리스태어 브래머,에바 노블자다,홍광호,존 존 브라이언스"
32,목숨 건 연애,2016-12-14,11067000,0,348655800,1514,46622,14,75,한국,한국,(주)비에이엔터테인먼트,오퍼스픽쳐스,15세이상관람가,"멜로/로맨스,코미디",송민규,"하지원,천정명,진백림,윤소희,오정세,송민정,정다원,정다원,이동욱,이병희,이상미,지동주,최주형,홍주만,권지훈,김용학,김유이"
33,호비와 동화나라 대모험,2016-12-08,9800000,0,109755000,1414,15551,19,65,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,히라바야시 이사무,
34,너의 이름은.,2017-01-04,10824000,0,18680000,1353,2335,4,4,일본,일본,,메가박스(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
35,호두까기 인형: 장난감 왕국 대모험,2016-12-15,7723600,0,83248400,1316,11658,8,31,페루,페루,,THE 픽쳐스,전체관람가,애니메이션,에두와르도 슐츠,
36,녹터널 애니멀스,2017-01-11,11378900,0,11378900,1265,1265,17,17,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,스릴러",톰 포드,"에이미 아담스,제이크 질렌할,마이클 섀넌,애런 존슨,아일라 피셔,아미 해머,로라 린니,앤드리아 리즈브로프,마이클 쉰,그레이엄 베켈,닐 잭슨,지나 말론,크리스틴 바우어"
37,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,8031000,0,8031000,1117,1117,7,10,러시아,러시아,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족,판타지",알렉세이 트시칠린,"박지윤,엄상현,남도형,박상훈,이재범"
38,위켄즈,2016-12-22,9309400,0,13469400,1106,1823,12,90,한국,한국,"한국게이인권운동단체 친구사이,반달",무브먼트,15세이상관람가,다큐멘터리,이동하,"고동민,낙타,미로,민"
39,나의 살던 고향은,2016-11-24,7914500,0,79643100,1078,10469,7,26,한국,한국,후즈닷컴,(주)시네마달,전체관람가,다큐멘터리,류종헌,김용옥
40,뚜르: 내 생애 최고의 49일,2017-02-01,6876000,0,57504500,950,7239,3,5,한국,한국,"미디어길,(주)영화사 북극곰",(주)리틀빅픽쳐스,12세이상관람가,다큐멘터리,"임정하,전일우,박형준,김양래",이윤혁
41,전쟁과 평화,1977-09-27,2796000,0,20715774,932,10997,1,9,미국,미국,파라마운트 픽쳐스,,연소자관람가,"드라마,멜로/로맨스,전쟁",킹 비더,"오드리 헵번,헨리 폰다,멜 페레,비토리오 가스만"
42,미씽: 사라진 여자,2016-11-30,6439500,0,8881135756,868,1153045,7,43,한국,한국,다이스필름(주),메가박스(주)플러스엠,15세이상관람가,미스터리,이언희,"서하늬,엄지원,공효진,강태수,김광호,김석태,김용철,김해일,서인덕,안재만"
43,부릉! 부릉! 브루미즈: 스피더의 모험 일기,2016-12-15,6403000,0,80567500,818,10136,10,52,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"양정화,엄상현,이소영"
44,벤허,1972-09-07,1601000,0,286468432,798,46614,2,15,미국,미국,메트로-골드윈-마이어,(주)팝엔터테인먼트,"12세이상관람가,연소자관람가,전체관람가","드라마,액션",윌리엄 와일러,"찰톤 헤스톤,잭 호킨스,하야 할라이드,스티븐 보이드"
45,내 심장이 건너 뛴 박동,2016-12-15,6009300,0,30361600,797,3918,14,103,프랑스,프랑스,,주식회사 씨네룩스,15세이상관람가,드라마,자크 오디아르,"로맹 뒤리스,오레 아티카,닐스 아르스트럽"
46,가려진 시간,2016-11-16,4650000,0,3946462400,775,510878,5,25,한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우"
47,아 백범 김구선생,,1356000,0,2414000,678,1216,1,8,한국,한국,,,,사극,전창근,"전창근,조미령,황정순,황해,윤일봉"
48,우정어린 설복,,1287000,0,3078000,641,1544,1,9,미국,미국,,,,"드라마,서부극(웨스턴),가족,전쟁",윌리엄 와일러,"게리 쿠퍼,도로시 맥과이어,안소니 퍼킨스"
49,"내 어깨 위 고양이, 밥",2017-01-04,5643000,0,14958500,627,1731,2,3,영국,영국,,(주)누리픽쳐스,12세이상관람가,드라마,로저 스포티스우드,"루크 트레더웨이,루타 게드민타스,조앤 프로갯,안소니 헤드"
50,닥터 스트레인지,2016-10-26,5216500,0,47481830396,609,5446239,4,12,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕"
51,연애담,2016-11-17,4386600,0,179222100,569,21965,11,49,한국,한국,한국영화아카데미,(주)인디플러그,청소년관람불가,멜로/로맨스,이현주,"이상희,류선영,박근록,임성미,김종수,유우람,이성용,이성용,이지수,장병기,차승호"
52,아브릴과 조작된 세계,2016-12-15,4125500,0,15596500,567,1970,7,58,프랑스,"프랑스,벨기에,캐나다",,(주)영화사 진진,12세이상관람가,"애니메이션,어드벤처,코미디","크리스티앙 데마르,프랑크 에킨시",
53,비틀스: 에잇 데이즈 어 위크 ? 투어링 이어즈,2016-10-19,4749000,0,144153025,561,18024,5,5,영국,"영국,미국",,메가박스(주)플러스엠,12세이상관람가,"드라마,다큐멘터리",론 하워드,"존 레논,폴 매카트니,조지 해리슨,링고 스타"
54,다른 길이 있다,2017-01-19,5400000,0,6113000,540,661,3,4,한국,한국,영화사 몸,"무브먼트,영화사 몸",15세이상관람가,드라마,조창호,"김재욱,서예지"
55,"무현, 두 도시 이야기",2016-10-26,3917500,0,1508049000,535,192198,9,69,한국,한국,"제작위원회 ,엠앤씨에프",(주)모멘텀엔터테인먼트,15세이상관람가,다큐멘터리,전인환,"김원명,노무현"
56,실버벨,2016-12-15,3839000,0,19753000,504,2640,4,15,미국,미국,,(재)CBS,전체관람가,코미디,해롤드 크론크,"브루스 박스라이트너,안토니오 파르가스"
57,할머니의 먼 집,2016-09-29,894000,0,26946900,447,4237,1,11,한국,한국,영화사 연필,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이소현,"박삼순,이소현,장춘옥,홍순영"
58,잭 리처: 네버 고 백,2016-11-30,2987000,0,4628317758,431,609801,2,5,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,범죄,드라마",에드워드 즈윅,"톰 크루즈,코비 스멀더스,로버트 네퍼,알디스 호지,제이슨 더글러스,다니카 야로쉬,홀트 맥칼라니"
59,기적,1972-12-23,805000,0,15716558,417,9041,1,6,미국,미국,워너 브러더스 픽쳐스,,중학생이상관람가,"멜로/로맨스,전쟁",어빙 래퍼,로저 무어
60,제17 포로수용소,,801000,0,7059000,416,3550,1,6,미국,미국,,,,"드라마,전쟁",빌리 와일더,"윌리엄 홀든,돈 테일러"
61,슈팅걸스,,2453000,0,37059000,409,5423,2,2,한국,한국,"새바엔터테인먼트,(주)아이언 스튜디오",,12세이상관람가,드라마,배효민,"정웅인,김보경,정우림,정지혜"
62,얼라이드,2017-01-11,3208000,0,5620000,401,669,1,1,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,드라마,멜로/로맨스",로버트 저메키스,"브래드 피트,마리옹 꼬띠아르,리지 캐플란,매튜 구드,자레드 해리스"
62,패신저스,2017-01-04,3208000,0,3208000,401,401,1,1,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"어드벤처,SF",모튼 틸덤,"크리스 프랫,제니퍼 로렌스,마이클 쉰,앤디 가르시아,로렌스 피쉬번"
64,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,1989500,0,905899900,398,135398,3,3,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
65,러브 액츄얼리,2003-12-05,2823300,0,1977044908,357,287723,3,9,미국,"미국,영국",,"UIP코리아,(유)조이앤시네마","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스,"휴 그랜트,콜린 퍼스,알란 릭맨,엠마 톰슨,리암 니슨,로라 린니,키이라 나이틀리,마틴 맥커천,빌 나이히"
66,여교사,2017-01-04,2894000,0,12233000,318,1513,1,2,한국,한국,(주)외유내강,필라멘트픽쳐스,청소년관람불가,드라마,김태용,"김하늘,유인영,이원근,이기우"
67,십계,1973-06-16,620000,0,26436072,310,13986,1,3,미국,미국,파라마운트 픽쳐스,,전체관람가,"드라마,가족",세실 B. 데밀,"앤 박스터,찰톤 헤스톤,에드워드 G. 로빈슨"
68,판도라,,1733711,0,2771711,289,470,1,2,영국,영국,,,,"드라마,판타지",앨버트 르윈,"제임스 메이슨,에바 가드너"
69,버터필드 8,,579000,0,5264000,282,2622,1,12,미국,미국,,,,드라마,다니엘 만,"엘리자베스 테일러,로렌스 하비"
70,슈퍼소닉,2016-11-24,2336000,0,123243600,272,14695,5,21,영국,영국,,주식회사 씨네룩스,15세이상관람가,다큐멘터리,매트 화이트크로스,"노엘 갤러거,리암 갤러거"
71,시소,2016-11-10,1847000,0,64123700,268,8536,4,17,한국,한국,(주)에스엠 컬처앤콘텐츠,"(주)대명문화공장,(주)리틀빅픽쳐스",전체관람가,다큐멘터리,고희영,"이동우,임재신,김윤태,김진희"
72,화이트 크리스마스,,532000,0,6298000,266,3146,1,6,미국,미국,,,,"뮤지컬,코미디",마이클 커티즈,"빙 크로스비,대니 케이,로즈마리 클루니"
73,캐롤,2016-02-04,2065000,0,2643833116,262,319146,3,9,미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨"
74,죽여주는 여자,2016-10-06,1280000,0,884189800,259,121316,1,5,한국,한국,"한국영화아카데미,주식회사 뭉클픽쳐스",CGV아트하우스,청소년관람불가,드라마,이재용,"윤여정,전무송,윤계상,박성진,윤효진"
75,동주,2016-02-17,1127000,0,8888974089,251,1172629,3,8,한국,한국,(주) 루스이소니도스,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진"
76,개를 훔치는 완벽한 방법,2014-12-31,463000,0,2330217965,240,306642,1,6,한국,한국,(주)삼거리픽쳐스,"(주)리틀빅픽쳐스,(주)대명문화공장",전체관람가,"드라마,가족",김성호,"김혜자,이레,최민수,강혜정,이천희,김솔,김원중,김도엽,박성규,이지원,정택호,김재화,홍은택,이기영,류선영,조은지"
77,미워도 다시 한번 '80,1980-06-21,478000,0,4172000,239,2086,1,5,한국,한국,한림영화,,국민학생관람불가,"드라마,멜로/로맨스",변장호,"윤일봉,김영란,김윤경,김희라"
78,일 트로바토레,2016-01-16,5530500,0,63645000,219,2578,5,9,미국,미국,,(주)인스터피씨엠,전체관람가,공연,마르코 아르밀리아토,안나 네트렙코
79,블루 벨벳,1992-10-17,2649500,0,3612500,216,323,2,3,미국,미국,,(주)유로커뮤니케이션,"연소자관람불가,청소년관람불가","드라마,스릴러,미스터리,범죄",데이빗 린치,"카일 맥라클란,이사벨라 로셀리니,데니스 호퍼"
80,파파좀비,2016-12-29,1260000,0,1260000,210,210,1,1,한국,한국,㈜인디스토리,㈜인디스토리,전체관람가,드라마,고현창,"조한철,고서희,정예우,김형준"
81,빌리 엘리어트,2001-02-16,1980000,0,12868000,198,1567,1,1,영국,"영국,프랑스",,"(주)팝엔터테인먼트,유아이피-씨아이씨영화및비디오배급(유)","12세이상관람가,12세관람가","가족,드라마",스티븐 달드리,"제이미 벨,줄리 월터스"
82,포켓에 가득찬 행복,,501000,0,3356000,167,1196,1,4,미국,미국,,,,"코미디,드라마",프랭크 카프라,"글렌 포드,베티 데이비스"
83,내일을 위한 시간,2015-01-01,1431000,0,339449900,159,42271,1,1,벨기에,"벨기에,프랑스,이탈리아",,그린나래미디어(주),12세이상관람가,드라마,"장 피에르 다르덴,뤽 다르덴","마리옹 꼬띠아르,파브리지오 롱기온"
84,리틀메딕: 몸속탐험대,2016-11-24,775000,0,515053700,155,66562,2,2,독일,독일,,(주)팝엔터테인먼트,전체관람가,"애니메이션,가족",피터 클라릿지,
85,비치온더비치,2016-12-08,1113500,0,9976700,152,1336,9,40,한국,한국,비치사,(주)로카,청소년관람불가,멜로/로맨스,정가영,"정가영,김최용준,이하윤"
86,걷기왕,2016-10-20,766000,0,710905075,149,95542,1,2,한국,한국,㈜인디스토리,CGV아트하우스,12세이상관람가,드라마,백승화,"심은경,박주희,김새벽,허정도,윤지원,안승균,김광규,김정영,이재진,이준용,박민준,장현진,방범석,정규환,오은비,조주형,이규진,이동혁,이수아,최봉석,최효주,황수진,김신동"
86,세인트 루이스에서 만나요,,298000,0,298000,149,149,1,8,미국,미국,,,전체관람가,"코미디,드라마,가족",빈센트 미넬리,"주디 갈란드,마가렛 오브라이언"
86,이터널 선샤인,2005-11-10,1381000,0,3790095292,149,497086,1,3,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
89,최후의 Z,2016-12-28,899000,0,899000,131,131,19,28,아이슬란드,"아이슬란드,미국",,(주)드림팩트엔터테인먼트,12세이상관람가,"드라마,SF,스릴러",크레이그 조벨,"마고 로비,크리스 파인,치웨텔 에지오포"
90,와와의 학교 가는 날,2016-10-27,645000,0,69927800,129,13287,1,3,중국,중국,,(주)마노엔터테인먼트,전체관람가,드라마,펑천,"딩지아리,아나무랑,차오시웬"
91,거인,,232000,0,6840000,116,3284,1,3,미국,미국,이십세기폭스필름코퍼레이션,,,"드라마,서부극(웨스턴),어드벤처",라울 월쉬,
91,사랑은 부엉부엉,2016-12-29,877500,0,5038500,116,654,3,8,프랑스,프랑스,,찬란,12세이상관람가,"드라마,코미디,멜로/로맨스",람지 베디아,"람지 베디아,엘로디 부셰,루시 로리에"
93,"색, 계",2007-11-08,329000,0,12656444400,114,1924805,1,3,미국,미국,,"(주)제이앤씨미디어그룹,씨제이엔터테인먼트",청소년관람불가,"드라마,멜로/로맨스",이안,"탕웨이,양조위"
94,원더풀 라이프,2001-12-08,1120000,0,8023000,112,1113,1,1,일본,일본,,㈜영화사 백두대간,전체관람가,드라마,"고레에다 히로카즈,고레에다 히로카즈","아베 사다오,아라타,하라 히사코"
95,자백,2016-10-13,813000,0,1128323200,110,143639,3,11,한국,한국,한국탐사저널리즘센터,(주)엣나인필름,15세이상관람가,다큐멘터리,최승호,최승호
96,하이큐!! 끝과 시작,2016-11-16,719000,0,544846000,107,75704,6,24,일본,일본,,(주)팝엔터테인먼트,12세이상관람가,애니메이션,미츠나카 스스무,"히노 사토시,이리노 미유"
97,카사블랑카,1999-04-03,514000,0,31354500,105,13040,1,1,미국,미국,워너브러더스사㈜,,12세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스,전쟁",마이클 커티즈,"험프리 보가트,잉그리드 버그만,폴 헌레이드"
98,빅 컨츄리,,190000,0,3806000,100,1919,1,2,,,,,,,,
99,백야,,484000,0,484000,97,97,1,1,이탈리아,이탈리아,,,,드라마,루치노 비스콘티,"마리아 쉘,마르첼로 마스트로얀니,장 마레"
100,테일 오브 테일즈,2016-11-24,694000,0,234274700,96,29909,3,10,이탈리아,"이탈리아,프랑스",,오드,청소년관람불가,판타지,마테오 가로네,"셀마 헤이엑,뱅상 카셀,스테이시 마틴,토비 존스,존 C. 라일리"
100,포스카리가의 두 사람,2016-12-04,2296500,0,10824000,96,451,6,9,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,미켈레 마리오티,"플라시도 도밍고,프란체스코 멜리"
102,우리 손자 베스트,2016-12-08,594500,0,11203500,95,1920,7,32,한국,한국,(주)인디플러그,(주)인디플러그,청소년관람불가,코미디,김수현,"구교환,동방우,김상현,김민화,김진환,남현욱,박선우,박시환,서승현,신창호,오중석,유송호,이봄,정해성,조윤경,최영묵"
103,나의 소녀시대,2016-05-12,619050,0,3314491150,91,409537,2,3,대만,대만,,오드,15세이상관람가,"멜로/로맨스,드라마",프랭키 첸,"송운화,왕대륙"
104,멋진 인생,,180000,0,13238000,90,5919,1,3,미국,미국,,,,"드라마,멜로/로맨스,판타지",프랭크 카프라,"제임스 스튜어트,도나 리드"
105,언노운 걸,2017-05-03,761000,0,761000,85,85,1,2,벨기에,"벨기에,프랑스",,오드,12세이상관람가,드라마,"뤽 다르덴,장 피에르 다르덴","아델 에넬,올리비에 구르메"
106,커튼콜,2016-12-08,513000,0,40187100,84,5452,6,30,한국,한국,(주)모멘텀엔터테인먼트,(주)모멘텀엔터테인먼트,15세이상관람가,코미디,류훈,"장현성,박철민,전무송,유지수,이이경,채서진,장혁진,서호철,고보결,신문성,김명성,박선주,방한솔,최승호"
107,수면의 과학,2006-12-21,717000,0,385758500,80,55155,1,1,프랑스,프랑스,"퍼티잔,고몽,프랑스3시네마",(주)스폰지이엔티,15세이상관람가,"코미디,판타지",미셸 공드리,"가엘 가르시아 베르날,샤를로뜨 갱스부르"
108,캡틴 판타스틱,2016-11-30,674500,0,108382900,78,14247,3,16,미국,미국,,주식회사 더쿱,15세이상관람가,드라마,매트 로스,"비고 모텐슨,조지 맥케이,애너리즈 바쏘"
109,문영,2017-01-12,600000,0,2819699,75,350,1,1,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,드라마,김소연,"김태리,정현,박완규,박정식"
110,죽은 시인의 사회,1990-05-19,370000,0,435758700,74,57930,1,1,미국,미국,터치스톤 픽처스,"(주)드림팩트엔터테인먼트,브에나비스타픽쳐스","12세이상관람가,연소자관람가",드라마,피터 위어,"로빈 윌리엄스,로버트 숀 레오나드,에단 호크"
111,누구를 위하여 종은 울리나,1972-03-18,210000,0,21841586,70,12877,1,1,미국,미국,파라마운트 픽쳐스,,미정,"드라마,멜로/로맨스,전쟁",샘 우드,"잉그리드 버그만,게리 쿠퍼"
112,꿈의 제인,2017-05-31,557000,0,4489500,62,602,1,1,한국,한국,영화사 서울집,"(주)엣나인필름,CGV아트하우스",청소년관람불가,드라마,조현훈,"이민지,구교환,이주영"
112,아메리칸 허니: 방황하는 별의 노래,2017-07-13,557000,0,3269000,62,361,1,2,영국,"영국,미국",,(주)티캐스트,청소년관람불가,드라마,안드레아 아놀드,"사샤 레인,샤이아 라보프,라일리 코프,윌 패튼"
114,레오파드,,427000,0,2731000,61,453,1,1,이탈리아,이탈리아,,,,"드라마,멜로/로맨스,전쟁",루치노 비스콘티,"버트 랭커스터,클라우디아 카르디날레,알랑 드롱"
