순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,형,2016-11-23,10431509714 ,0.372,11169037214 ,1365084 ,1461481 ,993 ,33452 ,한국,한국,굿초이스컷픽쳐스(주),씨제이이앤엠(주),12세이상관람가,"코미디,드라마",권수경,"조정석,도경수,박신혜,권지훈,김승아,김진희,이연수"
2,신비한 동물사전,2016-11-16,11045448536 ,0.394,31291810101 ,1323764 ,3703028 ,1159 ,35215 ,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"어드벤처,가족,판타지",데이빗 예이츠,"에디 레드메인,콜린 파렐,캐서린 워터스턴,앨리슨 수돌,댄 포글러,사만다 모튼,젠 머레이"
3,닥터 스트레인지,2016-10-26,1224673100 ,0.044,47221374096 ,154747 ,5414411 ,445 ,7312 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕"
4,미씽: 사라진 여자,2016-11-30,849442400 ,0.03,864286400 ,143701 ,145840 ,633 ,2936 ,한국,한국,다이스필름(주),메가박스(주)플러스엠,15세이상관람가,미스터리,이언희,"서하늬,엄지원,공효진,강태수,김광호,김석태,김용철,김해일,서인덕,안재만"
5,잭 리처: 네버 고 백,2016-11-30,682360300 ,0.024,692970300 ,114797 ,115980 ,658 ,2797 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,범죄,드라마",에드워드 즈윅,"톰 크루즈,코비 스멀더스,로버트 네퍼,알디스 호지,제이슨 더글러스,다니카 야로쉬,홀트 맥칼라니"
6,가려진 시간,2016-11-16,541709633 ,0.019,3899810100 ,69316 ,504146 ,441 ,5439 ,한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우"
7,블레어 위치,2016-11-23,322432000 ,0.012,353724000 ,40519 ,44472 ,172 ,2963 ,미국,미국,,㈜코리아스크린,15세이상관람가,"공포(호러),스릴러",아담 윈가드,
8,스플릿,2016-11-09,309455500 ,0.011,6085606039 ,39728 ,755932 ,280 ,3148 ,한국,한국,오퍼스픽쳐스,오퍼스픽쳐스,15세이상관람가,드라마,최국희,"유지태,이정현,이다윗,정성화,김지은,김태훈,신민수,윤수현,이정주,이지수,조선묵,조수정,최승"
9,리틀메딕: 몸속탐험대,2016-11-24,273114400 ,0.01,279706900 ,35399 ,36223 ,291 ,1483 ,독일,독일,,(주)팝엔터테인먼트,전체관람가,"애니메이션,가족",피터 클라릿지,
10,미스 사이공 : 25주년 특별 공연,2016-11-24,459661400 ,0.016,465628400 ,23762 ,24185 ,100 ,988 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공연,브렛 설리반,"알리스태어 브래머,에바 노블자다,홍광호,존 존 브라이언스"
11,테일 오브 테일즈,2016-11-24,138295200 ,0.005,147505100 ,17713 ,18786 ,102 ,1222 ,이탈리아,"이탈리아,프랑스",,오드,청소년관람불가,판타지,마테오 가로네,"셀마 헤이엑,뱅상 카셀,스테이시 마틴,토비 존스,존 C. 라일리"
12,럭키,2016-10-13,131404100 ,0.005,56430362256 ,17431 ,6973297 ,158 ,1427 ,한국,한국,(주)용필름,(주)쇼박스,15세이상관람가,코미디,이계벽,"유해진,이준,조윤희,임지연,전혜빈,이동휘,박선용,박은미,정소리,이승철,최시형,홍의권,문광식"
13,"무현, 두 도시 이야기",2016-10-26,130175100 ,0.005,1405636400 ,16718 ,179181 ,83 ,1007 ,한국,한국,"제작위원회 ,엠앤씨에프",(주)모멘텀엔터테인먼트,15세이상관람가,다큐멘터리,전인환,"김원명,노무현"
14,감바의 대모험,2016-11-10,117106400 ,0.004,831391400 ,16171 ,110699 ,154 ,623 ,일본,일본,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처","카와무라 토모히로,코모리 요시히로",
