순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
16,사울의 아들,2016-02-25,89082300 ,0.002,115491500 ,11292 ,14299 ,50 ,581 ,헝가리,헝가리,,그린나래미디어(주),청소년관람불가,드라마,라즐로 네메스,게자 뢰리히
17,빌리와 용감한 녀석들: 치킨 히어로,2016-02-17,48606300 ,0.001,239808100 ,6561 ,34256 ,43 ,199 ,미국,"미국,멕시코",,"(주)박수엔터테인먼트,㈜코리아스크린",전체관람가,애니메이션,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","브루노 비치어,안젤리카 베일,오마 카파로,이재범,김혜성,이경태"
18,고스트 헌터: 얼음 몬스터의 부활,2016-02-25,43344300 ,0.001,47740300 ,6173 ,6782 ,58 ,357 ,독일,"독일, 오스트리아,아이슬란드",,예지림엔터테인먼트,전체관람가,어드벤처,토비 바우만,"마일로 파커,앙케 엥겔케"
19,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,38868000 ,0.001,1044872300 ,5111 ,140941 ,19 ,124 ,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,키무라 류이치,"정혜원,이용신,소연,이선,신용우"
20,쇼생크 탈출,1995-02-04,39499000 ,0.001,59536500 ,5029 ,7894 ,48 ,381 ,미국,미국,"캐슬 락 엔터테인먼트,콜럼비아 픽쳐스 코포레이션",THE 픽쳐스,"고등학생이상관람가,15세이상관람가",드라마,프랭크 다라본트,"팀 로빈스,모건 프리먼"
21,룸,2016-03-03,24169000 ,0.001,83061000 ,2982 ,9790 ,18 ,29 ,아일랜드,"아일랜드,캐나다",,(주)영화사 빅,15세이상관람가,드라마,레니 에이브러햄슨,"브리 라슨,제이콥 트렘블레이"
22,갓 오브 이집트,2016-03-03,21034000 ,0.001,25882000 ,2627 ,2930 ,7 ,13 ,미국,미국,,"(주)시네마서비스,(주)나이너스엔터테인먼트",12세이상관람가,"어드벤처,판타지",알렉스 프로야스,"제라드 버틀러,니콜라이 코스터 왈도,코트니 이튼,브렌튼 스웨이츠,애비 리"
23,번개맨,2016-02-11,16763100 ,0,508907000 ,2458 ,67833 ,18 ,94 ,한국,한국,"(주)드림써치C&C,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
24,오픈 윈도우즈,,11800000 ,0,21732000 ,2360 ,4092 ,5 ,9 ,미국,"미국,스페인",,,청소년관람불가,"스릴러,액션,범죄",나초 비갈론도,"일라이저 우드,사샤 그레이"
25,버터필드 8,,4685000 ,0,4685000 ,2340 ,2340 ,1 ,20 ,미국,미국,,,,드라마,다니엘 만,"엘리자베스 테일러,로렌스 하비"
26,널 기다리며,2016-03-10,17916000 ,0,17916000 ,2310 ,2310 ,8 ,11 ,한국,한국,"(주)영화사수작,주식회사 모티브랩,(주)디씨지플러스",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,스릴러,모홍진,"심은경,윤제문,김성오,오태경,정해균,안재홍,김원해,지대한,이호열,장준현,정재숙,정진혁,조제웅,유경훈,이동혁"
27,죽은 자의 제국,2016-02-25,15863500 ,0,15863500 ,2136 ,2136 ,43 ,333 ,일본,일본,,(주)프레인글로벌,15세이상관람가,"애니메이션,SF",마키하라 료타로,
28,레버넌트: 죽음에서 돌아온 자,2016-01-14,16359000 ,0,16078377830 ,1956 ,2003444 ,16 ,44 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"어드벤처,드라마",알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오,톰 하디"
29,퀸카가 아니어도 좋아,2016-02-25,9739000 ,0,9739000 ,1756 ,1756 ,20 ,32 ,미국,미국,,와이드 릴리즈(주),15세이상관람가,"멜로/로맨스,코미디",아리 산델,"매 휘트먼,로비 아멜,벨라 쏜"
30,무수단,2016-03-03,13211000 ,0,13967000 ,1370 ,1496 ,5 ,7 ,한국,한국,골든타이드픽처스(주),오퍼스픽쳐스,15세이상관람가,"미스터리,스릴러",구모,"이지아,김민준,도지한,김동영,오종혁,박유환,정진,박종찬,정의진,최건,유승원"
31,조이,2016-03-10,11122000 ,0,16473000 ,1286 ,1907 ,5 ,5 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
32,워터 프론트,,2534000 ,0,7116000 ,1267 ,3548 ,1 ,10 ,,,,,,,,
33,트윈스터즈,2016-03-03,9870600 ,0,19413600 ,1243 ,2389 ,6 ,15 ,미국,"미국,프랑스,한국,영국",,CGV아트하우스,12세이상관람가,다큐멘터리,"사만다 푸터먼,라이언 미야모토","사만다 푸터먼,아나이스 보르디에"
34,오빠생각,2016-01-21,7781000 ,0,8058557287 ,1108 ,1069376 ,5 ,28 ,한국,한국,(주)조이래빗,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,전쟁",이한,"임시완,고아성,이희준,이준혁,정준원,이레,김영재,임윤경,정대웅,정병두,정세훈,이건하,이성욱,이승빈,이승준,이연화,홍동영,홍솔,강현구,정준용"
35,앨빈과 슈퍼밴드: 악동 어드벤처,2016-02-04,7857500 ,0,2125405200 ,1089 ,292438 ,4 ,29 ,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",월트 벡커,"저스틴 롱,제이슨 리,매튜 그레이 거블러,제시 맥카트니"
36,섬. 사라진 사람들,2016-03-03,8472000 ,0,13700300 ,1059 ,1678 ,2 ,3 ,한국,한국,시네마팩토리,(주)콘텐츠판다,15세이상관람가,스릴러,이지승,"박효주,배성우,이현욱,류준열,최일화,마동석,가심현,가심현,윤지영,이보림,이성욱,권유진"
37,바닷마을 다이어리,2015-12-17,8983800 ,0,814561384 ,1022 ,99204 ,7 ,37 ,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
38,유스,2016-01-07,7077800 ,0,669272100 ,951 ,85917 ,10 ,44 ,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
39,최강전사 미니특공대: 영웅의 탄생,2016-02-04,5956200 ,0,870121600 ,935 ,116062 ,3 ,35 ,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"엄상현,양정화,전태열"
40,설행_눈길을 걷다,2016-03-03,7244500 ,0,8058500 ,928 ,1067 ,5 ,7 ,한국,한국,(주)인스터,(주)인디플러그,15세이상관람가,드라마,김희정,"김태훈,박소담,최무성,김중기,송현영,이선주"
41,검은 난초,,2665000 ,0,2665000 ,887 ,887 ,1 ,17 ,미국,미국,,,,드라마,마틴 리트,"소피아 로렌,앤소니 퀸,피터 마크 리치만"
42,데몬킹스,2016-02-25,5541400 ,0,6584400 ,804 ,953 ,26 ,144 ,프랑스,"프랑스,룩셈부르크,벨기에",,주식회사 쇼미미디어앤트레이딩,전체관람가,"애니메이션,액션,어드벤처",파스칼 모렐리,
43,13시간,2016-03-03,6038000 ,0,9611000 ,728 ,1125 ,2 ,3 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,드라마,스릴러",마이클 베이,"존 크랜신스키,파블로 쉬레이버,토비 스티븐스"
44,시카리오: 암살자의 도시,2015-12-03,5580500 ,0,1236583292 ,704 ,152824 ,8 ,11 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,미스터리,스릴러",드니 빌뇌브,"에밀리 블런트,베니치오 델 토로,조슈 브롤린"
45,미워도 다시 한번 2,,1404000 ,0,4568000 ,702 ,2284 ,1 ,9 ,한국,한국,,,,"드라마,멜로/로맨스",정소영,"김정훈,김정옥,김지영,문희,신영균"
46,빅쇼트,2016-01-21,4929500 ,0,3610917507 ,631 ,445122 ,7 ,25 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,드라마,아담 맥케이,"크리스찬 베일,스티브 카렐,라이언 고슬링,브래드 피트"
47,제3의 사나이,2008-08-09,1216000 ,0,3131000 ,608 ,1224 ,1 ,12 ,미국,미국,,,15세관람가,"미스터리,스릴러",캐롤 리드,조셉 코튼
48,관음증,2016-02-25,2891000 ,0,2891000 ,552 ,552 ,20 ,26 ,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,멜로/로맨스,이상빈,"이윤선,공대유,노수람,이기웅,아오이 츠카사,이주명,박정근,박효진,신재훈,우수정,이단비,이윤선"
49,나폴리의황금,,1658000 ,0,1658000 ,550 ,550 ,1 ,10 ,이탈리아,이탈리아,,,,드라마,비토리오 데 시카,"소피아 로렌,실바나 망가노"
50,"그 시절, 우리가 좋아했던 소녀",2012-08-22,4628700 ,0,265518370 ,546 ,37050 ,13 ,25 ,대만,대만,,"(주)드림팩트엔터테인먼트,(주)미로스페이스,씨너스엔터테인먼트(주),㈜미로비젼,(주)박수엔터테인먼트",15세이상관람가,멜로/로맨스,구파도,"가진동,진연희,언승우"
51,드레스메이커,2016-02-11,4121500 ,0,446789000 ,508 ,56237 ,6 ,23 ,호주,호주,,(주)리틀빅픽쳐스,15세이상관람가,드라마,조셀린 무어하우스,"케이트 윈슬렛,주디 데이비스,리암 헴스워스,휴고 위빙,사라 스누크"
52,공중 트라피스,,956000 ,0,6478000 ,478 ,3235 ,1 ,12 ,미국,미국,유나이티드 아티스트,,,"액션,드라마",캐롤 리드,"버트 랭커스터,토니 커티스,지나 롤로브리지다"
53,스팔타카스,1974-01-23,943000 ,0,5945000 ,469 ,2958 ,1 ,3 ,미국,미국,브라이나프로덕션즈,,,"드라마,액션,사극",스탠리 큐브릭,"커크 더글라스,로렌스 올리비에"
54,자객 섭은낭,2016-02-04,3718000 ,0,118504700 ,464 ,15328 ,9 ,36 ,대만,대만,,(주)영화사 진진,12세이상관람가,"사극,액션",허우 샤오시엔,"서기,장첸,츠마부키 사토시"
55,벤허,1972-09-07,918000 ,0,41332732 ,462 ,18318 ,1 ,4 ,미국,미국,메트로-골드윈-마이어,(주)팝엔터테인먼트,"12세이상관람가,연소자관람가,전체관람가","드라마,액션",윌리엄 와일러,"찰톤 헤스톤,잭 호킨스,하야 할라이드,스티븐 보이드"
56,"로봇, 소리",2016-01-27,2911500 ,0,3519595560 ,458 ,476665 ,7 ,18 ,한국,한국,"(주)영화사 좋은날,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,이호재,"이성민,이희준,이하늬,김원해,채수빈,심은경,곽시양,이영진,이무생,남연우,전국환,류준열,박영수,이현석,박정민,박지훈,안광복,유민상,이상우,이승준,노소영"
57,육체의 약속,1975-07-26,894000 ,0,2444000 ,446 ,1221 ,1 ,8 ,한국,한국,(주)동아수출공사,,12세이상관람가,멜로/로맨스,김기영,"이정길,김지미"
58,멜리스,2016-02-11,3941000 ,0,83486800 ,440 ,10555 ,3 ,8 ,한국,한국,(주)라임오렌지팩토리,(주)드림팩트엔터테인먼트,15세이상관람가,"공포(호러),스릴러",김용운,"홍수아,임성언,양명헌,김하유,최초우,현봉식,조한선,조덕제,여호민,이창해,정다호,정부자,이윤선"
59,매드 맥스: 분노의 도로,2015-05-14,3448500 ,0,33275524462 ,413 ,3869765 ,5 ,9 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
60,방 안의 코끼리,2016-03-03,4411000 ,0,7743000 ,401 ,758 ,1 ,1 ,한국,한국,한국영화아카데미,㈜인디스토리,청소년관람불가,"기타,SF,드라마,코미디,판타지,멜로/로맨스","박수영,권칠인,권호영","곽시양,신동미,서준영,권율,김태한,노수산나"
61,소꿉놀이,2016-02-25,2874600 ,0,11768600 ,379 ,1507 ,14 ,112 ,한국,한국,(주)시네마달,(주)시네마달,전체관람가,다큐멘터리,김수빈,"서지은,정혜림,안수빈,하강웅,김수빈"
62,맛있는 만남,2016-02-29,1944000 ,0,1944000 ,372 ,372 ,19 ,23 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",,"차주현,이채담,장윤"
62,스티브 잡스,2016-01-21,2881100 ,0,534982276 ,372 ,68762 ,7 ,24 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,대니 보일,"마이클 패스벤더,케이트 윈슬렛,세스 로건"
62,야한밤 심야극장,2016-02-25,1894000 ,0,1894000 ,372 ,372 ,20 ,32 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이민환,이채담
65,초속5센티미터,2007-06-21,2968500 ,0,170958500 ,369 ,24944 ,13 ,25 ,일본,일본,,"대원디지털엔터테인먼트,(주)팝엔터테인먼트",전체관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,미즈하시 켄지
66,닥터 지바고,1978-01-01,727000 ,0,35084000 ,361 ,16137 ,1 ,6 ,미국,미국,메트로-골드윈-마이어,,중학생이상관람가,"드라마,멜로/로맨스",데이빗 린,"오마 샤리프,줄리 크리스티,제랄딘 채플린"
67,리차드 3세,,714000 ,0,2261000 ,357 ,870 ,1 ,4 ,영국,영국,,,,"드라마,전쟁",로렌스 올리비에,"세드릭 하드윅,니콜라스 하넨,로렌스 올리비에,랄프 리차드슨,존 길거드"
68,마션,2015-10-08,3057000 ,0,39671524595 ,354 ,4881772 ,4 ,10 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그"
69,아 백범 김구선생,,692000 ,0,1058000 ,346 ,538 ,1 ,9 ,한국,한국,,,,사극,전창근,"전창근,조미령,황정순,황해,윤일봉"
70,굿바이 버클리,2016-03-10,2701000 ,0,4283000 ,312 ,538 ,1 ,2 ,미국,미국,,(주)영화사 진진,15세이상관람가,드라마,다니엘 엘그란트,"펜 바드글리,벤 로젠필드,이모겐 푸츠,윌리엄 새들러"
71,투란도트,2016-02-07,7828500 ,0,58154500 ,310 ,2214 ,10 ,17 ,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,마르코 아르투로 마렐리,
72,헤이트풀8,2016-01-07,2265500 ,0,997415400 ,307 ,120132 ,5 ,20 ,미국,미국,,(주)누리픽쳐스,청소년관람불가,"액션,스릴러,서부극(웨스턴)",쿠엔틴 타란티노,"사무엘 L. 잭슨,커트 러셀,제니퍼 제이슨 리,월튼 고긴스,데미안 비쉬어,팀 로스,마이클 매드슨,브루스 던,채닝 테이텀"
73,젊은 사자들,,566000 ,0,3437000 ,290 ,1733 ,1 ,4 ,미국,미국,,,18세 미만인 자는 관람할 수 없는 등급,"드라마,전쟁",에드워드 디미트릭,"말론 브란도,몽고메리 클리프트,딘 마틴"
74,이민자,2015-09-03,2296000 ,0,133105123 ,287 ,16954 ,1 ,1 ,미국,미국,,주식회사 씨네룩스,15세이상관람가,"드라마,미스터리,멜로/로맨스",제임스 그레이,"마리옹 꼬띠아르,호아킨 피닉스,제레미 레너"
75,마음의 행로,,572000 ,0,26622000 ,286 ,13213 ,1 ,4 ,미국,미국,,,,"드라마,멜로/로맨스",머빈 르로이,그리어 가슨
76,이터널 선샤인,2005-11-10,2396500 ,0,3767566792 ,271 ,494421 ,2 ,16 ,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
77,일 트로바토레,2016-01-16,6888000 ,0,45900000 ,270 ,1854 ,6 ,11 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,마르코 아르밀리아토,안나 네트렙코
78,순응자,2016-01-28,1980000 ,0,40553900 ,268 ,5532 ,4 ,25 ,이탈리아,"이탈리아,프랑스,독일",,㈜영화사 백두대간,청소년관람불가,드라마,베르나르도 베르톨루치,"장-루이 트린티냥,스테파니아 산드렐리,도미니크 샌다"
78,썰만화,2016-02-25,1505000 ,0,1505000 ,268 ,268 ,21 ,27 ,한국,한국,(주)골든몽키스미디어그룹,TCO(주)더콘텐츠온,청소년관람불가,"코미디,드라마,멜로/로맨스",안일환,"이채담,김태성,강민성,이예나,김기호,김부현"
80,독도의 영웅들,2016-02-18,735000 ,0,6832000 ,225 ,1054 ,3 ,7 ,한국,한국,퓨어웨이픽쳐스,퓨어웨이픽쳐스,12세이상관람가,다큐멘터리,권순도,"김승헌,김찬형,김철민,박지현,왕진성,정수환,채종규"
81,독수리 에디,2016-04-07,1712000 ,0,1712000 ,214 ,214 ,1 ,1 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,덱스터 플레처,"태런 에저튼,휴 잭맨"
82,트럼보,2016-04-07,1684500 ,0,2619000 ,205 ,308 ,4 ,4 ,미국,미국,,"그린나래미디어(주),(주)프레인글로벌",15세이상관람가,드라마,제이 로치,"브라이언 크랜스톤,다이안 레인,헬렌 미렌,엘르 패닝,루이스 C.K.,존 굿맨"
83,노 홈 무비,,1394000 ,0,2209000 ,191 ,309 ,1 ,1 ,벨기에,"벨기에,프랑스",,,,다큐멘터리,샹탈 애커만,"샹탈 애커만,나탈리아 아커만"
84,엘 꼰도르 빠사,2016-02-27,1521000 ,0,1521000 ,190 ,190 ,4 ,12 ,한국,한국,그림형제,와이드 릴리즈(주),전체관람가,드라마,송재용,"강예원,가우사이,이민섭"
85,스파이 브릿지,2015-11-05,1355000 ,0,2058450778 ,178 ,265949 ,4 ,9 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"스릴러,드라마",스티븐 스필버그,"톰 행크스,마크 라이런스,오스틴 스토웰"
86,감독 미카엘 하네케,2016-02-25,1313600 ,0,2639600 ,170 ,333 ,8 ,40 ,오스트리아,"오스트리아,프랑스",,THE 픽쳐스,15세이상관람가,다큐멘터리,이브 몽마외르,"미카엘 하네케,줄리엣 비노쉬,장-루이 트린티냥,베아트리체 달"
87,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,1113600 ,0,876983600 ,167 ,130783 ,2 ,6 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
88,무스탕: 랄리의 여름,2016-03-17,1095000 ,0,3866000 ,151 ,555 ,8 ,9 ,프랑스,"프랑스,독일,터키,카타르",,"(주)미로스페이스,THE 픽쳐스",15세이상관람가,드라마,데니즈 겜즈 에르구벤,"에롤 아프신,구네스 센소이"
88,이웃집에 신이 산다,2015-12-24,1228050 ,0,791714650 ,151 ,98001 ,1 ,4 ,벨기에,"벨기에,프랑스,룩셈부르크",,(주)엣나인필름,청소년관람불가,코미디,자코 반 도마엘,"브누와 뽀엘부르드,욜랭드 모로,까뜨린느 드뇌브"
88,"조제, 호랑이 그리고 물고기들",2004-10-29,1208000 ,0,358997000 ,151 ,55803 ,1 ,1 ,일본,일본,아스믹에이스엔터테인먼트,"(주)프레인글로벌,(주)스폰지이엔티","15세관람가,15세이상관람가",드라마,이누도 잇신,"츠마부키 사토시,이케와키 치즈루"
91,브루클린의 멋진 주말,2016-01-21,919000 ,0,265341800 ,137 ,35394 ,3 ,9 ,미국,미국,,(주)영화사 진진,12세이상관람가,드라마,리차드 론크레인,"모건 프리먼,다이안 키튼,캐리 프레스톤,신시아 닉슨"
92,포인트 브레이크,2016-01-07,976000 ,0,2329915051 ,122 ,295096 ,1 ,2 ,미국,미국,,"(주)시네마서비스,(주)나이너스엔터테인먼트",15세이상관람가,"범죄,액션",에릭슨 코어,"루크 브레이시,에드가 라미레즈,테레사 팔머"
93,꾸뻬씨의 행복여행,2014-11-27,726000 ,0,923162783 ,121 ,125633 ,1 ,1 ,영국,"영국,독일,캐나다,남아프리카공화국",,그린나래미디어(주),15세이상관람가,"어드벤처,드라마",피터 첼섬,"사이몬 페그,로자먼드 파이크,장 르노,스텔란 스카스가드,크리스토퍼 플러머"
93,히말라야,2015-12-16,1089000 ,0,60172619015 ,121 ,7759282 ,2 ,2 ,한국,한국,(주)제이케이필름,씨제이이앤엠(주),12세이상관람가,드라마,이석훈,"황정민,정우,조성하,김인권,라미란,김원해,이해영,전배수,정유미,유선,한명환,김재준,박민우,배상민,이춘우,이혜진,최종률"
95,바쿠만,2016-04-21,992200 ,0,992200 ,120 ,120 ,1 ,1 ,일본,일본,,(주)디스테이션,12세이상관람가,드라마,오오네 히토시,"사토 타케루,카미키 류노스케,소메타니 쇼타,코마츠 나나"
96,영웅본색,1987-05-23,955000 ,0,98204000 ,119 ,14125 ,2 ,14 ,홍콩,홍콩,이니그마 프로덕션,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가","액션,범죄",오우삼,"주윤발,장국영,적룡"
97,댐999: 거대한 물폭탄,2016-02-25,920000 ,0,920000 ,110 ,110 ,5 ,11 ,인도,"인도,아랍에미리트연합국정부,싱가포르",,(주)소나무픽쳐스,12세이상관람가,"어드벤처,드라마",소한 로이,조슈아 프레드릭 스미스
98,소년 파르티잔,2016-03-10,972000 ,0,972000 ,108 ,108 ,1 ,1 ,호주,호주,,찬란,15세이상관람가,"드라마,스릴러",아리엘 클레이만,"뱅상 카셀,제레미 샤브리엘"
98,영메시아,,972000 ,0,972000 ,108 ,108 ,1 ,1 ,미국,미국,,,12세이상관람가,드라마,사이러스 노라스테,"숀 빈,조나단 베일리,로리 키난"
100,산하고인,2016-03-10,963000 ,0,963000 ,107 ,107 ,1 ,1 ,중국,"중국,프랑스,일본",,(주)에스와이코마드,12세이상관람가,드라마,지아 장 커,"자오 타오,장애가"
101,45년 후,2016-05-05,646000 ,0,4013000 ,98 ,467 ,1 ,2 ,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스",앤드류 헤이,"샬롯 램플링,톰 커트니"
102,타이타닉의 최후,,190000 ,0,5029000 ,95 ,2502 ,1 ,4 ,미국,미국,,,,"드라마,멜로/로맨스",진 네글레스코,"클리프톤 웹,바바라 스탠윅"
103,이니시에이션 러브,2016-03-17,854500 ,0,3002500 ,94 ,332 ,12 ,12 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,멜로/로맨스,츠츠미 유키히코,"마에다 아츠코,마츠다 쇼타"
