순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
11,미스컨덕트,2016-03-30,147065900 ,0.007,147065900 ,23633 ,23633 ,395 ,1084 ,미국,미국,,"(주)박수엔터테인먼트,㈜코리아스크린",15세이상관람가,"범죄,스릴러",시모사와 신타로,"알 파치노,안소니 홉킨스,조쉬 더하멜,이병헌"
12,일사각오,2016-03-17,148466900 ,0.007,337713500 ,20447 ,45806 ,62 ,541 ,한국,한국,KBS,파이오니아21,12세이상관람가,드라마,"권혁만,고문안","이지형,설지윤,서광재"
13,하이 스피드! ?프리! 스타팅 데이즈-,2016-03-24,80689500 ,0.004,86881500 ,10953 ,11727 ,60 ,573 ,일본,일본,,(주)박수엔터테인먼트,전체관람가,"애니메이션,드라마",타케모토 야스히로,"시마자키 노부나가,스즈키 타츠히사,토요나가 토시유키,우치야마 코우키"
14,마음이 외치고 싶어해,2016-03-30,55075900 ,0.003,74964100 ,7920 ,10265 ,115 ,373 ,일본,일본,,스튜디오 프로그레시브 인큐베이터,12세이상관람가,애니메이션,나가이 타츠유키,
15,33,2016-04-07,59392000 ,0.003,81467000 ,7604 ,10483 ,64 ,89 ,미국,"미국,칠레",,(주)나이너스엔터테인먼트,12세이상관람가,드라마,패트리시아 리건,"안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬"
16,나의 그리스식 웨딩 2,2016-03-30,39436900 ,0.002,48424900 ,6457 ,7632 ,323 ,741 ,미국,미국,,(주)이수C&E,15세이상관람가,코미디,커크 존스,"니아 발다로스,존 코베트,엘레나 캠푸리스"
17,포레스트: 죽음의 숲,2016-03-30,35506100 ,0.002,35886100 ,5710 ,5786 ,282 ,539 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,공포(호러),제이슨 자다,"나탈리 도메르,테일러 키니,이오인 맥큰"
18,붕붕 달려라 깜이,2016-03-24,39972100 ,0.002,46216100 ,5599 ,6273 ,174 ,686 ,독일,독일,,예지림엔터테인먼트,전체관람가,애니메이션,"우테 폰 뮌쇼폴,잔도르 예세","남도형,서원석,김경희,허정도"
19,커터,2016-03-30,29012000 ,0.001,33413000 ,4497 ,4986 ,197 ,479 ,한국,한국,(주)엘픽쳐스,(주)스톰픽쳐스코리아,청소년관람불가,"범죄,드라마",정희성,"최태준,김시후,문가영,편보승,박진수,조장현,이승연,이승환,한정화,황유진,도유승,문창준"
20,갓 오브 이집트,2016-03-03,35795700 ,0.002,7620092624 ,4483 ,919653 ,60 ,522 ,미국,미국,,"(주)시네마서비스,(주)나이너스엔터테인먼트",12세이상관람가,"어드벤처,판타지",알렉스 프로야스,"제라드 버틀러,니콜라이 코스터 왈도,코트니 이튼,브렌튼 스웨이츠,애비 리"
21,"조제, 호랑이 그리고 물고기들",2004-10-29,35200564 ,0.002,474062064 ,4310 ,69742 ,47 ,482 ,일본,일본,아스믹에이스엔터테인먼트,"(주)프레인글로벌,(주)스폰지이엔티","15세관람가,15세이상관람가",드라마,이누도 잇신,"츠마부키 사토시,이케와키 치즈루"
22,레터스 투 갓,2016-02-25,24285000 ,0.001,327504800 ,4086 ,50455 ,26 ,82 ,미국,미국,,(주)모멘텀엔터테인먼트,전체관람가,"가족,드라마",데이빗 닉슨,"태너 맥과이어,제프리 존슨"
23,스포트라이트,2016-02-24,28909500 ,0.001,2366608455 ,3644 ,295050 ,36 ,258 ,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,스릴러",토마스 맥카시,"마이클 키튼,마크 러팔로,레이첼 맥아담스"
24,하이-라이즈,2016-03-30,22393900 ,0.001,23625900 ,3305 ,3459 ,82 ,166 ,영국,영국,,찬란,청소년관람불가,스릴러,벤 휘틀리,"톰 히들스턴,제레미 아이언스,시에나 밀러,루크 에반스"
25,너는 착한 아이,2016-03-24,24298700 ,0.001,32878700 ,3278 ,4339 ,51 ,441 ,일본,일본,,(주)디스테이션,전체관람가,드라마,오미보,"코라 켄고,오노 마치코,이케와키 치즈루"
26,오 마이 그랜파,2016-03-17,25004500 ,0.001,620096532 ,3190 ,77782 ,47 ,315 ,미국,미국,,판씨네마(주),청소년관람불가,코미디,댄 마저,"로버트 드니로,잭 에프런"
27,데드풀,2016-02-17,24069000 ,0.001,27592885851 ,2863 ,3316866 ,33 ,267 ,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",팀 밀러,"라이언 레놀즈,모레나 바카린,에드 스크레인,지나 카라노,T.J. 밀러,브리아나 힐데브란드"
28,독수리 에디,2016-04-07,20132000 ,0.001,55183000 ,2501 ,6430 ,11 ,13 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,덱스터 플레처,"태런 에저튼,휴 잭맨"
29,조이,2016-03-10,17138100 ,0.001,1360020200 ,2269 ,169898 ,27 ,174 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
30,트럼보,2016-04-07,15375000 ,0.001,24204000 ,1995 ,3157 ,6 ,12 ,미국,미국,,"그린나래미디어(주),(주)프레인글로벌",15세이상관람가,드라마,제이 로치,"브라이언 크랜스톤,다이안 레인,헬렌 미렌,엘르 패닝,루이스 C.K.,존 굿맨"
31,룸,2016-03-03,15512000 ,0.001,682329100 ,1980 ,84967 ,16 ,121 ,아일랜드,"아일랜드,캐나다",,(주)영화사 빅,15세이상관람가,드라마,레니 에이브러햄슨,"브리 라슨,제이콥 트렘블레이"
32,대니쉬 걸,2016-02-17,13092100 ,0.001,1050435384 ,1625 ,131195 ,11 ,74 ,미국,"미국,영국",,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,톰 후퍼,"에디 레드메인,알리시아 비칸데르,엠버 허드,벤 위쇼"
33,헝거,2016-03-17,11271200 ,0.001,48856300 ,1567 ,6543 ,22 ,151 ,영국,"영국,아일랜드",,오드,청소년관람불가,드라마,스티브 맥퀸,"마이클 패스벤더,브라이언 밀리건"
34,무간도,2003-02-21,12188600 ,0.001,138451900 ,1521 ,17428 ,26 ,188 ,홍콩,홍콩,,"(주)디스테이션,태창엔터테인먼트(주)","12세이상관람가,12세관람가","액션,범죄","유위강,맥조휘","유덕화,양조위"
35,미라클 워커,,2872000 ,0,3590000 ,1436 ,1795 ,1 ,20 ,,,,,,,,
36,프란치스코,2016-03-10,8857700 ,0,124043349 ,1346 ,17663 ,12 ,65 ,스페인,"스페인,아르헨티나,이탈리아",,스튜디오 프로그레시브 인큐베이터,12세이상관람가,드라마,베다 도캄포 페이주,"다리오 그랜디네티,실비아 아바스칼"
37,최악의 이웃과 사랑에 빠지는 방법,2016-04-07,10148000 ,0,17316000 ,1209 ,2105 ,5 ,7 ,프랑스,프랑스,,와이드 릴리즈(주),12세이상관람가,"멜로/로맨스,코미디",클로비스 코르니악,"클로비스 코르니악,멜라니 베니어"
38,무스탕: 랄리의 여름,2016-03-17,7842000 ,0,51739400 ,1057 ,6845 ,17 ,138 ,프랑스,"프랑스,독일,터키,카타르",,"(주)미로스페이스,THE 픽쳐스",15세이상관람가,드라마,데니즈 겜즈 에르구벤,"에롤 아프신,구네스 센소이"
39,캐롤,2016-02-04,7440600 ,0,2610042416 ,953 ,315186 ,9 ,60 ,미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨"
40,헬머니,2015-03-05,2830000 ,0,4122996972 ,942 ,523871 ,1 ,24 ,한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,코미디,신한솔,"김수미,정만식,김정태,이태란,홍성덕,박승찬,이형빈,강경탁,임재수,박은영,박지영,박혜진,정진혁,채승훈,선현철,손재영,김달선,유병선,유용욱,윤수진,이강철,이규섭,김홍파,한진원,이성민,이승준,이영은,이영은,이은미,김지훈,김원해,이승천,박준금,정혜선,김영옥,길해연,지대한,조영진,장원영,권병길,박충선"
41,"날, 보러와요",2016-04-07,7400000 ,0,14704000 ,925 ,2009 ,3 ,4 ,한국,한국,"(주)오에이엘,(주)발렌타인필름",메가박스(주)플러스엠,청소년관람불가,"미스터리,스릴러",이철하,"강예원,이상윤,최진호,지대한,김종수,이학주,장태성,유건,길해연,조재윤,이형석,박송해,정경일,안용우,안지혜,안지혜,최낙영,이규호,이상백,이승진"
42,마가렛트 여사의 숨길 수 없는 비밀,2016-03-17,6330100 ,0,48940300 ,901 ,6573 ,13 ,77 ,프랑스,"프랑스,체코,벨기에",,그린나래미디어(주),15세이상관람가,드라마,자비에 지아놀리,"캐서린 프로트,크리스타 테렛,앙드레 마르콩"
43,별아 내 가슴에,1958-05-31,1624000 ,0,6524000 ,812 ,1512 ,1 ,12 ,한국,한국,한국영화배급㈜,,,멜로/로맨스,홍성기,"김지미,김정훈"
44,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,5510000 ,0,883494000 ,803 ,131733 ,7 ,9 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
45,클로버필드 10번지,2016-04-07,5594000 ,0,5594000 ,760 ,760 ,3 ,3 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,스릴러",댄 트라첸버그,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어"
46,아노말리사,2016-03-30,4344000 ,0,9105500 ,720 ,1289 ,52 ,93 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"애니메이션,코미디,판타지","찰리 카우프만,듀크 존슨","데이빗 듈리스,제니퍼 제이슨 리,톰 누난"
47,탑 햇,,1441000 ,0,2371000 ,718 ,1028 ,1 ,10 ,미국,미국,,,12세관람가,"코미디,멜로/로맨스,뮤지컬",마크 샌드리히,"프레드 아스테어,진저 로저스,에드워드 에버렛 홀튼"
48,스푹스:MI5,2016-03-17,5462000 ,0,312316549 ,710 ,40700 ,16 ,112 ,영국,영국,,(주)영화사 빅,15세이상관람가,"액션,드라마,스릴러",바랫 낼러리,"킷 해링턴,피터 퍼스"
49,사울의 아들,2016-02-25,5339643 ,0,181707643 ,694 ,22598 ,7 ,46 ,헝가리,헝가리,,그린나래미디어(주),청소년관람불가,드라마,라즐로 네메스,게자 뢰리히
50,비포 선라이즈,1996-03-30,5034500 ,0,5034500 ,617 ,617 ,1 ,3 ,미국,"미국, 오스트리아,스위스",캐슬 락 엔터테인먼트,(주)드림팩트엔터테인먼트,"고등학생이상관람가,15세이상관람가","멜로/로맨스,드라마",리차드 링클레이터,"에단 호크,줄리 델피"
51,닥터 지바고,1978-01-01,1207000 ,0,36291000 ,601 ,16738 ,1 ,6 ,미국,미국,메트로-골드윈-마이어,,중학생이상관람가,"드라마,멜로/로맨스",데이빗 린,"오마 샤리프,줄리 크리스티,제랄딘 채플린"
52,언니는 말괄량이,,1052000 ,0,5096000 ,526 ,3276 ,1 ,8 ,한국,한국,,,,드라마,한형모,"김진규,엄앵란,문정숙,이대엽"
53,벤허,1972-09-07,904000 ,0,42451732 ,452 ,18880 ,1 ,6 ,미국,미국,메트로-골드윈-마이어,(주)팝엔터테인먼트,"12세이상관람가,연소자관람가,전체관람가","드라마,액션",윌리엄 와일러,"찰톤 헤스톤,잭 호킨스,하야 할라이드,스티븐 보이드"
54,검사외전,2016-02-03,3287000 ,0,77314721264 ,437 ,9706388 ,5 ,19 ,한국,한국,"(주)영화사 월광,(주)사나이픽처스",(주)쇼박스,15세이상관람가,"범죄,코미디",이일형,"황정민,강동원,이성민,박성웅,김응수,신소율,주진모,김원해,김홍파,김병옥,박종환,전배수,박지환,손종학,신혜선,김시은,김종수,한재영,박지환,박종우,박지홍,송승현,윤석민,이규호,이석준,이선주,이승민,이승우,이승준,이승훈,이승훈,최현준"
55,월터 교수의 마지막 강의,2016-03-17,2134000 ,0,18502500 ,379 ,2572 ,8 ,34 ,미국,미국,,주식회사 씨네룩스,청소년관람불가,드라마,팀 블레이크 넬슨,"샘 워터스톤,크리스틴 스튜어트,그레첸 몰,글렌 클로즈,코리 스톨,팀 블레이크 넬슨"
56,성의,1986-12-31,752000 ,0,5409644 ,376 ,4005 ,1 ,6 ,미국,미국,이십세기폭스코리아(주),,연소자관람가,"드라마,사극",헨리 코스터,"리차드 버튼,장 시몬즈,빅토르 머쳐,마이클 레니"
57,우리 생애 최고의 해,,737000 ,0,3865884 ,366 ,3368 ,1 ,3 ,미국,미국,사무엘 골드윈 컴퍼니,,,"멜로/로맨스,드라마",윌리엄 와일러,"미르나 로이,프레드릭 마치,다나 앤드류스,테레사 라이트"
58,레버넌트: 죽음에서 돌아온 자,2016-01-14,2218000 ,0,16111255130 ,342 ,2007657 ,3 ,13 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"어드벤처,드라마",알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오,톰 하디"
59,전송가,,647000 ,0,11004000 ,334 ,5495 ,1 ,9 ,미국,미국,유니버셜 픽쳐스,,,"전쟁,드라마",더글라스 서크,"록 허드슨,안나 카스피,댄 두리아,돈 드 프레,마사 하이어"
60,시간이탈자,2016-04-13,1956000 ,0,1956000 ,326 ,326 ,1 ,1 ,한국,한국,"씨제이이앤엠(주),상상필름(주)",씨제이이앤엠(주),15세이상관람가,스릴러,곽재용,"임수정,조정석,이진욱,정진영,이기우,온주완,전신환,이민호,김보라,임예진,정웅인,박준규,남태부,차은재,박지원,박소영,백준혁,조민영,신지수,이동희,이성준,이영민,김수영"
61,트윈스터즈,2016-03-03,2711700 ,0,117708700 ,320 ,14755 ,8 ,46 ,미국,"미국,프랑스,한국,영국",,CGV아트하우스,12세이상관람가,다큐멘터리,"사만다 푸터먼,라이언 미야모토","사만다 푸터먼,아나이스 보르디에"
62,뷰티풀 프래니,2016-03-17,2058000 ,0,43621600 ,306 ,5785 ,3 ,18 ,미국,미국,,와이드 릴리즈(주),15세이상관람가,드라마,앤드류 렌지,"리차드 기어,다코타 패닝,테오 제임스"
63,폴링,2016-03-24,2281500 ,0,3098500 ,301 ,443 ,10 ,69 ,영국,영국,,(주)더블앤조이픽쳐스,청소년관람불가,미스터리,캐롤 몰리,"메이지 윌리암스,플로렌스 퓨,맥신 피크"
64,노다지,,578000 ,0,5780000 ,296 ,2892 ,1 ,6 ,한국,한국,,,,드라마,정창화,"김승호,황해,엄앵란,허장강,윤정란"
65,엽문3: 최후의 대결,2016-03-10,1806000 ,0,392993600 ,293 ,46961 ,3 ,19 ,홍콩,홍콩,,씨네그루(주)키다리이엔티,12세이상관람가,"액션,드라마",엽위신,"견자단,마이크 타이슨,슝다이린,담요문,장진,진국곤"
66,남태평양,1971-08-07,566000 ,0,9773924 ,283 ,6335 ,1 ,3 ,미국,미국,이십세기폭스필름코퍼레이션,,15세이상관람가,"멜로/로맨스,뮤지컬,전쟁",조슈아 로건,"밋지 게이너,로자노 브레지,밋지 게이너,로자노 브레지"
67,80일간의 세계일주,,518000 ,0,7649000 ,268 ,3811 ,1 ,4 ,미국,미국,,,전체관람가,"어드벤처,코미디",마이클 앤더슨,"데이비드 니븐,캔틴플라스"
67,나이아가라,,536000 ,0,10374000 ,268 ,5310 ,1 ,5 ,미국,미국,,,15세관람가,"드라마,기타,스릴러",헨리 해서웨이,"마릴린 몬로,조셉 코튼,진 피터스"
69,성월동화,1999-08-28,2064000 ,0,2064000 ,258 ,258 ,1 ,1 ,중국,중국,메이 아 필름즈 프로덕션,(주)영화사오원,"청소년관람불가,12세관람가","드라마,멜로/로맨스",이인항,"장국영,토키와 타카코,양자경"
70,삼손과 데릴라,1974-12-21,496000 ,0,18914318 ,248 ,10630 ,1 ,6 ,미국,미국,,,청소년관람불가,"드라마,멜로/로맨스,사극",세실 B. 데밀,"안젤라 랜스베리,헤디 라머,조지 샌더스"
71,라스트 홈,2016-04-07,1954000 ,0,6854000 ,237 ,813 ,1 ,2 ,미국,미국,,(주)브리즈픽처스,15세이상관람가,드라마,라민 바흐러니,"앤드류 가필드,마이클 섀넌,로라 던"
72,쥴 앤 짐,1997-01-04,1727300 ,0,13353000 ,236 ,2377 ,5 ,36 ,프랑스,프랑스,르 필름즈 두 카로스,㈜영화사 백두대간,고등학생이상관람가,"드라마,멜로/로맨스",프랑수아 트뤼포,"오스카 베르너,앙리 세르"
73,불온한 당신,,1100000 ,0,2653200 ,220 ,492 ,1 ,2 ,한국,한국,움,움,,다큐멘터리,이영,
74,위대한 소원,2016-04-21,1744000 ,0,1744000 ,218 ,218 ,1 ,1 ,한국,한국,주식회사 브레인샤워,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",남대중,"류덕환,김동영,안재홍,전노민,전미선,장원식,양정인,조우진,우지원,유정래,윤도영,이상민,이소정,이소정,이원희,한기업,한민석,황슬빛나,황용"
75,애정만세,1995-06-17,1498000 ,0,1740000 ,213 ,246 ,1 ,2 ,대만,대만,중앙전영공사,,연소자관람불가,드라마,차이 밍 량,"양귀매,진소영,이강생"
76,13시간,2016-03-03,1682000 ,0,1170500514 ,210 ,145952 ,5 ,33 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,드라마,스릴러",마이클 베이,"존 크랜신스키,파블로 쉬레이버,토비 스티븐스"
77,수색역,2016-03-31,1624000 ,0,6531000 ,203 ,790 ,1 ,1 ,한국,한국,영화사 만화경,주식회사 씨네룩스,청소년관람불가,"드라마,액션,범죄",최승연,"맹세창,공명,이진성,이태환,김시은,박혜진,안현정"
78,피아니스트 세이모어의 뉴욕 소네트,2016-04-07,1485000 ,0,1485000 ,199 ,199 ,1 ,2 ,미국,미국,,(주)영화사 진진,전체관람가,다큐멘터리,에단 호크,
79,"파고르 사람들, 브란트 사람들",,960000 ,0,960000 ,192 ,192 ,1 ,2 ,프랑스,프랑스,,,,다큐멘터리,"앤 아르구스,위그 페레",
80,사람이 산다,,1140000 ,0,1140000 ,189 ,189 ,1 ,3 ,한국,한국,,,,다큐멘터리,송윤혁,
81,바닷마을 다이어리,2015-12-17,1320000 ,0,821337384 ,188 ,100156 ,2 ,9 ,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
82,신은 죽지 않았다 2,2016-04-07,1498000 ,0,1498000 ,186 ,186 ,1 ,1 ,미국,미국,,"(주)에스와이코마드,글뫼 주식회사",12세이상관람가,드라마,해롤드 크론크,"멜리사 조안 하트,제시 멧칼피"
83,인디다큐페스티발2016 국내신작전 15,,875000 ,0,875000 ,175 ,175 ,1 ,2 ,한국,한국,,,,다큐멘터리,"박윤진,정하림,오재형",
84,오텔로,2016-03-05,3944500 ,0,17972500 ,172 ,771 ,6 ,12 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,바틀렛 셔,
85,설행_눈길을 걷다,2016-03-03,1051500 ,0,43337700 ,170 ,5818 ,5 ,30 ,한국,한국,(주)인스터,(주)인디플러그,15세이상관람가,드라마,김희정,"김태훈,박소담,최무성,김중기,송현영,이선주"
86,박강아름의 가장무도회,,835000 ,0,835000 ,167 ,167 ,1 ,2 ,한국,한국,,,,다큐멘터리,박강아름,
87,아고라 : 민주주의에서 시장으로,,810000 ,0,1068000 ,162 ,218 ,1 ,2 ,그리스,"그리스,독일,카타르",,,,다큐멘터리,요르고스 아브게로폴로스,
88,"바나나 소송사건, 그 이후",,800000 ,0,972000 ,160 ,203 ,1 ,2 ,스웨덴,"스웨덴,덴마크,독일,영국,미국",,,,"다큐멘터리,드라마",프레드릭 게르튼,
89,마이크롭 앤 가솔린,2016-03-31,1264000 ,0,2128000 ,158 ,266 ,1 ,1 ,프랑스,프랑스,,(주)영화사 안다미로,15세이상관람가,"코미디,드라마",미셸 공드리,"앙쥬 다르장,테오필 바케,오드리 토투,디안느 베니에"
90,영웅본색 3,1989-12-23,866000 ,0,866000 ,152 ,152 ,5 ,24 ,홍콩,홍콩,,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가",액션,서극,"주윤발,매염방,양가휘"
91,크로닉,2016-04-14,1208000 ,0,1928000 ,151 ,295 ,1 ,1 ,멕시코,멕시코,,주식회사 씨네룩스,15세이상관람가,드라마,미셸 프랑코,"팀 로스,사라 서덜랜드"
92,산하고인,2016-03-10,922000 ,0,10057000 ,136 ,1355 ,3 ,16 ,중국,"중국,프랑스,일본",,(주)에스와이코마드,12세이상관람가,드라마,지아 장 커,"자오 타오,장애가"
93,이름없는 자들의 이름,,675000 ,0,675000 ,135 ,135 ,1 ,2 ,한국,한국,,,,다큐멘터리,박영임,
93,카발레리아 루스티카나 & 팔리아치,2016-03-13,3370500 ,0,13168500 ,135 ,524 ,8 ,13 ,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,필립 슈톨츨,
93,하류,,945000 ,0,1388000 ,135 ,200 ,1 ,1 ,대만,대만,,,,드라마,차이 밍 량,"이강생,진소영,묘천"
96,오디오 비주얼 필름 크리틱 : 봉준호의 영화 세계,,660000 ,0,660000 ,132 ,132 ,1 ,2 ,한국,한국,,,,다큐멘터리,권은혜,
97,프리덤,2015-11-19,250000 ,0,738067100 ,125 ,106366 ,1 ,4 ,미국,미국,,(주)씨타마운틴픽쳐스,12세이상관람가,"드라마,가족",피터 쿠센스,"쿠바 구딩 주니어,베르나르드 포처,윌리엄 새들러"
98,신은 죽지 않았다,2015-04-16,1116000 ,0,283904000 ,124 ,38378 ,1 ,1 ,미국,미국,,"(주)씨타마운틴픽쳐스,(주)에스와이코마드",12세이상관람가,드라마,해롤드 크론크,"쉐인 하퍼,케빈 소르보,트리샤 라파체,코리 올리버,하딜 싯투"
99,매드 맥스: 분노의 도로,2015-05-14,709000 ,0,33283635962 ,122 ,3870813 ,2 ,4 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
100,Out : 이반검열 두 번째 이야기,,605000 ,0,605000 ,121 ,121 ,1 ,1 ,한국,한국,페미니스트비디오액티즘,,,다큐멘터리,페미니스트비디오액티즘,
101,남과 여,2016-02-25,995000 ,0,1651122533 ,118 ,203775 ,2 ,12 ,한국,한국,(주)영화사봄,(주)쇼박스,청소년관람불가,멜로/로맨스,이윤기,"전도연,공유,이미소,정선경,윤세아,김혜옥,박민지,전준호,오정완,조희,윤신혜,이보영,이상희"
102,스네이크 스킨,,585000 ,0,585000 ,117 ,117 ,1 ,2 ,싱가포르,"싱가포르,포르투갈",,,,다큐멘터리,다니엘 휘,
103,인디다큐페스티발2016 국내신작전 11,,575000 ,0,575000 ,115 ,115 ,1 ,1 ,한국,한국,,,,다큐멘터리,"권라임,김건영,문종현,배혜원,오온유,임정서,권진경,고재홍",
104,"안녕, 용문객잔",,811000 ,0,3959000 ,114 ,657 ,1 ,1 ,대만,대만,,,,드라마,차이 밍 량,"이강생,진상기"
105,헤이트풀8,2016-01-07,732000 ,0,1003984400 ,112 ,121266 ,1 ,4 ,미국,미국,,(주)누리픽쳐스,청소년관람불가,"액션,스릴러,서부극(웨스턴)",쿠엔틴 타란티노,"사무엘 L. 잭슨,커트 러셀,제니퍼 제이슨 리,월튼 고긴스,데미안 비쉬어,팀 로스,마이클 매드슨,브루스 던,채닝 테이텀"
106,레트리뷰션 : 응징의 날,2016-03-30,679000 ,0,3169000 ,111 ,449 ,23 ,33 ,스페인,스페인,,노바엔터테인먼트,15세이상관람가,스릴러,다니 델 라 토레,"루이스 토사,하비에르 구티에레즈,고야 톨레도"
