순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
11,내부자들: 디 오리지널,2015-12-31,121708200 ,0.002,16935337775 ,14593 ,2079103 ,76 ,594 ,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명"
12,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,84521800 ,0.001,853239500 ,12519 ,127026 ,55 ,481 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
13,나쁜놈은 죽는다,2016-02-04,96544700 ,0.001,98119700 ,12260 ,12435 ,138 ,1375 ,중국,"중국,한국","(주)케이알씨지,(유)조이앤시네마","TCO(주)더콘텐츠온,(유)조이앤시네마",15세이상관람가,"코미디,액션",손호,"손예진,진백림,신현준,박철민,장광,교진우,양욱문,정문박,김윤희"
14,자객 섭은낭,2016-02-04,61781400 ,0.001,75140400 ,7823 ,9632 ,52 ,467 ,대만,대만,,(주)영화사 진진,12세이상관람가,"사극,액션",허우 샤오시엔,"서기,장첸,츠마부키 사토시"
15,유스,2016-01-07,46650300 ,0.001,619598200 ,5716 ,79577 ,22 ,175 ,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
16,브루클린의 멋진 주말,2016-01-21,32913300 ,0.001,238946800 ,4267 ,31825 ,21 ,168 ,미국,미국,,(주)영화사 진진,12세이상관람가,드라마,리차드 론크레인,"모건 프리먼,다이안 키튼,캐리 프레스톤,신시아 닉슨"
17,굿 다이노,2016-01-07,22975100 ,0,9758230238 ,3153 ,1328765 ,15 ,105 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",피터 손,
18,유리씨즈,1975-12-27,5759000 ,0,18180000 ,2867 ,9043 ,2 ,33 ,이탈리아,이탈리아,,,,"사극,액션,어드벤처,판타지",마리오 카메리니,"실바나 망가노,커크 더글라스,안소니 퀸"
19,바닷마을 다이어리,2015-12-17,21446400 ,0,776128184 ,2353 ,94682 ,10 ,72 ,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
20,런던시계탑 밑에서 사랑을 찾을 확률,2016-01-28,15286000 ,0,21343000 ,1951 ,2784 ,5 ,69 ,영국,"영국,프랑스",,판씨네마(주),15세이상관람가,"코미디,멜로/로맨스",벤 팔머,"사이몬 페그,레이크 벨"
21,스티브 잡스,2016-01-21,15861700 ,0,520296776 ,1938 ,66923 ,17 ,85 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,대니 보일,"마이클 패스벤더,케이트 윈슬렛,세스 로건"
22,뜨거운 것이 좋아,,3684000 ,0,10825000 ,1817 ,5367 ,1 ,8 ,미국,미국,,,,"코미디,멜로/로맨스",빌리 와일더,"마릴린 몬로,토니 커티스,잭 레먼"
23,그날의 분위기,2016-01-14,11172500 ,0,5140944612 ,1655 ,652209 ,33 ,146 ,한국,한국,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,"김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정"
24,대니쉬 걸,2016-02-17,14212500 ,0,14212500 ,1627 ,1627 ,17 ,17 ,미국,"미국,영국",,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,톰 후퍼,"에디 레드메인,알리시아 비칸데르,엠버 허드,벤 위쇼"
25,당신을 기다리는 시간,2016-01-28,10439000 ,0,46579100 ,1441 ,6417 ,15 ,93 ,이탈리아,"이탈리아,프랑스",,찬란,15세이상관람가,드라마,피에로 메시나,"줄리엣 비노쉬,루 드 라쥬,조르지오 콜란겔리"
26,순응자,2016-01-28,11148000 ,0,25115800 ,1358 ,3515 ,7 ,81 ,이탈리아,"이탈리아,프랑스,독일",,㈜영화사 백두대간,청소년관람불가,드라마,베르나르도 베르톨루치,"장-루이 트린티냥,스테파니아 산드렐리,도미니크 샌다"
27,번개맨,2016-02-11,12155000 ,0,27345000 ,1280 ,3071 ,3 ,7 ,한국,한국,"(주)드림써치C&C,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
28,동주,2016-02-17,9510000 ,0,22558000 ,1245 ,3153 ,4 ,4 ,한국,한국,(주) 루스이소니도스,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진"
29,헤이트풀8,2016-01-07,9948500 ,0,984550900 ,1219 ,118492 ,4 ,48 ,미국,미국,,(주)누리픽쳐스,청소년관람불가,"액션,스릴러,서부극(웨스턴)",쿠엔틴 타란티노,"사무엘 L. 잭슨,커트 러셀,제니퍼 제이슨 리,월튼 고긴스,데미안 비쉬어,팀 로스,마이클 매드슨,브루스 던,채닝 테이텀"
30,드레스메이커,2016-02-11,9626800 ,0,18604300 ,1137 ,2296 ,7 ,14 ,호주,호주,,(주)리틀빅픽쳐스,15세이상관람가,드라마,조셀린 무어하우스,"케이트 윈슬렛,주디 데이비스,리암 헴스워스,휴고 위빙,사라 스누크"
31,킬 미 달링,2016-01-28,8228200 ,0,67881400 ,1071 ,8881 ,15 ,94 ,네덜란드,"네덜란드,벨기에,독일,아일랜드",,(주)블룸즈베리리소시스리미티드,15세이상관람가,"멜로/로맨스,코미디",마이크 반 디엠,"제로엔 반 코닝스부르헤,조지나 버밴"
32,세기의 매치,2016-01-28,8018500 ,0,151767900 ,1004 ,19900 ,14 ,91 ,미국,미국,,판씨네마(주),12세이상관람가,드라마,에드워드 즈윅,"토비 맥과이어,리브 슈라이버,피터 사스가드"
33,러브레터,1999-11-20,8019700 ,0,557391492 ,955 ,73729 ,5 ,47 ,일본,일본,후지텔레비젼네트웍,"(유)조이앤시네마,(주)팝엔터테인먼트",전체관람가,"멜로/로맨스,드라마",이와이 슌지,"나까야마 미호,토요카와 에츠시,사카이 미키"
34,이태리식 결혼,,2658000 ,0,2658000 ,881 ,881 ,1 ,14 ,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마",비토리오 데 시카,"소피아 로렌,마르첼로 마스트로얀니"
35,투란도트,2016-02-07,19770000 ,0,19770000 ,733 ,733 ,10 ,18 ,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,마르코 아르투로 마렐리,
36,멜리스,2016-02-11,5879000 ,0,8023000 ,731 ,999 ,4 ,4 ,한국,한국,(주)라임오렌지팩토리,(주)드림팩트엔터테인먼트,15세이상관람가,"공포(호러),스릴러",김용운,"홍수아,임성언,양명헌,김하유,최초우,현봉식,조한선,조덕제,여호민,이창해,정다호,정부자,이윤선"
37,이터널 선샤인,2005-11-10,6467000 ,0,3757584792 ,716 ,493296 ,4 ,26 ,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
38,겁쟁이 페달: 더 무비,2016-01-14,5250000 ,0,82615192 ,710 ,11633 ,6 ,37 ,일본,일본,,(주)미디어캐슬,전체관람가,애니메이션,나가누마 노리히로,
39,미워도 다시 한번,1968-07-16,1408000 ,0,13120000 ,704 ,6504 ,1 ,12 ,한국,한국,한진흥업주식회사,,12세이상관람가,드라마,정소영,"김정훈,김정옥,전계현,문희,신영균"
40,아마데우스 감독판,2015-10-29,5696400 ,0,117873400 ,682 ,14568 ,9 ,29 ,미국,미국,,시네마 뉴원,12세이상관람가,드라마,밀로스 포만,"톰 헐스,F. 머레이 아브라함"
41,레터스 투 갓,2016-02-25,4355000 ,0,13547000 ,643 ,2030 ,3 ,4 ,미국,미국,,(주)모멘텀엔터테인먼트,전체관람가,"가족,드라마",데이빗 닉슨,"태너 맥과이어,제프리 존슨"
42,아버지의 초상,2016-01-28,4223000 ,0,28504500 ,640 ,4571 ,10 ,53 ,프랑스,프랑스,,"미디어소프트,(주)뮤제엔터테인먼트",12세이상관람가,드라마,스테판 브리제,뱅상 랭동
43,쇼생크 탈출,1995-02-04,4737000 ,0,4938000 ,622 ,723 ,7 ,26 ,미국,미국,"캐슬 락 엔터테인먼트,콜럼비아 픽쳐스 코포레이션",THE 픽쳐스,"고등학생이상관람가,15세이상관람가",드라마,프랭크 다라본트,"팀 로빈스,모건 프리먼"
44,영웅본색,1987-05-23,4803700 ,0,65621100 ,619 ,10055 ,12 ,35 ,홍콩,홍콩,이니그마 프로덕션,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가","액션,범죄",오우삼,"주윤발,장국영,적룡"
45,알라모,,1189000 ,0,1891000 ,610 ,961 ,1 ,8 ,미국,미국,,,,전쟁,존 웨인,"존 웨인,리차드 위드마크,프랭키 아발론"
46,귀향,2016-02-24,4192000 ,0,7846000 ,524 ,930 ,2 ,2 ,한국,한국,주식회사 제이오엔터테인먼트코리아,(주)와우픽쳐스,15세이상관람가,드라마,조정래,"손숙,강하나,서미지,최리,정인기,오지혜,김시은,이채현,임성철,임혜영,박주현,박지희,박진경,장현익,정광윤,정부경,정승현,안재성,이경훈,이민영,이선희,이수현,이승현,이여원,김완기,김은나"
47,티파니에서 아침을,2011-08-26,3902200 ,0,68381200 ,514 ,17610 ,6 ,19 ,미국,미국,,(주)씨타마운틴픽쳐스,12세이상관람가,"드라마,멜로/로맨스",블레이크 에드워즈,"조지 페파드,오드리 헵번"
48,사랑의 변주곡,,1527000 ,0,1527000 ,509 ,509 ,1 ,12 ,프랑스,"프랑스,이탈리아",,,,코미디,비토리오 데 시카,소피아 로렌
49,벤허,1972-09-07,3795800 ,0,40315732 ,502 ,17845 ,8 ,31 ,미국,미국,메트로-골드윈-마이어,(주)팝엔터테인먼트,"12세이상관람가,연소자관람가,전체관람가","드라마,액션",윌리엄 와일러,"찰톤 헤스톤,잭 호킨스,하야 할라이드,스티븐 보이드"
50,피아니스트,2003-01-01,3495000 ,0,100240900 ,462 ,13408 ,7 ,20 ,프랑스,프랑스,,"(주)씨네월드,(주)드림팩트엔터테인먼트",12세관람가,드라마,로만 폴란스키,"애드리언 브로디,토마스 크레취만,프랭크 핀레이"
51,원스 어폰 어 타임 인 아메리카,1984-12-10,3602000 ,0,264734600 ,457 ,20479 ,6 ,24 ,미국,"미국,이탈리아",워너 브러더스 픽쳐스,(주)프레인글로벌,"국민학생관람불가,청소년관람불가",액션,세르지오 레오네,"엘리자베스 맥거번,트리트 윌리엄스,조 페시,제임스 우즈,제니퍼 코넬리,로버트 드니로"
52,시네마 천국,1990-07-07,3396100 ,0,227784600 ,439 ,35131 ,8 ,26 ,프랑스,"프랑스,이탈리아",,(주)팝엔터테인먼트,전체관람가,"드라마,멜로/로맨스",쥬세페 토르나토레,"브리지트 포세이,자끄 페렝,필립 느와레,살바토레 카시오,마르코 레오나르디"
53,레옹,1995-02-18,3397600 ,0,337758000 ,428 ,44518 ,8 ,22 ,프랑스,프랑스,고몽,(주)팝파트너스,"연소자관람불가,청소년관람불가","액션,범죄",뤽 베송,"장 르노,게리 올드만,나탈리 포트만"
54,스타워즈: 깨어난 포스,2015-12-17,5161000 ,0,28353326331 ,426 ,3273804 ,1 ,20 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",J.J. 에이브럼스,"해리슨 포드,마크 해밀,캐리 피셔,사이몬 페그,오스카 아이삭,막스 본 시도우,돔놀 글리슨"
55,이웃집에 신이 산다,2015-12-24,3557200 ,0,787519600 ,411 ,97488 ,4 ,20 ,벨기에,"벨기에,프랑스,룩셈부르크",,(주)엣나인필름,청소년관람불가,코미디,자코 반 도마엘,"브누와 뽀엘부르드,욜랭드 모로,까뜨린느 드뇌브"
56,겁쟁이 페달: 리로드,2016-01-14,2531000 ,0,21021808 ,377 ,3010 ,5 ,19 ,일본,일본,,(주)미디어캐슬,전체관람가,애니메이션,나베시마 오사무,
57,아프리카의 여왕,,719000 ,0,7369000 ,371 ,3676 ,1 ,12 ,미국,미국,,,,"드라마,멜로/로맨스,코미디,전쟁,어드벤처",존 휴스턴,
58,자유연애시대,2016-02-04,1835000 ,0,1835000 ,351 ,351 ,20 ,20 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이전,박하얀
59,흑기사,1973-10-24,688000 ,0,15725000 ,344 ,7842 ,1 ,9 ,미국,미국,메트로-골드윈-마이어,,,"드라마,멜로/로맨스,사극",리차드 소프,"마가리타 로버츠,아이니스 맥켄지"
60,일 트로바토레,2016-01-16,8224500 ,0,27454500 ,333 ,1114 ,6 ,12 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,마르코 아르밀리아토,안나 네트렙코
61,마션,2015-10-08,2956800 ,0,39666202095 ,332 ,4881142 ,5 ,8 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그"
62,파리의 한국남자,2016-01-28,2343200 ,0,18444500 ,328 ,2435 ,8 ,55 ,한국,한국,"(주)동녘필름,(주)씨타마운틴픽쳐스,네온프로덕션",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,전수일,"조재현,팽지인,서양선,유나론"
63,매드 맥스: 분노의 도로,2015-05-14,2876500 ,0,33266939162 ,319 ,3868718 ,5 ,7 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
64,카르멘,2015-12-07,630000 ,0,7127000 ,315 ,3433 ,1 ,3 ,프랑스,"프랑스,이탈리아",,(주)라이크 콘텐츠,12세이상관람가,"드라마,뮤지컬",프란체스코 로시,"플라시도 도밍고,줄리아 미게네스"
65,지난 여름 갑자기,,608000 ,0,10345000 ,304 ,5079 ,1 ,11 ,미국,미국,,,,드라마,조셉 L. 맨키위즈,"엘리자베스 테일러,캐서린 헵번,몽고메리 클리프트"
66,스파이 브릿지,2015-11-05,2615700 ,0,2053848178 ,299 ,265374 ,5 ,7 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"스릴러,드라마",스티븐 스필버그,"톰 행크스,마크 라이런스,오스틴 스토웰"
67,얼굴이 아니고 마음입니다,1983-11-19,580000 ,0,2068000 ,295 ,1039 ,1 ,4 ,한국,한국,(주)동아수출공사,,국민학생관람불가,"드라마,코미디",이형표,"김지영,원미경,최재호,지영경,이주일"
68,사랑의 스잔나,1976-08-12,582000 ,0,11731000 ,291 ,5770 ,1 ,5 ,한국,"한국,홍콩",동아흥행㈜,,12세이상관람가,"드라마,멜로/로맨스","김정용,송존수","이승룡,진추하"
69,안젤리크,2016-01-28,1399000 ,0,2830000 ,279 ,558 ,5 ,35 ,프랑스,프랑스,,(주)더블앤조이픽쳐스,청소년관람불가,"드라마,사극,멜로/로맨스",아리엘 제이통,"노라 아르네제더,제라르 랑방"
70,P.S. 걸,2016-02-04,1607000 ,0,1607000 ,278 ,278 ,21 ,27 ,한국,한국,전망 PRODUCTION,전망 PRODUCTION,청소년관람불가,"스릴러,멜로/로맨스",원석호,"강은혜,권민,이은미,박은영,이창용,이주광,박정환,서정호,손창대,강미희,강미희,양희선,양희선,이보미,이상혁,국경남,이승훈,한대룡,한진수,한진수,김초희,문종규,문종규"
70,그랑블루 리마스터링 감독판,2013-07-25,2086900 ,0,166689979 ,278 ,21823 ,7 ,20 ,프랑스,"프랑스,이탈리아",,(주)팝파트너스,15세이상관람가,"멜로/로맨스,드라마",뤽 베송,"장 르노,장 마크 바,로잔나 아퀘트"
72,나를 잊지 말아요,2016-01-07,1628000 ,0,3409511000 ,266 ,427194 ,6 ,14 ,한국,한국,(주)더블유 팩토리,씨제이이앤엠(주),15세이상관람가,멜로/로맨스,이윤정,"정우성,김하늘,배성우,장영남,조이진,임주은,허진,이준혁,온주완,권해효,김봉근,윤다경,임태호,박지원,이상훈,이승원,이우주,이은이,최준환"
73,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,907000 ,0,3286071500 ,258 ,444007 ,2 ,19 ,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
74,산,,508000 ,0,6031000 ,254 ,3000 ,1 ,6 ,미국,미국,파라마운트 픽쳐스,,,드라마,에드워드 디미트릭,"스펜서 트레이시,로버트 와그너,클레어 트레버"
75,인터스텔라,2014-11-06,2948000 ,0,82613149500 ,250 ,10304501 ,2 ,7 ,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,SF,크리스토퍼 놀란,"매튜 매커너히,앤 해서웨이,마이클 케인,제시카 차스테인,케이시 애플렉"
76,겁쟁이 페달: 리라이드,2016-01-14,1585000 ,0,17983192 ,246 ,2651 ,6 ,18 ,일본,일본,,(주)미디어캐슬,전체관람가,애니메이션,나베시마 오사무,
77,아파치,,474000 ,0,770000 ,237 ,385 ,1 ,11 ,미국,미국,,,12세관람가,서부극(웨스턴),로버트 알드리치,"버트 랜커스터,진 피터스"
78,사랑을 합시다,,458000 ,0,458000 ,229 ,229 ,1 ,4 ,미국,미국,,,,"코미디,뮤지컬,멜로/로맨스",조지 쿠커,"마릴린 몬로,이브 몽땅,토니 랜달,윌프리드 하이드 화이트"
79,인 더 섀도우 오브 우먼,2016-01-28,1584000 ,0,5063000 ,221 ,704 ,6 ,28 ,프랑스,"프랑스,스위스",,주식회사 더쿱,15세이상관람가,드라마,필립 가렐,"클로틸드 쿠로,스타니슬라 메하르"
80,어린왕자,2015-12-23,1685000 ,0,4335953627 ,211 ,579082 ,3 ,12 ,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,"애니메이션,판타지,어드벤처",마크 오스본,"제프 브리지스,레이첼 맥아담스,맥켄지 포이,마리옹 꼬띠아르,제임스 프랭코,베니치오 델 토로,알버트 브룩스,리키 제바이스,폴 지아마티,버드 코트,릴리 오스본"
81,카르멘,2016-02-03,4107000 ,0,4508500 ,200 ,222 ,11 ,20 ,영국,영국,,에스디시코리아 주식회사,12세이상관람가,공연,칼릭스토 비에이토,"저스티나 그린자이트,에릭 커틀러"
82,프랑스 영화처럼,2016-01-14,1500000 ,0,36789300 ,196 ,4746 ,9 ,47 ,한국,한국,(주) 루스이소니도스,(주)콘텐츠판다,15세이상관람가,드라마,신연식,"이영란,전지윤,다솜,정준원,소이,스티븐 연,신민철,봉만대,후지이 미나,정한비,신지수,이유미"
83,라스트 탱고,2015-12-31,1605000 ,0,56517600 ,194 ,7220 ,5 ,20 ,독일,"독일,아르헨티나",,(주)미로스페이스,12세이상관람가,다큐멘터리,게르만 크랄,
84,철도원,2000-02-04,1162000 ,0,7411000 ,152 ,1532 ,7 ,15 ,일본,일본,,,전체관람가,"가족,드라마",후루하타 야스오,"다카쿠라 켄,히로스에 료코"
85,갓즈 포켓,2016-01-28,1049000 ,0,13855500 ,147 ,1929 ,4 ,18 ,미국,미국,,와이드 릴리즈(주),청소년관람불가,드라마,존 슬래터리,"필립 세이모어 호프만,존 터투로,크리스티나 헨드릭스,리차드 젠킨스"
86,울보,2016-01-28,1000000 ,0,5225900 ,145 ,685 ,7 ,45 ,한국,한국,영화사 소일,오퍼스픽쳐스,청소년관람불가,드라마,이진우,"장유상,하윤경,이서준,박혜진,정원희,송준호,주용현,윤진영,이가영,이동희,이승수,이승재,최윤진,최은비,이원우"
87,송 원,2015-04-01,1296000 ,0,361418143 ,144 ,48396 ,1 ,1 ,미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",케이트 베커-플로이랜드,"앤 해서웨이,자니 플린"
88,나쁜 나라,2015-12-03,1077000 ,0,139967400 ,143 ,20731 ,3 ,21 ,한국,한국,4.16 세월호 참사 시민기록위원회,"배급위원회,(주)시네마달",12세이상관람가,다큐멘터리,"김진열,이수정,정일건","최경덕,박지민"
89,브로크백 마운틴,2006-03-01,1191000 ,0,1363379300 ,142 ,209116 ,1 ,3 ,미국,미국,,씨제이엔터테인먼트,15세관람가,드라마,이안,"히스 레저,제이크 질렌할"
90,더 랍스터,2015-10-29,1121000 ,0,474701300 ,135 ,57445 ,3 ,8 ,영국,"영국,그리스,아일랜드,네덜란드,프랑스",,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,"판타지,멜로/로맨스",요르고스 란티모스,"콜린 파렐,레이첼 와이즈,레아 세이두,벤 위쇼,존 C. 라일리"
91,셜록: 유령신부,2016-01-02,993000 ,0,9992241049 ,134 ,1278871 ,4 ,10 ,영국,영국,,메가박스(주)플러스엠,12세이상관람가,"범죄,드라마",더글라스 맥키넌,"베네딕트 컴버배치,마틴 프리먼"
92,러브 앤 피스,2016-01-28,1013000 ,0,5872500 ,127 ,745 ,5 ,23 ,일본,일본,,(주)영화사 안다미로,12세이상관람가,"드라마,코미디,SF",소노 시온,"하세가와 히로키,아소 쿠미코"
92,뷰티 인사이드,2015-08-20,1097500 ,0,16155795131 ,127 ,2054297 ,1 ,14 ,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"오상철,한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,유재상,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,이미도,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,신동미,이진성,김시은"
94,빌리와 용감한 녀석들: 치킨 히어로,2016-02-17,1008000 ,0,2568000 ,126 ,321 ,1 ,1 ,미국,"미국,멕시코",,"(주)박수엔터테인먼트,㈜코리아스크린",전체관람가,애니메이션,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","브루노 비치어,안젤리카 베일,오마 카파로,이재범,김혜성,이경태"
95,순정,2016-02-24,1107000 ,0,97048000 ,123 ,11728 ,1 ,1 ,한국,한국,(주)주피터필름,(주)리틀빅픽쳐스,12세이상관람가,드라마,이은희,"도경수,김소현,연준석,이다윗,주다영,박용우,박해준,김지호,이범수,이대연,황석정,박정민,김권,오유진,박충선,조우람,최민석"
96,잔느 딜망,2008-05-09,853000 ,0,853000 ,122 ,122 ,1 ,1 ,프랑스,프랑스,,,,드라마,샹탈 애커만,"델핀 세이릭,잔 데코트,자크 도니올-발크로즈"
97,구스범스,2016-01-14,865000 ,0,2271997212 ,115 ,305064 ,2 ,11 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,코미디",롭 레터맨,"잭 블랙,딜런 미네트,오데야 러쉬,할스톤 세이지"
98,바다의 노래: 벤과 셀키요정의 비밀,2016-01-14,889000 ,0,70558300 ,113 ,10042 ,2 ,8 ,아일랜드,"아일랜드,덴마크,벨기에,룩셈부르크,프랑스",,(주)영화사 진진,전체관람가,"애니메이션,가족,판타지",톰 무어,
99,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,2016-01-07,802000 ,0,1472866700 ,106 ,202538 ,1 ,4 ,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,하시모토 마사카즈,
100,"쿠미코, 더 트레저 헌터",2016-01-14,865000 ,0,8580200 ,103 ,1143 ,3 ,8 ,미국,미국,,홀리가든,12세이상관람가,드라마,데이비드 젤너,키쿠치 린코
