순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,"날, 보러와요",2016-04-07,4848212623 ,0.268,4877867623 ,580834 ,585375 ,683 ,18646 ,한국,한국,"(주)오에이엘,(주)발렌타인필름",메가박스(주)플러스엠,청소년관람불가,"미스터리,스릴러",이철하,"강예원,이상윤,최진호,지대한,김종수,이학주,장태성,유건,길해연,조재윤,이형석,박송해,정경일,안용우,안지혜,안지혜,최낙영,이규호,이상백,이승진"
2,주토피아,2016-02-17,3181768557 ,0.176,31863127267 ,388842 ,4057547 ,650 ,12676 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라"
3,클로버필드 10번지,2016-04-07,2258779720 ,0.125,2421301920 ,275445 ,295866 ,575 ,16337 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,스릴러",댄 트라첸버그,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어"
4,독수리 에디,2016-04-07,1367449720 ,0.076,1485857920 ,171872 ,186930 ,528 ,13567 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,덱스터 플레처,"태런 에저튼,휴 잭맨"
5,시간이탈자,2016-04-13,1378404900 ,0.076,1391863900 ,166292 ,168182 ,673 ,3366 ,한국,한국,"씨제이이앤엠(주),상상필름(주)",씨제이이앤엠(주),15세이상관람가,스릴러,곽재용,"임수정,조정석,이진욱,정진영,이기우,온주완,전신환,이민호,김보라,임예진,정웅인,박준규,남태부,차은재,박지원,박소영,백준혁,조민영,신지수,이동희,이성준,이영민,김수영"
6,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-24,1302903857 ,0.072,18559360228 ,154636 ,2214227 ,543 ,10904 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",잭 스나이더,"헨리 카빌,벤 애플렉,에이미 아담스,로렌스 피쉬번,제시 아이젠버그,제레미 아이언스,홀리 헌터,갤 가돗"
7,헌츠맨: 윈터스 워,2016-04-13,895370900 ,0.05,895370900 ,112067 ,112067 ,518 ,2368 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처",세딕 니콜라스 트로얀,"크리스 헴스워스,샤를리즈 테론,에밀리 블런트,제시카 차스테인"
8,해어화,2016-04-13,617287300 ,0.034,650675300 ,77686 ,81928 ,557 ,2539 ,한국,한국,더램프(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,드라마",박흥식,"한효주,유연석,천우희,박성웅,장영남,이한위,류혜영,김수안,차지연,장인섭,박찬미,장희선,박효빈,송동규,송승환,양재준,천영암,이규정,이민준,이서연,이성우,이은주,최혁준"
9,트럼보,2016-04-07,299115600 ,0.017,349504600 ,37554 ,44604 ,310 ,3980 ,미국,미국,,"그린나래미디어(주),(주)프레인글로벌",15세이상관람가,드라마,제이 로치,"브라이언 크랜스톤,다이안 레인,헬렌 미렌,엘르 패닝,루이스 C.K.,존 굿맨"
10,비포 선라이즈,1996-03-30,258857600 ,0.014,263892100 ,31752 ,32369 ,142 ,3083 ,미국,"미국, 오스트리아,스위스",캐슬 락 엔터테인먼트,(주)드림팩트엔터테인먼트,"고등학생이상관람가,15세이상관람가","멜로/로맨스,드라마",리차드 링클레이터,"에단 호크,줄리 델피"
