순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,악의 연대기,2015-05-14,8834559796,0.342,8940011796,1109907,1122618,776,28703,한국,한국,(주)비에이엔터테인먼트,씨제이이앤엠(주),15세이상관람가,스릴러,백운학,"손현주,마동석,최다니엘,박서준,이준혁,이태호,이현우,강민정,조은수,서정우,최동헌,안용우,이명준,이성재,이용희,이은정,김태강,정원중,지대한,장준녕,정준원"
2,매드 맥스: 분노의 도로,2015-05-14,9555833217,0.37,9608049217,1087558,1091516,799,28062,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
3,어벤져스: 에이지 오브 울트론,2015-04-23,4151762504,0.161,85595714657,522944,10118860,669,17153,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",조스 웨던,"로버트 다우니 주니어,크리스 헴스워스,마크 러팔로,크리스 에반스,스칼렛 요한슨,제레미 레너,돈 치들,애런 존슨,엘리자베스 올슨,폴 베타니,코비 스멀더스,제임스 스페이더,사무엘 L. 잭슨,수현"
4,차이나타운,2015-04-29,960505200,0.037,11858947654,117675,1455913,362,9033,한국,한국,폴룩스픽쳐스(주),CGV아트하우스,청소년관람불가,"범죄,드라마",한준희,"김혜수,김고은,엄태구,박보검,고경표,오대환,배유람,이혁준,백동현,조경섭,권지훈,김경애,오유진,우종현,유지현,김성종,이상희,이수경,김수안,정석용,이대연,이루리,안재홍,기주봉,조복래,이민지"
5,언프렌디드: 친구삭제,2015-05-07,308488200,0.012,1624146341,41337,216843,223,2946,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러",레오 가브리아제,"샐리 헤닝,모세 제이콥 스톰,윌 펠츠,헤더 소서맨"
6,위아영,2015-05-14,312223487,0.012,325377487,39266,40971,235,3611,미국,미국,,"(주)브리즈픽처스,(주)영화사오원",15세이상관람가,"코미디,드라마",노아 바움백,"벤 스틸러,나오미 왓츠,아만다 사이프리드,아담 드라이버"
7,다이노 타임,2015-04-30,234935700,0.009,2040018300,32380,274992,210,1010,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
8,연애의 맛,2015-05-07,236275500,0.009,1708148153,29316,212126,166,2363,한국,한국,(주)청우필름,"(주)와우픽쳐스,(주)쇼박스",청소년관람불가,"멜로/로맨스,코미디",김아론,"오지호,최령,강예원,이종호,이혜란,박지환,정우일,정현진,유예원,이동진,형윤석,이승준,이은지,이은지,김중희,이은지,이은지,오민석"
9,위험한 상견례 2,2015-04-29,182800400,0.007,3560771854,25168,470460,148,1953,한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온,(주)마음에드는영화사","롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",15세이상관람가,"멜로/로맨스,코미디",김진영,"진세연,홍종현,신정근,임수연,정명호,박진수,박태규,조영란,조용재,오재호,유성진,이동민,이상현,이상협,이석현,차종호,이철민,김선영,신대섭,박은혜"
10,트래쉬,2015-05-14,145505513,0.006,153850513,19640,21255,206,2713,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"어드벤처,드라마,스릴러",스티븐 달드리,"루니 마라,마틴 쉰,릭슨 테베즈,와그너 모라,셀튼 멜로"
11,말할 수 없는 비밀,2008-01-10,120792100,0.005,1042741800,14886,148928,63,812,대만,"대만,홍콩",,"(주)엔케이컨텐츠,(주)스폰지이엔티",12세이상관람가,"멜로/로맨스,드라마",주걸륜,"주걸륜,계륜미,황추생,증개현"
12,노아의 방주: 남겨진 녀석들,2015-04-30,80103000,0.003,1575254700,11375,218058,117,439,독일,"독일,벨기에,룩셈부르크,아일랜드",,씨네그루(주)다우기술,전체관람가,애니메이션,토비 젠켈,"김하영,배진홍,윤세웅"
13,스틸 앨리스,2015-04-29,83255400,0.003,746769946,10748,97211,52,613,미국,미국,,그린나래미디어(주),12세이상관람가,드라마,"리처드 글랫저,워시 웨스트모어랜드","줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,케이트 보스워스"
14,해피 홀리데이,2015-05-14,74627300,0.003,84697300,10054,11256,102,1277,영국,영국,,(주)스톰픽쳐스코리아,12세이상관람가,"코미디,드라마","앤디 해밀턴,가이 젠킨","로자먼드 파이크,데이빗 테넌트,빌리 코놀리"
15,장수상회,2015-04-09,54442900,0.002,8694191643,8369,1157556,48,503,한국,한국,"(주)빅픽쳐,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철"
16,스파이,2015-05-21,79983000,0.003,116309000,8310,13198,37,47,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,코미디",폴 페이그,"주드 로,제이슨 스타뎀,멜리사 맥카시"
17,기생수 파트2,2015-05-07,39569600,0.002,513674959,4843,63460,37,430,일본,일본,,판씨네마(주),청소년관람불가,"SF,스릴러",야마자키 타카시,"소메타니 쇼타,아베 사다오,후카츠 에리,하시모토 아이"
18,신은 죽지 않았다,2015-04-16,30892400,0.001,241308800,4666,32711,16,120,미국,미국,,"(주)씨타마운틴픽쳐스,(주)에스와이코마드",12세이상관람가,드라마,해롤드 크론크,"쉐인 하퍼,케빈 소르보,트리샤 라파체,코리 올리버,하딜 싯투"
19,리틀 포레스트 2: 겨울과 봄,2015-05-14,32204600,0.001,36247600,4104,4593,33,342,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,모리 준이치,"하시모토 아이,마츠오카 마유"
20,간신,2015-05-21,32477000,0.001,71507000,4081,8947,7,15,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,사극,민규동,"주지훈,김강우,천호진,임지연,이유영,김현수,문희경,박시영,박아영,임효우,전미정,전태호,박은영,박은영,박재성,박주희,박지수,정수지,정재우,배효진,조명행,조용완,송영창,차지연,성진아,최창훈,신동필,양정민,염재민,한진구,이보라,홍의정,황동희,이상철,이소희,이솔,이슬기,이승주,이용호,이용호,이윤지,김태희,서영주,기주봉,장광,류선영,김강일,정만식,최일화"
21,분노의 질주: 더 세븐,2015-04-01,26986700,0.001,26449435194,3285,3247343,24,266,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",제임스 완,"빈 디젤,폴 워커,드웨인 존슨,제이슨 스타뎀"
22,빌리와 용감한 녀석들 3,2015-04-30,18966600,0.001,684368600,2848,96091,17,53,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처",척 파워스,"엄상현,조현정"
23,제17 포로수용소,,5363000,0,5363000,2674,2674,1,16,미국,미국,,,,"드라마,전쟁",빌리 와일더,"윌리엄 홀든,돈 테일러"
24,비비안 마이어를 찾아서,2015-04-30,19261800,0.001,129603000,2416,16221,25,182,미국,미국,,오드,전체관람가,다큐멘터리,"존 말루프,찰리 시스켈",
25,홈,2015-05-21,21071000,0.001,28606000,2305,3106,6,11,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,판타지",팀 존슨,"짐 파슨스,리한나,제니퍼 로페즈,스티브 마틴"
26,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,2015-04-23,15848200,0.001,1080401900,2285,149441,31,104,일본,일본,,(주)이수C&E,전체관람가,"애니메이션,코미디,어드벤처",다카하시 와타루,
27,피치 퍼펙트: 언프리티 걸즈,2015-05-28,19784000,0.001,21710000,2279,2493,17,39,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"코미디,뮤지컬",엘리자베스 뱅크스,"안나 켄드릭,헤일리 스테인펠드,레벨 윌슨"
28,"땡큐, 대디",2015-04-23,11739000,0,235535561,1813,32898,7,19,프랑스,프랑스,,(주)영화사 빅,전체관람가,드라마,닐스 타베니어,"자크 검블린,알렉산드라 라미"
29,윈터 슬립,2015-05-07,12590000,0,37217800,1663,4681,18,118,터키,"터키,프랑스,독일",,㈜영화사 백두대간,15세이상관람가,드라마,누리 빌제 세일란,"할룩 빌기너,멜리사 소젠,드멧 아크백,네잣 이슬러"
30,잡식가족의 딜레마,2015-05-07,8736000,0,29620100,1363,4215,15,130,한국,한국,"스튜디오두마,(주)시네마달",(주)시네마달,전체관람가,다큐멘터리,황윤,
31,하숙생,,2342000,0,2342000,1171,1171,2,10,한국,한국,,,,기타,정진우,"신성일,김지미"
32,슈퍼배드 2,2013-09-12,5848000,0,6611503500,901,963763,1,9,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"크리스 리노드,피에르 꼬팽","알 파치노,스티브 카렐,미란다 코스그로브,태연,서현"
33,마이 페어 웨딩,2015-06-04,6624000,0,8595000,876,1167,2,4,한국,한국,(주)레인보우팩토리,(주)영화사 진진,12세이상관람가,다큐멘터리,장희선,"김조광수,김승환,한가람,김선경,김용균,김태용,김현주,소준문,백재호,윤소라,이원재,이윤정,이준호"
34,명량: 회오리 바다를 향하여,2015-05-07,5199000,0,56322500,760,7636,4,22,한국,한국,(주)빅스톤픽쳐스,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,다큐멘터리,"정세교,김한민","김한민,오타니 료헤이,이해영,권율,장준녕"
35,산다,2015-05-21,5425900,0,13098900,698,1831,1,3,한국,한국,"세컨드윈드 필름,(유)산다문화산업전문회사",(주)리틀빅픽쳐스,청소년관람불가,드라마,박정범,"박정범,이승연,근휘,이재동,이재복,이찬호,장민애,전용선,전지현,고상훈,정동구,서진원,서호영,성민지,성민지,최소영,최수복,신시정,신유경,신준호,신혜진,오현석,유보라,이두희,허은실,현용주,황경현,이성호,이수진,이승연,이승준,이은미,이은우,주영호,박희본"
36,위플래쉬,2015-03-12,5509500,0,12631204645,659,1585876,7,57,미국,미국,,(주)쇼박스,15세이상관람가,드라마,다미엔 차젤레,"마일즈 텔러,J.K. 시몬스"
37,반짝이는 박수 소리,2015-04-23,3456700,0,22912100,594,3517,10,62,한국,한국,영화사 낭만,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이길보라,"이상국,길경희,이길보라,이광희,정임순,이광희"
38,명령불복종 교사,2015-05-14,3855000,0,5572200,543,842,10,54,한국,한국,두물머리픽쳐스,(주)인디플러그,전체관람가,다큐멘터리,서동일,"최혜원,정재호,김경희,오정희,김윤주,송용운,박선희,박세영"
39,오드리 헵번의 파계,,1076000,0,3174000,538,1587,1,6,미국,미국,,,,드라마,프레드 진네만,"오드리 헵번,피터 핀치"
40,엘 시드,1971-09-21,1040000,0,9562790,520,6689,1,6,미국,"미국,이탈리아,영국",,,,"드라마,사극,전쟁",안소니 만,"찰톤 헤스톤,소피아 로렌"
41,나는 결백하다,,970000,0,4545000,485,2256,1,5,미국,미국,파라마운트 픽쳐스,동양물산,,"드라마,범죄,미스터리",,"캐리 그랜트,그레이스 켈리,존 윌리엄스"
42,당산대형,1973-10-28,1271000,0,5958000,421,1228,1,24,홍콩,홍콩,골든하베스트,,15세이상관람가,"액션,사극,범죄,스릴러",나유,"마리아 이,전준,이소룡"
43,무뢰한,2015-05-27,3066000,0,15813000,420,2013,1,2,한국,한국,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,"김남길,전도연,박성웅,곽도원,김민재,강태영,박지환,정재웅,조민지,조원희,송승현,오하늬,유지연,하은진,이동진,이학주,정재헌,지승현"
44,뜨거운 것이 좋아,,826000,0,5543000,418,2756,1,12,미국,미국,,,,"코미디,멜로/로맨스",빌리 와일더,"마릴린 몬로,토니 커티스,잭 레먼"
45,우주형제#0,2015-05-14,2907000,0,2907000,412,412,9,71,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,와타나베 아유무,
46,투 라이프,2015-05-07,2981000,0,17234000,411,2570,8,43,프랑스,프랑스,,주식회사 씨네룩스,15세이상관람가,드라마,장 자크 질베르만,"줄리 드빠르디유,조한나 터 스티지,수잔 클레망"
47,초대받은 사람들,1981-10-24,2835000,0,5525000,405,1705,1,9,한국,한국,동아흥행㈜,,연소자관람가,드라마,최하원,"김지영,박암,박지훈,원미경,이영하,오지영"
48,원스 어폰 어 타임 인 아메리카,1984-12-10,5165000,0,251399600,399,19147,5,20,미국,"미국,이탈리아",워너 브러더스 픽쳐스,(주)프레인글로벌,"국민학생관람불가,청소년관람불가",액션,세르지오 레오네,"엘리자베스 맥거번,트리트 윌리엄스,조 페시,제임스 우즈,제니퍼 코넬리,로버트 드니로"
49,송 원,2015-04-01,2984000,0,354715143,373,47599,1,1,미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",케이트 베커-플로이랜드,"앤 해서웨이,자니 플린"
50,위자,2015-04-16,2540000,0,569577035,362,73514,1,7,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"미스터리,공포(호러)",스틸즈 화이트,"올리비아 쿡,더글라스 스미스"
51,황태자의 첫사랑,,2471000,0,17778000,353,7955,1,6,미국,미국,메트로-골드윈-마이어,,,"드라마,뮤지컬",리처드 소프,"앤 블리스,에드몬드 퍼돔"
52,마르셀리노,1990-04-07,672000,0,1056000,336,528,1,8,스페인,"스페인,이탈리아",,,연소자관람가,드라마,"라디슬라오 바흐다,안토니오 비코","라파엘 리벨레스,후안 카르보,안토니오 비코,조스 마르코 다보"
