순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,국제시장,2014-12-17,9773348369,0.261,88764958030,1258997,11405561,742,20747,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수"
2,오늘의 연애,2015-01-14,8541252831,0.228,9640725831,1073116,1214638,709,20582,한국,한국,(주)팝콘에프앤엠,씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디",박진표,"이승기,문채원,이서진,장진우,이경진,이동진,임하룡,이상협,김광규,김부선,가인,임종윤,남능미"
3,박물관이 살아있다 : 비밀의 무덤,2015-01-14,4746841506,0.127,5158468006,636710,692443,500,14889,미국,"미국,영국",,이십세기폭스코리아(주),전체관람가,"어드벤처,코미디,가족",숀 레비,"벤 스틸러,로빈 윌리엄스,댄 스티븐스,오웬 윌슨,벤 킹슬리,레벨 윌슨"
4,허삼관,2015-01-14,4977386969,0.133,5592954069,635487,716990,621,15943,한국,한국,"(주)두타연,(주)판타지오픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,하정우,"하정우,하지원,전혜진,장광,주진모,성동일,이경영,김영애,정만식,조진웅,김기천,김성균,윤은혜,황보라,강민지,전현석,정우진,이경원,이민호,이수인,이승준,이승호,김재화,김시은"
5,아메리칸 스나이퍼,2015-01-14,1527618594,0.041,1697524194,189286,211064,308,5270,미국,미국,,워너브러더스 코리아(주),청소년관람불가,액션,클린트 이스트우드,"브래들리 쿠퍼,시에나 밀러"
6,극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,2015-01-14,1262824900,0.034,1391042400,178482,197006,360,5086,일본,일본,,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,유야마 쿠니히코,
7,마다가스카의 펭귄,2014-12-31,1208326700,0.032,12210031559,166912,1620167,356,4078,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,코미디,어드벤처,가족","에릭 다넬,사이몬 J.스미스","베네딕트 컴버배치,존 말코비치,톰 맥그라스,크리스 밀러,크리스토퍼 나이츠,켄 정"
8,강남 1970,2015-01-21,1264654800,0.034,1278024800,161639,163151,684,2858,한국,한국,"(주)모베라픽처스,(주)쇼박스",(주)쇼박스,청소년관람불가,"액션,드라마",유하,"이민호,김래원,정진영,설현,유승목,한재영,이연두,정호빈,최진호,엄효섭,최병모,지대한,전배수,윤종화,서우진,이인혁,이정완,이주협,박소희,박시연,이한울,임성숙,장준혁,전우재,강풍,박재영,박재희,박준영,정영택,백동현,정창용,조선기,서현석,천영암,손재영,주연서,신영규,양진석,오형근,유정호,윤지원,이규석,김원진,이성용,이성준,이세훈,황재진,이원희,이은주,안정우,정진영,김지수,곽민호"
9,테이큰 3,2015-01-01,962867600,0.026,16027442700,119386,1996901,322,4308,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,범죄,스릴러",올리비에 메가턴,"리암 니슨,팜케 얀센,매기 그레이스,존 그리스,포레스트 휘테커"
10,빅 히어로,2015-01-21,651669600,0.017,683583600,78487,82093,641,2814,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,코미디","돈 홀,크리스 윌리암스","라이언 포터,스콧 애짓,다니엘 헤니,제이미 정,T.J. 밀러,제네시스 로드리게스,데이몬 웨이언스 주니어,마야 루돌프,제임스 크롬웰,알란 터딕"
11,"님아, 그 강을 건너지 마오",2014-11-27,503300500,0.013,37084083879,65831,4762246,256,2791,한국,한국,아거스필름,"CGV아트하우스,(주)대명문화공장",전체관람가,다큐멘터리,진모영,"조병만,강계열"
12,패딩턴,2015-01-07,457987600,0.012,2259476329,62780,305470,198,1862,영국,"영국,프랑스,캐나다",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"코미디,가족,어드벤처",폴 킹,"니콜 키드먼,벤 위쇼,휴 보네빌,샐리 호킨스"
13,아메리칸 셰프,2015-01-07,198854100,0.005,585208929,24230,72603,61,635,미국,미국,,(주)영화사 진진,15세이상관람가,코미디,존 파브로,"존 파브로,엠제이 안소니,소피아 베르가라,스칼렛 요한슨,더스틴 호프만,로버트 다우니 주니어,존 레귀자모"
14,인터스텔라,2014-11-06,221662400,0.006,82193704000,20862,10263362,25,301,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,SF,크리스토퍼 놀란,"매튜 매커너히,앤 해서웨이,마이클 케인,제시카 차스테인,케이시 애플렉"
15,기술자들,2014-12-24,150994100,0.004,19887738783,18601,2563318,136,1063,한국,한국,(주)트리니티엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,액션",김홍선,"김우빈,김영철,고창석,이현우,조윤희,임주환,조달환,권지훈,김원진,노선식,박갑진,유원선,윤대원,윤주환,이상민,이수민,채성원,천준호,최현우,최춘범,한지은,지승현"
16,존 윅,2015-01-21,134181300,0.004,150149300,17459,19448,321,1083,미국,미국,,(주)나이너스엔터테인먼트,청소년관람불가,"액션,스릴러","데이빗 레이치,채드 스타헬스키","키아누 리브스,애드리앤 팰리키,윌렘 데포"
17,언브로큰,2015-01-07,106635700,0.003,1988619292,13910,255155,97,720,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,드라마,전쟁",안젤리나 졸리,"잭 오코넬,돔놀 글리슨,가렛 헤드룬드,핀 위트록"
18,개를 훔치는 완벽한 방법,2014-12-31,80101900,0.002,1765020665,10527,232332,24,243,한국,한국,(주)삼거리픽쳐스,"(주)리틀빅픽쳐스,(주)대명문화공장",전체관람가,"드라마,가족",김성호,"김혜자,이레,최민수,강혜정,이천희,김솔,김원중,김도엽,박성규,이지원,정택호,김재화,홍은택,이기영,류선영,조은지"
19,엑스 마키나,2015-01-21,69672300,0.002,69672300,9003,9003,197,554,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"SF,스릴러",알렉스 가랜드,"돔놀 글리슨,알리시아 비칸데르,오스카 아이삭"
20,워킹걸,2015-01-07,67557500,0.002,1152656479,8397,142541,52,477,한국,한국,"(주)홍필름,(주)수필름",메가박스(주)플러스엠,청소년관람불가,"코미디,멜로/로맨스",정범식,"조여정,클라라,김태우,배유람,정범식,정범식,박주희,백경인,조은영,손진우,배성우,유찬호,김세미,라미란,김승주,이민아,황준호,이승원,이시현,박상민,조재윤,김영옥,김보연,오나라"
21,내일을 위한 시간,2015-01-01,60889700,0.002,279273500,7540,34182,38,358,벨기에,"벨기에,프랑스,이탈리아",,그린나래미디어(주),12세이상관람가,드라마,"장 피에르 다르덴,뤽 다르덴","마리옹 꼬띠아르,파브리지오 롱기온"
22,호빗: 다섯 군대 전투,2014-12-17,38002900,0.001,24254112485,4814,2834834,18,129,미국,"미국,뉴질랜드",,워너브러더스 코리아(주),12세이상관람가,"어드벤처,판타지",피터 잭슨,"마틴 프리먼,이안 맥켈런,리차드 아미티지,케이트 블란쳇,올랜도 블룸,크리스토퍼 리,휴고 위빙,에반젤린 릴리"
23,더 이퀄라이저,2015-01-28,34832000,0.001,55316000,4758,7684,11,37,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"액션,범죄,스릴러",안톤 후쿠아,"덴젤 워싱턴,클로이 모레츠,마튼 초카스"
24,이별까지 7일,2015-01-15,32477206,0.001,40803906,4431,5475,42,433,일본,일본,,(주)수키픽쳐스,12세이상관람가,드라마,이시이 유야,"츠마부키 사토시,하라다 미에코,이케마츠 소스케,나가츠카 쿄조"
25,눈의 여왕 2: 트롤의 마법거울,2014-12-24,20109100,0.001,4471639600,3585,616293,17,71,러시아,러시아,,씨네그루(주)다우기술,전체관람가,"애니메이션,판타지,가족",알렉세이 트시칠린,
26,마미,2014-12-18,27052000,0.001,418476100,3342,52881,15,116,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,드라마,자비에 돌란,"앤 도벌,안토니-올리버 피론,수잔 클레망"
27,워터 디바이너,2015-01-28,25891000,0.001,25891000,3164,3164,28,29,미국,"미국,호주,터키",,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,전쟁",러셀 크로우,"러셀 크로우,올가 쿠릴렌코,제이 코트니"
28,존 휴스턴 회고전-용서받지 못할 자,,5653000,0,6356000,2814,2952,1,16,미국,미국,,,,드라마,존 휴스턴,"버트 랭커스터,오드리 헵번"
29,아이 킬드 마이 마더,2015-01-15,21466000,0.001,22735086,2724,2929,15,119,캐나다,캐나다,,(주)엣나인필름,청소년관람불가,드라마,자비에 돌란,"자비에 돌란,앤 도벌,수잔 클레망,프란시스 아노드"
30,타임 패러독스,2015-01-07,20751800,0.001,640179408,2538,81369,17,111,호주,호주,,(유)조이앤시네마,15세이상관람가,"SF,스릴러","마이클 스피어리그,피터 스피어이그","에단 호크,노아 테일러,사라 스누크"
31,유아 낫 유,2015-01-21,14628500,0,44019500,1893,5341,89,183,미국,미국,,(주)마인스 엔터테인먼트,15세이상관람가,드라마,조지 C. 울프,"힐러리 스웽크,에미 로섬,조쉬 더하멜"
32,나의 사적인 여자친구,2015-01-08,14787200,0,65557600,1877,8284,23,154,프랑스,프랑스,,찬란,청소년관람불가,"코미디,드라마",프랑소와 오종,"로맹 뒤리스,아나이스 드무스티에,라파엘 페르소나즈"
33,내 심장을 쏴라,2015-01-28,14866000,0,14866000,1876,1876,7,10,한국,한국,(주)주피터필름,"(주)리틀빅픽쳐스,(주)이수C&E",15세이상관람가,드라마,문제용,"이민기,여진구,유오성,김정태,김기천,신구,송영창,박충선,박두식,한혜린,이준혁,임문영,강영묵,정유정,권소영,이규섭,김재화,엄효섭,김보라"
34,클라우즈 오브 실스마리아,2014-12-18,14922500,0,248416099,1845,31178,8,51,프랑스,"프랑스,스위스,독일",,(주)나이너스엔터테인먼트,15세이상관람가,드라마,올리비에 아사야스,"줄리엣 비노쉬,크리스틴 스튜어트,클로이 모레츠"
35,아름다운 팔도강산,1972-01-01,3484000,0,6890000,1742,3445,1,10,한국,한국,보한산업,,,드라마,강혁,"김희갑,황정순"
36,뽀로로 극장판 눈요정 마을 대모험,,6404000,0,1275904700,1508,255553,8,62,한국,한국,(주)오콘,,전체관람가,애니메이션,김현호,"이선,함수정,홍소영,이미자,정미숙,김환진"
37,무드 인디고,2014-12-11,12188000,0,363353500,1492,45083,14,87,프랑스,"프랑스,벨기에",,(주)프레인글로벌,15세이상관람가,"드라마,판타지",미셸 공드리,"로맹 뒤리스,오드리 토투,게드 엘마레,아이사 마이가,오마 사이"
38,고양이 장례식,2015-01-15,9568300,0,21080900,1201,2621,46,354,한국,한국,영화 고양이 장례식 제작 조합,(주)인디플러그,12세이상관람가,멜로/로맨스,이종훈,"강인,박세영,정겨운,강신유,신무호,김민지,이민희,남기준,민지,김병춘"
39,꽃보다 처녀귀신,2015-01-15,5984000,0,5984000,1192,1192,5,34,한국,한국,고구마콘텐츠허브(주),고구마콘텐츠허브(주),청소년관람불가,기타,"최영민,최영민","안재민,박세영,이정민,이정민,이지은,박승찬,이현복,최경택,손지훈,우경희,유재훈,이돌,하혜정,한상민"
40,돌아오지 않는 강,1971-04-27,2318000,0,9981858,1159,6305,1,12,미국,미국,,,,"액션,서부극(웨스턴)",오토 프레밍거,"마릴린 몬로,로버트 미첨"
