순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
136,미워도 다시 한번,1968-07-16,64000 ,0,13332000 ,32 ,6610 ,1 ,2 ,한국,한국,한진흥업주식회사,,12세이상관람가,드라마,정소영,"김정훈,김정옥,전계현,문희,신영균"
136,현기증,,214000 ,0,38814100 ,32 ,7194 ,1 ,1 ,미국,미국,,(주)영화사 안다미로,15세이상관람가,"스릴러,범죄",알프레드 히치콕,"킴 노박,제임스 스튜어트,바바라 벨 게디스"
138,오페라의 유령 : 25주년 특별 공연,,535000 ,0,1861922500 ,31 ,104654 ,1 ,1 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
139,작은 형,2016-11-30,177000 ,0,11721500 ,30 ,1853 ,4 ,12 ,한국,한국,"파인스토리,(주)인베스트하우스",파인스토리,15세이상관람가,드라마,심광진,"전석호,진용욱,민지아,김구민,김민지,김준희,김지혜,이지은,이창원,한결"
139,진실,,150000 ,0,190000 ,30 ,38 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,드라마,앙리 조르주 클루조,"브리지트 바르도,샤를 바넬"
141,사랑의 변주곡,,142000 ,0,1687000 ,29 ,542 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,코미디,비토리오 데 시카,소피아 로렌
142,스펠바운드,,128000 ,0,720000 ,27 ,298 ,1 ,1 ,미국,미국,,,,"미스터리,드라마,멜로/로맨스,스릴러,기타",알프레드 히치콕,"잉그리드 버그만,그레고리 펙"
143,룸,2016-03-03,185000 ,0,700569900 ,26 ,87673 ,1 ,2 ,아일랜드,"아일랜드,캐나다",,(주)영화사 빅,15세이상관람가,드라마,레니 에이브러햄슨,"브리 라슨,제이콥 트렘블레이"
144,오 마이 파파,2016-11-10,153000 ,0,85119600 ,25 ,11996 ,3 ,11 ,한국,한국,(주)하이하버픽쳐스,(주)모멘텀엔터테인먼트,전체관람가,다큐멘터리,박혁지,
145,내일을 위한 시간,2015-01-01,226000 ,0,339675900 ,24 ,42295 ,1 ,2 ,벨기에,"벨기에,프랑스,이탈리아",,그린나래미디어(주),12세이상관람가,드라마,"장 피에르 다르덴,뤽 다르덴","마리옹 꼬띠아르,파브리지오 롱기온"
146,기억의 소리,2016-12-15,150500 ,0,1264700 ,23 ,198 ,4 ,14 ,한국,한국,이공희 필름,"이공희 필름,시네마 뉴원",15세이상관람가,"미스터리,판타지",이공희,"정충구,여민주,김보령,김병국"
146,당신자신과 당신의 것,2016-11-10,192500 ,0,145702200 ,23 ,17900 ,2 ,4 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김주혁,이유영,김의성,권해효,유준상,김민정,백현진"
146,마음의 행로,,69000 ,0,27555000 ,23 ,13668 ,1 ,1 ,미국,미국,,,,"드라마,멜로/로맨스",머빈 르로이,그리어 가슨
146,새,,151000 ,0,17116000 ,23 ,2175 ,1 ,1 ,미국,미국,,(주)영화사 안다미로,15세이상관람가,"공포(호러),스릴러",알프레드 히치콕,"제시카 탠디,로드 테일러"
146,애심,1973-03-10,69000 ,0,16310000 ,23 ,8111 ,1 ,1 ,미국,미국,콜럼비아 픽쳐스 코포레이션,,12세이상관람가,"드라마,뮤지컬",조지 시드니,"타이론 파워,킴 노박"
