순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,공조,2017-01-18,28569102934 ,0.456,41280139269 ,3428136 ,5049708 ,1392 ,38479 ,한국,한국,"(주)제이케이필름,씨제이이앤엠(주),영화사 이창,(주)에이치비엔터테인먼트",씨제이이앤엠(주),15세이상관람가,액션,김성훈,"현빈,유해진,김주혁,장영남,이해영,윤아,이동휘"
2,더 킹,2017-01-18,17897943580 ,0.286,36906869909 ,2129744 ,4502633 ,1118 ,32703 ,한국,한국,(주)우주필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",한재림,"조인성,정우성,배성우,김아중,류준열,김의성,김민재,정성모,정은채,김소진,황승언,이주연,정준용"
3,모아나,2017-01-12,4564635800 ,0.073,15297988207 ,568009 ,1955388 ,708 ,10405 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨"
4,레지던트 이블: 파멸의 날,2017-01-25,4357824673 ,0.07,4836161073 ,504742 ,576181 ,599 ,12527 ,미국,"미국,독일,호주,캐나다,프랑스",,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"액션,공포(호러),SF,스릴러",폴 W.S. 앤더슨,"밀라 요보비치,알리 라터,이아인 글렌,숀 로버츠,이준기"
5,너의 이름은.,2017-01-04,2433073300 ,0.039,27959298056 ,299128 ,3472347 ,529 ,7303 ,일본,일본,,메가박스(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
6,라라랜드,2016-12-07,968265500 ,0.015,26505102128 ,115906 ,3167001 ,218 ,2442 ,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
7,터닝메카드W: 블랙미러의 부활,2017-01-18,771624600 ,0.012,3013036600 ,99314 ,402912 ,412 ,3445 ,한국,한국,㈜희원엔터테인먼트,씨네그루(주)키다리이엔티,전체관람가,애니메이션,홍헌표,"소연,윤아영,신용우,장광,강호철,안영미,윤미나"
8,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,671754200 ,0.011,754521200 ,87319 ,98994 ,334 ,2967 ,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,타카하시 와타루,"박영남,김환진,강희선,여민정,장경희,정혜옥,송하림,김연우,박영화,장 미,윤은서,이기성,장예나,김민주,현경수"
9,딥워터 호라이즌,2017-01-25,622157943 ,0.01,714396543 ,77327 ,91981 ,433 ,4791 ,미국,미국,,메가박스(주)플러스엠,12세이상관람가,"액션,드라마",피터 버그,"마크 월버그,딜런 오브라이언,케이트 허드슨,커트 러셀,지나 로드리게즈,존 말코비치,에단 서플리,조 크레스트,제임스 더몬트,크리스 애쉬워스"
10,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,2017-01-25,230134000 ,0.004,244656000 ,34457 ,36694 ,145 ,1214 ,영국,영국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처",다라 오코넬,"하성용,정재헌,엄상현,윤승희,김정은,김율"
11,얼라이드,2017-01-11,292571900 ,0.005,4215148579 ,33170 ,511137 ,144 ,1330 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,드라마,멜로/로맨스",로버트 저메키스,"브래드 피트,마리옹 꼬띠아르,리지 캐플란,매튜 구드,자레드 해리스"
12,매기스 플랜,2017-01-25,171769000 ,0.003,206846100 ,21151 ,25745 ,94 ,863 ,미국,미국,,오드,15세이상관람가,"코미디,멜로/로맨스",레베카 밀러,"에단 호크,줄리안 무어,그레타 거윅,트래비스 핌멜,빌 헤이더,마야 루돌프"
13,반지의 제왕 : 왕의 귀환 (확장판),2017-01-25,255051100 ,0.004,300674100 ,20679 ,25074 ,54 ,434 ,뉴질랜드,"뉴질랜드,미국",,(주)디스테이션,12세이상관람가,"판타지,어드벤처,액션",피터 잭슨,"일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,존 라이스 데이비스,빌리 보이드,도미니크 모나한,올랜도 블룸,크리스토퍼 리,휴고 위빙,숀 빈,이안 홈,앤디 서키스"
14,키코리키: 황금모자의 비밀,2017-01-25,148865100 ,0.002,197836600 ,19485 ,26110 ,211 ,1405 ,러시아,러시아,,(주)영화사 빅,전체관람가,애니메이션,데니스 체르노프,
15,재키,2017-01-25,127411900 ,0.002,149903400 ,16087 ,18902 ,97 ,890 ,칠레,"칠레,프랑스,미국",,그린나래미디어(주),15세이상관람가,드라마,파블로 라라인,"나탈리 포트만,피터 사스가드,그레타 거윅,빌리 크루덥,존 캐롤 린치,존 허트,맥스 카셀라,리차드 E. 그랜트,베스 그랜트,코리 존슨"
16,라이언,2017-02-01,89142100 ,0.001,121527100 ,11908 ,16246 ,173 ,818 ,호주,"호주,영국,미국",,(주)이수C&E,12세이상관람가,드라마,가스 데이비스,"데브 파텔,루니 마라,니콜 키드먼,데이빗 웬햄,타니시타 차터제,이몬 파렌,디프티 나발"
17,단지 세상의 끝,2017-01-18,56653073 ,0.001,196692373 ,6943 ,24954 ,46 ,414 ,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,드라마,자비에 돌란,"나탈리 베이,뱅상 카셀,마리옹 꼬띠아르,레아 세이두,가스파르 울리엘"
18,마스터,2016-12-21,52858800 ,0.001,58025918165 ,6536 ,7143293 ,46 ,335 ,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"액션,범죄",조의석,"이병헌,강동원,김우빈,엄지원,오달수,진경,김정우,장한별"
19,빌리 엘리어트,2001-02-16,32123300 ,0.001,171342200 ,4068 ,22659 ,40 ,244 ,영국,"영국,프랑스",,"(주)팝엔터테인먼트,유아이피-씨아이씨영화및비디오배급(유)","12세이상관람가,12세관람가","가족,드라마",스티븐 달드리,"제이미 벨,줄리 월터스"
20,녹터널 애니멀스,2017-01-11,29349600 ,0,257178279 ,3363 ,31300 ,13 ,88 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,스릴러",톰 포드,"에이미 아담스,제이크 질렌할,마이클 섀넌,애런 존슨,아일라 피셔,아미 해머,로라 린니,앤드리아 리즈브로프,마이클 쉰,그레이엄 베켈,닐 잭슨,지나 말론,크리스틴 바우어"
21,조작된 도시,2017-02-09,23716000 ,0,23716000 ,3271 ,3271 ,4 ,13 ,한국,한국,(주)티피에스컴퍼니,씨제이이앤엠(주),15세이상관람가,"범죄,액션",박광현,"지창욱,심은경,안재홍,오정세,김상호,김민교,김기천,이하늬"
22,"나, 다니엘 블레이크",2016-12-08,21652500 ,0,631519800 ,2897 ,82186 ,17 ,122 ,영국,영국,,(주)영화사 진진,12세이상관람가,드라마,켄 로치,데이브 존스
23,컨택트,2017-02-02,20614800 ,0,40542800 ,2339 ,4830 ,18 ,20 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마,스릴러",드니 빌뇌브,"에이미 아담스,제레미 레너,포레스트 휘테커"
24,에곤 쉴레: 욕망이 그린 그림,2016-12-22,17052900 ,0,378351100 ,2000 ,47379 ,9 ,75 ,오스트리아,"오스트리아,룩셈부르크",,(주)티캐스트,청소년관람불가,드라마,디에터 버너,"노아 자베드라,마레지 리크너"
25,뚜르: 내 생애 최고의 49일,2017-02-01,14108300 ,0,96264800 ,1974 ,12362 ,221 ,400 ,한국,한국,"미디어길,(주)영화사 북극곰",(주)리틀빅픽쳐스,12세이상관람가,다큐멘터리,"임정하,전일우,박형준,김양래",이윤혁
26,여교사,2017-01-04,10868000 ,0,951155460 ,1927 ,116630 ,13 ,90 ,한국,한국,(주)외유내강,필라멘트픽쳐스,청소년관람불가,드라마,김태용,"김하늘,유인영,이원근,이기우"
27,회전목마,,3696000 ,0,3696000 ,1840 ,1840 ,1 ,16 ,미국,미국,이십세기폭스필름코퍼레이션,,,"뮤지컬,판타지",헨리 킹,"셜리 존스,고든 맥라,카메론 미첼"
28,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,14203000 ,0,2699177700 ,1831 ,366908 ,11 ,60 ,러시아,러시아,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족,판타지",알렉세이 트시칠린,"박지윤,엄상현,남도형,박상훈,이재범"
29,맨체스터 바이 더 씨,2017-02-15,12078200 ,0,14997200 ,1512 ,1879 ,17 ,20 ,미국,미국,,THE 픽쳐스,15세이상관람가,드라마,케네스 로너건,"케이시 애플렉,미쉘 윌리엄스,카일 챈들러,테이트 도노반,조쉬 해밀톤,매튜 브로데릭,그레첸 몰,톰 켐프,카라 헤이워드"
30,하이 눈,,3984000 ,0,18525000 ,1320 ,8591 ,1 ,18 ,미국,미국,,,15세관람가,"서부극(웨스턴),스릴러",프레드 진네만,"게리 쿠퍼,토마스 미첼,그레이스 켈리"
31,로그 원: 스타워즈 스토리,2016-12-28,9707500 ,0,9041267594 ,1276 ,1018394 ,4 ,33 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF",가렛 에드워즈,"펠리시티 존스,디에고 루나,매즈 미켈슨,리즈 아메드,포레스트 휘테커,견자단,알란 터딕,강문"
32,판도라,2016-12-07,5301500 ,0,36059437064 ,1251 ,4582977 ,4 ,14 ,한국,한국,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,스릴러",박정우,"김남길,김영애,문정희,정진영,이경영,강신일,김대명,유승목,김주현,김명민,김동우,김선형,김승배,김영준,김재민,김정훈,김태영,김태현,김태훈,박기태,박선희,박준영,이경재,최우성"
33,300 스파르탄,,2414000 ,0,3194000 ,1207 ,1616 ,1 ,10 ,미국,미국,,,,"전쟁,드라마",루돌프 마테,"리차드 에건,랄프 리차드슨"
34,루돌프와 많이있어,2016-12-28,5542500 ,0,1625816800 ,1109 ,215627 ,6 ,37 ,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,"유야마 쿠니히코,사카키바라 모토노리","김율,신용우,홍범기,시영준,김영찬,정유정,김가령,이노우에 마오,스즈키 료헤이,미즈키 나나,후루타 아라타"
35,어쌔신 크리드,2017-01-11,8124000 ,0,2894390921 ,1042 ,355203 ,35 ,167 ,미국,"미국,영국,프랑스",,이십세기폭스코리아(주),15세이상관람가,"액션,어드벤처,판타지,SF",저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르,아리안 라베드,제레미 아이언스,브렌단 글리슨,마이클 K. 윌리엄스"
36,지상 최대의 작전,,1977000 ,0,11436000 ,986 ,5483 ,1 ,9 ,,,,,,,,
37,더 리더: 책 읽어주는 남자,2009-03-26,8233000 ,0,2965992000 ,982 ,454385 ,7 ,37 ,미국,"미국,독일",미라지 엔터프라이즈,"(주)노바미디어,에스케이텔레콤(주)",청소년관람불가,"드라마,멜로/로맨스,범죄,전쟁",스티븐 달드리,"랄프 파인즈,케이트 윈슬렛,데이빗 크로스"
38,호비와 동화나라 대모험,2016-12-08,4730000 ,0,115425000 ,946 ,16620 ,1 ,3 ,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,히라바야시 이사무,
39,문영,2017-01-12,6577000 ,0,51169899 ,847 ,6809 ,8 ,62 ,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,드라마,김소연,"김태리,정현,박완규,박정식"
40,7년-그들이 없는 언론,2017-01-12,5632900 ,0,127183200 ,778 ,16238 ,18 ,103 ,한국,한국,한국탐사저널리즘센터,(주)인디플러그,12세이상관람가,다큐멘터리,김진혁,"강지웅,권성민,권석재,노종면,박성제,박성호,박진수,우장균,이근행,이용마,정영하,정유신,조승호,최승호,현덕수"
41,씽,2016-12-21,4586000 ,0,13263719889 ,670 ,1730383 ,5 ,18 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,뮤지컬",가스 제닝스,"매튜 매커너히,리즈 위더스푼,스칼렛 요한슨,태런 에저튼,세스 맥팔레인"
42,사랑하기 때문에,2017-01-04,3840000 ,0,2671305440 ,659 ,340528 ,20 ,49 ,한국,한국,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"코미디,멜로/로맨스",주지홍,"차태현,김유정,서현진,박근형,선우용녀,성동일,배성우,임주환,김윤혜,오나라,김사희,장도윤,김강훈"
