순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-24,3823911834 ,0.323,17256456371 ,459729 ,2059591 ,1160 ,30651 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",잭 스나이더,"헨리 카빌,벤 애플렉,에이미 아담스,로렌스 피쉬번,제시 아이젠버그,제레미 아이언스,홀리 헌터,갤 가돗"
2,주토피아,2016-02-17,3208379728 ,0.271,28681358710 ,391246 ,3668705 ,698 ,14433 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라"
3,대배우,2016-03-30,963853128 ,0.081,1154317728 ,125887 ,156791 ,474 ,12776 ,한국,한국,주식회사 영화사다,"(주)대명문화공장,(주)리틀빅픽쳐스",12세이상관람가,코미디,석민우,"오달수,윤제문,이경영,진경,강신일,유지태,김명민,김새론,이준익,최병모,최희진,권용덕,박지환,임태훈,임호,정성호,신동필,이영미,한대룡,김문학,김윤주"
4,미스컨덕트,2016-03-30,885995138 ,0.075,1033061038 ,111593 ,135226 ,470 ,9168 ,미국,미국,,"(주)박수엔터테인먼트,㈜코리아스크린",15세이상관람가,"범죄,스릴러",시모사와 신타로,"알 파치노,안소니 홉킨스,조쉬 더하멜,이병헌"
5,포레스트: 죽음의 숲,2016-03-30,337054762 ,0.028,372940862 ,42342 ,48128 ,312 ,3678 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,공포(호러),제이슨 자다,"나탈리 도메르,테일러 키니,이오인 맥큰"
6,글로리데이,2016-03-24,334250000 ,0.028,1411647468 ,41515 ,179641 ,292 ,3446 ,한국,한국,(주)보리픽쳐스,(주)엣나인필름,15세이상관람가,드라마,최정열,"지수,김준면,류준열,김희찬,김동완,김종수,문희경,유하복,이주실,이춘우,장시원,박성인,정다연,배연수,정지상,안병래,여기한,조제웅,유승완,윤기현,윤민영,이상희,이성훈,최승민,한보람,김용"
7,부활,2016-03-17,249240700 ,0.021,1008679300 ,35080 ,143121 ,112 ,1932 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,케빈 레이놀즈,"조셉 파인즈,톰 펠튼"
8,나의 그리스식 웨딩 2,2016-03-30,233319900 ,0.02,281744800 ,29885 ,37517 ,327 ,4401 ,미국,미국,,(주)이수C&E,15세이상관람가,코미디,커크 존스,"니아 발다로스,존 코베트,엘레나 캠푸리스"
9,마음이 외치고 싶어해,2016-03-30,232262900 ,0.02,307227000 ,27822 ,38087 ,122 ,2164 ,일본,일본,,스튜디오 프로그레시브 인큐베이터,12세이상관람가,애니메이션,나가이 타츠유키,
10,귀향,2016-02-24,183251000 ,0.015,27188376490 ,24491 ,3577929 ,213 ,2242 ,한국,한국,주식회사 제이오엔터테인먼트코리아,(주)와우픽쳐스,15세이상관람가,드라마,조정래,"손숙,강하나,서미지,최리,정인기,오지혜,김시은,이채현,임성철,임혜영,박주현,박지희,박진경,장현익,정광윤,정부경,정승현,안재성,이경훈,이민영,이선희,이수현,이승현,이여원,김완기,김은나"
11,클로버필드 10번지,2016-04-07,156928200 ,0.013,162522200 ,19661 ,20421 ,497 ,1486 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,스릴러",댄 트라첸버그,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어"
