순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,박열,2017-06-28,9808443770 ,0.403,11150719270 ,1236276 ,1457427 ,1176 ,34916 ,한국,한국,박열문화산업전문유한회사,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"이제훈,최희서,김인우,권율,민진웅"
2,스파이더맨: 홈 커밍,2017-07-05,4306517050 ,0.177,4306517050 ,551878 ,551878 ,1703 ,9135 ,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처,SF",존 와츠,"로버트 다우니 주니어,마이클 키튼,마리사 토메이,존 파브로,마틴 스타,로건 마샬-그린,가르셀라 보베,스탠 리,보킴 우드바인,케네스 최,토니 레볼로리,타인 달리,톰 홀랜드"
3,트랜스포머: 최후의 기사,2017-06-21,3942847800 ,0.162,20528041328 ,473163 ,2488376 ,894 ,21317 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,어드벤처,SF",마이클 베이,"마크 월버그,안소니 홉킨스,로라 하드독,조쉬 더하멜"
4,리얼,2017-06-28,2149008630 ,0.088,3066810230 ,275666 ,426504 ,918 ,18032 ,한국,한국,코브픽쳐스,씨제이이앤엠(주),청소년관람불가,액션,이사랑,"김수현,성동일,이성민,최진리,조우진,이경영,김홍파,정인겸,최권,한지은"
5,옥자,2017-06-29,1123060400 ,0.046,1159908400 ,147518 ,152598 ,111 ,2375 ,미국,미국,"플랜 비 엔터테인먼트,(주)루이스 픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"어드벤처,액션,드라마",봉준호,"틸다 스윈튼,제이크 질렌할,폴 다노,안서현,변희봉,스티븐 연,릴리 콜린스,셜리 헨더슨,다니엘 헨셜,데본 보스틱,최우식,지안카를로 에스포지토,켈리 맥도날드,윤제문"
6,미이라,2017-06-06,481272900 ,0.02,30404247478 ,60071 ,3674206 ,322 ,3556 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,어드벤처,판타지",알렉스 커츠먼,"톰 크루즈,소피아 부텔라,애나벨 월리스,러셀 크로우,하비에르 보텟,제이크 존슨,코트니 B. 반스,딜란 스미스"
7,하루,2017-06-15,433137970 ,0.018,9034049442 ,54855 ,1124153 ,425 ,5329 ,한국,한국,(주)라인필름,CGV아트하우스,15세이상관람가,스릴러,조선호,"김명민,변요한,유재명,조은형,신혜선"
8,지랄발광 17세,2017-06-28,359842800 ,0.015,413285200 ,44186 ,52471 ,110 ,2714 ,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"코미디,드라마",켈리 프레몬,"헤일리 스테인펠드,우디 해럴슨,카이라 세드윅,블레이크 제너,헤일리 루 리차드슨"
9,악녀,2017-06-08,257239400 ,0.011,9691744244 ,32199 ,1201208 ,241 ,2657 ,한국,한국,(주)앞에있다,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,액션,정병길,"김옥빈,신하균,성준,김서형,조은지,이승주,정해균,박철민,손민지,민예지,김연우,주문수"
10,노무현입니다,2017-05-25,164402700 ,0.007,14425970012 ,21687 ,1836650 ,163 ,1599 ,한국,한국,영화사 풀,"CGV아트하우스,영화사 풀",12세이상관람가,다큐멘터리,이창재,노무현
11,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,127880600 ,0.005,131816600 ,18000 ,18492 ,277 ,1309 ,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,정량,"박상훈,홍진욱,윤세웅,임채헌"
12,헤드윅,2002-08-09,143897131 ,0.006,194922431 ,17667 ,25334 ,90 ,1003 ,미국,미국,,"(주)엣나인필름,(주)씨네월드","15세관람가,15세이상관람가",뮤지컬,존 카메론 밋첼,존 카메론 밋첼
