순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
41,벨빌의 세 쌍둥이,2016-10-27,7088900 ,0,7184900 ,865 ,877 ,13 ,96 ,프랑스,"프랑스,벨기에,캐나다,영국",,찬란,12세이상관람가,"애니메이션,코미디",실뱅 쇼메,
42,미스터 캣,2016-10-19,5528000 ,0,178670750 ,843 ,22895 ,8 ,49 ,프랑스,"프랑스,중국",,(주)리틀빅픽쳐스,전체관람가,코미디,배리 소넨필드,"케빈 스페이시,제니퍼 가너,크리스토퍼 월켄,말리나 와이즈먼"
43,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,6576000 ,0,6576000 ,822 ,822 ,4 ,4 ,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,액션,나카자와 쇼지로,"김혜성,안용욱,이경태,류점희,이새아,김현욱,심규혁,이인석,강시현,홍진욱,김서영,서원석,유강진,박요한,안장혁,이인성,곽규미,한상덕,황창영,김민주,이기성"
44,바스티유 데이,2016-10-13,5674000 ,0,765814600 ,767 ,96443 ,20 ,147 ,미국,"미국,프랑스",,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,액션,제임스 왓킨스,"이드리스 엘바,리처드 매든,샬롯 르 본,호세 가르시아,켈리 라일리"
45,시간의 종말,2016-11-03,4331000 ,0,6608000 ,723 ,1024 ,2 ,6 ,한국,한국,인디라인,(주)영화사 진진,전체관람가,다큐멘터리,김대현,
46,카페 소사이어티,2016-09-14,4987000 ,0,1043503666 ,666 ,125933 ,6 ,39 ,미국,미국,,CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,블레이크 라이블리"
47,대결투,1973-02-23,1253000 ,0,1253000 ,624 ,624 ,1 ,12 ,한국,한국,안양,,15세이상관람가,액션,장철,"링원,진봉진"
47,시소,2016-11-10,4992000 ,0,4992000 ,624 ,624 ,2 ,3 ,한국,한국,(주)에스엠 컬처앤콘텐츠,"(주)대명문화공장,(주)리틀빅픽쳐스",전체관람가,다큐멘터리,고희영,"이동우,임재신,김윤태,김진희"
49,흔들리는 물결,2016-10-27,4604500 ,0,8349800 ,623 ,1251 ,16 ,102 ,한국,한국,"비밀의화원,청년필름(주)",무브먼트,12세이상관람가,멜로/로맨스,김진도,"심희섭,고원희"
50,백설공주 : 사라진 아빠를 찾아서,2016-09-29,4323600 ,0,423345600 ,614 ,54916 ,5 ,40 ,중국,중국,,예지림엔터테인먼트,전체관람가,"애니메이션,가족",벤 차오,"이제인,사문영,박상훈"
51,무한대를 본 남자,2016-11-03,4624000 ,0,5632000 ,578 ,704 ,3 ,3 ,영국,영국,,판씨네마(주),12세이상관람가,드라마,맷 브라운,"데브 파텔,제레미 아이언스,토비 존스,스티븐 프라이,제레미 노담,케빈 맥널리,엔조 실렌티,리차드 존슨"
52,램스,2016-11-03,4165000 ,0,5233000 ,567 ,703 ,2 ,6 ,아이슬란드,"아이슬란드,덴마크,노르웨이,폴란드",,"미디어 컨텐츠 스토어,(주)인디플러그",15세이상관람가,드라마,그리무르 하코나르슨,테오도로 줄리어슨
53,벤허,2016-09-14,3456000 ,0,11399683395 ,563 ,1398758 ,3 ,8 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르 베크맘베토브,"잭 휴스턴,토비 켑벨,모건 프리먼,로드리고 산토로,할룩 빌기너,요한 필리프 아스베크,모이세스 아리아스,아예렛 주러,소피아 블랙 디엘리아,제임스 코스모,다토 바크하제,자레스 J. 메즈"
54,살인자들,,1683000 ,0,1683000 ,557 ,557 ,1 ,15 ,미국,미국,,,,"범죄,드라마",로버트 시오드막,"버트 랭카스터,에바 가드너"
55,두 번째 스물,2016-11-03,4102000 ,0,11360000 ,492 ,1405 ,1 ,2 ,한국,한국,민영화사,(주)리틀빅픽쳐스,청소년관람불가,"멜로/로맨스,드라마",박흥식,"김승우,이태란,김민경,김예진,김태환,박성민,차영석"
56,인어공주 : 새로운 모험의 시작,2016-11-03,3904000 ,0,3904000 ,488 ,488 ,1 ,2 ,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,아담 추,
57,서부 전선 이상 없다,,972000 ,0,2362000 ,486 ,1181 ,1 ,9 ,미국,미국,유니버셜 픽쳐스,,,"드라마,전쟁,액션",루이스 마일스톤,
58,아프리카의 여왕,,955000 ,0,9182000 ,475 ,4519 ,1 ,12 ,미국,미국,,,,"드라마,멜로/로맨스,코미디,전쟁,어드벤처",존 휴스턴,
59,아이 엠 어 히어로,2016-09-21,2512500 ,0,1796406900 ,465 ,211118 ,20 ,20 ,일본,일본,,(주)영화사 빅,청소년관람불가,"액션,공포(호러)",사토 신스케,"오오이즈미 요,아리무라 카스미,나가사와 마사미"
60,다음 침공은 어디?,2016-09-08,3089000 ,0,128756700 ,458 ,16381 ,4 ,21 ,미국,미국,,판씨네마(주),15세이상관람가,다큐멘터리,마이클 무어,
61,뉘른베르크의 재판,,1360000 ,0,1836000 ,452 ,690 ,1 ,9 ,미국,미국,,,,전쟁,스탠리 크래이머,"버트 랭커스터,리차드 위드마크,스펜서 트레이시"
62,연애담,2016-11-17,2926000 ,0,3306000 ,448 ,524 ,2 ,2 ,한국,한국,한국영화아카데미,(주)인디플러그,청소년관람불가,멜로/로맨스,이현주,"이상희,류선영,박근록,임성미,김종수,유우람,이성용,이성용,이지수,장병기,차승호"
63,유주얼 서스펙트,1996-01-27,3246500 ,0,51964800 ,443 ,6638 ,15 ,98 ,미국,미국,폴리그램 필름드 엔터테인먼트,와이드 릴리즈(주),연소자관람불가,"범죄,스릴러,미스터리",브라이언 싱어,"스티븐 볼드윈,가브리엘 번,채즈 팔민테리,케빈 스페이시,베니치오 델 토로,케빈 폴락,피트 포스틀스웨이트"
64,순종,2016-11-17,2786000 ,0,5321000 ,421 ,733 ,3 ,3 ,한국,한국,(재)CBS,"(재)CBS,(주)영화사 안다미로",전체관람가,다큐멘터리,"김동민,이주훈","최강희,최수종,김은혜,김영화"
65,달빛궁궐,2016-09-07,2452100 ,0,1145404100 ,403 ,152685 ,4 ,42 ,한국,한국,"스튜디오홀호리(주),(주)콘텐츠판다",(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,판타지,어드벤처",김현주,"김서영,이하늬,권율,김슬기,신용우,이장원,시영준,이상범,이현,강시현,문유정,정주원,신경선,이유리"
66,덕혜옹주,2016-08-03,782000 ,0,44386347109 ,391 ,5597623 ,1 ,4 ,한국,한국,"(주)하이브미디어코프,(주)영화사호필름 ,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"사극,드라마",허진호,"손예진,박해일,윤제문,라미란,정상훈,박수영,김소현,박주미,안내상,김재욱,김인우,백윤식,김대명,김정희,박윤식,박지수,박혜영,송민수,송창현,신동주,오세영,이경훈,이명규,이상진,이승진,최영빈,최일순,최정순,한동훈,함성원,홍은지,김무규"
67,그물,2016-10-06,2940000 ,0,425936300 ,360 ,56507 ,5 ,28 ,한국,한국,(주)김기덕 필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,김기덕,"류승범,이원근,김영민,최귀화,박준형,정지은,안지혜,이상현,이승현,이은우,김순모,이상진"
68,라이온 킹,1994-07-02,2680000 ,0,3177433000 ,350 ,298224 ,1 ,2 ,미국,미국,월트디즈니,브에나비스타인터내셔널코리아/월트디즈니,"연소자관람가,전체관람가","애니메이션,어드벤처,가족,뮤지컬,드라마","로저 알러스,롭 민코프","매튜 브로데릭,모이라 켈리,조나단 테일러 토마스"
69,토이 스토리 3,2010-08-05,2581000 ,0,14323657600 ,342 ,1459434 ,1 ,2 ,미국,미국,"픽사 애니메이션 스튜디오,월트디즈니 애니메이션 스튜디오",한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"가족,코미디,판타지",리 운크리치,"톰 행크스,조앤 쿠삭"
70,록키 호러 픽쳐 쇼,1998-06-20,2929100 ,0,35463800 ,341 ,4530 ,3 ,16 ,미국,"미국,영국",이십세기폭스필름코퍼레이션,"(주)팝엔터테인먼트,(주)피터팬픽쳐스",18세 미만인 자는 관람할 수 없는 등급,"공포(호러),뮤지컬,코미디",짐 셔먼,"팀 커리,수잔 서랜든"
71,네온 데몬,2016-10-20,2626500 ,0,13629800 ,333 ,1697 ,8 ,52 ,프랑스,"프랑스,미국,덴마크",,주식회사 쇼미미디어앤트레이딩,청소년관람불가,"드라마,스릴러",니콜라스 윈딩 레픈,"엘르 패닝,크리스티나 헨드릭스,키아누 리브스,지나 말론"
72,배드 랩,,3972000 ,0,3972000 ,330 ,330 ,2 ,5 ,미국,"미국,캐나다",,,,다큐멘터리,"살리마 코로마,재키 조",
73,해저 2만리,,633000 ,0,14522000 ,326 ,7147 ,1 ,6 ,미국,미국,월트 디즈니 프로덕션,,전체관람가,"SF,어드벤처,가족",리차드 플레이셔,"커크 더글라스,제임스 메이슨"
74,인어공주,1991-12-21,2451000 ,0,12446000 ,321 ,1574 ,1 ,2 ,미국,미국,월트디즈니,,연소자관람가,"애니메이션,멜로/로맨스,가족,뮤지컬","존 머스커,론 클레멘츠",
75,드림 쏭,2016-09-14,1803000 ,0,1822592700 ,311 ,233356 ,5 ,32 ,미국,미국,,(주)이수C&E,전체관람가,애니메이션,애쉬 브래넌,"J.K. 시몬스,루크 윌슨,에디 이자드,맷 딜런"
76,시카고,2003-03-28,2610000 ,0,9498900 ,290 ,1430 ,1 ,1 ,미국,미국,,"씨네그루(주)키다리이엔티,코리아픽쳐스(주)","15세관람가,15세이상관람가","뮤지컬,드라마,범죄,코미디",롭 마샬,"르네 젤위거,캐서린 제타-존스,리차드 기어"
77,밀정,2016-09-07,1334000 ,0,61266751831 ,288 ,7499753 ,3 ,14 ,한국,한국,"(주)다크서클픽쳐스,워너브러더스 코리아(주),(주)영화사하얼빈",워너브러더스 코리아(주),15세이상관람가,액션,김지운,"송강호,공유,한지민,츠루미 신고,엄태구,신성록,서영주,박민우,이진한,이진한,임서영,임서영,전수빈,정유안,조권수,조윤담,이동진,이상희,이수광,이승진,하민,노준표,김정우"
78,마담 프루스트의 비밀정원,2014-07-24,2166600 ,0,1122415542 ,280 ,143268 ,6 ,26 ,프랑스,프랑스,,찬란,전체관람가,드라마,실뱅 쇼메,"귀욤 고익스,앤 르니"
79,로베르토 드브뢰,2016-10-01,6288000 ,0,24066000 ,279 ,1065 ,6 ,12 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
80,만추,1982-02-28,541000 ,0,2855000 ,273 ,1239 ,1 ,6 ,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",김수용,"정동환,김혜자"
81,라푼젤,2011-02-10,1740000 ,0,10176812800 ,271 ,1012749 ,1 ,2 ,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,멜로/로맨스,가족","네이슨 그레노,바이론 하워드","재커리 레비,맨디 무어"
82,스타트렉 비욘드,2016-08-17,2115000 ,0,10162885220 ,252 ,1153351 ,1 ,7 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,SF",저스틴 린,"크리스 파인,사이몬 페그,조 샐다나,재커리 퀸토,칼 어번,안톤 옐친,존 조,이드리스 엘바,소피아 부텔라"
83,하이앤로우 더 레드 레인,,2160000 ,0,2160000 ,240 ,240 ,1 ,1 ,일본,일본,,(주)엔케이컨텐츠,청소년관람불가,액션,야마구치 유다이,"타카히로,토사카 히로오미,사이토 타쿠미"
84,월ㆍE,2008-08-06,1785000 ,0,8297530500 ,236 ,1326747 ,1 ,1 ,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,액션,어드벤처,가족,SF",앤드류 스탠튼,"엘리사 나이트,벤 버트"
85,알래스카의 혼,,468000 ,0,4458000 ,234 ,1730 ,1 ,12 ,미국,미국,,,,"서부극(웨스턴),코미디",헨리 해서웨이,"스튜어트 그랜저,존 웨인"
86,업,2009-07-29,1743000 ,0,7533223000 ,232 ,1031591 ,1 ,1 ,미국,미국,"월트 디즈니 픽쳐스,픽사 애니메이션 스튜디오",한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,어드벤처,가족","피트 닥터,밥 피터슨","에드워드 애스너,밥 피터슨,이순재"
87,바운티 호의 반란,,448000 ,0,5390000 ,224 ,2681 ,1 ,9 ,미국,미국,,,,"어드벤처,드라마",프랭크 로이드,"찰스 로튼,클라크 게이블,프랑코트 톤"
88,지상 최대의 쇼,,421000 ,0,1057000 ,217 ,535 ,1 ,4 ,,,,,,,,
89,킬리만자로의 눈,,430000 ,0,13427000 ,215 ,6692 ,1 ,3 ,미국,미국,,,,"드라마,멜로/로맨스",헨리 킹,"그레고리 펙,에바 가드너,수잔 헤이워드"
90,당신자신과 당신의 것,2016-11-10,1712000 ,0,1712000 ,214 ,214 ,1 ,1 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김주혁,이유영,김의성,권해효,유준상,김민정,백현진"
90,오 마이 파파,2016-11-10,1926000 ,0,1926000 ,214 ,214 ,1 ,1 ,한국,한국,(주)하이하버픽쳐스,(주)모멘텀엔터테인먼트,전체관람가,다큐멘터리,박혁지,
92,립반윙클의 신부: 스페셜 에디션,2016-10-13,1795000 ,0,16393500 ,211 ,1923 ,2 ,5 ,일본,일본,,"TCO(주)더콘텐츠온,주식회사 더쿱",15세이상관람가,"드라마,멜로/로맨스",이와이 슌지,"쿠로키 하루,아야노 고"
93,글루미 선데이,2000-10-21,1648000 ,0,3772000 ,206 ,755 ,1 ,1 ,독일,독일,,(주)팝엔터테인먼트,18세관람가,드라마,롤프 슈벨,"스테파노 디오니시,조아킴 크롤,에리카 마로잔,벤 베커"
94,바버샵 3,,2442800 ,0,2442800 ,199 ,199 ,1 ,3 ,미국,미국,,,,코미디,말콤 D. 리,"아이스 큐브,세드릭 더 엔터테이너,레지나 홀,안소니 앤더슨,이브,숀 패트릭 토마스,커먼,가르셀라 보베,우카쉬 암부카,트로이 가리티,디레이 데이비스"
95,실종: 사라진아내,2016-11-01,974000 ,0,974000 ,185 ,185 ,20 ,20 ,한국,한국,(주)영화사희망,주식회사 루믹스미디어,청소년관람불가,"스릴러,멜로/로맨스,액션",노병하,"정겨운,이재용,윤아민,이태인,허충호,여이레"
96,벅스 라이프,1998-12-12,1355000 ,0,2972000 ,183 ,404 ,1 ,2 ,미국,미국,월트디즈니,,모든 관람객이 관람할 수 있는 등급,"애니메이션,가족",존 라세터,"데이브 폴리,줄리아 루이스 드레퓌스,케빈 스페이시,강수진,이현선,이인성,이윤선"
97,철 낭자,1971-04-30,362000 ,0,1517000 ,181 ,756 ,1 ,6 ,한국,한국,안양,,15세이상관람가,액션,고보수,"남석훈,호리리"
98,"고산자, 대동여지도",2016-09-07,900000 ,0,7799453258 ,180 ,973951 ,1 ,1 ,한국,한국,(주)시네마서비스,씨제이이앤엠(주),전체관람가,사극,강우석,"김율호,차승원,유준상,김인권,남지현,신동미,남경읍,태인호,공형진,김종수,이형길,임경욱,박선용,박상훈,박정호,박진영,백동현,송민석,송원종,양해길,양희정,전수정,전호근,정명수,정봉연,정진근,조경섭,윤성민,윤준호,이덕형,이문형,이성원,이수민,이승철,이윤상,지동주,지현준,최은식,최한기,한명철,홍광표,홍대영,노남석,정준용"
99,맨발의 백작부인,,346000 ,0,5855000 ,173 ,2830 ,1 ,3 ,미국,미국,,,,"드라마,멜로/로맨스",조셉 L. 맨키위즈,"험프리 보가트,에바 가드너"
100,로빈슨 크루소,2016-09-07,805400 ,0,1064943400 ,172 ,138563 ,6 ,35 ,벨기에,벨기에,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처,코미디","벤 스타센,빈센트 케스텔루트","마티아스 슈바이그호퍼,데이비드 하워드,콜린 메츠거,라일라 베르진,조이 카멘,마리브 헤링턴"
