순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
97,2015 EUSFF 섹션8,,529000,0,769000,102,169,1,3,기타,기타,,,,기타,,
98,마술피리,2014-08-02,2473000,0,57190500,101,3488,5,10,독일,독일,,(주)쓰리캣프로덕션,전체관람가,공연,,
99,리바이어던,2015-03-19,350000,0,80608000,100,10298,1,1,러시아,러시아,,오드,청소년관람불가,"가족,드라마",안드레이 즈비아진체프,"알렉세이 세레브리야코프,엘레나 리야도바"
100,SICAF2015 경쟁: 시카프 초이스,,583000,0,583000,98,98,1,1,기타,기타,,,,애니메이션,,
100,SICAF2015 경쟁: 학생 4,,582000,0,582000,98,98,1,1,기타,기타,,,,애니메이션,,
100,우리친구 피들스틱스,2016-10-13,490000,0,490000,98,98,1,2,독일,독일,,(주)마노엔터테인먼트,전체관람가,"가족,코미디",바이트 헬머,"벤노 퓨어만,프리치 하벌란트"
103,인디포럼2015 가보지 못한 곳의 지도,,569000,0,569000,95,95,1,2,한국,한국,,,,기타,"정해성,강진엽,고봉수,허욱",
104,시민 케인,,641000,0,9557000,88,3710,1,1,미국,미국,,,15세관람가,"드라마,미스터리",오손 웰즈,"오손 웰즈,도로시 코밍고어, 도로시 커밍고어,조셉 코튼"
105,SICAF2015 경쟁: 단편 5,,500100,0,500100,84,84,1,1,기타,기타,,,,애니메이션,,
106,2015 EUSFF 섹션7,,390000,0,644000,82,144,1,3,기타,기타,,,,기타,,
106,원더풀 라이프,2001-12-08,803000,0,6903000,82,1001,1,1,일본,일본,,㈜영화사 백두대간,전체관람가,드라마,"고레에다 히로카즈,고레에다 히로카즈","아베 사다오,아라타,하라 히사코"
106,타이밍,2015-12-10,489600,0,489600,82,82,1,1,한국,한국,"(주)효인엔터테인먼트,베데코리아",(주)스톰픽쳐스코리아,15세이상관람가,애니메이션,"민경조,박대열","엄상현,박지윤,성완경"
109,SICAF2015 중국 청년 작가전,,426000,0,426000,71,71,1,1,중국,중국,,,,애니메이션,,
109,대부,1973-09-01,623000,0,169477100,71,26283,1,1,미국,미국,,,"연소자관람불가,청소년관람불가","드라마,범죄,스릴러",프란시스 포드 코폴라,"알 파치노,말론 브란도"
111,SICAF2015 경쟁: 학생 3,,420000,0,420000,70,70,1,1,기타,기타,,,,애니메이션,,
111,SICAF2015 일본 팝 에너지,,419000,0,419000,70,70,1,1,일본,일본,,,,애니메이션,,
113,SICAF2015 연상호 단편선,,414000,0,414000,69,69,1,1,한국,한국,,,,애니메이션,연상호,
113,기생수 파트2,2015-05-07,562000,0,514236959,69,63529,1,7,일본,일본,,판씨네마(주),청소년관람불가,"SF,스릴러",야마자키 타카시,"소메타니 쇼타,아베 사다오,후카츠 에리,하시모토 아이"
113,위대한 독재자,1988-11-19,625000,0,16188000,69,2005,2,7,미국,미국,,"(주)엣나인필름,㈜영화사 백두대간","연소자관람가,전체관람가",코미디,찰리 채플린,"찰리 채플린,파울레트 고다드"
116,인디포럼2015 아스트랄 심리학,,406000,0,406000,68,68,1,2,한국,한국,,,,기타,"이로운,강지석,권별,조현철",
117,희생,1995-05-25,600000,0,2685000,67,332,1,1,스웨덴,"스웨덴,영국,프랑스",아르고스필름즈,,고등학생이상관람가,드라마,안드레이 타르코프스키,"얼랜드 요셉슨,수잔 플릿우드"
118,2015 EUSFF 섹션4,,287000,0,546000,66,133,1,3,기타,기타,,,,기타,,
119,인디포럼2015 봄날의 허니버터,,382000,0,382000,64,64,1,2,한국,한국,,,,기타,"강현규,장은총,정재웅,정주연,유재선,안은호",
120,아내의 비밀욕정 3 : 쾌락,2015-05-21,300000,0,300000,60,60,1,1,일본,일본,,(주)콘텐츠랩자박,청소년관람불가,"성인물(에로),드라마",사토 토시키,나가이 마사코
121,"SICAF2015 노키즈온더블록(학생3&4,단편5)",,590000,0,590000,59,59,1,1,기타,기타,,,,애니메이션,,
