순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,히말라야,2015-12-16,14307878740,0.38,16011557340,1851699,2081648,1012,34689,한국,한국,(주)제이케이필름,씨제이이앤엠(주),12세이상관람가,드라마,이석훈,"황정민,정우,조성하,김인권,라미란,김원해,이해영,전배수,정유미,유선,한명환,김재준,박민우,배상민,이춘우,이혜진,최종률"
2,스타워즈: 깨어난 포스,2015-12-17,11758325453,0.313,11791742953,1356438,1358938,940,29659,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",J.J. 에이브럼스,"해리슨 포드,마크 해밀,캐리 피셔,사이몬 페그,오스카 아이삭,막스 본 시도우,돔놀 글리슨"
3,대호,2015-12-16,5991507534,0.159,7087847034,781883,929343,863,21464,한국,한국,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,사극,박훈정,"최민식,정만식,김상호,성유빈,오스기 렌,정석원,김홍파,라미란,이은우,현승민,우정국,박인수,김진혁,양준호,양호성,윤성민,이상민,장한별,주창욱,남연우,유재명,박지환"
4,내부자들,2015-11-19,3128976613,0.083,52684951357,392140,6584265,446,8821,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,김의성,박진우,남일우,김연지,김진우,문소리,박경순,설우신,손혜진,신정미,윤보배,이선관,이재남,이재정,이주아,신지수,장현준,최정연,황준혁,손종학,조덕제,유재명"
5,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,823785700,0.022,2201821200,112086,297916,410,3393,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
6,어린왕자,2015-12-23,211386500,0.006,240316500,30308,33831,442,1005,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,"애니메이션,판타지,어드벤처",마크 오스본,"제프 브리지스,레이첼 맥아담스,맥켄지 포이,마리옹 꼬띠아르,제임스 프랭코,베니치오 델 토로,알버트 브룩스,리키 제바이스,폴 지아마티,버드 코트,릴리 오스본"
7,러브 액츄얼리,2003-12-05,196286300,0.005,1591406500,25326,240232,105,919,미국,"미국,영국",,"UIP코리아,(유)조이앤시네마","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스,"휴 그랜트,콜린 퍼스,알란 릭맨,엠마 톰슨,리암 니슨,로라 린니,키이라 나이틀리,마틴 맥커천,빌 나이히"
8,바닷마을 다이어리,2015-12-17,195034100,0.005,214138100,24602,26754,67,954,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
9,포켓몬 더 무비 XY 후파: 광륜의 초마신,2015-12-23,86350700,0.002,89132700,12174,12495,305,469,일본,일본,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,판타지",유야마 쿠니히코,
10,보루토 - 나루토 더 무비,2015-12-10,86159100,0.002,462830900,11498,62283,59,412,일본,일본,,와이드 릴리즈(주),12세이상관람가,애니메이션,야마시타 히로유키,"산페이 유코,키쿠치 코코로,타케우치 준코,스기야마 노리아키,키지마 류이치,아베 아츠시,Kensho Ono,하야미 사오리"
11,하트 오브 더 씨,2015-12-03,81866100,0.002,6775568023,10445,809177,100,793,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,드라마",론 하워드,"크리스 헴스워스,킬리언 머피,벤 위쇼,샬롯 라일리,브렌단 글리슨,벤자민 워커"
12,프리덤,2015-11-19,65594000,0.002,718578100,9513,102821,30,120,미국,미국,,(주)씨타마운틴픽쳐스,12세이상관람가,"드라마,가족",피터 쿠센스,"쿠바 구딩 주니어,베르나르드 포처,윌리엄 새들러"
13,시카리오: 암살자의 도시,2015-12-03,69485400,0.002,1040178452,8443,129006,37,284,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,미스터리,스릴러",드니 빌뇌브,"에밀리 블런트,베니치오 델 토로,조슈 브롤린"
14,검은 사제들,2015-11-05,58030900,0.002,42390151592,7812,5439994,51,390,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"미스터리,드라마",장재현,"김윤석,강동원,박소담,김병옥,김의성,이호재,남일우,김동현,김미영,김수진,김혜민,박지수,송선찬,이상민,이승훈,이현우,손종학,조수향,남문철"
15,이터널 선샤인,2005-11-10,60657000,0.002,3617117700,7439,476376,31,290,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
16,맥베스,2015-12-03,52600700,0.001,651850100,6706,85957,29,255,영국,"영국,프랑스,미국",,판씨네마(주),15세이상관람가,드라마,저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르"
17,괴물의 아이,2015-11-25,48099400,0.001,1622105616,6578,219377,42,261,일본,일본,,"CGV아트하우스,(주)리틀빅픽쳐스",12세이상관람가,"애니메이션,판타지,어드벤처",호소다 마모루,"야쿠쇼 코지,미야자키 아오이,소메타니 쇼타,히로세 스즈"
18,레전드,2015-12-10,35394000,0.001,1434875930,4258,179578,31,227,프랑스,"프랑스,영국",,(주)이수C&E,청소년관람불가,"액션,범죄,드라마",브라이언 헬겔랜드,"톰 하디,태런 에저튼,에밀리 브라우닝"
19,나쁜 나라,2015-12-03,27621200,0.001,89058200,4199,13025,18,131,한국,한국,4.16 세월호 참사 시민기록위원회,"배급위원회,(주)시네마달",12세이상관람가,다큐멘터리,"김진열,이수정,정일건","최경덕,박지민"
20,구스범스,2016-01-14,19537000,0.001,30375000,2966,5071,12,26,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,코미디",롭 레터맨,"잭 블랙,딜런 미네트,오데야 러쉬,할스톤 세이지"
21,리버티 밸런스를 쏜 사나이,,4821000,0,6934000,2394,3087,1,15,미국,미국,,,,서부극(웨스턴),존 포드,존 웨인
22,극적인 하룻밤,2015-12-03,13910100,0,2606912929,2282,320438,38,154,한국,한국,"(주)연우무대,(주)인사이드픽쳐스",CGV아트하우스,청소년관람불가,"멜로/로맨스,코미디",하기호,"윤계상,한예리,박효주,조복래,박병은,정수영,조영균,하정완,한정국,김수정,한지은,이지훈,정수연,김재화,박현지,진선규,김의성"
23,스누피: 더 피너츠 무비,2015-12-24,18531000,0,44429000,2222,4991,8,12,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",스티브 마티노,
24,타이밍,2015-12-10,14708400,0,284620100,1872,37755,17,128,한국,한국,"(주)효인엔터테인먼트,베데코리아",(주)스톰픽쳐스코리아,15세이상관람가,애니메이션,"민경조,박대열","엄상현,박지윤,성완경"
25,미스트리스 아메리카,2015-12-10,13625200,0,55317700,1685,6675,15,111,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"코미디,드라마",노아 바움백,"그레타 거윅,롤라 커크"
26,아이돌 마스터 무비 : 빛의 저편으로!,2015-11-19,11571000,0,198626000,1519,27402,3,16,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,니시고리 아츠시,
27,마담 보바리,2015-12-10,11281500,0,41098500,1484,5278,10,78,미국,미국,,(주)영화사 진진,청소년관람불가,드라마,소피 바르트,"미아 와시코브스카,에즈라 밀러,폴 지아마티,리스 이판"
28,"나의 아들, 나의 어머니",2015-12-17,9206800,0,19788300,1311,2560,24,179,한국,한국,"창작집단917,민프로덕션",(주)인디플러그,전체관람가,다큐멘터리,안재민,
29,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,2015-11-26,7571700,0,728709500,1277,99513,18,54,일본,일본,,"(주)스마일이엔티,(주)영화사오원",전체관람가,"액션,SF",와타나베 카츠야,"시손 쥰,세키네 츠토무"
30,조선마술사,2015-12-30,9014000,0,9014000,1227,1227,3,4,한국,한국,위더스필름(주),롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,김대승,"유승호,고아라,곽도원,조윤희,이경영,박철민,손병호,조달환,서범식,김지민,이재웅,최광락,장유상,임종윤,박충선"
31,파더 앤 도터,2015-12-10,7316000,0,462884100,1136,60631,11,58,미국,"미국,이탈리아",,(주)박수엔터테인먼트,15세이상관람가,드라마,가브리엘 무치노,"아만다 사이프리드,러셀 크로우,아론 폴"
32,몬스터 호텔 2,2015-12-24,7952000,0,31267000,1044,4469,3,7,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,젠디 타타코브스키,"아담 샌들러,셀레나 고메즈,케빈 제임스,스티브 부세미"
