순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,어벤져스: 에이지 오브 울트론,2015-04-23,37071573400 ,0.883,37109988400 ,4315988 ,4319489 ,1843 ,63408 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",조스 웨던,"로버트 다우니 주니어,크리스 헴스워스,마크 러팔로,크리스 에반스,스칼렛 요한슨,제레미 레너,돈 치들,애런 존슨,엘리자베스 올슨,폴 베타니,코비 스멀더스,제임스 스페이더,사무엘 L. 잭슨,수현"
2,분노의 질주: 더 세븐,2015-04-01,1327129639 ,0.032,25874614194 ,166684 ,3175059 ,393 ,7425 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",제임스 완,"빈 디젤,폴 워커,드웨인 존슨,제이슨 스타뎀"
3,장수상회,2015-04-09,1095564800 ,0.026,7859555243 ,147020 ,1044053 ,385 ,6768 ,한국,한국,"(주)빅픽쳐,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철"
4,차이나타운,2015-04-29,665781000 ,0.016,679395000 ,95598 ,97247 ,443 ,2108 ,한국,한국,폴룩스픽쳐스(주),CGV아트하우스,청소년관람불가,"범죄,드라마",한준희,"김혜수,김고은,엄태구,박보검,고경표,오대환,배유람,이혁준,백동현,조경섭,권지훈,김경애,오유진,우종현,유지현,김성종,이상희,이수경,김수안,정석용,이대연,이루리,안재홍,기주봉,조복래,이민지"
5,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,2015-04-23,396856400 ,0.009,400448400 ,54986 ,55435 ,372 ,2587 ,일본,일본,,(주)이수C&E,전체관람가,"애니메이션,코미디,어드벤처",다카하시 와타루,
6,약장수,2015-04-23,269439400 ,0.006,293507400 ,36628 ,39831 ,282 ,4032 ,한국,한국,(주)26컴퍼니,"(주)대명문화공장,(주)나이너스엔터테인먼트",15세이상관람가,드라마,조치언,"김인권,박철민,이주실,임석진,강일수,박지윤,박혜진,최민혁,윤준혁,이은주,김형범,장소연,조민기,이찬호"
7,스물,2015-03-25,208831200 ,0.005,23524605886 ,27456 ,3038708 ,177 ,1755 ,한국,한국,"(주)영화나무,(주)아이에이치큐",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이병헌,"김우빈,이준호,강하늘,정덕희,주창욱,권지훈,오하늬,오현경,이성두,정소민,안재홍,이유비,김의성,김종수,민지,황미영"
8,위험한 상견례 2,2015-04-29,142821500 ,0.003,143769500 ,22035 ,22193 ,341 ,810 ,한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온,(주)마음에드는영화사","롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",15세이상관람가,"멜로/로맨스,코미디",김진영,"진세연,홍종현,신정근,임수연,정명호,박진수,박태규,조영란,조용재,오재호,유성진,이동민,이상현,이상협,이석현,차종호,이철민,김선영,신대섭,박은혜"
9,"땡큐, 대디",2015-04-23,148693161 ,0.004,210253161 ,20167 ,29228 ,252 ,2741 ,프랑스,프랑스,,(주)영화사 빅,전체관람가,드라마,닐스 타베니어,"자크 검블린,알렉산드라 라미"
10,이미테이션 게임,2015-02-17,40000000 ,0.001,13613982820 ,8000 ,1735837 ,5 ,28 ,영국,영국,,메가박스(주)플러스엠,15세이상관람가,"드라마,스릴러",모튼 틸덤,"베네딕트 컴버배치,키이라 나이틀리,매튜 구드"
11,킹스맨 : 시크릿 에이전트,2015-02-11,58225800 ,0.001,50355317295 ,7119 ,6127941 ,54 ,456 ,미국,"미국,영국",,이십세기폭스코리아(주),청소년관람불가,"액션,스릴러",매튜 본,"콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인"
12,스틸 앨리스,2015-04-29,33292900 ,0.001,49085200 ,5347 ,7385 ,79 ,187 ,미국,미국,,그린나래미디어(주),12세이상관람가,드라마,"리처드 글랫저,워시 웨스트모어랜드","줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,케이트 보스워스"
