순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
11,탐정 홍길동: 사라진 마을,2016-05-04,154093000 ,0.005,11496615045 ,20151 ,1427932 ,132 ,1221 ,한국,한국,(주)영화사비단길,씨제이이앤엠(주),15세이상관람가,"드라마,액션",조성희,"이제훈,김성균,박근형,정성화,고아라,노정의,김하나,유승목,박정원,박지훈,오현암,유정래,윤상훈,이민아,이민지,이상희,정준용"
12,무서운 이야기 3 : 화성에서 온 소녀,2016-06-01,103313000 ,0.003,110849000 ,13478 ,14347 ,312 ,856 ,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,공포(호러),"백승빈,김선,김곡,민규동","임슬옹,경수진,박정민,홍은희,차지연,김수안,정용진"
13,썸니아,2016-05-25,74680545 ,0.002,88653045 ,9332 ,11210 ,200 ,1314 ,미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"판타지,공포(호러)",마이크 플래너건,"케이트 보스워스,토마스 제인,제이콥 트렘블레이"
14,동급생,2016-05-19,60624500 ,0.002,157753500 ,8402 ,21748 ,59 ,463 ,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,"애니메이션,드라마",나카무라 쇼코,"카미야 히로시,노지마 켄지,이시카와 히데오"
15,미라클 프롬 헤븐,2016-05-25,52109000 ,0.002,66984000 ,7588 ,9878 ,92 ,940 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,드라마,패트리시아 리건,"제니퍼 가너,마틴 헨더슨,카일리 로저스"
16,오만과 편견 그리고 좀비,2016-05-25,56817300 ,0.002,72192800 ,7013 ,9182 ,138 ,1118 ,미국,"미국,영국",,(주)이수C&E,15세이상관람가,"액션,공포(호러),멜로/로맨스",버 스티어스,"릴리 제임스,샘 라일리,잭 휴스턴,더글라스 부스,맷 스미스,벨라 헤스콧"
17,산이 울다,2016-05-25,52026800 ,0.002,69476800 ,6599 ,8853 ,107 ,1068 ,중국,중국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",래리 양,"량예팅,왕쯔이"
18,엽기적인 그녀 2,2016-05-12,32659000 ,0.001,593611900 ,4587 ,77007 ,25 ,98 ,한국,한국,(주)신씨네,(주)리틀빅픽쳐스,15세이상관람가,"멜로/로맨스,코미디",조근식,"차태현,빅토리아,후지이 미나,배성우,최진호,송옥숙,박재민,장봉영,정수련,정종준,양원석,조예경,윤서영,이상진,이성국,이은경,황창기,김병용,김우주"
19,더 보이,2016-06-01,34599300 ,0.001,40659300 ,4564 ,5264 ,174 ,299 ,미국,미국,,(주)리틀빅픽쳐스,15세이상관람가,"공포(호러),스릴러",윌리엄 브렌트 벨,"로렌 코핸,루퍼트 에반스"
20,미스터 홈즈,2016-05-26,34692500 ,0.001,38129000 ,4330 ,4782 ,58 ,546 ,영국,"영국,미국",,(주)프레인글로벌,12세이상관람가,"범죄,드라마,미스터리",빌 콘돈,"이안 맥켈런,로라 린니,마일로 파커,사나다 히로유키"
21,몽 루아,2016-05-26,27561312 ,0.001,34189312 ,3632 ,4591 ,41 ,412 ,프랑스,프랑스,,메가박스(주)플러스엠,청소년관람불가,"멜로/로맨스,드라마",마이웬 르 베스코,"엠마누엘 베르코,뱅상 카셀,루이스 가렐"
22,특별수사: 사형수의 편지,2016-06-16,25065000 ,0.001,156777000 ,3243 ,19121 ,15 ,27 ,한국,한국,(주)콘텐츠케이,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",권종관,"김명민,김상호,성동일,김영애,김향기,김뢰하,박수영,박혁권,최병모,오민석,이지훈,박지환,신구,이한위,이문식,김명국,정택호,차상민,이성욱,이승훈"
23,레터스 투 갓,2016-02-25,22113000 ,0.001,430938300 ,3159 ,65987 ,14 ,28 ,미국,미국,,(주)모멘텀엔터테인먼트,전체관람가,"가족,드라마",데이빗 닉슨,"태너 맥과이어,제프리 존슨"
24,극장판 안녕 자두야,2016-05-04,20733500 ,0.001,2128439200 ,2914 ,279116 ,34 ,135 ,한국,한국,"아툰즈,씨제이이앤엠(주)",씨제이이앤엠(주),전체관람가,애니메이션,손석우,"여민정,양정화,이수진"
25,컨저링 2,2016-06-09,21418000 ,0.001,21418000 ,2404 ,2404 ,4 ,11 ,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),제임스 완,"베라 파미가,패트릭 윌슨,프란카 포텐테,프란시스 오코너,스털링 제린스"
26,정글북,2016-06-09,19028000 ,0.001,59706000 ,2267 ,5368 ,5 ,9 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"어드벤처,드라마",존 파브로,"닐 세티,빌 머레이,스칼렛 요한슨,벤 킹슬리,이드리스 엘바,루피타 뇽오,크리스토퍼 월켄,지안카를로 에스포지토"
27,향수 : 어느 살인자의 이야기,2007-03-22,16291500 ,0.001,5920608000 ,1971 ,979279 ,37 ,200 ,영국,영국,,"(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트",15세이상관람가,"드라마,스릴러",톰 튀크베어,"벤 위쇼,더스틴 호프만"
28,다이노소어 어드벤처 : 백악기 공룡대백과,2016-05-04,15590500 ,0.001,850454000 ,1894 ,110991 ,7 ,44 ,영국,영국,,"(주)박수엔터테인먼트,(주)애니플러스",전체관람가,다큐멘터리,"닐 나이팅게일,베리 쿡,앤드류 코헨",
29,굿바이 싱글,2016-06-29,13024000 ,0,13024000 ,1628 ,1628 ,4 ,4 ,한국,한국,"호두앤유 엔터테인먼트(주),(주)영화사람",(주)쇼박스,15세이상관람가,"코미디,드라마",김태곤,"김혜수,마동석,김현수,김용건,서현진,곽시양,전석호,이미도,이성민,황미영,이형미,박지영,정준화,유성진,윤환,이수경,최문석,홍민희"
30,레이스,2016-05-25,11580500 ,0,23653900 ,1512 ,3050 ,62 ,412 ,캐나다,캐나다,,(주)영화사 빅,12세이상관람가,드라마,스티븐 홉킨스,"제이슨 서디키스,제레미 아이언스,윌리엄 허트"
31,사랑의 전주곡,,2912000 ,0,2912000 ,1451 ,1451 ,1 ,20 ,미국,미국,,,,"코미디,멜로/로맨스",월터 랭,"스펜서 트레이시,캐서린 헵번"
32,매직브러시,2016-05-04,7106000 ,0,1285322800 ,1416 ,171055 ,17 ,32 ,중국,중국,,(주)영화사 빅,전체관람가,애니메이션,쯔씽 쫑,"김서영,김경희,박상훈,홍진욱"
33,미나미 양장점의 비밀,2016-05-19,9888600 ,0,38169500 ,1359 ,5238 ,17 ,126 ,일본,일본,,(주)영화사 진진,전체관람가,드라마,미시마 유키코,"나카타니 미키,미우라 타카히로,카타기리 하이리"
34,레나,2016-05-26,7461700 ,0,20338700 ,1291 ,3212 ,14 ,87 ,한국,한국,(주)씨네코뮨,(주)모멘텀엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",김도원,"박기림,김재만,최호중,이창배,이창배,박정민,고재철,이승민,이유리,이은빈,황지은"
35,제3의 사랑,2016-05-19,9275500 ,0,56497400 ,1255 ,7794 ,13 ,75 ,중국,중국,,(주)쇼박스,15세이상관람가,"멜로/로맨스,드라마",이재한,"송승헌,유역비"
36,4등,2016-04-13,8970700 ,0,275280700 ,1233 ,36866 ,7 ,47 ,한국,한국,"국가인권위원회,정지우 필름","(주)프레인글로벌,CGV아트하우스",15세이상관람가,드라마,정지우,"박해준,이항나,유재상,최무성,정가람,유재명,남문철,이혁찬,임유진,이상혁,이승준,최은미,권세정"
37,극장판 프랭키와 친구들: 생명의 나무,2016-04-13,6816500 ,0,373309600 ,1190 ,49955 ,6 ,14 ,한국,한국,프랭키영화문화산업전문(주),예지림엔터테인먼트,전체관람가,애니메이션,박정오,"박정오,이소은"
38,45년 후,2016-05-05,9625118 ,0,176525318 ,1136 ,22413 ,9 ,67 ,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스",앤드류 헤이,"샬롯 램플링,톰 커트니"
39,태양 아래,2016-04-27,5997000 ,0,185494400 ,1123 ,28811 ,3 ,27 ,체코,"체코,러시아,독일",,THE 픽쳐스,전체관람가,다큐멘터리,비탈리 만스키,
40,마타하리,,1972000 ,0,3606000 ,981 ,1798 ,1 ,10 ,미국,미국,,,,드라마,조지 피츠모리스,"그레타 가르보,라이오넬 배리모어"
41,브루클린,2016-04-21,8237500 ,0,412431600 ,965 ,51025 ,4 ,38 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,멜로/로맨스",존 크로울리,"시얼샤 로넌,돔놀 글리슨"
42,주토피아,2016-02-17,6293500 ,0,37070785542 ,896 ,4702205 ,6 ,25 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라"
43,신은 죽지 않았다 2,2016-04-07,5125000 ,0,240508600 ,786 ,33216 ,4 ,13 ,미국,미국,,"(주)에스와이코마드,글뫼 주식회사",12세이상관람가,드라마,해롤드 크론크,"멜리사 조안 하트,제시 멧칼피"
44,일사각오,2016-03-17,3880000 ,0,667935000 ,774 ,92446 ,3 ,16 ,한국,한국,KBS,파이오니아21,12세이상관람가,드라마,"권혁만,고문안","이지형,설지윤,서광재"
45,빅 트레일,,2247000 ,0,2247000 ,749 ,749 ,1 ,15 ,미국,미국,,,,"서부극(웨스턴),멜로/로맨스","라울 월쉬,루이스 R. 로플러",존 웨인
46,다이버전트 시리즈: 얼리전트,2016-05-12,5837000 ,0,811045045 ,687 ,102345 ,6 ,49 ,미국,미국,,씨네그루(주)키다리이엔티,12세이상관람가,"액션,어드벤처,SF",로베르트 슈벤트케,"쉐일린 우들리,테오 제임스,마일즈 텔러,나오미 왓츠,매기 큐"
46,불의 전차,2016-06-16,4125000 ,0,11469000 ,687 ,4088 ,3 ,6 ,영국,영국,,(주)프레인글로벌,12세이상관람가,드라마,휴 허드슨,"니콜라스 파렐,나이젤 하버스,벤 크로스"
48,하드코어 헨리,2016-05-19,5021455 ,0,388843211 ,668 ,45077 ,21 ,136 ,미국,"미국,러시아",,"㈜코리아스크린,와이드 릴리즈(주)",청소년관람불가,"액션,어드벤처,SF",일리야 나이슐러,"샬토 코플리,해일리 베넷,팀 로스"
49,잃어버린전설,,1213000 ,0,5145000 ,599 ,1992 ,1 ,12 ,,,,,,,,
50,미스컨덕트,2016-03-30,4664000 ,0,1138175038 ,583 ,149095 ,1 ,2 ,미국,미국,,"(주)박수엔터테인먼트,㈜코리아스크린",15세이상관람가,"범죄,스릴러",시모사와 신타로,"알 파치노,안소니 홉킨스,조쉬 더하멜,이병헌"
51,본 투 비 블루,2016-06-09,4440000 ,0,12585000 ,555 ,1564 ,4 ,4 ,캐나다,"캐나다,영국,미국",,그린나래미디어(주),청소년관람불가,드라마,로버트 뷔드로,"에단 호크,카르멘 에조고"
51,유리의 꽃과 부수는 세계,2016-04-21,2775000 ,0,30652000 ,555 ,4112 ,1 ,2 ,일본,일본,,주식회사 더쿱,12세이상관람가,애니메이션,이시하마 마사시,"하나모리 유미리,타네다 리사,사쿠라 아야네"
53,드롭박스,2016-05-19,4030600 ,0,10084600 ,524 ,1322 ,11 ,73 ,한국,"한국,미국","Arbella Studio,킨드리드 이미지","(사)필레마,필름포럼,홀리가든",전체관람가,다큐멘터리,브라이언 아이비,
54,우리들,2016-06-16,3447000 ,0,3447000 ,521 ,521 ,1 ,3 ,한국,한국,(주)아토,(주)엣나인필름,전체관람가,드라마,윤가은,"최수인,설혜인,이서연,박혜진,안정우,전석민,주재윤,최승혁"
55,피아니스트 세이모어의 뉴욕 소네트,2016-04-07,3840400 ,0,166084700 ,497 ,20489 ,5 ,36 ,미국,미국,,(주)영화사 진진,전체관람가,다큐멘터리,에단 호크,
56,왕자 호동,,988000 ,0,1376000 ,494 ,688 ,1 ,12 ,한국,한국,,,,사극,한형모,"김진규,엄앵란"
57,유관순,,924000 ,0,924000 ,462 ,462 ,1 ,8 ,한국,한국,,,,드라마,윤봉춘,"도금봉,한은진"
58,유아 어글리 투,2016-05-26,3013000 ,0,5344000 ,423 ,756 ,14 ,97 ,아일랜드,아일랜드,,주식회사 씨네룩스,12세이상관람가,"드라마,가족",마크 누난,"에이단 길렌,로렌 킨셀라"
59,이지머니 2,2016-05-19,2100000 ,0,4900000 ,420 ,980 ,1 ,7 ,스웨덴,스웨덴,,(주)소나무픽쳐스,청소년관람불가,"액션,범죄,드라마",바박 나자피,"조엘 킨나만,파레스 파레스"
60,초인,2016-05-05,3485400 ,0,40735900 ,415 ,5303 ,6 ,45 ,한국,한국,"퍼레이드 픽쳐스,(주)나무와 숲","(주)대명문화공장,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)",12세이상관람가,멜로/로맨스,서은영,"채서진,김정현,서영화,정준화,조재영,이우주"
61,리버티 밸런스를 쏜 사나이,,1238000 ,0,8172000 ,412 ,3499 ,1 ,8 ,미국,미국,,,,서부극(웨스턴),존 포드,존 웨인
62,세가지 색 : 블루,1994-04-23,40800 ,0,40800 ,408 ,408 ,1 ,3 ,프랑스,"프랑스,스위스,영국,폴란드",엠케이투 프로덕션즈,㈜영화사 백두대간,청소년관람불가,드라마,크지슈토프 키에슬로프스키,"위그 웨스태르,줄리엣 비노쉬"
63,시선 사이,2016-06-09,2911000 ,0,2911000 ,383 ,383 ,3 ,3 ,한국,한국,"국가인권위원회,(주) 루스이소니도스",(주)영화사 진진,12세이상관람가,드라마,"최익환,이광국","정예녹,김동완,오광록,박주희,서영화,윤영민"
64,양치기들,2016-06-02,2985000 ,0,9694900 ,373 ,1201 ,1 ,5 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,"드라마,범죄,스릴러",김진황,"박종환,차래형,송하준,윤정일,김종수,류준열,방민호,손지훈,송여진,이소정,최윤주,김철영,민영선"
65,비포 선라이즈,1996-03-30,2855000 ,0,429209200 ,369 ,52641 ,4 ,41 ,미국,"미국, 오스트리아,스위스",캐슬 락 엔터테인먼트,(주)드림팩트엔터테인먼트,"고등학생이상관람가,15세이상관람가","멜로/로맨스,드라마",리차드 링클레이터,"에단 호크,줄리 델피"
66,비틀즈: 하드 데이즈 나이트,2016-05-05,2560000 ,0,65968500 ,343 ,8410 ,6 ,22 ,영국,영국,,찬란,전체관람가,"코미디,뮤지컬",리차드 레스터,"존 레논,폴 매카트니,조지 해리슨,링고 스타"
67,허클베리 핀의 모험,,632000 ,0,632000 ,326 ,326 ,1 ,12 ,미국,미국,,,,"어드벤처,가족",마이클 커티즈,에디 호지스
68,해어화,2016-04-13,2600000 ,0,3767092759 ,325 ,485559 ,1 ,2 ,한국,한국,더램프(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,드라마",박흥식,"한효주,유연석,천우희,박성웅,장영남,이한위,류혜영,김수안,차지연,장인섭,박찬미,장희선,박효빈,송동규,송승환,양재준,천영암,이규정,이민준,이서연,이성우,이은주,최혁준"
69,행복까지 30일,2016-06-09,2440000 ,0,2440000 ,305 ,305 ,2 ,2 ,인도,인도,,"예지림엔터테인먼트,미디어소프트",전체관람가,드라마,M. 마니칸단,아이시와리아 라제시
70,히어 애프터,2016-05-12,2282037 ,0,18271537 ,298 ,2402 ,7 ,33 ,폴란드,"폴란드,스웨덴,프랑스",,(주)엣나인필름,15세이상관람가,드라마,매그너스 본 혼,"율리크 먼더,마츠 브롬그렌,로아 에크,잉거 닐슨"
71,악인이여 지옥행 열차를 타라,1977-01-28,531000 ,0,531000 ,273 ,273 ,1 ,8 ,한국,한국,(주)동아수출공사,,12세이상관람가,액션,박노식,"박노식,장동휘,김정훈,안보영,최봉,장혁"
72,혈과사,,522000 ,0,1622000 ,261 ,811 ,1 ,6 ,미국,미국,,,,드라마,루벤 마물리안,"린다 다넬,타이론 파워,리타 헤이워드"
73,탄호이저,2016-05-07,6079500 ,0,23956500 ,260 ,1030 ,6 ,13 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
74,[인디포럼2016] 신작06 그 남자 그 여자의 사정,,1492000 ,0,1492000 ,251 ,251 ,1 ,2 ,한국,한국,,,,기타,"조예슬,장윤미,김기문,김민숙",
75,빅 컨츄리,,488000 ,0,2131000 ,244 ,1074 ,1 ,3 ,,,,,,,,
76,존웨인 행운의 텍사스인,,723000 ,0,723000 ,241 ,241 ,1 ,7 ,미국,미국,,,,"서부극(웨스턴),멜로/로맨스",로버트 N. 브래드베리,"존 웨인,야키마 카눗"
77,아메리칸 섹스 파이,2016-06-01,1202000 ,0,1202000 ,230 ,230 ,20 ,20 ,미국,미국,,(주)케이알씨지,청소년관람불가,코미디,제이콥 쿠니,"줄리앙 아리,헤더 페이지 콘"
77,완전한 사육 : 소원을 말해봐,2016-06-01,1202000 ,0,1202000 ,230 ,230 ,20 ,20 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박범수,
77,클랜,2016-05-12,1755000 ,0,49771800 ,230 ,6469 ,3 ,12 ,아르헨티나,"아르헨티나,스페인",,"(주)더블앤조이픽쳐스,주식회사 쇼미미디어앤트레이딩",15세이상관람가,"범죄,스릴러",파블로 트라페로,"길예르모 프란셀라,피터 란자니"
80,셰인,,456000 ,0,16536000 ,228 ,7554 ,1 ,9 ,미국,미국,파라마운트 픽쳐스,,,"드라마,서부극(웨스턴)",조지 스티븐스,
81,그리고 아무도 없었다,,448000 ,0,2652000 ,224 ,1121 ,1 ,5 ,미국,미국,,,,"범죄,미스터리,드라마",르네 클레어,"배리 피츠제럴드,월터 휴스톤,준 듀프레즈"
82,파라다이스 캐년,,669000 ,0,669000 ,223 ,223 ,1 ,7 ,미국,미국,,,전체관람가,"서부극(웨스턴),범죄",칼 피어슨,존 웨인
83,보통사람들,,414000 ,0,414000 ,207 ,207 ,1 ,12 ,프랑스,프랑스,,,,드라마,앙리 베르누이,장 가뱅
84,얼굴도둑,2016-05-19,1222000 ,0,8100000 ,192 ,1112 ,4 ,20 ,프랑스,프랑스,,(주)미디어로그,15세이상관람가,"드라마,스릴러",매튜 델라포테,"마티유 카소비츠,마리-조지 크로즈,에릭 카라바카"
85,다이노X 탐험대,2016-05-04,1295000 ,0,641077900 ,185 ,83044 ,1 ,1 ,한국,한국,(주)MBC,(주)이수C&E,전체관람가,"애니메이션,다큐멘터리",이동희,"정준하,하동훈"
86,"연애의 발동 : 상해 여자, 부산 남자",2016-06-02,1440000 ,0,1440000 ,180 ,180 ,1 ,1 ,한국,"한국,중국",(주)케이알씨지,(주)케이알씨지,12세이상관람가,"멜로/로맨스,코미디",김태균,"지진희,진의함"
87,델타 보이즈,2017-06-08,1068000 ,0,1068000 ,178 ,178 ,1 ,2 ,한국,한국,,㈜인디스토리,15세이상관람가,"드라마,코미디",고봉수,"백승환,이웅빈,신민재,김충길,윤지혜"
88,부활,2016-03-17,850000 ,0,1240599600 ,170 ,175146 ,1 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,케빈 레이놀즈,"조셉 파인즈,톰 펠튼"
89,자니 기타,,325000 ,0,6712000 ,169 ,3290 ,1 ,4 ,미국,미국,,,,서부극(웨스턴),니콜라스 레이,"조안 크로포드,스터링 헤이든"
90,피가로의 결혼,2016-05-22,3778500 ,0,7491500 ,158 ,310 ,7 ,14 ,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,스벤-에릭 베히톨프,
91,동주,2016-02-17,745000 ,0,8862500089 ,149 ,1168238 ,1 ,2 ,한국,한국,(주) 루스이소니도스,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진"
92,달에 부는 바람,2016-05-26,1067000 ,0,2534500 ,145 ,392 ,7 ,49 ,한국,한국,민치앤필름,무브먼트,전체관람가,다큐멘터리,이승준,"김예지,김미영,김자엽"
92,하나와 미소시루,2016-04-27,1278000 ,0,112912038 ,145 ,14901 ,3 ,18 ,일본,일본,,(주)영화사 진진,전체관람가,"가족,드라마",아쿠네 토모아키,"히로스에 료코,타키코 켄이치,아카마츠 에미나"
94,바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,2016-06-02,839000 ,0,2483000 ,140 ,414 ,5 ,7 ,영국,영국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처",다라 오코넬,"하성용,정재헌,엄상현,윤승희,김정은,김율"
95,에투알 갈라쇼,2016-05-24,1362000 ,0,1662500 ,135 ,165 ,12 ,19 ,이탈리아,이탈리아,,에스디시코리아 주식회사,전체관람가,공연,로레나 사르디,"로베르토 볼레,스베틀라나 자하로파,마시모 무루"
96,제너럴 쏘 치킨을 찾아서,,1862000 ,0,1862000 ,133 ,133 ,2 ,3 ,미국,"미국,대만,중국",,,,"다큐멘터리,코미디,미스터리",이언 체니,
97,아이는 언제나 옳다,,315000 ,0,446000 ,132 ,174 ,1 ,4 ,기타,기타,,,,기타,"루이스 라가예트,기에드리우스 타모세비시우스,우스카 듀킥,노라 버렛,마우드 니브,버짓 솔린,톰 설리반",
98,몽키킹2: 서유기 여정의 시작,2016-05-19,591000 ,0,48987600 ,129 ,11138 ,4 ,24 ,중국,중국,,THE 픽쳐스,12세이상관람가,"액션,판타지",정보서,"곽부성,공리,풍소봉,진혜림"
99,노마: 뉴 노르딕 퀴진의 비밀,2016-07-28,907982 ,0,907982 ,118 ,118 ,1 ,2 ,영국,영국,,(주)엣나인필름,전체관람가,다큐멘터리,피에르 드샹,
100,아메리칸 초밥왕,2017-03-02,1279982 ,0,1279982 ,112 ,112 ,2 ,4 ,미국,미국,,THE 픽쳐스,전체관람가,드라마,안소니 루세로,레인 니시카와
101,해바라기,1982-11-14,210000 ,0,19958000 ,105 ,9535 ,1 ,4 ,이탈리아,이탈리아,모스필름,,국민학생관람불가,드라마,비토리오 데 시카,"소피아 로렌,마르첼로 마스트로얀니"
102,냉정과 열정사이,2003-10-10,836000 ,0,365654500 ,103 ,45589 ,3 ,12 ,일본,일본,,"하준사,월트디즈니컴퍼니코리아(주)",15세관람가,"멜로/로맨스,드라마",나카에 이사무,"다케노우치 유타카,진혜림"
103,벼랑 끝 가족,,277000 ,0,500000 ,98 ,184 ,1 ,3 ,기타,기타,,,,기타,"프레더릭 욜프레,브라니슬래브 밀라토비치,에벨리나 바즈기언,미르나 디자레비츠,카베 데인쉬맨드",
104,[인디포럼2016]개막식,,950000 ,0,950000 ,95 ,95 ,1 ,1 ,기타,기타,,,,기타,"이나연,오정민",
105,꿈,,557000 ,0,557000 ,93 ,93 ,1 ,2 ,한국,한국,,,,기타,,
106,부모님과 이혼하는 방법,2016-05-12,507000 ,0,19790500 ,92 ,2728 ,3 ,16 ,미국,미국,,주식회사 씨네룩스,15세이상관람가,드라마,제이슨 베이트먼,"니콜 키드먼,제이슨 베이트먼,크리스토퍼 월켄,메리앤 프런켓"
107,수상한 여의사,,346000 ,0,346000 ,90 ,90 ,1 ,2 ,일본,일본,,,청소년관람불가,멜로/로맨스,야마시로 신고,"사오토메 아이,이와키 코이치"
108,스키야키: 감방미식회,,621384 ,0,621384 ,84 ,84 ,2 ,3 ,일본,일본,,,,"코미디,드라마",마에다 테츠,"나가오카 타스쿠,오치아이 모토키,마로 아카지,타바타 토모코"
109,500일의 썸머,2010-01-21,661500 ,0,1045411000 ,83 ,137583 ,1 ,1 ,미국,미국,스네이크 프리뷰,"(주)팝엔터테인먼트,이십세기폭스코리아(주)",15세이상관람가,"드라마,멜로/로맨스",마크 웹,"조셉 고든 레빗,주이 데샤넬,제프리 아렌드,클로이 모레츠"
109,"그녀, 잉그리드 버그만",2015-10-15,532000 ,0,14600900 ,83 ,2207 ,1 ,1 ,스웨덴,스웨덴,,찬란,전체관람가,다큐멘터리,스티그 비요크만,"잉그리드 버그만,이사벨라 로셀리니,알리시아 비칸데르"
111,300 스파르탄,,159000 ,0,780000 ,82 ,409 ,1 ,4 ,미국,미국,,,,"전쟁,드라마",루돌프 마테,"리차드 에건,랄프 리차드슨"
111,[인디포럼2016] 신작04 시선이 닿는 곳,,479000 ,0,479000 ,82 ,82 ,1 ,2 ,한국,한국,,,,기타,"김소연,임철민",
