순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
11,스포트라이트,2016-02-24,158494100 ,0.005,161438100 ,25583 ,25951 ,295 ,1029 ,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,스릴러",토마스 맥카시,"마이클 키튼,마크 러팔로,레이첼 맥아담스"
12,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,179078000 ,0.005,1006004300 ,24120 ,135830 ,97 ,751 ,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,키무라 류이치,"정혜원,이용신,소연,이선,신용우"
13,빌리와 용감한 녀석들: 치킨 히어로,2016-02-17,161933000 ,0.005,191201800 ,23706 ,27695 ,241 ,1744 ,미국,"미국,멕시코",,"(주)박수엔터테인먼트,㈜코리아스크린",전체관람가,애니메이션,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","브루노 비치어,안젤리카 베일,오마 카파로,이재범,김혜성,이경태"
14,앨빈과 슈퍼밴드: 악동 어드벤처,2016-02-04,81815400 ,0.002,2117547700 ,11452 ,291349 ,73 ,457 ,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",월트 벡커,"저스틴 롱,제이슨 리,매튜 그레이 거블러,제시 맥카트니"
15,남과 여,2016-02-25,55632000 ,0.002,61764000 ,6764 ,7640 ,14 ,25 ,한국,한국,(주)영화사봄,(주)쇼박스,청소년관람불가,멜로/로맨스,이윤기,"전도연,공유,이미소,정선경,윤세아,김혜옥,박민지,전준호,오정완,조희,윤신혜,이보영,이상희"
16,번개맨,2016-02-11,47510200 ,0.001,492143900 ,6484 ,65375 ,41 ,255 ,한국,한국,"(주)드림써치C&C,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
17,룸,2016-03-03,52631000 ,0.002,58892000 ,6055 ,6808 ,14 ,29 ,아일랜드,"아일랜드,캐나다",,(주)영화사 빅,15세이상관람가,드라마,레니 에이브러햄슨,"브리 라슨,제이콥 트렘블레이"
18,드레스메이커,2016-02-11,28735500 ,0.001,442667500 ,3594 ,55729 ,29 ,228 ,호주,호주,,(주)리틀빅픽쳐스,15세이상관람가,드라마,조셀린 무어하우스,"케이트 윈슬렛,주디 데이비스,리암 헴스워스,휴고 위빙,사라 스누크"
19,"로봇, 소리",2016-01-27,22185800 ,0.001,3516684060 ,3537 ,476207 ,59 ,313 ,한국,한국,"(주)영화사 좋은날,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,이호재,"이성민,이희준,이하늬,김원해,채수빈,심은경,곽시양,이영진,이무생,남연우,전국환,류준열,박영수,이현석,박정민,박지훈,안광복,유민상,이상우,이승준,노소영"
20,최강전사 미니특공대: 영웅의 탄생,2016-02-04,21147900 ,0.001,864165400 ,2859 ,115127 ,23 ,132 ,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"엄상현,양정화,전태열"
21,사울의 아들,2016-02-25,23887200 ,0.001,26409200 ,2701 ,3007 ,22 ,25 ,헝가리,헝가리,,그린나래미디어(주),청소년관람불가,드라마,라즐로 네메스,게자 뢰리히
22,레터스 투 갓,2016-02-25,17341000 ,0,38104000 ,2681 ,5701 ,10 ,19 ,미국,미국,,(주)모멘텀엔터테인먼트,전체관람가,"가족,드라마",데이빗 닉슨,"태너 맥과이어,제프리 존슨"
23,영웅본색,1987-05-23,20656400 ,0.001,97249000 ,2664 ,14006 ,63 ,437 ,홍콩,홍콩,이니그마 프로덕션,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가","액션,범죄",오우삼,"주윤발,장국영,적룡"
24,유스,2016-01-07,17321000 ,0,662194300 ,2209 ,84966 ,14 ,111 ,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
25,빅쇼트,2016-01-21,16555000 ,0,3605988007 ,2094 ,444491 ,15 ,94 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,드라마,아담 맥케이,"크리스찬 베일,스티브 카렐,라이언 고슬링,브래드 피트"
26,쇼생크 탈출,1995-02-04,13783500 ,0,20037500 ,1992 ,2865 ,49 ,93 ,미국,미국,"캐슬 락 엔터테인먼트,콜럼비아 픽쳐스 코포레이션",THE 픽쳐스,"고등학생이상관람가,15세이상관람가",드라마,프랭크 다라본트,"팀 로빈스,모건 프리먼"
27,파도,,3908000 ,0,3908000 ,1954 ,1954 ,1 ,14 ,미국,미국,,,,멜로/로맨스,빅터 사빌,"라나 터너,반 헤플린"
28,바닷마을 다이어리,2015-12-17,15847200 ,0,805577584 ,1911 ,98182 ,6 ,51 ,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
29,스팔타카스,1974-01-23,3091000 ,0,5002000 ,1543 ,2489 ,2 ,8 ,미국,미국,브라이나프로덕션즈,,,"드라마,액션,사극",스탠리 큐브릭,"커크 더글라스,로렌스 올리비에"
30,자객 섭은낭,2016-02-04,9799200 ,0,114786700 ,1319 ,14864 ,19 ,124 ,대만,대만,,(주)영화사 진진,12세이상관람가,"사극,액션",허우 샤오시엔,"서기,장첸,츠마부키 사토시"
31,오빠생각,2016-01-21,6662500 ,0,8050776287 ,1230 ,1068268 ,8 ,52 ,한국,한국,(주)조이래빗,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,전쟁",이한,"임시완,고아성,이희준,이준혁,정준원,이레,김영재,임윤경,정대웅,정병두,정세훈,이건하,이성욱,이승빈,이승준,이연화,홍동영,홍솔,강현구,정준용"
32,트윈스터즈,2016-03-03,7851000 ,0,9543000 ,908 ,1146 ,3 ,5 ,미국,"미국,프랑스,한국,영국",,CGV아트하우스,12세이상관람가,다큐멘터리,"사만다 푸터먼,라이언 미야모토","사만다 푸터먼,아나이스 보르디에"
33,브루클린의 멋진 주말,2016-01-21,6236500 ,0,264422800 ,876 ,35257 ,7 ,56 ,미국,미국,,(주)영화사 진진,12세이상관람가,드라마,리차드 론크레인,"모건 프리먼,다이안 키튼,캐리 프레스톤,신시아 닉슨"
34,소꿉놀이,2016-02-25,6894000 ,0,8894000 ,836 ,1128 ,2 ,4 ,한국,한국,(주)시네마달,(주)시네마달,전체관람가,다큐멘터리,김수빈,"서지은,정혜림,안수빈,하강웅,김수빈"
35,독도의 영웅들,2016-02-18,6097000 ,0,6097000 ,829 ,829 ,4 ,20 ,한국,한국,퓨어웨이픽쳐스,퓨어웨이픽쳐스,12세이상관람가,다큐멘터리,권순도,"김승헌,김찬형,김철민,박지현,왕진성,정수환,채종규"
36,자랑과 정열,,2112000 ,0,7092000 ,704 ,3184 ,1 ,9 ,미국,미국,,,,"액션,드라마,어드벤처",스탠리 크래이머,"캐리 그랜트,프랭크 시내트라"
37,레버넌트: 죽음에서 돌아온 자,2016-01-14,5493000 ,0,16062018830 ,695 ,2001488 ,6 ,35 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"어드벤처,드라마",알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오,톰 하디"
38,몬테크리스토 백작,,1272000 ,0,7804000 ,636 ,3965 ,1 ,12 ,미국,미국,,,,"어드벤처,액션",롤랜드 V. 리,로버트 도냇
39,조이,2016-03-10,5351000 ,0,5351000 ,621 ,621 ,1 ,2 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
40,순응자,2016-01-28,4269100 ,0,38573900 ,592 ,5264 ,10 ,92 ,이탈리아,"이탈리아,프랑스,독일",,㈜영화사 백두대간,청소년관람불가,드라마,베르나르도 베르톨루치,"장-루이 트린티냥,스테파니아 산드렐리,도미니크 샌다"
41,솔로몬과 시바의 여왕,1972-11-24,1182000 ,0,8904000 ,591 ,4450 ,1 ,6 ,미국,미국,,,,드라마,킹 비더,"지나 롤로브리지다,율 브린너"
42,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,3333600 ,0,875870000 ,583 ,130616 ,5 ,16 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
43,겨울로 가는 마차,1982-01-01,1138000 ,0,4646000 ,569 ,2303 ,1 ,8 ,한국,한국,,,연소자관람불가,"드라마,멜로/로맨스",정소영,"김영애,이영하,김진규"
44,헤이트풀8,2016-01-07,4265500 ,0,995149900 ,528 ,119825 ,9 ,34 ,미국,미국,,(주)누리픽쳐스,청소년관람불가,"액션,스릴러,서부극(웨스턴)",쿠엔틴 타란티노,"사무엘 L. 잭슨,커트 러셀,제니퍼 제이슨 리,월튼 고긴스,데미안 비쉬어,팀 로스,마이클 매드슨,브루스 던,채닝 테이텀"
45,투란도트,2016-02-07,13539500 ,0,50326000 ,515 ,1904 ,9 ,19 ,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,마르코 아르투로 마렐리,
46,엘 시드,1971-09-21,1539000 ,0,11952790 ,513 ,7647 ,1 ,8 ,미국,"미국,이탈리아,영국",,,,"드라마,사극,전쟁",안소니 만,"찰톤 헤스톤,소피아 로렌"
47,무기여 잘 있거라,1974-01-01,985000 ,0,12258034 ,509 ,7417 ,1 ,9 ,미국,미국,,,,"드라마,멜로/로맨스",찰스 비더,"록 허드슨,제니퍼 존스,비토리오 데 시카"
48,개인교수: 심화학습,2016-02-18,2921000 ,0,2921000 ,494 ,494 ,20 ,32 ,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",정태령,"허예창,이윤희"
49,샤이닝,1980-00-00,2819200 ,0,15868400 ,467 ,2365 ,1 ,4 ,미국,미국,워너 브러더스 픽쳐스,,연소자관람불가,"공포(호러),스릴러",스탠리 큐브릭,대니 로이드
49,스티브 잡스,2016-01-21,3437500 ,0,532101176 ,467 ,68390 ,5 ,26 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,대니 보일,"마이클 패스벤더,케이트 윈슬렛,세스 로건"
51,오션스 일레븐,,894000 ,0,2693000 ,447 ,1344 ,1 ,12 ,미국,미국,,,,"범죄,코미디",루이스 마일스톤,"프랭크 시내트라,딘 마틴,새미 데이비스 주니어,피터 로포드,앤지 디킨슨"
52,2001 스페이스 오디세이,,2656000 ,0,20484700 ,443 ,2767 ,1 ,4 ,,,,,,,,
53,겨울나그네,1986-04-12,837000 ,0,6746000 ,426 ,3370 ,1 ,9 ,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",곽지균,"강석우,이미숙,이혜영,안성기,양택조"
54,고스트 헌터: 얼음 몬스터의 부활,2016-02-25,3208000 ,0,4396000 ,401 ,609 ,1 ,1 ,독일,"독일, 오스트리아,아이슬란드",,예지림엔터테인먼트,전체관람가,어드벤처,토비 바우만,"마일로 파커,앙케 엥겔케"
55,레나,2016-05-26,2400000 ,0,6697000 ,400 ,1067 ,1 ,1 ,한국,한국,(주)씨네코뮨,(주)모멘텀엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",김도원,"박기림,김재만,최호중,이창배,이창배,박정민,고재철,이승민,이유리,이은빈,황지은"
56,13시간,2016-03-03,3501000 ,0,3573000 ,389 ,397 ,1 ,1 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,드라마,스릴러",마이클 베이,"존 크랜신스키,파블로 쉬레이버,토비 스티븐스"
57,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,2016-02-25,2154000 ,0,2154000 ,359 ,359 ,2 ,2 ,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,다라 오코넬,"하성용,정재헌,엄상현,윤승희,김정은"
58,방 안의 코끼리,2016-03-03,3332000 ,0,3332000 ,357 ,357 ,1 ,2 ,한국,한국,한국영화아카데미,㈜인디스토리,청소년관람불가,"기타,SF,드라마,코미디,판타지,멜로/로맨스","박수영,권칠인,권호영","곽시양,신동미,서준영,권율,김태한,노수산나"
59,그녀,2014-05-22,2893000 ,0,2884825600 ,355 ,354530 ,10 ,26 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
60,굿 다이노,2016-01-07,2100000 ,0,9763896238 ,350 ,1329664 ,5 ,35 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",피터 손,
61,시계 태엽 오렌지,,2016200 ,0,9818100 ,331 ,1424 ,1 ,3 ,,,,,,,,
62,당신을 기다리는 시간,2016-01-28,2233000 ,0,54555100 ,327 ,7606 ,4 ,22 ,이탈리아,"이탈리아,프랑스",,찬란,15세이상관람가,드라마,피에로 메시나,"줄리엣 비노쉬,루 드 라쥬,조르지오 콜란겔리"
63,춘향,,626000 ,0,2540000 ,313 ,1270 ,1 ,4 ,한국,한국,,,,사극,김수용,김정옥
64,갓 오브 이집트,2016-03-03,4848000 ,0,4848000 ,303 ,303 ,1 ,1 ,미국,미국,,"(주)시네마서비스,(주)나이너스엔터테인먼트",12세이상관람가,"어드벤처,판타지",알렉스 프로야스,"제라드 버틀러,니콜라이 코스터 왈도,코트니 이튼,브렌튼 스웨이츠,애비 리"
65,폭스캐처,2015-02-05,2416000 ,0,206650121 ,302 ,26047 ,1 ,1 ,미국,미국,,그린나래미디어(주),청소년관람불가,"드라마,스릴러",베넷 밀러,"채닝 테이텀,스티브 카렐,마크 러팔로"
66,매드 맥스: 분노의 도로,2015-05-14,2242200 ,0,33272075962 ,278 ,3869352 ,4 ,12 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
67,시카리오: 암살자의 도시,2015-12-03,2370000 ,0,1231002792 ,274 ,152120 ,4 ,8 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,미스터리,스릴러",드니 빌뇌브,"에밀리 블런트,베니치오 델 토로,조슈 브롤린"
68,이터널 선샤인,2005-11-10,2282000 ,0,3765170292 ,264 ,494150 ,2 ,21 ,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
69,무스탕: 랄리의 여름,2016-03-17,1617500 ,0,2771000 ,251 ,404 ,5 ,11 ,프랑스,"프랑스,독일,터키,카타르",,"(주)미로스페이스,THE 픽쳐스",15세이상관람가,드라마,데니즈 겜즈 에르구벤,"에롤 아프신,구네스 센소이"
70,일 트로바토레,2016-01-16,5937000 ,0,39012000 ,240 ,1584 ,6 ,12 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,마르코 아르밀리아토,안나 네트렙코
71,이니시에이션 러브,2016-03-17,2148000 ,0,2148000 ,238 ,238 ,13 ,26 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,멜로/로맨스,츠츠미 유키히코,"마에다 아츠코,마츠다 쇼타"
72,글렌 밀러 스토리,,452000 ,0,3741000 ,221 ,1863 ,1 ,12 ,미국,미국,,,,"드라마,멜로/로맨스",안소니 만,"제임스 스튜어트,준 앨리슨"
73,엽문3: 최후의 대결,2016-03-10,1712000 ,0,1712000 ,214 ,214 ,1 ,1 ,홍콩,홍콩,,씨네그루(주)키다리이엔티,12세이상관람가,"액션,드라마",엽위신,"견자단,마이크 타이슨,슝다이린,담요문,장진,진국곤"
74,스파이 브릿지,2015-11-05,1740000 ,0,2057095778 ,208 ,265771 ,8 ,8 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"스릴러,드라마",스티븐 스필버그,"톰 행크스,마크 라이런스,오스틴 스토웰"
75,닥터 스트레인지러브,,1213800 ,0,9149500 ,203 ,1341 ,1 ,3 ,영국,영국,,,12세이상관람가,"코미디,드라마",스탠리 큐브릭,"피터 셀러스,조지 C. 스콧"
76,오페라의 유령 : 25주년 특별 공연,,3027000 ,0,1854465500 ,201 ,104180 ,1 ,3 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
77,공중 트라피스,,374000 ,0,5522000 ,187 ,2757 ,1 ,4 ,미국,미국,유나이티드 아티스트,,,"액션,드라마",캐롤 리드,"버트 랭커스터,토니 커티스,지나 롤로브리지다"
78,해밀턴 부인,,372000 ,0,5937000 ,186 ,2966 ,1 ,8 ,영국,영국,,,,"멜로/로맨스,전쟁",알렉산더 코르다,"비비안 리,로렌스 올리비에,알란 모우브레이"
79,젊은 사자들,,327000 ,0,2871000 ,171 ,1443 ,1 ,2 ,미국,미국,,,18세 미만인 자는 관람할 수 없는 등급,"드라마,전쟁",에드워드 디미트릭,"말론 브란도,몽고메리 클리프트,딘 마틴"
80,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,455000 ,0,3287563500 ,168 ,444437 ,2 ,6 ,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
81,멜리스,2016-02-11,1307500 ,0,79545800 ,152 ,10115 ,6 ,32 ,한국,한국,(주)라임오렌지팩토리,(주)드림팩트엔터테인먼트,15세이상관람가,"공포(호러),스릴러",김용운,"홍수아,임성언,양명헌,김하유,최초우,현봉식,조한선,조덕제,여호민,이창해,정다호,정부자,이윤선"
82,이웃집에 신이 산다,2015-12-24,1206000 ,0,790486600 ,150 ,97850 ,1 ,4 ,벨기에,"벨기에,프랑스,룩셈부르크",,(주)엣나인필름,청소년관람불가,코미디,자코 반 도마엘,"브누와 뽀엘부르드,욜랭드 모로,까뜨린느 드뇌브"
83,데몬킹스,2016-02-25,1043000 ,0,1043000 ,149 ,149 ,1 ,1 ,프랑스,"프랑스,룩셈부르크,벨기에",,주식회사 쇼미미디어앤트레이딩,전체관람가,"애니메이션,액션,어드벤처",파스칼 모렐리,
83,제 5침공,2016-02-25,1043000 ,0,1043000 ,149 ,149 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",J 블레이크슨,"클로이 모레츠,닉 로빈슨,알렉스 로"
85,아버지의 초상,2016-01-28,869000 ,0,31068500 ,143 ,5011 ,3 ,10 ,프랑스,프랑스,,"미디어소프트,(주)뮤제엔터테인먼트",12세이상관람가,드라마,스테판 브리제,뱅상 랭동
86,카르멘,2016-02-03,2803000 ,0,12559000 ,140 ,627 ,12 ,19 ,영국,영국,,에스디시코리아 주식회사,12세이상관람가,공연,칼릭스토 비에이토,"저스티나 그린자이트,에릭 커틀러"
87,닥터 지바고,1978-01-01,270000 ,0,34357000 ,135 ,15776 ,1 ,2 ,미국,미국,메트로-골드윈-마이어,,중학생이상관람가,"드라마,멜로/로맨스",데이빗 린,"오마 샤리프,줄리 크리스티,제랄딘 채플린"
88,마션,2015-10-08,1030000 ,0,39668467595 ,133 ,4881418 ,4 ,8 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그"
88,일식,,920000 ,0,920000 ,133 ,133 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,,,"멜로/로맨스,드라마",미켈란젤로 안토니오니,"모니카 비티,알랑 드롱,프란시스코 라발"
90,감독 미카엘 하네케,2016-02-25,891000 ,0,1326000 ,113 ,163 ,1 ,3 ,오스트리아,"오스트리아,프랑스",,THE 픽쳐스,15세이상관람가,다큐멘터리,이브 몽마외르,"미카엘 하네케,줄리엣 비노쉬,장-루이 트린티냥,베아트리체 달"
91,페널티킥 앞에 선 골키퍼의 불안,,783000 ,0,1057000 ,111 ,151 ,1 ,1 ,서독,"서독, 오스트리아",,,,드라마,빔 벤더스,"아더 브라우스,카이 피셔"
92,실버라이닝 플레이북,2013-02-14,866500 ,0,954211500 ,103 ,127744 ,13 ,13 ,미국,미국,,(주)나이너스엔터테인먼트,청소년관람불가,"멜로/로맨스,코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
93,이지머니,2016-02-18,566000 ,0,566000 ,97 ,97 ,5 ,11 ,스웨덴,스웨덴,,(주)소나무픽쳐스,청소년관람불가,"액션,범죄,드라마,스릴러",다니엘 에스피노사,"조엘 킨나만,마티아스 바레라"
94,러브레터,1999-11-20,563000 ,0,561885992 ,91 ,74285 ,2 ,9 ,일본,일본,후지텔레비젼네트웍,"(유)조이앤시네마,(주)팝엔터테인먼트",전체관람가,"멜로/로맨스,드라마",이와이 슌지,"나까야마 미호,토요카와 에츠시,사카이 미키"
94,히말라야,2015-12-16,632500 ,0,60171530015 ,91 ,7759161 ,3 ,16 ,한국,한국,(주)제이케이필름,씨제이이앤엠(주),12세이상관람가,드라마,이석훈,"황정민,정우,조성하,김인권,라미란,김원해,이해영,전배수,정유미,유선,한명환,김재준,박민우,배상민,이춘우,이혜진,최종률"
96,내부자들: 디 오리지널,2015-12-31,450000 ,0,16973885275 ,90 ,2083999 ,1 ,1 ,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명"
97,허공에의 질주,,666000 ,0,4843000 ,89 ,654 ,1 ,1 ,미국,미국,,,,"드라마,범죄",시드니 루멧,"리버 피닉스,크리스틴 라티,주드 허쉬"
98,테스,1981-09-12,276500 ,0,28013500 ,79 ,6325 ,1 ,2 ,프랑스,"프랑스,영국",렌느 프로덕션,그린나래미디어(주),"국민학생관람불가,15세이상관람가",드라마,로만 폴란스키,"나스타샤 킨스키,피터 퍼스,존 콜린"
99,로렌스 애니웨이,2013-12-19,662000 ,0,155473356 ,74 ,19432 ,1 ,1 ,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,"멜로/로맨스,드라마",자비에 돌란,"멜빌 푸포,수잔 클레망"
100,라스트 탱고,2015-12-31,656000 ,0,58399600 ,72 ,7427 ,2 ,15 ,독일,"독일,아르헨티나",,(주)미로스페이스,12세이상관람가,다큐멘터리,게르만 크랄,
100,소셜포비아,2015-03-12,503500 ,0,1968596663 ,72 ,250372 ,1 ,15 ,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철"
102,파리의 한국남자,2016-01-28,503000 ,0,19781000 ,70 ,2629 ,6 ,29 ,한국,한국,"(주)동녘필름,(주)씨타마운틴픽쳐스,네온프로덕션",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,전수일,"조재현,팽지인,서양선,유나론"
103,"가장 따뜻한 색, 블루",2014-01-16,512000 ,0,397486900 ,68 ,51694 ,1 ,3 ,프랑스,프랑스,,판씨네마(주),청소년관람불가,"드라마,멜로/로맨스",압델라티프 케시시,"레아 세이두,아델 에그자르코풀로스,살림 케치우셰"
104,노 홈 무비,,479000 ,0,815000 ,66 ,118 ,1 ,1 ,벨기에,"벨기에,프랑스",,,,다큐멘터리,샹탈 애커만,"샹탈 애커만,나탈리아 아커만"
105,인 더 섀도우 오브 우먼,2016-01-28,383000 ,0,6410000 ,64 ,899 ,3 ,9 ,프랑스,"프랑스,스위스",,주식회사 더쿱,15세이상관람가,드라마,필립 가렐,"클로틸드 쿠로,스타니슬라 메하르"
