순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,형,2016-11-23,7230188979,0.278,18399226193,910955,2372436,832,25125,한국,한국,굿초이스컷픽쳐스(주),씨제이이앤엠(주),12세이상관람가,"코미디,드라마",권수경,"조정석,도경수,박신혜,권지훈,김승아,김진희,이연수"
2,미씽: 사라진 여자,2016-11-30,5910932471,0.227,6775218871,738609,884449,790,23360,한국,한국,다이스필름(주),메가박스(주)플러스엠,15세이상관람가,미스터리,이언희,"서하늬,엄지원,공효진,강태수,김광호,김석태,김용철,김해일,서인덕,안재만"
3,신비한 동물사전,2016-11-16,5143630342,0.198,36435440443,602011,4305039,802,19644,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"어드벤처,가족,판타지",데이빗 예이츠,"에디 레드메인,콜린 파렐,캐서린 워터스턴,앨리슨 수돌,댄 포글러,사만다 모튼,젠 머레이"
4,잭 리처: 네버 고 백,2016-11-30,3392255558,0.13,4085225858,424310,540290,667,16760,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,범죄,드라마",에드워드 즈윅,"톰 크루즈,코비 스멀더스,로버트 네퍼,알디스 호지,제이슨 더글러스,다니카 야로쉬,홀트 맥칼라니"
5,판도라,2016-12-07,1194018200,0.046,1292746200,160521,173024,1029,4804,한국,한국,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,스릴러",박정우,"김남길,김영애,문정희,정진영,이경영,강신일,김대명,유승목,김주현,김명민,김동우,김선형,김승배,김영준,김재민,김정훈,김태영,김태현,김태훈,박기태,박선희,박준영,이경재,최우성"
6,라라랜드,2016-12-07,548476900,0.021,551084900,67104,67430,712,3213,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
7,언더월드: 블러드 워,2016-11-30,437231000,0.017,535217400,52589,68109,183,3752,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,판타지,공포(호러)",안나 포에스터,"케이트 베킨세일,테오 제임스,찰스 댄스,앨리시아 벨라-베일리"
8,두 남자,2016-11-30,324008921,0.012,443669921,40099,58196,397,5598,한국,한국,(주)엠씨엠씨,씨네그루(주)키다리이엔티,청소년관람불가,"범죄,액션",이성태,"마동석,최민호,김기현,김형주,양희정,이유진"
9,리틀메딕: 몸속탐험대,2016-11-24,219730900,0.008,499437800,28139,64362,209,866,독일,독일,,(주)팝엔터테인먼트,전체관람가,"애니메이션,가족",피터 클라릿지,
10,닥터 스트레인지,2016-10-26,226882900,0.009,47448256996,27814,5442225,134,1287,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕"
11,미스 사이공 : 25주년 특별 공연,2016-11-24,246788700,0.009,712417100,12648,36833,64,486,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공연,브렛 설리반,"알리스태어 브래머,에바 노블자다,홍광호,존 존 브라이언스"
12,"당신, 거기 있어줄래요",2016-12-14,77944000,0.003,77944000,9747,9747,43,72,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",홍지영,"김윤석,변요한,채서진,김상호,안세하,박혜수,김호정,한한나"
13,도성풍운 3,2016-11-30,49610500,0.002,59481500,9395,11234,31,204,홍콩,홍콩,,(주)드림팩트엔터테인먼트,15세이상관람가,"코미디,드라마",왕정,"주윤발,유덕화"
