순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
11,미쓰 와이프,2015-08-13,158998000 ,0.007,7336138066 ,21812 ,978784 ,129 ,1400 ,한국,한국,(주)영화사아이비젼,메가박스(주)플러스엠,15세이상관람가,코미디,강효진,"엄정화,송승헌,김상호,라미란,서신애,임보경,강현구,백승호,정지안,조훈휘,최윤철,유영채,홍석현,이승호,이연주,이은정,고수희,안소연,양도연,염동현,황석하,정지훈,조덕제,김병춘,최종률,정유석,이용녀,최일화"
12,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,131249000 ,0.006,408977000 ,17628 ,52210 ,57 ,586 ,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,쿄고쿠 타카히코,"토쿠이 소라,파일,쿠보 유리카,이이다 리호,쿠스다 아이나,난죠 요시노,미모리 스즈코,우치다 아야,닛타 에미"
13,미라클 벨리에,2015-08-27,96025300 ,0.004,842520789 ,12339 ,110470 ,52 ,604 ,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,드라마,에릭 라티고,"로앤 에머라,카렝 비야,프랑소아 다미앙,에릭 엘모스니노"
14,미니언즈,2015-07-29,79265600 ,0.004,18983905878 ,10521 ,2623471 ,102 ,386 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"피에르 꼬팽,카일 발다","산드라 블록,존 햄,마이클 키튼"
15,앙: 단팥 인생 이야기,2015-09-10,81685300 ,0.004,96155000 ,10422 ,12387 ,39 ,477 ,일본,일본,,그린나래미디어(주),12세이상관람가,드라마,가와세 나오미,"키키 키린,나가세 마사토시"
16,제 7기사단,2015-09-10,74812964 ,0.003,77968964 ,9997 ,10438 ,95 ,1130 ,한국,"한국,미국",(주)루카프로덕션,메가박스(주)플러스엠,15세이상관람가,"액션,어드벤처",키리야 카즈아키,"클라이브 오웬,모건 프리먼,안성기,엑셀 헨니,최재현,장한별,장영주,강영묵,김선웅,이상민,박재영,박상욱"
17,갤로우즈,2015-09-03,73210700 ,0.003,686138406 ,9475 ,88769 ,84 ,736 ,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),"트래비스 클러프,크리스 로핑","캐시디 지포드,파이퍼 브라운,리즈 미슬러,라이언 슈스,트래비스 클러프"
18,피케이: 별에서 온 얼간이,2015-09-03,71966800 ,0.003,334283800 ,9136 ,42996 ,54 ,421 ,인도,인도,,(주)와우픽쳐스,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,아누쉬카 샤르마"
19,우먼 인 블랙: 죽음의 천사,2015-09-10,67269700 ,0.003,70684300 ,8729 ,9166 ,141 ,1395 ,영국,영국,,"(주)영화사오원,(주)브리즈픽처스",15세이상관람가,공포(호러),톰 하퍼,"피비 폭스,제레미 어바인,헬렌 맥크로리"
20,슈퍼레이서 엔지,2015-09-10,62435800 ,0.003,62435800 ,8525 ,8525 ,126 ,546 ,한국,한국,(주)크레이지버드스튜디오,(주)에이원엔터테인먼트,전체관람가,애니메이션,허선,"손무성,최대한,김재정"
21,사랑이 이긴다,2015-09-10,63998400 ,0.003,88981400 ,8335 ,11591 ,48 ,436 ,한국,한국,민병훈필름,(주)리틀빅픽쳐스,15세이상관람가,"가족,드라마",민병훈,"최정원,장현성,오유진,정상희,이윤재,김남표,오병관,김윤영,박시영,박정환,손성진,황정민"
22,탐정 : 더 비기닝,2015-09-24,58454000 ,0.003,67858000 ,7106 ,8352 ,18 ,51 ,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",김정훈,"권상우,성동일,박해준,이승준,조복래,오정세,박준면,이일화,서영희,강민지,홍서현,천유나,차승연,정종훈,정승연,이현기,이찬희,김승배,김은지,김태훈,김하늘,김희영,모일영,박민철,박성일,박시영,박지혜,최성원,홍은택,이해영,지대한"
23,돼지 같은 여자,2015-09-10,38058400 ,0.002,43427400 ,5381 ,6094 ,91 ,948 ,한국,한국,(주)아이필름홀딩스,CGV아트하우스,15세이상관람가,멜로/로맨스,장문일,"황정음,이종혁,최여진,박진주,최지연,정민지,임민주,이용호,김대식,박소연"
24,라이즈 오브 더 레전드: 황비홍,2015-09-10,36332000 ,0.002,37691000 ,4657 ,4808 ,51 ,480 ,홍콩,"홍콩,중국",,"(주)영화사 빅,(주)투윈글로벌",15세이상관람가,액션,주현량,"펑위옌,안젤라 베이비,홍금보,정백연,양가휘,왕락단"
25,인사이드 아웃,2015-07-09,36766500 ,0.002,37992951536 ,4641 ,4965543 ,42 ,144 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,코미디",피트 닥터,"다이안 레인,에이미 포엘러,카일 맥라클란,민디 캘링,빌 헤이더"
26,미션 임파서블: 로그네이션,2015-07-30,36395900 ,0.002,48542431607 ,4359 ,6125850 ,26 ,190 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,스릴러,어드벤처",크리스토퍼 맥쿼리,"톰 크루즈,제레미 레너,사이몬 페그,알렉 볼드윈,레베카 퍼거슨"
27,이민자,2015-09-03,31138700 ,0.001,105793600 ,3960 ,13428 ,27 ,211 ,미국,미국,,주식회사 씨네룩스,15세이상관람가,"드라마,미스터리,멜로/로맨스",제임스 그레이,"마리옹 꼬띠아르,호아킨 피닉스,제레미 레너"
28,인턴,2015-09-24,32113000 ,0.001,32113000 ,3814 ,3814 ,27 ,40 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,코미디,낸시 마이어스,"앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스"
29,순교,2015-08-13,25816500 ,0.001,60239500 ,3344 ,8275 ,8 ,100 ,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,임미선
30,칼릴 지브란의 예언자,2015-09-10,23537300 ,0.001,36795300 ,3101 ,4867 ,44 ,303 ,미국,"미국,프랑스,캐나다,기타,카타르",,판씨네마(주),전체관람가,애니메이션,로저 알러스,"리암 니슨,셀마 헤이엑,존 크랜신스키,쿠벤자네 왈리스"
31,춘희막이,2015-09-30,15573000 ,0.001,16606000 ,2340 ,2498 ,7 ,15 ,한국,한국,(주)하이하버픽쳐스,"메가박스(주)플러스엠,(주)엣나인필름",12세이상관람가,다큐멘터리,박혁지,"김춘희,최막이"
32,하타리,,4165000 ,0,4165000 ,2075 ,2075 ,1 ,16 ,,,,,,,,
33,히트맨: 에이전트 47,2015-09-03,16194200 ,0.001,501950500 ,2046 ,64087 ,21 ,157 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,범죄,스릴러",알렉산더 바흐,"루퍼트 프렌드,재커리 퀸토,한나 웨어"
34,어바웃 리키,2015-09-03,14657500 ,0.001,110788900 ,1999 ,15064 ,12 ,93 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,드라마,조나단 드미,"메릴 스트립,케빈 클라인,마미 검머,릭 스프링필드,세바스찬 스탠"
35,대니 콜린스,2015-09-30,13570000 ,0.001,14272000 ,1825 ,1942 ,29 ,46 ,미국,미국,,"(주)나이너스엔터테인먼트,(주)지어소프트",15세이상관람가,드라마,댄 포겔맨,"알 파치노,아네트 베닝,제니퍼 가너,바비 카나베일,크리스토퍼 플러머"
36,에베레스트,2015-09-24,23072000 ,0.001,25074000 ,1442 ,1596 ,2 ,4 ,미국,"미국,영국",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"어드벤처,드라마,스릴러",발타자르 코루마쿠르,"제이슨 클락,조슈 브롤린,키이라 나이틀리,샘 워싱턴,제이크 질렌할"
37,수색자,,2758000 ,0,6764000 ,1369 ,3024 ,1 ,8 ,미국,미국,워너 브러더스 픽쳐스,,12세관람가,"액션,드라마,어드벤처,서부극(웨스턴)",존 포드,"존 웨인,제프리 헌터,나탈리 우드,베라 마일즈"
38,위시 아이 워즈 히어,2015-09-10,10043500 ,0,12931500 ,1292 ,1653 ,32 ,264 ,미국,미국,,(주)영화사 안다미로,15세이상관람가,"코미디,가족,드라마",잭 브라프,"잭 브라프,케이트 허드슨,조이 킹,피어스 가뇽,조시 게드,맨디 파틴킨,애슐리 그린,짐 파슨스,알렉산더 채플린,도날드 페이슨"
39,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,2015-09-17,10353000 ,0,17598000 ,1222 ,2257 ,7 ,10 ,일본,일본,,(주)와우픽쳐스,전체관람가,"애니메이션,SF,어드벤처",오오스기 요시히로,"미즈타 와사비,오오하라 메구미,심형탁"
40,영도,2015-09-10,9592000 ,0,16279000 ,1219 ,1993 ,21 ,198 ,한국,한국,브릿지 프로덕션,(주)콘텐츠판다,청소년관람불가,"드라마,범죄,미스터리",손승웅,"태인호,김근수,이상희,권소현,허승원,조혜원,조우성,조왕섭,정연현,전지민,임슬기,김성진,이재현,이익수,이윤상,김경원,김다솔,이나영,유혜민,오승환,김동현,김민규,양영철,김우진,김지훈,신효진,박정훈,강보경,조영진"
41,미스터 하이네켄,2015-09-17,9686000 ,0,14932000 ,1077 ,1712 ,6 ,8 ,영국,"영국,네덜란드,벨기에",,(주)스톰픽쳐스코리아,15세이상관람가,"액션,스릴러",다니엘 알프레드슨,"짐 스터게스,샘 워싱턴,라이언 콴튼,안소니 홉킨스"
42,더 매직: 리틀톰과 도둑공주,2015-09-24,7992000 ,0,9320000 ,999 ,1165 ,4 ,4 ,스페인,"스페인,쿠바",,"㈜코리아스크린,와이드 릴리즈(주)",전체관람가,"애니메이션,판타지,뮤지컬",어네스토 파드롱,
43,침묵의 시선,2015-09-03,7542500 ,0,31876500 ,971 ,4032 ,18 ,125 ,덴마크,덴마크,,(주)엣나인필름,15세이상관람가,다큐멘터리,조슈아 오펜하이머,
44,레전드 오브 래빗: 불의 전설,2015-09-24,7664000 ,0,7664000 ,958 ,958 ,4 ,4 ,중국,중국,,(주)팝엔터테인먼트,전체관람가,"애니메이션,액션,어드벤처","마원,동대가","이재범,문유정,이명희"
45,기적의 피아노,2015-09-03,6392000 ,0,55467800 ,949 ,7339 ,23 ,148 ,한국,한국,(주)보고싶은영화사,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,다큐멘터리,"임성구,김은주","유예은,박정순,유장주,박유천,정혜연,정옥화,김현지,김현희"
46,뮨: 달의 요정,2015-09-24,8145000 ,0,8145000 ,905 ,905 ,5 ,5 ,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,애니메이션,"알렉상드르 헤보얀,베노이트 필립폰","조슈아 J. 발라드,오마 사이"
47,위로공단,2015-08-13,6887000 ,0,87288800 ,897 ,11561 ,9 ,55 ,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
48,치외법권,2015-08-27,6133000 ,0,2664721005 ,887 ,346439 ,12 ,98 ,한국,한국,"(주)유니프로,(주)스톰픽쳐스코리아",판씨네마(주),15세이상관람가,액션,신동엽,"임창정,최다니엘,임은경,장광,이경영,문제영,정한비,박영진,임정아,박일우,정형석,조원재,서동수,서진원,이응준,안현준,최병모,방은희,반민정"
49,도쿄아포칼립스: 최후의 결전,2015-09-10,3838000 ,0,3838000 ,735 ,735 ,20 ,35 ,일본,일본,,(주)마인스 엔터테인먼트,청소년관람불가,액션,미이케 다카시,"이치하라 하야토,야얀 루히안,나루미 리코"
50,노블,2015-10-01,5496000 ,0,10409000 ,687 ,1269 ,3 ,3 ,영국,"영국,베트남",,(주)프레인글로벌,청소년관람불가,드라마,스티븐 브래들리,"디어드리 오케인,루스 네가,리암 커닝햄"
51,서부전선,2015-09-24,5400000 ,0,5400000 ,675 ,675 ,2 ,2 ,한국,한국,(주)하리마오픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"전쟁,드라마",천성일,"설경구,여진구,이경영,정성화,정인기,김원해,김태훈,정석원,한민수,조상원,이찬유,김선영,이은형,이소명,유순철,김동규,오성택,김명환,김민지,김종석,김지영,김태훈,박시연,박아형,박지연,박지원,최호중,김시은,조희봉"
52,갈채,,1182000 ,0,7849000 ,588 ,3909 ,1 ,12 ,미국,미국,파라마운트 픽쳐스,,,드라마,조지 시튼,
53,젊은 처제,2015-09-10,3383000 ,0,3383000 ,569 ,569 ,21 ,50 ,한국,한국,㈜리필름,주식회사 루믹스미디어,청소년관람불가,"멜로/로맨스,코미디",이세종,"고원,곽한구,허민영,원성진,노진수"
54,나의 어머니,2015-08-20,4599000 ,0,71166151 ,535 ,9383 ,4 ,34 ,이탈리아,"이탈리아,프랑스",,(주)티캐스트,12세이상관람가,드라마,난니 모레티,"마르게리타 부이,존 터투로,난니 모레티"
55,고양이 살인사건,2015-09-03,2565000 ,0,11247000 ,513 ,2263 ,5 ,11 ,미국,미국,,(주)수키픽쳐스,15세이상관람가,"코미디,스릴러",질리안 그린,"프란 크랜즈,니키 리드,J.K. 시몬스"
56,반금련,1981-03-13,1024000 ,0,2386000 ,512 ,1193 ,1 ,12 ,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,스릴러",김기영,"박정자,이화시,신성일"
57,숀더쉽,2015-08-13,2275000 ,0,639401000 ,484 ,91525 ,6 ,24 ,영국,"영국,프랑스",,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","마크 버튼,리처드 스타잭",
58,글렌 밀러 스토리,,936000 ,0,3289000 ,468 ,1642 ,1 ,12 ,미국,미국,,,,"드라마,멜로/로맨스",안소니 만,"제임스 스튜어트,준 앨리슨"
59,왕중왕,,1396000 ,0,11257000 ,464 ,5376 ,1 ,9 ,미국,미국,,,,드라마,니콜라스 레이,"제프리 헌터,시오반 맥켄나"
60,조선안방 스캔들-칠거지악,2015-09-15,2077000 ,0,2077000 ,394 ,394 ,20 ,20 ,한국,한국,(주)스넵쏘울,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,"은민,최경일"
61,은밀한 방문자,2015-09-16,2075000 ,0,2075000 ,393 ,393 ,19 ,20 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,스릴러",윤여창,"박재훈,곽지은,손재헌"
62,십계,1973-06-16,745000 ,0,23035072 ,383 ,12515 ,1 ,5 ,미국,미국,파라마운트 픽쳐스,,전체관람가,"드라마,가족",세실 B. 데밀,"앤 박스터,찰톤 헤스톤,에드워드 G. 로빈슨"
63,사랑의 조건,1979-03-16,730000 ,0,2660000 ,365 ,1325 ,1 ,5 ,한국,한국,(주)동아수출공사,,국민학생관람불가,"드라마,멜로/로맨스",김수용,"윤정희,신성일,송재호,염복순,유지인"
64,우먼 인 골드,2015-07-09,2519000 ,0,1108972800 ,326 ,143962 ,2 ,8 ,미국,"미국,영국",,(주)팝엔터테인먼트,12세이상관람가,드라마,사이먼 커티스,"헬렌 미렌,라이언 레놀즈,다니엘 브륄"
65,성실한 나라의 앨리스,2015-08-13,2452000 ,0,343933000 ,324 ,43197 ,8 ,57 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,드라마,안국진,"이정현,이해영,서영화,명계남,오광록,이준혁,이대연,전홍석,박은영,정혜지,최경옥,최성현,안소영,윤희경,이상현,배제기,손범수,지대한,이용녀"
66,애심,1973-03-10,628000 ,0,15925000 ,314 ,7930 ,1 ,9 ,미국,미국,콜럼비아 픽쳐스 코포레이션,,12세이상관람가,"드라마,뮤지컬",조지 시드니,"타이론 파워,킴 노박"
67,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,1556000 ,0,378712700 ,305 ,54643 ,3 ,35 ,한국,한국,(주)미디어캐슬,(주)리틀빅픽쳐스,전체관람가,"애니메이션,가족,어드벤처","최경석,노나카 카즈미","엄상현,시영준,안장혁,정주원,안효민,이경태,이경태"
68,쾌걸 조로,,594000 ,0,4591000 ,297 ,2293 ,1 ,8 ,미국,미국,,,15세이상관람가,,,"타이론 파워,린다 다넬"
69,슬로우 웨스트,2015-10-08,2610000 ,0,2610000 ,290 ,290 ,1 ,1 ,영국,"영국,뉴질랜드",,THE 픽쳐스,15세이상관람가,"액션,스릴러,서부극(웨스턴)",존 맥클린,"마이클 패스벤더,벤 멘델슨"
70,덫: 치명적인 유혹,2015-09-17,2144000 ,0,2144000 ,268 ,268 ,1 ,2 ,한국,한국,지오엔터테인먼트,골든타이드픽처스(주),청소년관람불가,"스릴러,멜로/로맨스,드라마",봉만대,"유하준,한제인,강용규,김도연,김정곤,박영훈,김정곤"
71,진짜 진짜 미안해,1976-11-20,792000 ,0,792000 ,264 ,264 ,1 ,16 ,한국,한국,(주)동아수출공사,,12세이상관람가,"드라마,멜로/로맨스",문여송,"이덕화,임예진,김보연"
72,국제시장,2014-12-17,1130000 ,0,110923920630 ,257 ,14260138 ,1 ,1 ,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수"
73,다이노 타임,2015-04-30,1280200 ,0,2102524800 ,256 ,283868 ,2 ,23 ,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
74,우리도 사랑한다,2009-05-28,474000 ,0,8502000 ,244 ,1599 ,1 ,12 ,독일,독일,,실버스푼,청소년관람불가,"드라마,멜로/로맨스",안드레아스 드레센,"우르술라 베르너,호르스테 베스트팔,호르스테 레흐베르그"
75,라라미에서 온 사나이,,476000 ,0,774000 ,238 ,387 ,1 ,12 ,미국,미국,콜럼비아 픽쳐스 코포레이션,,,"액션,서부극(웨스턴),미스터리",안소니 만,"제임스 스튜어트,아서 케네디,도날드 크리스프,캐시 오도넬,알렉스 니콜,알린 맥마흔,월러스 포드,잭 엘램"
76,션샤인 러브,2015-09-17,1895800 ,0,1895800 ,222 ,222 ,1 ,2 ,한국,한국,"(주)티피에스컴퍼니,필름문","(주)인벤트스톤,(주)영화사오원",12세이상관람가,"판타지,멜로/로맨스,코미디",조은성,"오정세,조은지,송삼동,박재철,이미도,강민지,한수용,이재석,문성환,손민식,이재석"
77,"협녀, 칼의 기억",2015-08-13,1600500 ,0,3353861489 ,216 ,430492 ,5 ,19 ,한국,한국,(주)티피에스컴퍼니,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,액션",박흥식,"이병헌,전도연,김고은,이경영,김태우,이준호,배수빈,문성근,박슬기,장윤성,장은태,강풍,박지훈,고지영,손재영,김수안,김학선"
78,파우스트,2015-09-09,3810000 ,0,4567000 ,194 ,231 ,12 ,21 ,프랑스,프랑스,,에스디시코리아 주식회사,12세이상관람가,공연,장-루이 마르티노티,로베르토 알라냐
79,피케이: 별에서 온 얼간이 감독판,2015-09-03,1511000 ,0,3230000 ,192 ,424 ,2 ,11 ,인도,인도,,(주)와우픽쳐스,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,아누쉬카 샤르마"
80,마리 이야기: 손끝의 기적,2015-08-20,1118000 ,0,58050500 ,179 ,8627 ,4 ,28 ,프랑스,프랑스,,오드,전체관람가,드라마,장 피에르 아메리스,"이자벨 까레,아리아나 리부아"
81,연평해전,2015-06-24,700000 ,0,45552535330 ,175 ,6041172 ,1 ,1 ,한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일"
82,웨스트 사이드 스토리,1999-05-29,290000 ,0,7147000 ,145 ,3470 ,1 ,3 ,미국,미국,"세븐 아트 프로덕션,미리쉬 코퍼레이션,베타 프로덕션",,전체관람가,"뮤지컬,드라마,멜로/로맨스","로버트 와이즈,제롬 로빈스","리차드 베이머,나탈리 우드,조지 차키리스"
83,"알로, 슈티",2015-07-02,987000 ,0,115060400 ,141 ,14280 ,1 ,1 ,프랑스,프랑스,,"(주)프레인글로벌,(주)콘텐츠판다",12세이상관람가,코미디,대니 분,"카드 메라드,대니 분,조 펠릭스,안네 마리빈"
84,폴레트의 수상한 베이커리,2015-08-13,1058000 ,0,28128000 ,136 ,3819 ,2 ,14 ,프랑스,프랑스,,㈜영화사 백두대간,청소년관람불가,드라마,제롬 엔리코,"베르나데트 라퐁,카르멘 마우라,도미니크 라바낭"
85,밀양 아리랑,2015-07-16,874000 ,0,16960000 ,126 ,2786 ,2 ,4 ,한국,한국,오지필름,(주)시네마달,15세이상관람가,다큐멘터리,박배일,
86,판타스틱 4,2015-08-20,953000 ,0,3027584600 ,120 ,399456 ,2 ,7 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,판타지,SF",조쉬 트랭크,"마일즈 텔러,케이트 마라,제이미 벨,마이클 B. 조던"
87,명령불복종 교사,2015-05-14,952000 ,0,11695200 ,119 ,1763 ,1 ,1 ,한국,한국,두물머리픽쳐스,(주)인디플러그,전체관람가,다큐멘터리,서동일,"최혜원,정재호,김경희,오정희,김윤주,송용운,박선희,박세영"
88,2015 GSFF 단편 경쟁 4,,908000 ,0,908000 ,114 ,114 ,1 ,4 ,한국,한국,,,,기타,"허세준,권항,신규일,오수형,구교환,정가영",
89,가면무도회,2015-09-12,2912000 ,0,2912000 ,112 ,112 ,6 ,11 ,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,안드레아 바티스토니,프란체스코 멜리
90,셀마,2015-07-23,512000 ,0,117021824 ,111 ,15856 ,2 ,6 ,미국,미국,,찬란,12세이상관람가,드라마,에바 두버네이,"데이빗 오예로워,카르멘 에조고,톰 윌킨슨"
91,하늘의 황금마차,2014-09-04,880000 ,0,18081300 ,110 ,2440 ,1 ,1 ,한국,한국,"국가인권위원회,주식회사 자파리필름",(주)영화사 진진,12세이상관람가,드라마,오멸,"문석범,김동호,양정원,이경준,킹스턴 루디스카,성낙원,손형식,장정인,조상원,조수범,한승진"
92,블루 하와이,,208000 ,0,208000 ,104 ,104 ,1 ,4 ,,,,,,,,
93,한여름의 판타지아,2015-06-11,388500 ,0,274763758 ,99 ,35451 ,2 ,7 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
94,블러바드,2015-08-13,799000 ,0,84602800 ,98 ,10548 ,3 ,13 ,미국,미국,,"(주)씨타마운틴픽쳐스,TCO(주)더콘텐츠온",15세이상관람가,드라마,디토 몬티엘,"로빈 윌리엄스,로베르토 어과이어,캐시 베이커,봅 오덴커크"
94,수도원,,511000 ,0,1115000 ,98 ,200 ,1 ,2 ,포르투갈,"포르투갈,프랑스",,,,기타,마누엘 데 올리베이라,
96,2015 GSFF 배우 특별전: 김수안,,774000 ,0,774000 ,97 ,97 ,1 ,3 ,한국,한국,,,,기타,"박흥식,윤가은,김태용,김태균",
97,시,2010-05-13,790800 ,0,1546076150 ,93 ,218853 ,1 ,2 ,한국,한국,"파인하우스필름(주),(주)유니코리아문예투자",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,이창동,"윤정희,이다윗,김희라,안내상,홍성범,신소영,박용식,조한기,허윤선,노정욱,김기현,한수영,김계선,장영주,정은경,박성국,정재호,김용란,김용택,정대용"
