순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,밀정,2016-09-07,5738010722 ,0.311,57922891393 ,725356 ,7077367 ,1104 ,29264 ,한국,한국,"(주)다크서클픽쳐스,워너브러더스 코리아(주),(주)영화사하얼빈",워너브러더스 코리아(주),15세이상관람가,액션,김지운,"송강호,공유,한지민,츠루미 신고,엄태구,신성록,서영주,박민우,이진한,이진한,임서영,임서영,전수빈,정유안,조권수,조윤담,이동진,이상희,이수광,이승진,하민,노준표,김정우"
2,아수라,2016-09-28,3115356000 ,0.169,3129216000 ,498321 ,500328 ,1262 ,5844 ,한국,한국,(주)사나이픽처스,씨제이이앤엠(주),청소년관람불가,"범죄,액션",김성수,"정우성,황정민,주지훈,곽도원,정만식,김원해,김종수,김해곤,윤지혜,오연아,윤제문,이종성,장근영,박지환,손영진,양영일,유정호,윤성민,이가경,이광기,이상민,채성원,김남조,노남석,박갑진"
3,벤허,2016-09-14,2270209075 ,0.123,10585867595 ,290460 ,1293573 ,653 ,14486 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르 베크맘베토브,"잭 휴스턴,토비 켑벨,모건 프리먼,로드리고 산토로,할룩 빌기너,요한 필리프 아스베크,모이세스 아리아스,아예렛 주러,소피아 블랙 디엘리아,제임스 코스모,다토 바크하제,자레스 J. 메즈"
4,매그니피센트 7,2016-09-14,1263389015 ,0.068,7580823521 ,158313 ,914323 ,544 ,9303 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,서부극(웨스턴)",안톤 후쿠아,"덴젤 워싱턴,크리스 프랫,이병헌,에단 호크,맷 보머,빈센트 도노프리오,해일리 베넷,캠 지갠뎃"
5,아이 엠 어 히어로,2016-09-21,1307225100 ,0.071,1521642200 ,150996 ,179249 ,263 ,5506 ,일본,일본,,(주)영화사 빅,청소년관람불가,"액션,공포(호러)",사토 신스케,"오오이즈미 요,아리무라 카스미,나가사와 마사미"
6,브리짓 존스의 베이비,2016-09-28,626567200 ,0.034,678508200 ,85102 ,91287 ,440 ,3276 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"코미디,멜로/로맨스",샤론 맥과이어,"르네 젤위거,콜린 퍼스,패트릭 뎀시"
7,미스 페레그린과 이상한 아이들의 집,2016-09-28,507044800 ,0.027,508479800 ,83719 ,83924 ,480 ,1906 ,미국,"미국,벨기에,영국",,이십세기폭스코리아(주),12세이상관람가,"미스터리,판타지",팀 버튼,"에바 그린,사무엘 L. 잭슨,아사 버터필드,앨리슨 제니,킴 디킨스,주디 덴치,크리스 오다우드"
8,설리: 허드슨강의 기적,2016-09-28,602995200 ,0.033,623673200 ,76675 ,78692 ,537 ,3583 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,드라마,클린트 이스트우드,"톰 행크스,아론 에크하트,로라 린니"
9,"고산자, 대동여지도",2016-09-07,582635700 ,0.032,7744339058 ,75917 ,965448 ,394 ,5470 ,한국,한국,(주)시네마서비스,씨제이이앤엠(주),전체관람가,사극,강우석,"김율호,차승원,유준상,김인권,남지현,신동미,남경읍,태인호,공형진,김종수,이형길,임경욱,박선용,박상훈,박정호,박진영,백동현,송민석,송원종,양해길,양희정,전수정,전호근,정명수,정봉연,정진근,조경섭,윤성민,윤준호,이덕형,이문형,이성원,이수민,이승철,이윤상,지동주,지현준,최은식,최한기,한명철,홍광표,홍대영,노남석,정준용"
10,거울나라의 앨리스,2016-09-07,339024000 ,0.018,4125591967 ,42875 ,510182 ,268 ,2610 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"어드벤처,가족,판타지",제임스 보빈,"조니 뎁,앤 해서웨이,미아 와시코브스카,헬레나 본햄 카터,사챠 바론 코헨,알란 릭맨,마이클 쉰,앤드류 스캇"
11,드림 쏭,2016-09-14,254013200 ,0.014,1625975000 ,33229 ,206752 ,314 ,1438 ,미국,미국,,(주)이수C&E,전체관람가,애니메이션,애쉬 브래넌,"J.K. 시몬스,루크 윌슨,에디 이자드,맷 딜런"
12,카페 소사이어티,2016-09-14,232146563 ,0.013,855479538 ,28867 ,103378 ,120 ,1568 ,미국,미국,,CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,블레이크 라이블리"
13,대결,2016-09-22,216386500 ,0.012,230556500 ,28136 ,29948 ,366 ,5358 ,한국,한국,"휴메니테라픽쳐스(주),컴퍼니에이이엔티(주)","(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온",15세이상관람가,액션,신동엽,"이주승,오지호,이정진,신정근,손은서,임효우,박주혜,박준범,전혜인,이규희,이대겸,조훈휘,홍민혜,황진호,김철구"
14,뉴 스텝업: 어반댄스,2016-09-22,161278500 ,0.009,161932500 ,24551 ,24660 ,176 ,1469 ,뉴질랜드,뉴질랜드,,THE 픽쳐스,15세이상관람가,"액션,드라마",타미 데이비스,"티아 마이피,케링튼 페인,스탠 워커"
15,"불량소녀, 너를 응원해!",2016-09-21,96950500 ,0.005,112006000 ,12146 ,14120 ,128 ,1847 ,일본,일본,,글뫼 주식회사,12세이상관람가,드라마,도이 노부히로,"아리무라 카스미,이토 아츠시,요시다 요,타나카 테츠시,노무라 슈헤이"
16,로빈슨 크루소,2016-09-07,88834600 ,0.005,986172600 ,11577 ,128317 ,128 ,521 ,벨기에,벨기에,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처,코미디","벤 스타센,빈센트 케스텔루트","마티아스 슈바이그호퍼,데이비드 하워드,콜린 메츠거,라일라 베르진,조이 카멘,마리브 헤링턴"
17,칠드런 오브 맨,2016-09-22,91632600 ,0.005,102662400 ,11274 ,12591 ,56 ,652 ,영국,"영국,미국",,"영화사 마농(주),(주)씨네클럽봉봉미엘",15세이상관람가,"SF,액션,스릴러",알폰소 쿠아론,"클라이브 오웬,줄리안 무어"
18,달빛궁궐,2016-09-07,58038900 ,0.003,1118577700 ,8267 ,148325 ,109 ,441 ,한국,한국,"스튜디오홀호리(주),(주)콘텐츠판다",(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,판타지,어드벤처",김현주,"김서영,이하늬,권율,김슬기,신용우,이장원,시영준,이상범,이현,강시현,문유정,정주원,신경선,이유리"
19,장난감이 살아있다,2016-09-07,57531700 ,0.003,1093080400 ,7798 ,140358 ,125 ,460 ,아르헨티나,"아르헨티나,스페인",,"㈜코리아스크린,와이드 릴리즈(주)",전체관람가,"애니메이션,어드벤처,가족",후안 호세 캄파넬라,"니콜라스 홀트,아리아나 그란데,케이티 홈즈,루퍼트 그린트"
20,매트릭스,1999-05-15,55387100 ,0.003,61132100 ,6919 ,7568 ,99 ,1015 ,미국,미국,"워너 브러더스 픽쳐스,빌리지 로드쇼 프로덕션,그루초 2 필름 파트너쉽,실버 픽쳐스","영화사 마농(주),(주)씨네클럽봉봉미엘",12세 미만인 자는 관람할 수 없는 등급,"SF,액션","앤디 워쇼스키,래리 워쇼스키","키아누 리브스,캐리 앤 모스,로렌스 피쉬번"
21,자백,2016-10-13,48186000 ,0.003,81546000 ,6858 ,11825 ,7 ,31 ,한국,한국,한국탐사저널리즘센터,(주)엣나인필름,15세이상관람가,다큐멘터리,최승호,최승호
22,킹 오브 프리즘,2016-08-11,54602000 ,0.003,547497000 ,6697 ,62595 ,17 ,164 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,
23,나홀로 휴가,2016-09-22,46461100 ,0.003,55431100 ,6263 ,7276 ,165 ,1587 ,한국,한국,(주)수현재엔터테인먼트,(주)리틀빅픽쳐스,청소년관람불가,멜로/로맨스,조재현,"박혁권,윤주,이준혁,박재홍,조재현,이광기,이상욱,이서연,이성호,이승용,이승철,차봄,김유라"
24,봉신연의: 영웅의 귀환,2016-09-22,46569000 ,0.003,48109000 ,6171 ,6325 ,155 ,1259 ,홍콩,홍콩,,씨네그루(주)키다리이엔티,12세이상관람가,"판타지,액션",허안,"이연걸,판빙빙,안젤라 베이비,고천락,양가휘,문장"
