순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,연평해전,2015-06-24,14650091059 ,0.43,15733053059 ,1905705 ,2068328 ,1013 ,28368 ,한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일"
2,쥬라기 월드,2015-06-11,7716086295 ,0.226,40601955671 ,887202 ,4620936 ,674 ,18783 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",콜린 트레보로우,"크리스 프랫,주디 그리어,브라이스 달라스 하워드,케이티 맥그라스,제이크 존슨,빈센트 도노프리오"
3,극비수사,2015-06-18,6260682105 ,0.184,18801852552 ,797577 ,2392661 ,661 ,21216 ,한국,한국,"(주)제이콘컴퍼니,(주)영화사신세계",(주)쇼박스,15세이상관람가,"드라마,범죄",곽경택,"김윤석,유해진,송영창,장영남,정호빈,이준혁,이종일,장성훈,정규용,정기용,백승호,이효제,최원,송승현,신유경,양중경,유주영,홍명기,이석현,이소영,이승준,이윤희,이인규,주영호,박효주,이재용,남문철"
4,소수의견,2015-06-24,1871784436 ,0.055,2205767736 ,242570 ,293662 ,398 ,10936 ,한국,한국,(주)하리마오픽쳐스,(주)시네마서비스,15세이상관람가,드라마,김성제,"윤계상,유해진,김옥빈,이경영,장광,권해효,손아람,박주형,이은미,이은우,김의성,조복래,김종수,박충선"
5,19곰 테드 2,2015-06-25,1066910300 ,0.031,1067855300 ,133063 ,133198 ,297 ,5809 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,코미디,세스 맥팔레인,"마크 월버그,세스 맥팔레인,아만다 사이프리드,모건 프리먼,리암 니슨"
6,나의 절친 악당들,2015-06-25,957051164 ,0.028,990198164 ,121691 ,125467 ,384 ,8822 ,한국,한국,"휠므빠말주식회사,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),청소년관람불가,"범죄,액션,드라마",임상수,"류승범,고준희,류현경,샘 오취리,김응수,정원중,양익준,김주혁,이정배,임상수,정인호,최보람,안상완,윤여정,이래규,한효준,홍성훈,이상미,홍의정,이상화,김태영,김형규"
7,데모닉,2015-06-25,289060400 ,0.008,290862400 ,37910 ,38169 ,146 ,1909 ,미국,"미국,영국",,(주)와우픽쳐스,15세이상관람가,"공포(호러),스릴러",윌 캐논,"마리아 벨로,프랭크 그릴로,코디 혼"
8,경성학교: 사라진 소녀들,2015-06-18,261366200 ,0.008,2732773200 ,34011 ,354119 ,274 ,3195 ,한국,한국,"청년필름(주),비밀의화원",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,드라마",이해영,"박보영,엄지원,박소담,공예지,주보비,박성연,심희섭,고원희,박주희,이혜리,박지선,조원철,최영근,최지명,신수연,김경애,김대성,김대호,오현정,김동현,이다희,황석영,이연정,이예은,이은경,윤정미,서미지"
9,심야식당,2015-06-18,264171800 ,0.008,741975274 ,33243 ,94425 ,85 ,1357 ,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,마츠오카 조지,"코바야시 카오루,오다기리 조,타카오카 사키"
10,정글번치: 너구리 해적단과 보물지도,2015-06-25,211598100 ,0.006,218335100 ,29400 ,30242 ,247 ,1583 ,프랑스,프랑스,,(주)팝엔터테인먼트,전체관람가,애니메이션,에즈라 와이즈,
11,매드 맥스: 분노의 도로,2015-05-14,101415800 ,0.003,32791687962 ,12409 ,3830353 ,22 ,248 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
12,샌 안드레아스,2015-06-03,74087800 ,0.002,14426174152 ,9465 ,1715338 ,39 ,395 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,드라마,스릴러",브래드 페이튼,"드웨인 존슨,알렉산드리아 다다리오"
13,네이든,2015-06-25,56527200 ,0.002,66890200 ,7435 ,8712 ,49 ,544 ,영국,영국,,(주)블룸즈베리리소시스리미티드,12세이상관람가,드라마,모건 매튜스,"아사 버터필드,샐리 호킨스,라프 스팰"
14,한여름의 판타지아,2015-06-11,41539300 ,0.001,174458800 ,5424 ,22214 ,39 ,410 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
15,스파이,2015-05-21,21298000 ,0.001,18407778358 ,2557 ,2317623 ,7 ,83 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,코미디",폴 페이그,"주드 로,제이슨 스타뎀,멜리사 맥카시"
16,피아니스트,2003-01-01,17209800 ,0.001,68630300 ,2175 ,8551 ,10 ,72 ,프랑스,프랑스,,"(주)씨네월드,(주)드림팩트엔터테인먼트",12세관람가,드라마,로만 폴란스키,"애드리언 브로디,토마스 크레취만,프랭크 핀레이"
17,우먼 인 골드,2015-07-09,16400000 ,0,22840000 ,2050 ,2855 ,5 ,8 ,미국,"미국,영국",,(주)팝엔터테인먼트,12세이상관람가,드라마,사이먼 커티스,"헬렌 미렌,라이언 레놀즈,다니엘 브륄"
18,밤을 걷는 뱀파이어 소녀,2015-06-25,13419000 ,0,16767000 ,1703 ,2201 ,23 ,207 ,미국,미국,,찬란,15세이상관람가,"공포(호러),멜로/로맨스,스릴러",애나 릴리 아미푸르,"셰일라 밴드,아라쉬 마란디"
19,해밀턴 부인,,3199000 ,0,5373000 ,1597 ,2684 ,1 ,16 ,영국,영국,,,,"멜로/로맨스,전쟁",알렉산더 코르다,"비비안 리,로렌스 올리비에,알란 모우브레이"
20,무뢰한,2015-05-27,12779100 ,0,3255116931 ,1594 ,413744 ,27 ,178 ,한국,한국,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,"김남길,전도연,박성웅,곽도원,김민재,강태영,박지환,정재웅,조민지,조원희,송승현,오하늬,유지연,하은진,이동진,이학주,정재헌,지승현"
21,러덜리스,2015-07-09,9440000 ,0,10961000 ,1318 ,1524 ,6 ,10 ,미국,미국,,그린나래미디어(주),12세이상관람가,"코미디,드라마",윌리엄 H. 머시,"빌리 크루덥,안톤 옐친,셀레나 고메즈,로렌스 피쉬번,펠리시티 허프먼"
22,트립 투 이탈리아,2015-06-04,9224000 ,0,154525300 ,1237 ,20077 ,9 ,49 ,영국,영국,,찬란,15세이상관람가,"코미디,드라마",마이클 윈터바텀,"스티브 쿠건,롭 브라이든"
23,폴라로이드,2015-07-16,9030000 ,0,15877500 ,1204 ,2144 ,4 ,7 ,한국,"한국,중국",(주)아우라씨엔씨,와이드 릴리즈(주),전체관람가,"드라마,가족",주호성,"양범,조민서,윤주상,이한위,안병경,강이슬,김길수,김목현,김윤수,김응민,김정아,김태용,김현수,박찬효,서동기,유가영,이태곤,장나라,정숙향,정윤지,정재연,주호성,차소정,최예원,한동헌,황서인,황서인"
24,인사이드 아웃,2015-07-09,10606000 ,0,11156000 ,1194 ,1304 ,2 ,7 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,코미디",피트 닥터,"다이안 레인,에이미 포엘러,카일 맥라클란,민디 캘링,빌 헤이더"
25,엘리펀트 송,2015-06-11,8640000 ,0,107711400 ,1141 ,13784 ,15 ,107 ,캐나다,캐나다,,(주)엣나인필름,15세이상관람가,"미스터리,드라마",찰스 비네임,"브루스 그린우드,자비에 돌란"
26,미스 줄리,2015-06-18,7313000 ,0,30825500 ,1034 ,4183 ,17 ,111 ,노르웨이,"노르웨이,영국,캐나다,미국,프랑스,아일랜드",,그린나래미디어(주),15세이상관람가,드라마,리브 울만,"제시카 차스테인,콜린 파렐"
27,터미네이터 제니시스,2015-07-02,9990000 ,0,9990000 ,999 ,999 ,2 ,2 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처,SF,스릴러",앨런 테일러,"아놀드 슈왈제네거,제이슨 클락,에밀리아 클라크,제이 코트니,J.K. 시몬스,다요 오케니이,맷 스미스,코트니 B. 반스,이병헌,아론 V. 윌리엄슨"
28,베스트 오브 미,2015-06-18,6782000 ,0,100915600 ,967 ,13399 ,10 ,58 ,미국,미국,,메가박스(주)플러스엠,15세이상관람가,"드라마,멜로/로맨스",마이클 호프만,"미셸 모나한,제임스 마스던,라이아나 리버라토,루크 브레이시"
29,글렌 밀러 스토리,,1688000 ,0,1688000 ,844 ,844 ,1 ,8 ,미국,미국,,,,"드라마,멜로/로맨스",안소니 만,"제임스 스튜어트,준 앨리슨"
30,라자루스,2015-07-02,5762000 ,0,6758000 ,685 ,851 ,3 ,3 ,미국,미국,,(유)조이앤시네마,15세이상관람가,공포(호러),데이빗 겔브,"올리비아 와일드,에반 피터스,마크 듀플라스"
31,송 원,2015-04-01,5325000 ,0,360040143 ,641 ,48240 ,2 ,3 ,미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",케이트 베커-플로이랜드,"앤 해서웨이,자니 플린"
32,위아영,2015-05-14,4654000 ,0,493487360 ,603 ,61734 ,3 ,18 ,미국,미국,,"(주)브리즈픽처스,(주)영화사오원",15세이상관람가,"코미디,드라마",노아 바움백,"벤 스틸러,나오미 왓츠,아만다 사이프리드,아담 드라이버"
33,카사블랑카,1999-04-03,1056000 ,0,25485500 ,523 ,10810 ,1 ,12 ,미국,미국,워너브러더스사㈜,,12세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스,전쟁",마이클 커티즈,"험프리 보가트,잉그리드 버그만,폴 헌레이드"
34,"알로, 슈티",2015-07-02,4544000 ,0,7768500 ,506 ,916 ,2 ,4 ,프랑스,프랑스,,"(주)프레인글로벌,(주)콘텐츠판다",12세이상관람가,코미디,대니 분,"카드 메라드,대니 분,조 펠릭스,안네 마리빈"
35,나이아가라,,974000 ,0,9198000 ,499 ,4722 ,1 ,16 ,미국,미국,,,15세관람가,"드라마,기타,스릴러",헨리 해서웨이,"마릴린 몬로,조셉 코튼,진 피터스"
