순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,공조,2017-01-18,12830695318 ,0.441,54110834587 ,1578183 ,6627891 ,1099 ,35900 ,한국,한국,"(주)제이케이필름,씨제이이앤엠(주),영화사 이창,(주)에이치비엔터테인먼트",씨제이이앤엠(주),15세이상관람가,액션,김성훈,"현빈,유해진,김주혁,장영남,이해영,윤아,이동휘"
2,더 킹,2017-01-18,5093427926 ,0.175,42000297835 ,629156 ,5131789 ,837 ,22983 ,한국,한국,(주)우주필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",한재림,"조인성,정우성,배성우,김아중,류준열,김의성,김민재,정성모,정은채,김소진,황승언,이주연,정준용"
3,컨택트,2017-02-02,3699410782 ,0.127,3739953582 ,453032 ,457862 ,605 ,15887 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마,스릴러",드니 빌뇌브,"에이미 아담스,제레미 레너,포레스트 휘테커"
4,모아나,2017-01-12,1766253500 ,0.061,17064241707 ,227358 ,2182746 ,583 ,7195 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨"
5,레지던트 이블: 파멸의 날,2017-01-25,1445350692 ,0.05,6281511765 ,172271 ,748452 ,486 ,8820 ,미국,"미국,독일,호주,캐나다,프랑스",,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"액션,공포(호러),SF,스릴러",폴 W.S. 앤더슨,"밀라 요보비치,알리 라터,이아인 글렌,숀 로버츠,이준기"
6,너의 이름은.,2017-01-04,879904000 ,0.03,28839202056 ,110499 ,3582846 ,383 ,5241 ,일본,일본,,메가박스(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
7,트리플 엑스 리턴즈,2017-02-08,547915600 ,0.019,547915600 ,69608 ,69608 ,581 ,2946 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처,스릴러",D.J. 카루소,"빈 디젤,사무엘 L. 잭슨,루비 로즈,니나 도브레브,토니 콜렛,디피카 파드콘,토니 자"
8,라라랜드,2016-12-07,503232400 ,0.017,27008334528 ,61430 ,3228431 ,205 ,2519 ,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
9,라이언,2017-02-01,463934400 ,0.016,585461500 ,59842 ,76088 ,205 ,3894 ,호주,"호주,영국,미국",,(주)이수C&E,12세이상관람가,드라마,가스 데이비스,"데브 파텔,루니 마라,니콜 키드먼,데이빗 웬햄,타니시타 차터제,이몬 파렌,디프티 나발"
10,레고 배트맨 무비,2017-02-09,243356600 ,0.008,243356600 ,29580 ,29580 ,276 ,978 ,미국,미국,,워너브러더스 코리아(주),전체관람가,"애니메이션,액션,코미디",크리스 맥케이,"윌 아넷,로자리오 도슨,랄프 파인즈,마이클 세라"
