순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,터널,2016-08-10,27448399127 ,0.392,30458812527 ,3363724 ,3763657 ,1105 ,31644 ,한국,한국,"(주)어나더썬데이,(주)비에이엔터테인먼트",(주)쇼박스,12세이상관람가,드라마,김성훈,"하정우,배두나,오달수,김종수,임한빈,정민희,송민석,윤성민,이동진,이상희,최춘범,권승구"
2,덕혜옹주,2016-08-03,14715012595 ,0.21,33615638274 ,1822783 ,4221620 ,849 ,23180 ,한국,한국,"(주)하이브미디어코프,(주)영화사호필름 ,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"사극,드라마",허진호,"손예진,박해일,윤제문,라미란,정상훈,박수영,김소현,박주미,안내상,김재욱,김인우,백윤식,김대명,김정희,박윤식,박지수,박혜영,송민수,송창현,신동주,오세영,이경훈,이명규,이상진,이승진,최영빈,최일순,최정순,한동훈,함성원,홍은지,김무규"
3,인천상륙작전,2016-07-27,6882948815 ,0.098,51066372653 ,856638 ,6526011 ,588 ,14010 ,한국,한국,(주)태원엔터테인먼트,씨제이이앤엠(주),12세이상관람가,"전쟁,드라마",이재한,"김정철,이정재,이범수,리암 니슨,진세연,정준호,박철민,김병옥,김선아,김영애,박성웅,추성훈,황석하,이창세,박정원,박현선,션 리차드,이유진,한비,김희진"
4,마이펫의 이중생활,2016-08-03,5507671300 ,0.079,15234999070 ,707391 ,1983323 ,617 ,9629 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,코미디,가족",크리스 리노드,"스티브 쿠건,엘리 켐퍼,레이크 벨,데이너 카비,케빈 하트"
5,부산행,2016-07-20,5206176500 ,0.074,88663936108 ,636583 ,11007627 ,562 ,9840 ,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,스릴러",연상호,"공유,김정희,정유미,김율호,마동석,최우식,안소희,김의성,김수안,박민우,박민혁,임종훈,박종관,장문성,박혜진,손지훈,손지훈,연상호,조춘호,지동현,윤미중,이동하,이윤상,최창수,편준의,허성우,황유경"
6,국가대표 2,2016-08-10,3705523442 ,0.053,4387582742 ,472274 ,562630 ,551 ,11708 ,한국,한국,케이엠컬쳐㈜,메가박스(주)플러스엠,12세이상관람가,드라마,김종현,"수애,오달수,오연서,하재숙,김슬기,김예원,진지희,임진영,박진하,전송이,방추성,백상훈,서은정,조규영,안승호,조수지,조희윤,이경선,이민지,이선미,이영화"
7,수어사이드 스쿼드,2016-08-03,1746912058 ,0.025,15515005588 ,209807 ,1854646 ,414 ,4588 ,미국,미국,,워너브러더스 코리아(주),15세이상관람가,액션,데이비드 에이어,"윌 스미스,자레드 레토,마고 로비,스콧 이스트우드,카라 델러비인,제이 코트니,조엘 킨나만,비올라 데이비스,제이 헤르난데즈,애덤 비치,카렌 후쿠하라,커먼,벤 애플렉"
8,제이슨 본,2016-07-27,894025520 ,0.013,20931203863 ,106437 ,2572560 ,178 ,2062 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,스릴러",폴 그린그래스,"맷 데이먼,줄리아 스타일즈,토미 리 존스,뱅상 카셀,알리시아 비칸데르"
9,명탐정 코난: 순흑의 악몽,2016-08-03,720918600 ,0.01,3647608400 ,94566 ,492775 ,207 ,1583 ,일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,미스터리,어드벤처","시즈노 코분,야마모토 야스이치로",
10,스타트렉 비욘드,2016-08-17,725537400 ,0.01,782223400 ,85422 ,91016 ,701 ,3508 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,SF",저스틴 린,"크리스 파인,사이몬 페그,조 샐다나,재커리 퀸토,칼 어번,안톤 옐친,존 조,이드리스 엘바,소피아 부텔라"
