순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,베테랑,2015-08-05,27494646442,0.475,58485783165,3491532,7474376,1115,36383,한국,한국,(주)외유내강,씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,김성종,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류선영,정재헌,안길강,마동석,김응수"
2,암살,2015-07-22,11812816947,0.204,85481397826,1523626,11017927,767,19752,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭"
3,미션 임파서블: 로그네이션,2015-07-30,5516754500,0.095,45668460107,703711,5761727,500,12945,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,스릴러,어드벤처",크리스토퍼 맥쿼리,"톰 크루즈,제레미 레너,사이몬 페그,알렉 볼드윈,레베카 퍼거슨"
4,미쓰 와이프,2015-08-13,3332903811,0.058,3458339811,445204,461185,437,10539,한국,한국,(주)영화사아이비젼,메가박스(주)플러스엠,15세이상관람가,코미디,강효진,"엄정화,송승헌,김상호,라미란,서신애,임보경,강현구,백승호,정지안,조훈휘,최윤철,유영채,홍석현,이승호,이연주,이은정,고수희,안소연,양도연,염동현,황석하,정지훈,조덕제,김병춘,최종률,정유석,이용녀,최일화"
5,"협녀, 칼의 기억",2015-08-13,3026617489,0.052,3078056489,387947,394400,572,13654,한국,한국,(주)티피에스컴퍼니,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,액션",박흥식,"이병헌,전도연,김고은,이경영,김태우,이준호,배수빈,문성근,박슬기,장윤성,장은태,강풍,박지훈,고지영,손재영,김수안,김학선"
6,미니언즈,2015-07-29,2785704900,0.048,17015771178,387273,2352586,512,5846,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"피에르 꼬팽,카일 발다","산드라 블록,존 햄,마이클 키튼"
7,인사이드 아웃,2015-07-09,1469420500,0.025,36966445136,198655,4829911,332,3416,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,코미디",피트 닥터,"다이안 레인,에이미 포엘러,카일 맥라클란,민디 캘링,빌 헤이더"
8,명탐정 코난 : 화염의 해바라기,2015-08-05,773511100,0.013,3044325000,109928,436296,253,2083,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,시즈노 코분,"타카야마 미나미,야마자키 와카나,코야마 리키야,야마구치 캇페이"
9,숀더쉽,2015-08-13,476513600,0.008,525351600,67479,73797,263,2212,영국,"영국,프랑스",,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","마크 버튼,리처드 스타잭",
10,에스엠타운 더 스테이지,2015-08-13,183470000,0.003,183470000,23706,23706,65,516,한국,한국,(주)에스엠 컬처앤콘텐츠,주식회사 디에스이이디,전체관람가,다큐멘터리,배성상,
11,성실한 나라의 앨리스,2015-08-13,191375200,0.003,200138200,23683,24829,69,1535,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,드라마,안국진,"이정현,이해영,서영화,명계남,오광록,이준혁,이대연,전홍석,박은영,정혜지,최경옥,최성현,안소영,윤희경,이상현,배제기,손범수,지대한,이용녀"
12,무민 더 무비,2015-08-13,105333800,0.002,119961800,14567,16417,161,1030,핀란드,"핀란드,프랑스",,(주)팝엔터테인먼트,전체관람가,"애니메이션,코미디,가족",자비에 피카르,
13,뷰티 인사이드,2015-08-20,108909000,0.002,261802000,11143,29229,49,73,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"오상철,한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,유재상,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,이미도,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,신동미,이진성,김시은"
14,극장판 요괴워치: 탄생의 비밀이다냥!,2015-07-22,62939500,0.001,3876204900,8734,549121,33,229,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,"타카하시 시게하루,우시로 신지",
15,블러바드,2015-08-13,34417400,0.001,39209400,4225,4824,17,187,미국,미국,,"(주)씨타마운틴픽쳐스,TCO(주)더콘텐츠온",15세이상관람가,드라마,디토 몬티엘,"로빈 윌리엄스,로베르토 어과이어,캐시 베이커,봅 오덴커크"
16,클레오파트라,,7899000,0,7899000,3947,3947,2,24,미국,"미국,영국,스위스",,,,드라마,조셉 L. 맨키위즈,"엘리자베스 테일러,리차드 버튼"
17,어느 하녀의 일기,2015-08-06,30166000,0.001,104020000,3829,13575,26,206,프랑스,"프랑스,벨기에",,주식회사 씨네룩스,청소년관람불가,드라마,브누와 쟉꼬,"레아 세이두,뱅상 랭동"
18,위로공단,2015-08-13,30125100,0.001,43516900,3806,5746,34,336,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
19,터미네이터 제니시스,2015-07-02,28249000,0,26552425129,3802,3239798,10,60,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처,SF,스릴러",앨런 테일러,"아놀드 슈왈제네거,제이슨 클락,에밀리아 클라크,제이 코트니,J.K. 시몬스,다요 오케니이,맷 스미스,코트니 B. 반스,이병헌,아론 V. 윌리엄슨"
20,퇴마: 무녀굴,2015-08-20,25538000,0,32840000,3146,4043,8,16,한국,한국,"(주)케이프로덕션,플로우식스(주),버티고필름",씨네그루(주)다우기술,15세이상관람가,"공포(호러),스릴러",김휘,"김성균,유선,천호진,차예련,김혜성,박수민,박시영,임화영,유성훈,윤지민,이상희,이승희,신나리"
21,우먼 인 골드,2015-07-09,22410100,0,1092614800,2762,141969,15,103,미국,"미국,영국",,(주)팝엔터테인먼트,12세이상관람가,드라마,사이먼 커티스,"헬렌 미렌,라이언 레놀즈,다니엘 브륄"
22,디올 앤 아이,2015-08-06,21402800,0,57880000,2580,7062,14,115,프랑스,프랑스,,(주)영화사 진진,전체관람가,다큐멘터리,프레드릭 청,"라프 시몬스,피테르 뮤리에르,마리옹 꼬띠아르"
23,오피스,2015-09-03,19576000,0,22136000,2431,2751,7,13,한국,한국,(주)영화사꽃,(주)리틀빅픽쳐스,15세이상관람가,"스릴러,미스터리",홍원찬,"고아성,박성웅,배성우,김의성,류현경,이채은,오대환,박정민,이정환,최철수,안지혜,이성진,이영수,최병모,기주봉"
24,러브 앤 머시,2015-07-30,17891100,0,198457400,2193,25171,23,120,미국,미국,,판씨네마(주),15세이상관람가,드라마,빌 포래드,"존 쿠삭,폴 다노,엘리자베스 뱅크스,폴 지아마티"
25,치외법권,2015-08-27,16880000,0,16880000,2102,2102,8,10,한국,한국,"(주)유니프로,(주)스톰픽쳐스코리아",판씨네마(주),15세이상관람가,액션,신동엽,"임창정,최다니엘,임은경,장광,이경영,문제영,정한비,박영진,임정아,박일우,정형석,조원재,서동수,서진원,이응준,안현준,최병모,방은희,반민정"
26,종이 달,2015-07-23,16649000,0,171252000,1904,21358,7,38,일본,일본,,"(주)영화사오원,(주)퍼스트런",청소년관람불가,드라마,요시다 다이하치,"미야자와 리에,이케마츠 소스케,코바야시 사토미,오오시마 유코"
27,판타스틱 4,2015-08-20,14176000,0,16318000,1797,2035,5,6,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,판타지,SF",조쉬 트랭크,"마일즈 텔러,케이트 마라,제이미 벨,마이클 B. 조던"
28,폴레트의 수상한 베이커리,2015-08-13,13048000,0,13048000,1733,1733,8,73,프랑스,프랑스,,㈜영화사 백두대간,청소년관람불가,드라마,제롬 엔리코,"베르나데트 라퐁,카르멘 마우라,도미니크 라바낭"
29,순교,2015-08-13,11332000,0,11332000,1653,1653,5,72,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,임미선
30,미라클 벨리에,2015-08-27,12570000,0,94010500,1617,12594,6,10,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,드라마,에릭 라티고,"로앤 에머라,카렝 비야,프랑소아 다미앙,에릭 엘모스니노"
31,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,15540000,0,15540000,1554,1554,8,8,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,쿄고쿠 타카히코,"토쿠이 소라,파일,쿠보 유리카,이이다 리호,쿠스다 아이나,난죠 요시노,미모리 스즈코,우치다 아야,닛타 에미"
32,아마조니아,2015-08-05,10032000,0,161315200,1279,22283,7,46,프랑스,"프랑스,브라질",,"(주)영화사 빅,(주)투윈글로벌",전체관람가,다큐멘터리,티에리 라고베르트,
33,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,8799900,0,361746900,1245,51829,7,58,한국,한국,(주)미디어캐슬,(주)리틀빅픽쳐스,전체관람가,"애니메이션,가족,어드벤처","최경석,노나카 카즈미","엄상현,시영준,안장혁,정주원,안효민,이경태,이경태"
34,기인들,,2387000,0,3511000,1191,1417,1,8,미국,미국,,,,"서부극(웨스턴),드라마",존 휴스턴,"클라크 게이블,마릴린 몬로,몽고메리 클리프트"
