순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
103,빌리 엘리어트 뮤지컬 라이브,2014-11-27,1030176 ,0,411988676 ,176 ,22605 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
104,강도 쿠카라챠,,1030000 ,0,1030000 ,172 ,172 ,1 ,2 ,스페인,스페인,,,,애니메이션,,
105,SICAF2016 경쟁: 학생 3,,1016000 ,0,1016000 ,170 ,170 ,1 ,2 ,기타,기타,,,,애니메이션,"이성민,공지혜,초라 룩스,신두선,탈 칸터,페리올 투게스,이현미,샌더 준,알렉산드라 바티나,저스틴 쿠냐,클레멘타인 델코트",
106,시카프 시선 - 영국국립영화학교,,1003000 ,0,1003000 ,169 ,169 ,1 ,1 ,영국,영국,,,,애니메이션,"티모시 렉카트,리처드 펠런,벡시 부쉬,샤론 콜먼,데이지 제이콥스,유시프 알 할리파,니나 칸츠",
107,SICAF2016 경쟁: 학생 2,,995000 ,0,1115000 ,166 ,186 ,1 ,1 ,기타,기타,,,,애니메이션,"후엉 자이후,지잉 샨,안드레아 크리스티니,젤리엔 로스,마틸드 미쉘,조근우,디나 벨리코프스카야,슈타 M. 벤드르,사이프리아 도나토,조현철,에밀 알마이다",
108,오픈 프레임 한국 작가 애니메이션 특별전,,984000 ,0,984000 ,164 ,164 ,1 ,1 ,한국,한국,,,,애니메이션,"김보경,김도연,김승희,권별,김고은",
109,SICAF2016 경쟁: 학생 4,,969000 ,0,969000 ,162 ,162 ,1 ,2 ,기타,기타,,,,애니메이션,"유지니 페이드예브,캐롤라인 쉐리에,아리스벡 누한,리민루,드미트리 야드로프,스테판 블레어,로힛 아쇼칸,하이메 마에스트로,고마음",
110,귀향,2016-02-24,942000 ,0,27248603990 ,157 ,3586909 ,1 ,1 ,한국,한국,주식회사 제이오엔터테인먼트코리아,(주)와우픽쳐스,15세이상관람가,드라마,조정래,"손숙,강하나,서미지,최리,정인기,오지혜,김시은,이채현,임성철,임혜영,박주현,박지희,박진경,장현익,정광윤,정부경,정승현,안재성,이경훈,이민영,이선희,이수현,이승현,이여원,김완기,김은나"
111,무민 더 무비,2015-08-13,1129000 ,0,135003700 ,153 ,18533 ,2 ,3 ,핀란드,"핀란드,프랑스",,(주)팝엔터테인먼트,전체관람가,"애니메이션,코미디,가족",자비에 피카르,
112,시카프 시선 -영국왕립예술학교,,912000 ,0,912000 ,152 ,152 ,1 ,1 ,기타,기타,,,,애니메이션,"앤서니 호지슨,조나단 호그손,맷 아비스,마이클 프리즈,데이빗 프로서,이몬 오닐,단 오잘리,크리스티안 스크리퍼,마커스 알미타지,사리나 니헤이,니콜라스 메나드,수지 템플리턴",
113,제 3의 앵글 : 메이드인스쿨 1 - 타마예술대학교,,882000 ,0,882000 ,147 ,147 ,1 ,1 ,일본,일본,,,,애니메이션,"나카우치 유키에,쿠노 요코,히메다 마나부,박미령,코헤이 나카야,미노리 야마다,김우현,키하타 사야카,신야 하스히주메,에리 오카자키,나와코 카부키",
114,신밧드 더 무비,2016-12-01,819000 ,0,819000 ,137 ,137 ,1 ,2 ,일본,일본,,와이드 릴리즈(주),전체관람가,애니메이션,미야시타 신페이,
115,산이 울다,2016-05-25,786000 ,0,101450700 ,136 ,13232 ,2 ,6 ,중국,중국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",래리 양,"량예팅,왕쯔이"
116,매드 맥스: 분노의 도로,2015-05-14,1340000 ,0,33289290962 ,134 ,3871448 ,2 ,5 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
116,소셜포비아,2015-03-12,1231000 ,0,1972321663 ,134 ,250800 ,1 ,1 ,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철"
116,플라워링 하트,,775000 ,0,786000 ,134 ,136 ,1 ,6 ,한국,한국,,,,애니메이션,이우진,
119,라스트 파이브 이어즈,,785000 ,0,785000 ,133 ,133 ,1 ,2 ,미국,미국,,,,"코미디,드라마",리차드 라그라브네스,
120,경쟁 : 시카프 초이스,,786000 ,0,1391000 ,131 ,232 ,1 ,1 ,기타,기타,,,,애니메이션,"저스틴 뷰일스테커,오수형,에밀리엔 다보드,히라오카 마사노부,이 자오,아틀리에 콜렉티프,에코 우,칼 아타나소브,존 맥도날드,파블로 칼빌로,파트릭 스훈마커르,제니스 나두",
120,백일홍 : 미스 호쿠사이,,785000 ,0,785000 ,131 ,131 ,1 ,2 ,일본,일본,,,,애니메이션,,
122,SICAF2016 경쟁 : 단편 1,,777000 ,0,1490000 ,129 ,248 ,1 ,1 ,기타,기타,,,,애니메이션,"호세 코랄,웅 림,김강민,델피니 프리-마에오,모하마드 레자 케라드만단,카메론 게이츠,요시미 이타츠",
123,제 3의 앵글 : 레드인디아,,756000 ,0,756000 ,126 ,126 ,1 ,1 ,인도,인도,,,,애니메이션,"라제쉬 타카르,트로이 반즈나스,테발 발라,아빗세크 버마,이자벨 허규에라,란지타 라자반,샤즈 아마드,데브라즈 사르카",
124,선샤인 온 리스,2014-09-03,743600 ,0,206408200 ,125 ,26815 ,1 ,2 ,영국,영국,,(주)팝엔터테인먼트,12세이상관람가,뮤지컬,덱스터 플레처,"피터 뮬란,조지 맥케이,제인 호록스,안토니아 토마스,프레야 메이버,케빈 구스리,제이슨 플레밍,폴 프래니건"
125,인생은 아름다워,1999-03-06,747000 ,0,837106300 ,123 ,124375 ,2 ,6 ,이탈리아,이탈리아,"체키고리그룹 타이거키네마토그라피카,멜람포 시네마토그라피카",씨네그루(주)키다리이엔티,"모든 관람객이 관람할 수 있는 등급,전체관람가","드라마,전쟁,코미디",로베르토 베니니,"로베르토 베니니,니콜레타 브라스치"
126,월드포커스 -인도치트라카타국제학생영화제특별전,,732000 ,0,732000 ,122 ,122 ,1 ,1 ,인도,인도,,,,애니메이션,"세카 무코지,프라딥 소니,나란바이 바텔,기리트 스튜디오,니자라,상제이 잔지드,라바니야 나이드,디판카 센굽타,레오 리오니,귈로 귀아니,R.L 미스트리,이자벨 허규에라,A.로히트,N.나빈",
127,SICAF2016 경쟁: 단편 2,,720000 ,0,1625000 ,120 ,271 ,1 ,1 ,기타,기타,,,,애니메이션,"푸옹 마이 응우옌,아브라함 로페즈 게레로,리즈 엘 사드니,폴 자둘,살바토르 무르지아,다리오 임브로그노,김성민,리 웬유,스테파니 란사쿠,프랑소와 르로이",
127,SICAF2016 경쟁: 단편 3,,719000 ,0,1295000 ,120 ,216 ,1 ,1 ,기타,기타,,,,애니메이션,"스티브 원,게오르그 쒸제벨,알로이스 디 레오,사라 반 덴 붐,엘레오노라 마리노니,엘리스 멩,월터 투르니에,막 시우 펑",
127,SICAF2016 경쟁: 학생 1,,635000 ,0,1558000 ,120 ,274 ,1 ,1 ,기타,기타,,,,애니메이션,"엄세윤,라파엘 아카프라바 구멜라,아오리,로리 와드비 톨리,아멜리 그라팻,크리스티나 빌체스 에스텔라,김봄,긴츠 질발로디스",
130,올리버,1971-08-01,699000 ,0,699000 ,118 ,118 ,1 ,2 ,영국,영국,콜럼비아,,12세관람가,"드라마,뮤지컬,가족,범죄","캐럴 리드,캐럴 리드","론 무디,올리버 리드,샤니 월리스"
131,플래그 더 문,2016-06-02,269000 ,0,324989000 ,116 ,43827 ,1 ,7 ,스페인,스페인,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",엔리케 가토,"이경태,이지현,신경선,탁원제,서원석,김도영,이인석,이현,김혜성,강시현,문유정,안효민"
132,아는 여자,2004-06-25,616000 ,0,4686916500 ,113 ,736440 ,1 ,1 ,한국,한국,필름있수다,(주)시네마서비스,15세관람가,드라마,장진,"이나영,정재영,이민정,이상민,조은정,지상용,이은석,김준혁,임하룡,조덕현,장영남,이철민,최일화"
132,크리미널,2016-06-22,1055000 ,0,738727181 ,113 ,92322 ,3 ,21 ,영국,"영국,미국",,(주)영화사 빅,15세이상관람가,"액션,범죄",아리엘 브로멘,"라이언 레놀즈,케빈 코스트너,게리 올드만,토미 리 존스,갤 가돗"
134,극장판 프랭키와 친구들: 생명의 나무,2016-04-13,555000 ,0,409278600 ,111 ,56587 ,1 ,2 ,한국,한국,프랭키영화문화산업전문(주),예지림엔터테인먼트,전체관람가,애니메이션,박정오,"박정오,이소은"
134,내 이름은 독고탁,1984-07-15,666000 ,0,666000 ,111 ,111 ,1 ,1 ,한국,한국,대원동화(주),,연소자관람가,애니메이션,홍상만,"정경애,박영남"
136,오디션,,633000 ,0,633000 ,106 ,106 ,1 ,2 ,독일,독일,,,,다큐멘터리,,
137,헨리 5세,,202000 ,0,202000 ,101 ,101 ,1 ,3 ,영국,영국,,,,"드라마,전쟁",로렌스 올리비에,"레슬리 뱅크스,에스몬드 나이트,로버트 뉴튼,로렌스 올리비에"
138,파우스트의 겁벌,2016-07-05,1626500 ,0,2035500 ,99 ,123 ,10 ,18 ,프랑스,프랑스,,에스디시코리아 주식회사,12세이상관람가,공연,알비스 헤르마니스,"요나스 카우프만,소피 코슈,브린테펠,에드윈 크로슬리-머서"
139,누드 모델,1994-07-09,638000 ,0,876000 ,97 ,133 ,1 ,1 ,프랑스,프랑스,,,연소자관람불가,드라마,자크 리베트,"제인 버킨,엠마누엘 베아르,마리안느 데니코트,마리 벨뤽"
139,마일드 앤 러블리,2016-06-30,544000 ,0,2483000 ,97 ,442 ,4 ,17 ,미국,미국,,알토미디어(주),청소년관람불가,"멜로/로맨스,스릴러",조세핀 데커,"조 스완버그,소피 트라우브"
141,수라바야의 전투,,570000 ,0,1422000 ,95 ,237 ,1 ,1 ,인도네시아,인도네시아,,,,애니메이션,,
142,파도,,250000 ,0,4158000 ,92 ,2046 ,1 ,3 ,미국,미국,,,,멜로/로맨스,빅터 사빌,"라나 터너,반 헤플린"
143,귀환,,546000 ,0,1188000 ,91 ,198 ,1 ,1 ,이란,이란,,,,애니메이션,,
143,영 프랑켄슈타인,,540400 ,0,540400 ,91 ,91 ,1 ,2 ,미국,미국,,,,"코미디,공포(호러),SF",멜 브룩스,
145,말할 수 없는 비밀,2008-01-10,890000 ,0,1125832700 ,89 ,159095 ,2 ,5 ,대만,"대만,홍콩",,"(주)엔케이컨텐츠,(주)스폰지이엔티",12세이상관람가,"멜로/로맨스,드라마",주걸륜,"주걸륜,계륜미,황추생,증개현"
145,볼쇼이 바빌론,2016-08-25,529000 ,0,529000 ,89 ,89 ,1 ,2 ,영국,영국,,주식회사 쇼미미디어앤트레이딩,12세이상관람가,다큐멘터리,닉 리드,
147,태양 아래,2016-04-27,502000 ,0,203339400 ,88 ,32474 ,1 ,12 ,체코,"체코,러시아,독일",,THE 픽쳐스,전체관람가,다큐멘터리,비탈리 만스키,
148,나의 소녀시대,2016-05-12,728200 ,0,3291795500 ,87 ,406243 ,1 ,7 ,대만,대만,,오드,15세이상관람가,"멜로/로맨스,드라마",프랭키 첸,"송운화,왕대륙"
149,세가지 색 : 블루,1994-04-23,733000 ,0,11900300 ,86 ,1891 ,1 ,5 ,프랑스,"프랑스,스위스,영국,폴란드",엠케이투 프로덕션즈,㈜영화사 백두대간,청소년관람불가,드라마,크지슈토프 키에슬로프스키,"위그 웨스태르,줄리엣 비노쉬"
149,질풍기획,,516000 ,0,516000 ,86 ,86 ,1 ,1 ,한국,한국,,,,드라마,,
151,인연,,719000 ,0,719000 ,85 ,85 ,1 ,6 ,한국,한국,,,15세이상관람가,드라마,조성구,"유동균,이대근,박해미"
151,제 3의 앵글 메이드인스쿨 3 - 그리피스영화학교,,510000 ,0,510000 ,85 ,85 ,1 ,1 ,호주,호주,,,,애니메이션,"브리지타 페럴스,아냐 맥나우튼,로버트 콜레스,카트리오나 드럼몬드,로버트 콜레스,조르단 히긴스,페이 후,시몬 코티,제이콥 맥칸,로지 쿡,징 리,스콧 워커,메티아브 마크웰,미하엘 린하트,디클랜 바이런,코널 존스턴",
153,월드포커스 : 폴란드크라코프국제영화제,,503000 ,0,503000 ,84 ,84 ,1 ,1 ,폴란드,폴란드,,,,애니메이션,"파울 프리웬키,표토르 스테파노비치,밀로즈 마르간스키,마르친 베실레브스키,캐롤리나 스펙트,바르텍 케드제르스키",
153,장수상회,2015-04-09,500000 ,0,8737864643 ,84 ,1165864 ,1 ,1 ,한국,한국,"(주)빅픽쳐,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철"
155,독고탁 태양을 향해 던져라,,492000 ,0,600000 ,82 ,100 ,1 ,1 ,한국,한국,,,,애니메이션,박시옥,
156,스피어,,482000 ,0,482000 ,81 ,81 ,1 ,2 ,호주,호주,,,,드라마,,
156,아오노란: 소마 이야기,,482000 ,0,482000 ,81 ,81 ,1 ,1 ,일본,일본,,,,"드라마,멜로/로맨스",,
158,마리와 줄리앙 이야기,,492000 ,0,492000 ,79 ,79 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,"멜로/로맨스,미스터리",자크 리베트,"엠마누엘 베아르,제르지 라지빌로비츠,안느 브로쉐"
158,소녀와 여자,2016-06-16,478000 ,0,6233800 ,79 ,927 ,4 ,23 ,한국,한국,(주)꿈꾸는 오아시스,㈜인디스토리,15세이상관람가,다큐멘터리,김효정,
160,7월 단편 상상극장-태리씨,,616000 ,0,1232000 ,77 ,154 ,1 ,1 ,한국,한국,,,,기타,"현조,김소연",
161,캡틴 아메리카: 시빌 워,2016-04-27,647500 ,0,72672111827 ,74 ,8677249 ,2 ,7 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF,스릴러","안소니 루소,조 루소","크리스 에반스,로버트 다우니 주니어,스칼렛 요한슨,세바스찬 스탠,안소니 마키,돈 치들,제레미 레너,톰 홀랜드"
162,4등,2016-04-13,366000 ,0,282444700 ,72 ,37940 ,2 ,3 ,한국,한국,"국가인권위원회,정지우 필름","(주)프레인글로벌,CGV아트하우스",15세이상관람가,드라마,정지우,"박해준,이항나,유재상,최무성,정가람,유재명,남문철,이혁찬,임유진,이상혁,이승준,최은미,권세정"
162,아무르,2012-12-19,500000 ,0,619744100 ,72 ,80881 ,1 ,1 ,프랑스,"프랑스,독일, 오스트리아",,(주)티캐스트,15세이상관람가,드라마,미카엘 하네케,"장-루이 트린티냥,엠마누엘 리바,이자벨 위페르"
164,엑스맨: 아포칼립스,2016-05-25,560000 ,0,24461887950 ,70 ,2938068 ,3 ,3 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",브라이언 싱어,"제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스,오스카 아이삭,니콜라스 홀트,로즈 번,타이 쉐리던,소피 터너,올리비아 문,루카스 틸"
165,경쟁: 시카프 아시아,,414000 ,0,414000 ,69 ,69 ,1 ,1 ,기타,기타,,,,애니메이션,"이문주,파르하 자빈,테오 쑨 흥,김진아,펭 킨,단 지안,웨이 리,이싱 장,아리엘 빅토르,쯔 신 양,사르 샤피푸어",
165,미드나잇 인 파리,2012-07-05,615600 ,0,2681787717 ,69 ,362026 ,1 ,1 ,미국,"미국,스페인",,"(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트",15세이상관람가,"코미디,멜로/로맨스,판타지",우디 알렌,"오웬 윌슨,마리온 꼬띨라르,레이첼 맥아담스,애드리언 브로디"
165,셀린느와 줄리 배 타러 가다,,447000 ,0,973000 ,69 ,149 ,1 ,1 ,프랑스,프랑스,,,,"드라마,판타지",자크 리베트,"줄리엣 베르토,뷜 오지에,마리 프랑스 피지에,바벳 슈로더"
165,옴 샨티 옴,2013-02-14,406200 ,0,12364200 ,69 ,1627 ,1 ,1 ,인도,인도,,(주)미디어데이,15세이상관람가,"멜로/로맨스,액션",파라 칸,"샤룩 칸,디피카 파드콘"
169,마일스,2016-08-10,610200 ,0,1718483 ,68 ,211 ,1 ,1 ,미국,미국,,(주)영화사 빅,청소년관람불가,드라마,돈 치들,"돈 치들,이완 맥그리거,마이클 스털버그"
170,리스본행 야간열차,2014-06-05,428000 ,0,603847836 ,66 ,78611 ,1 ,1 ,독일,"독일,스위스,포르투갈",,(주)나이너스엔터테인먼트,15세이상관람가,"미스터리,멜로/로맨스,스릴러",빌 어거스트,"제레미 아이언스,멜라니 로랑,잭 휴스턴,마르티나 게덱"
170,아이 엠 뮤직,,388000 ,0,388000 ,66 ,66 ,1 ,2 ,헝가리,헝가리,,,,"코미디,뮤지컬",게르겔리 펀요,"타마시 사보 킴멜,이반 페뇨,툰데 키스"
172,프로듀서,,376600 ,0,376600 ,64 ,64 ,1 ,2 ,미국,미국,,,,코미디,멜 브룩스,
173,아들,2004-02-20,318000 ,0,3699500 ,63 ,671 ,1 ,2 ,프랑스,"프랑스,벨기에",,(주)동숭아트센터,18세관람가,드라마,"장 피에르 다르덴,뤽 다르덴","올리비에 구르메,나심 하사이니"
174,냉정과 열정사이,2003-10-10,350000 ,0,370881500 ,59 ,46400 ,1 ,3 ,일본,일본,,"하준사,월트디즈니컴퍼니코리아(주)",15세관람가,"멜로/로맨스,드라마",나카에 이사무,"다케노우치 유타카,진혜림"
174,우리 연애의 이력,2016-06-29,486000 ,0,21425200 ,59 ,2672 ,2 ,16 ,한국,한국,더블엔비컴퍼니(주),(주)모멘텀엔터테인먼트,15세이상관람가,멜로/로맨스,조성은,"전혜빈,신민철,황미영,박주영,박지영,박진영,박솔희,강 숙,양종곤,채조은,이강우,이근원,이상준,구성근,이승진,이용수,도호현,류시문"
176,아르헨티나,,339000 ,0,339000 ,58 ,58 ,1 ,1 ,아르헨티나,"아르헨티나,스페인,프랑스",,,,다큐멘터리,,
176,치코와 리타,2012-01-05,521000 ,0,125172100 ,58 ,15718 ,1 ,1 ,스페인,"스페인,영국",,찬란,15세이상관람가,"애니메이션,멜로/로맨스","페르난도 트루에바,하비에르 마리스칼,토노 에란도","에만 소르 오냐,리마라 메니시스"
178,사랑은 비를 타고,,304000 ,0,16844500 ,57 ,6448 ,1 ,2 ,미국,미국,,,전체관람가,뮤지컬,"진 켈리,스탠리 도넌","진 켈리,도날드 오코너,데비 레이놀즈"
179,무성 영화,,332000 ,0,332000 ,56 ,56 ,2 ,2 ,미국,미국,,,,"코미디,멜로/로맨스",멜 브룩스,
180,SICAF2016 경쟁: 단편 4,,323000 ,0,323000 ,54 ,54 ,1 ,1 ,기타,기타,,,,애니메이션,"하비에르 벨트라미노,다리오 임브로그노,람호탁,응 가이 징,곽만호,다니엘 마르티네즈 라라,라파엘 카노 멘데즈,호세 미구엘 리베이로,발레르 아미라울트,정다희,라완 라힘",
180,워하우스: 죽음의 표식,2016-07-08,270000 ,0,270000 ,54 ,54 ,1 ,1 ,영국,영국,,(주)나우콘텐츠,15세이상관람가,"스릴러,공포(호러)",루크 마세이,"조셉 모건,맷 라이언"
180,파수꾼,2011-03-03,489000 ,0,188862100 ,54 ,24217 ,1 ,1 ,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
183,경계,2016-06-30,344000 ,0,6198500 ,52 ,1014 ,7 ,29 ,한국,"한국,싱가포르,인도네시아",푸른영상,(주)시네마달,12세이상관람가,다큐멘터리,"문정현,블라디미르 토도로비치,다니엘 루디 하리얀토","문정현,블라디미르 토도로비치,다니엘 루디 하리얀토"
183,러덜리스,2015-07-09,461000 ,0,613722720 ,52 ,77937 ,1 ,1 ,미국,미국,,그린나래미디어(주),12세이상관람가,"코미디,드라마",윌리엄 H. 머시,"빌리 크루덥,안톤 옐친,셀레나 고메즈,로렌스 피쉬번,펠리시티 허프먼"
183,러브레터,1999-11-20,290000 ,0,562550492 ,52 ,74393 ,1 ,2 ,일본,일본,후지텔레비젼네트웍,"(유)조이앤시네마,(주)팝엔터테인먼트",전체관람가,"멜로/로맨스,드라마",이와이 슌지,"나까야마 미호,토요카와 에츠시,사카이 미키"
186,최악의 이웃과 사랑에 빠지는 방법,2016-04-07,456000 ,0,84288300 ,51 ,10523 ,1 ,1 ,프랑스,프랑스,,와이드 릴리즈(주),12세이상관람가,"멜로/로맨스,코미디",클로비스 코르니악,"클로비스 코르니악,멜라니 베니어"
187,에이미,2015-11-05,446400 ,0,94948200 ,50 ,11460 ,1 ,1 ,영국,영국,,주식회사 더쿱,청소년관람불가,다큐멘터리,아시프 카파디아,"에이미 와인하우스,마크 론슨,피트 도허티"
188,리틀 폭스,2016-06-23,275000 ,0,118410500 ,49 ,16042 ,1 ,2 ,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,갈수영,"이지현,김연우,박상훈,윤세웅,이현,서원석"
189,무서운 집,2015-07-30,280000 ,0,9651000 ,46 ,1085 ,1 ,6 ,한국,한국,무서운영화,(주)콘텐츠윙,12세이상관람가,공포(호러),양병간,"구윤희,양병간"
190,드림걸즈,2007-02-22,270000 ,0,4504820100 ,45 ,716718 ,1 ,1 ,미국,미국,"드림웍스 SKG,파라마운트 픽쳐스",씨제이엔터테인먼트,15세이상관람가,"드라마,뮤지컬",빌 콘돈,"비욘세 놀즈,제이미 폭스"
191,경쟁 : 시카프 상상초월 2,,264000 ,0,264000 ,44 ,44 ,1 ,1 ,기타,기타,,,,애니메이션,"샤오-쿠에이 퉁,알리스 구쪼,이도희,콰이 동 펭,문지민,최새봄나,정채원,헤더 듀발레,신지수,노혜지,최유정",
191,대결,,278000 ,0,379000 ,44 ,61 ,1 ,1 ,프랑스,프랑스,,,,"드라마,판타지,미스터리",자크 리베트,"줄리엣 베르토,뷜 오지에,장 바빌레,에르민 카라괴즈,니콜 가르시아"
193,보고싶다,2016-06-23,331000 ,0,5909700 ,42 ,670 ,2 ,11 ,한국,한국,팔방미인,조이월드앤다이버시티,12세이상관람가,드라마,"서은아,윤재호,장은연","예수정,김희찬,이태규,홍승일,엄지성,박사랑"
193,사랑에 대한 모든 것,2014-12-10,289000 ,0,2163184089 ,42 ,278087 ,1 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,멜로/로맨스,제임스 마쉬,"에디 레드메인,펠리시티 존스"
195,미스터 쿠퍼,2016-06-30,225000 ,0,773000 ,41 ,151 ,1 ,11 ,한국,한국,,㈜인디스토리,15세이상관람가,드라마,오정미,"이유영,장원형,민복기"
195,제 3의 앵글 메이드인스쿨 2 - FAMU,,245000 ,0,245000 ,41 ,41 ,1 ,1 ,체코,체코,,,,애니메이션,"카타리나 카한코바,마틴 마야,산구엔 원,알렉산드라 헤트메로바,클라라 브리치아코바,잔 사스카,야쿱 쿠릴",
197,파리는 우리의 것,,252000 ,0,612000 ,40 ,94 ,1 ,1 ,프랑스,프랑스,,,,미스터리,자크 리베트,"베티 슈나이더,지아니 에스포지토"
198,노인을 위한 나라는 없다,2008-02-21,198000 ,0,460230400 ,38 ,67152 ,1 ,1 ,미국,미국,"파라마운트 밴티지,미라맥스 필름즈",씨제이엔터테인먼트,청소년관람불가,"스릴러,드라마,범죄","조엘 코엔,에단 코엔","조슈 브롤린,하비에르 바르뎀,토미 리 존스"
198,알게 될거야,2004-02-13,250000 ,0,2939000 ,38 ,649 ,1 ,1 ,프랑스,"프랑스,이탈리아,독일",스튜디오 카날,(주)스폰지이엔티,15세관람가,"드라마,코미디,멜로/로맨스",자크 리베트,"세르지오 카스텔리토,마리안느 바슬레르,엘렌 드 푸제롤레,잔느 발리바"
200,"비스타리, 히말라야",,332000 ,0,367000 ,37 ,41 ,1 ,1 ,한국,한국,,,,다큐멘터리,박정훈,
200,은밀한 방어,,238000 ,0,238000 ,37 ,37 ,1 ,1 ,프랑스,프랑스,,,,"범죄,드라마",자크 리베트,"상드린 보네르,제르지 라지빌로비츠,그레고리 콜린"
200,토토의 천국,1992-07-17,172000 ,0,2318000 ,37 ,422 ,1 ,2 ,벨기에,벨기에,(주)하명중 영화제작소,,중학생이상관람가,드라마,자코 반 도마엘,미셸 부케
203,일사각오,2016-03-17,194000 ,0,670999000 ,35 ,93019 ,1 ,4 ,한국,한국,KBS,파이오니아21,12세이상관람가,드라마,"권혁만,고문안","이지형,설지윤,서광재"
204,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,197000 ,0,897007500 ,33 ,133778 ,1 ,2 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
204,러브 앤 머시,2015-07-30,295200 ,0,213567000 ,33 ,27291 ,1 ,1 ,미국,미국,,판씨네마(주),15세이상관람가,드라마,빌 포래드,"존 쿠삭,폴 다노,엘리자베스 뱅크스,폴 지아마티"
204,비긴 어게인,2014-08-13,330000 ,0,27114402961 ,33 ,3429923 ,2 ,3 ,미국,미국,,판씨네마(주),15세이상관람가,멜로/로맨스,존 카니,"키이라 나이틀리,마크 러팔로,애덤 리바인,헤일리 스테인펠드,제임스 코든,캐서린 키너"
207,레미제라블,2012-12-19,310000 ,0,43081003000 ,31 ,5919956 ,2 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,톰 후퍼,"휴 잭맨,러셀 크로우,앤 해서웨이,아만다 사이프리드,헬레나 본햄 카터"
207,미스터 라잇,2016-06-16,246000 ,0,92430800 ,31 ,12465 ,4 ,14 ,미국,미국,,(주)누리픽쳐스,청소년관람불가,"액션,코미디,멜로/로맨스",파코 카베자스,"안나 켄드릭,샘 록웰,팀 로스"
209,동주,2016-02-17,210000 ,0,8869588589 ,30 ,1169244 ,1 ,1 ,한국,한국,(주) 루스이소니도스,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진"
209,미드나잇 익스프레스,1996-08-31,148000 ,0,148000 ,30 ,30 ,1 ,2 ,미국,미국,,,연소자관람불가,"드라마,범죄,스릴러",알란 파커,"브래드 데이비스,이렌느 미라클,보 홉킨스,존 허트"
209,오페라의 유령 : 25주년 특별 공연,,520000 ,0,1858955500 ,30 ,104456 ,1 ,1 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
212,미라클 프롬 헤븐,2016-05-25,203000 ,0,118722500 ,29 ,17451 ,1 ,4 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,드라마,패트리시아 리건,"제니퍼 가너,마틴 헨더슨,카일리 로저스"
213,메리 고 라운드,,190000 ,0,190000 ,27 ,27 ,1 ,1 ,프랑스,프랑스,,,,"범죄,드라마",자크 리베트,"마리아 슈나이더,조 달레산드로"
214,샤이닝,1980-00-00,132000 ,0,16918400 ,26 ,2544 ,1 ,1 ,미국,미국,워너 브러더스 픽쳐스,,연소자관람불가,"공포(호러),스릴러",스탠리 큐브릭,대니 로이드
215,시계 태엽 오렌지,,124000 ,0,10656100 ,25 ,1568 ,1 ,1 ,,,,,,,,
