순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
26,미쓰 와이프,2015-08-13,10102803 ,0,7346240869 ,1567 ,980351 ,25 ,187 ,한국,한국,(주)영화사아이비젼,메가박스(주)플러스엠,15세이상관람가,코미디,강효진,"엄정화,송승헌,김상호,라미란,서신애,임보경,강현구,백승호,정지안,조훈휘,최윤철,유영채,홍석현,이승호,이연주,이은정,고수희,안소연,양도연,염동현,황석하,정지훈,조덕제,김병춘,최종률,정유석,이용녀,최일화"
27,드래곤볼 Z : 부활의 F,2015-10-01,11071400 ,0,11071400 ,1269 ,1269 ,3 ,11 ,일본,일본,,씨제이이앤엠(주),전체관람가,"애니메이션,액션,어드벤처",야마무로 타다요시,"김환진,최한,최문자"
28,순교,2015-08-13,8114000 ,0,68353500 ,1164 ,9439 ,7 ,57 ,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,임미선
29,사랑이 이긴다,2015-09-10,7973500 ,0,96954900 ,1100 ,12691 ,11 ,85 ,한국,한국,민병훈필름,(주)리틀빅픽쳐스,15세이상관람가,"가족,드라마",민병훈,"최정원,장현성,오유진,정상희,이윤재,김남표,오병관,김윤영,박시영,박정환,손성진,황정민"
30,뮨: 달의 요정,2015-09-24,9659000 ,0,17804000 ,1058 ,1963 ,2 ,5 ,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,애니메이션,"알렉상드르 헤보얀,베노이트 필립폰","조슈아 J. 발라드,오마 사이"
31,기적의 피아노,2015-09-03,6418000 ,0,61885800 ,1018 ,8357 ,11 ,71 ,한국,한국,(주)보고싶은영화사,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,다큐멘터리,"임성구,김은주","유예은,박정순,유장주,박유천,정혜연,정옥화,김현지,김현희"
32,에베레스트,2015-09-24,8048000 ,0,33122000 ,1006 ,2602 ,2 ,2 ,미국,"미국,영국",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"어드벤처,드라마,스릴러",발타자르 코루마쿠르,"제이슨 클락,조슈 브롤린,키이라 나이틀리,샘 워싱턴,제이크 질렌할"
33,미니언즈,2015-07-29,6573500 ,0,18990479378 ,982 ,2624453 ,11 ,49 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"피에르 꼬팽,카일 발다","산드라 블록,존 햄,마이클 키튼"
34,슈퍼레이서 엔지,2015-09-10,5221500 ,0,67657300 ,908 ,9433 ,18 ,65 ,한국,한국,(주)크레이지버드스튜디오,(주)에이원엔터테인먼트,전체관람가,애니메이션,허선,"손무성,최대한,김재정"
35,덫: 치명적인 유혹,2015-09-17,4966000 ,0,7110000 ,902 ,1170 ,19 ,37 ,한국,한국,지오엔터테인먼트,골든타이드픽처스(주),청소년관람불가,"스릴러,멜로/로맨스,드라마",봉만대,"유하준,한제인,강용규,김도연,김정곤,박영훈,김정곤"
36,로프,,1790000 ,0,1790000 ,885 ,885 ,1 ,10 ,미국,미국,,,,"스릴러,범죄",알프레드 히치콕,"제임스 스튜어트,팔리 그레인저,존 돌"
37,돼지 같은 여자,2015-09-10,7049000 ,0,50476400 ,864 ,6958 ,22 ,116 ,한국,한국,(주)아이필름홀딩스,CGV아트하우스,15세이상관람가,멜로/로맨스,장문일,"황정음,이종혁,최여진,박진주,최지연,정민지,임민주,이용호,김대식,박소연"
38,민며느리,1965-09-10,1621000 ,0,4227000 ,809 ,2112 ,2 ,24 ,한국,한국,,,15세이상관람가,드라마,최은희,"김희갑,최은희,박노식"
39,나를 미치게 하는 여자,2015-12-10,6444000 ,0,6444000 ,716 ,716 ,1 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"코미디,멜로/로맨스",주드 아패토우,"에이미 슈머,빌 헤이더"
40,인사이드 아웃,2015-07-09,5719900 ,0,37998671436 ,685 ,4966228 ,8 ,26 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,코미디",피트 닥터,"다이안 레인,에이미 포엘러,카일 맥라클란,민디 캘링,빌 헤이더"
41,영도,2015-09-10,4798000 ,0,21077000 ,665 ,2658 ,13 ,115 ,한국,한국,브릿지 프로덕션,(주)콘텐츠판다,청소년관람불가,"드라마,범죄,미스터리",손승웅,"태인호,김근수,이상희,권소현,허승원,조혜원,조우성,조왕섭,정연현,전지민,임슬기,김성진,이재현,이익수,이윤상,김경원,김다솔,이나영,유혜민,오승환,김동현,김민규,양영철,김우진,김지훈,신효진,박정훈,강보경,조영진"
42,션샤인 러브,2015-09-17,4474000 ,0,6369800 ,580 ,802 ,17 ,216 ,한국,한국,"(주)티피에스컴퍼니,필름문","(주)인벤트스톤,(주)영화사오원",12세이상관람가,"판타지,멜로/로맨스,코미디",조은성,"오정세,조은지,송삼동,박재철,이미도,강민지,한수용,이재석,문성환,손민식,이재석"
43,침묵의 시선,2015-09-03,4154000 ,0,36030500 ,559 ,4591 ,10 ,64 ,덴마크,덴마크,,(주)엣나인필름,15세이상관람가,다큐멘터리,조슈아 오펜하이머,
44,위로공단,2015-08-13,3457000 ,0,90745800 ,521 ,12082 ,9 ,60 ,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
45,인턴,2015-09-24,4356000 ,0,36469000 ,492 ,4306 ,1 ,2 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,코미디,낸시 마이어스,"앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스"
46,란제리살인사건,2015-09-17,2295000 ,0,2295000 ,472 ,472 ,20 ,20 ,한국,한국,(주)노리픽쳐스,(주)노리픽쳐스,청소년관람불가,스릴러,김세성,"권민중,원기준,한창혁,김선주,이규창,김영희,김정석,김정훈,김병춘"
47,수색자,,915000 ,0,7679000 ,455 ,3479 ,1 ,4 ,미국,미국,워너 브러더스 픽쳐스,,12세관람가,"액션,드라마,어드벤처,서부극(웨스턴)",존 포드,"존 웨인,제프리 헌터,나탈리 우드,베라 마일즈"
48,수잔브링크의 아리랑,1991-09-21,906000 ,0,2180000 ,453 ,1084 ,1 ,9 ,한국,한국,세원필림,,고등학생이상관람가,드라마,장길수,"최진실,김윤경,김지영"
49,오드리 헵번의 파계,,846000 ,0,4486000 ,423 ,2243 ,1 ,4 ,미국,미국,,,,드라마,프레드 진네만,"오드리 헵번,피터 핀치"
50,웨스트 사이드 스토리,1999-05-29,810000 ,0,7957000 ,402 ,3872 ,1 ,9 ,미국,미국,"세븐 아트 프로덕션,미리쉬 코퍼레이션,베타 프로덕션",,전체관람가,"뮤지컬,드라마,멜로/로맨스","로버트 와이즈,제롬 로빈스","리차드 베이머,나탈리 우드,조지 차키리스"
51,위험한 섹스,2015-09-23,2075000 ,0,2075000 ,393 ,393 ,20 ,20 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,스릴러",이숭환,"최정아,김상우"
52,어바웃 리키,2015-09-03,2390000 ,0,113178900 ,363 ,15427 ,2 ,8 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,드라마,조나단 드미,"메릴 스트립,케빈 클라인,마미 검머,릭 스프링필드,세바스찬 스탠"
53,바이킹,,682000 ,0,12645000 ,359 ,6183 ,1 ,9 ,미국,미국,,,,기타,리차드 플레이셔,"어네스트 보그나인,토니 커티스,커크 더글라스"
54,트루스 어바웃 엠마누엘,2015-09-17,2737500 ,0,3945500 ,357 ,508 ,9 ,69 ,미국,미국,,(주)유로커뮤니케이션,15세이상관람가,"드라마,스릴러",프란체스카 그레고리니,"카야 스코델라리오,제시카 비엘,알프리드 몰리나,프란시스 오코너"
55,만추,1982-02-28,1016000 ,0,2314000 ,336 ,966 ,1 ,12 ,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",김수용,"정동환,김혜자"
56,우먼 인 블랙: 죽음의 천사,2015-09-10,2813000 ,0,73497300 ,318 ,9484 ,5 ,19 ,영국,영국,,"(주)영화사오원,(주)브리즈픽처스",15세이상관람가,공포(호러),톰 하퍼,"피비 폭스,제레미 어바인,헬렌 맥크로리"
57,성난 변호사,2015-10-08,1692000 ,0,1692000 ,282 ,282 ,1 ,1 ,한국,한국,"씨제이이앤엠(주),(주)영화사 빛나는 제국,우수영화사",씨제이이앤엠(주),15세이상관람가,"범죄,액션",허종호,"오상철,이선균,김고은,임원희,장현성,최재웅,김윤혜,홍성덕,배유람,권귀덕,조경섭,조경섭,정진근,장명진,이확광,이형섭,이은택,이수민,이기창,유영진,김현정,노영화,송원종,박지영"
58,라이즈 오브 더 레전드: 황비홍,2015-09-10,2379000 ,0,40070000 ,277 ,5085 ,5 ,17 ,홍콩,"홍콩,중국",,"(주)영화사 빅,(주)투윈글로벌",15세이상관람가,액션,주현량,"펑위옌,안젤라 베이비,홍금보,정백연,양가휘,왕락단"
59,옥희의 영화,2010-09-16,2460000 ,0,284496400 ,274 ,36944 ,1 ,6 ,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"이선균,정유미,문성근,서영화,조성덕,서정현,김진경,이채은,백정림"
59,피케이: 별에서 온 얼간이 감독판,2015-09-03,2071000 ,0,5301000 ,274 ,698 ,2 ,18 ,인도,인도,,(주)와우픽쳐스,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,아누쉬카 샤르마"
61,제 7기사단,2015-09-10,2192000 ,0,80160964 ,272 ,10710 ,5 ,23 ,한국,"한국,미국",(주)루카프로덕션,메가박스(주)플러스엠,15세이상관람가,"액션,어드벤처",키리야 카즈아키,"클라이브 오웬,모건 프리먼,안성기,엑셀 헨니,최재현,장한별,장영주,강영묵,김선웅,이상민,박재영,박상욱"
62,성실한 나라의 앨리스,2015-08-13,1696000 ,0,345629000 ,267 ,43464 ,4 ,29 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,드라마,안국진,"이정현,이해영,서영화,명계남,오광록,이준혁,이대연,전홍석,박은영,정혜지,최경옥,최성현,안소영,윤희경,이상현,배제기,손범수,지대한,이용녀"
63,블루 하와이,,523000 ,0,731000 ,259 ,363 ,1 ,11 ,,,,,,,,
64,병태와 영자,1979-02-09,678000 ,0,3673000 ,226 ,1682 ,1 ,12 ,한국,한국,(주)화천공사,,국민학생관람불가,드라마,하길종,"손정환,이영옥,한진희,김희라,백일섭"
65,리틀드래곤 코코넛,2015-07-02,896000 ,0,256227400 ,224 ,35086 ,1 ,1 ,독일,독일,,(주)영화사 빅,전체관람가,애니메이션,"허버트 베일란드,니나 웰스",
66,황혼,,438000 ,0,1316000 ,216 ,655 ,1 ,4 ,미국,미국,,,,드라마,윌리엄 와일러,"로렌스 올리비에,제니퍼 존스"
67,판타스틱 4,2015-08-20,1726000 ,0,3029310600 ,211 ,399667 ,1 ,6 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,판타지,SF",조쉬 트랭크,"마일즈 텔러,케이트 마라,제이미 벨,마이클 B. 조던"
68,파우스트,2015-09-09,4092000 ,0,8659000 ,209 ,440 ,12 ,21 ,프랑스,프랑스,,에스디시코리아 주식회사,12세이상관람가,공연,장-루이 마르티노티,로베르토 알라냐
69,나의 어머니,2015-08-20,1483000 ,0,72649151 ,204 ,9587 ,3 ,14 ,이탈리아,"이탈리아,프랑스",,(주)티캐스트,12세이상관람가,드라마,난니 모레티,"마르게리타 부이,존 터투로,난니 모레티"
69,초원의 빛,1972-03-18,395000 ,0,29897000 ,204 ,14856 ,1 ,6 ,미국,미국,워너 브러더스 픽쳐스,,,"멜로/로맨스,드라마",엘리아 카잔,"워렌 비티,나탈리 우드"
71,바다의 노래: 벤과 셀키요정의 비밀,2016-01-14,879000 ,0,879000 ,196 ,196 ,1 ,2 ,아일랜드,"아일랜드,덴마크,벨기에,룩셈부르크,프랑스",,(주)영화사 진진,전체관람가,"애니메이션,가족,판타지",톰 무어,
71,북촌방향,2011-09-08,1803500 ,0,368475200 ,196 ,46046 ,2 ,9 ,한국,한국,(주)영화제작전원사,(주)영화제작전원사,청소년관람불가,드라마,홍상수,"김보경,김상중,유준상,송선미,김의성,백종학,박수민,정지형,배유람,안재홍,기주봉"
73,에덴 : 동물원 사수 대작전,2015-09-03,920000 ,0,14381600 ,184 ,2079 ,3 ,5 ,일본,일본,,(주)팝엔터테인먼트,전체관람가,애니메이션,오쿠보 도미히코,
73,젊은 처제,2015-09-10,1420000 ,0,4803000 ,184 ,753 ,5 ,34 ,한국,한국,㈜리필름,주식회사 루믹스미디어,청소년관람불가,"멜로/로맨스,코미디",이세종,"고원,곽한구,허민영,원성진,노진수"
75,뚜르: 내 생애 최고의 49일,2017-02-01,882500 ,0,882500 ,183 ,183 ,1 ,2 ,한국,한국,"미디어길,(주)영화사 북극곰",(주)리틀빅픽쳐스,12세이상관람가,다큐멘터리,"임정하,전일우,박형준,김양래",이윤혁
76,걸어도 걸어도,2009-06-18,1602000 ,0,124733300 ,180 ,17866 ,1 ,2 ,일본,일본,,(주)영화사 진진,전체관람가,"드라마,가족",고레에다 히로카즈,"나츠카와 유이,요우,하야기 료가,하라다 요시오,아베 히로시"
77,블랙피쉬,,700000 ,0,1502500 ,175 ,553 ,1 ,1 ,미국,미국,,,,다큐멘터리,가브리엘라 코우퍼스웨이트,
77,언트 일다!,,700000 ,0,853000 ,175 ,201 ,1 ,1 ,프랑스,"프랑스,룩셈부르크",,,,애니메이션,,
77,할머니가 간다!,,700000 ,0,700000 ,175 ,175 ,1 ,1 ,노르웨이,노르웨이,,,,다큐멘터리,호바르 부스트니스,
80,노블,2015-10-01,1328000 ,0,11737000 ,166 ,1435 ,1 ,1 ,영국,"영국,베트남",,(주)프레인글로벌,청소년관람불가,드라마,스티븐 브래들리,"디어드리 오케인,루스 네가,리암 커닝햄"
80,인디애니페스트2015-독립보행1,,1205000 ,0,1205000 ,166 ,166 ,1 ,2 ,한국,한국,,,,애니메이션,"정승희,이한빛,노영미,백미영,김준기,김승희,김명은",
82,우리 선희,2013-09-12,1430000 ,0,532472400 ,161 ,69030 ,2 ,8 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정유미,이선균,김상중,정재영,이민우,예지원,박주희"
83,귀를 기울이면,2007-11-22,796000 ,0,48788000 ,150 ,7213 ,1 ,1 ,일본,일본,스튜디오 지브리,대원미디어(주),전체관람가,"애니메이션,드라마,판타지",곤도 요시후미,"혼나 유코,다카하시 가즈오"
84,잡식가족의 딜레마,2015-05-07,596000 ,0,45523800 ,149 ,6643 ,1 ,1 ,한국,한국,"스튜디오두마,(주)시네마달",(주)시네마달,전체관람가,다큐멘터리,황윤,
85,하하하,2010-05-05,1405000 ,0,433083700 ,148 ,56896 ,1 ,7 ,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"김상경,유준상,문소리,예지원,김강우,윤여정,기주봉,김규리,김영호,이상철"
86,인디애니페스트2015-새벽비행1,,1118000 ,0,1118000 ,146 ,146 ,1 ,2 ,한국,한국,,,,애니메이션,"강운진,유아람,박세은,이정은,한지아,전계민,박성근,전진규,권서영,송다정,정미린,황수진,박재범,김은성,이두희,오지현,김고은",
87,폴레트의 수상한 베이커리,2015-08-13,1204000 ,0,29332000 ,145 ,3964 ,2 ,9 ,프랑스,프랑스,,㈜영화사 백두대간,청소년관람불가,드라마,제롬 엔리코,"베르나데트 라퐁,카르멘 마우라,도미니크 라바낭"
88,원 와일드 모먼트,2015-08-27,693000 ,0,39192000 ,141 ,5258 ,5 ,8 ,프랑스,프랑스,,주식회사 씨네룩스,청소년관람불가,코미디,장-프랑소와 리셰,"뱅상 카셀,프랑수아 클뤼제,로라 르 란,앨리스 이자스"
89,누구의 딸도 아닌 해원,2013-02-28,1274000 ,0,274658900 ,139 ,35658 ,2 ,8 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정은채,이선균,김자옥,기주봉,김의성,유준상,예지원,류덕환,제인 버킨,박주희,배유람,안재홍"
90,인디애니페스트2015-새벽비행2,,1043000 ,0,1043000 ,137 ,137 ,1 ,2 ,한국,한국,,,,애니메이션,"이봉수,정주연,김민하,오세진,김윤희,남승연,한성현,김보미,남민지,김지혜,하지창,고현경,박경희,오명선,허초미,최나라,김봄,권별,오서로",
90,자유의 언덕,2014-09-04,1239000 ,0,318008827 ,137 ,39228 ,2 ,8 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"카세 료,문소리,서영화,윤여정,정용진,이민우,기주봉,김의성"
92,인디애니페스트2015-파노라마2-집으로,,1067000 ,0,1067000 ,136 ,136 ,1 ,2 ,한국,한국,,,,애니메이션,"이기영,장원진,김경하,이서진,고수진,김빛나래,박수진,김혜주,이민아,이정민,윤소담,박형근,정지연,조서영,문지민,김현서,김소연,김은혜,김혜진,정진희,최지연",
93,셀마,2015-07-23,846000 ,0,117867824 ,135 ,15991 ,1 ,3 ,미국,미국,,찬란,12세이상관람가,드라마,에바 두버네이,"데이빗 오예로워,카르멘 에조고,톰 윌킨슨"
94,인디애니페스트2015-독립보행3,,1020800 ,0,1020800 ,131 ,131 ,1 ,2 ,한국,한국,,,,애니메이션,"김혜미,장윤정,방정호,김소연,김윤경,안현신,허수영,우경민",
95,가면무도회,2015-09-12,3180000 ,0,6092000 ,128 ,240 ,6 ,13 ,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,안드레아 바티스토니,프란체스코 멜리
96,인디애니페스트2015-포커스 일본 애니메이션 : GIRLS,,1004000 ,0,1004000 ,127 ,127 ,1 ,2 ,일본,일본,,,,애니메이션,"미즈시리 요리코,가부키 사와코,유키 요코,와카이 마나미",
97,러브 인 프로방스,2015-10-08,1008000 ,0,1008000 ,126 ,126 ,1 ,1 ,프랑스,프랑스,,주식회사 쇼미미디어앤트레이딩,15세이상관람가,드라마,로젤린 보쉬,"장 르노,안나 갈리에나"
97,슬로우 웨스트,2015-10-08,1008000 ,0,3618000 ,126 ,416 ,1 ,1 ,영국,"영국,뉴질랜드",,THE 픽쳐스,15세이상관람가,"액션,스릴러,서부극(웨스턴)",존 맥클린,"마이클 패스벤더,벤 멘델슨"
99,그렇게 아버지가 된다,2013-12-19,1074500 ,0,946527362 ,123 ,124568 ,1 ,3 ,일본,일본,,(주)티캐스트콘텐츠허브,전체관람가,"드라마,가족",고레에다 히로카즈,"후쿠야마 마사하루,오노 마치코,릴리 프랭키,마키 요코"
100,잘 알지도 못하면서,2009-05-14,1086000 ,0,276205500 ,122 ,39828 ,1 ,7 ,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"고현정,김태우,엄지원,공형진,정유미,서영화,문창길,유준상,하정우,강민우,박수민,김수범,이종무"
