순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,내부자들,2015-11-19,16912269160 ,0.539,17834335960 ,2149890 ,2263674 ,1075 ,33931 ,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,김의성,박진우,남일우,김연지,김진우,문소리,박경순,설우신,손혜진,신정미,윤보배,이선관,이재남,이재정,이주아,신지수,장현준,최정연,황준혁,손종학,조덕제,유재명"
2,검은 사제들,2015-11-05,5635448595 ,0.179,36146948369 ,743537 ,4620850 ,778 ,24457 ,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"미스터리,드라마",장재현,"김윤석,강동원,박소담,김병옥,김의성,이호재,남일우,김동현,김미영,김수진,김혜민,박지수,송선찬,이상민,이승훈,이현우,손종학,조수향,남문철"
3,헝거게임: 더 파이널,2015-11-18,3696839063 ,0.118,4059967863 ,493509 ,541092 ,661 ,16037 ,미국,미국,라이온스 게이트 필름즈,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처",프란시스 로렌스,"제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,필립 세이모어 호프만,줄리안 무어,우디 해럴슨,엘리자베스 뱅크스,도날드 서덜랜드"
4,007 스펙터,2015-11-11,2469602450 ,0.079,13576331630 ,314266 ,1726416 ,606 ,11832 ,영국,"영국,미국",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,어드벤처,범죄,스릴러",샘 멘데스,"다니엘 크레이그,레아 세이두,크리스토프 왈츠,모니카 벨루치"
5,열정같은소리하고있네,2015-11-25,404094300 ,0.013,438224300 ,65644 ,70035 ,550 ,2595 ,한국,한국,반짝반짝영화사(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,정기훈,"정재영,박보영,오달수,배성우,류덕환,류현경,진경,윤균상,최홍원,김보람,김정훈,서동원,신정훈,육진영,이미경,이상훈,이영진,이병준,유하복"
6,도리화가,2015-11-25,341265700 ,0.011,344261700 ,55531 ,55976 ,544 ,2403 ,한국,한국,"(주)영화사 담담,(주)어바웃필름",씨제이이앤엠(주),12세이상관람가,"사극,드라마",이종필,"류승룡,배수지,송새벽,김남길,이동휘,안재홍,김태훈,조정숙,황태양,권유진,김은지,김은지,김정곤,박선,박솔지,박윤호,이광호,이상우,이유나,이윤정,이준,이지은,이혜진,진선규"
7,이터널 선샤인,2005-11-10,425315900 ,0.014,2914076300 ,53442 ,390212 ,106 ,1674 ,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
8,프리덤,2015-11-19,324040400 ,0.01,353832400 ,45478 ,49629 ,117 ,1338 ,미국,미국,,(주)씨타마운틴픽쳐스,12세이상관람가,"드라마,가족",피터 쿠센스,"쿠바 구딩 주니어,베르나르드 포처,윌리엄 새들러"
9,마션,2015-10-08,118110800 ,0.004,39631373295 ,16096 ,4876462 ,96 ,788 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그"
10,개구리왕국,2015-11-12,109405000 ,0.003,303981500 ,16018 ,43763 ,127 ,498 ,중국,중국,,예지림엔터테인먼트,전체관람가,"애니메이션,어드벤처",넬슨 신,
11,괴물의 아이,2015-11-25,94294300 ,0.003,118831800 ,15613 ,18097 ,326 ,962 ,일본,일본,,"CGV아트하우스,(주)리틀빅픽쳐스",12세이상관람가,"애니메이션,판타지,어드벤처",호소다 마모루,"야쿠쇼 코지,미야자키 아오이,소메타니 쇼타,히로세 스즈"
12,아이돌 마스터 무비 : 빛의 저편으로!,2015-11-19,97652000 ,0.003,97652000 ,13335 ,13335 ,55 ,564 ,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,니시고리 아츠시,
13,인턴,2015-09-24,79225500 ,0.003,28486935848 ,10593 ,3606327 ,48 ,435 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,코미디,낸시 마이어스,"앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스"
14,부에나 비스타 소셜 클럽,2001-03-01,55212700 ,0.002,103629700 ,6927 ,13888 ,54 ,498 ,독일,독일,,오드,전체관람가,다큐멘터리,빔 벤더스,"꼼빠이 세군도,조아킴 쿠더"
15,크림슨 피크,2015-11-25,43446600 ,0.001,44986600 ,6355 ,6509 ,236 ,535 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"판타지,스릴러",길예르모 델 토로,"톰 히들스턴,제시카 차스테인,미아 와시코브스카,찰리 허냄"
16,꾸루꾸루와 친구들: 무지개 나무의 비밀,2015-11-19,43526000 ,0.001,43526000 ,5949 ,5949 ,103 ,485 ,한국,한국,(주)팡고엔터토이먼트,(주)팝엔터테인먼트,전체관람가,애니메이션,문제대,서유리
17,더 랍스터,2015-10-29,43301300 ,0.001,387158400 ,5160 ,47121 ,27 ,224 ,영국,"영국,그리스,아일랜드,네덜란드,프랑스",,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,"판타지,멜로/로맨스",요르고스 란티모스,"콜린 파렐,레이첼 와이즈,레아 세이두,벤 위쇼,존 C. 라일리"
18,스파이 브릿지,2015-11-05,36114000 ,0.001,2037759978 ,5076 ,263305 ,35 ,274 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"스릴러,드라마",스티븐 스필버그,"톰 행크스,마크 라이런스,오스틴 스토웰"
19,아더와 미니모이 3: 두 세계의 전쟁,2015-11-05,34253400 ,0.001,426344300 ,5034 ,59955 ,56 ,168 ,프랑스,프랑스,,(주)라이크 콘텐츠,전체관람가,애니메이션,뤽 베송,"프레디 하이모어,미아 패로우,페니 밸포어"
20,사우스포,2015-12-03,38797000 ,0.001,102765000 ,4698 ,12694 ,12 ,21 ,미국,미국,,씨네그루(주)다우기술,15세이상관람가,"드라마,액션",안톤 후쿠아,"제이크 질렌할,레이첼 맥아담스,포레스트 휘테커,나오미 해리스"
21,5 투 7,2015-11-19,32032200 ,0.001,37072200 ,4361 ,4921 ,62 ,599 ,미국,미국,,"㈜코리아스크린,와이드 릴리즈(주)",15세이상관람가,"코미디,멜로/로맨스",빅터 레빈,"안톤 옐친,베레니스 말로에,올리비아 썰비"
22,나를 미치게 하는 여자,2015-12-10,18270000 ,0.001,24714000 ,3654 ,4370 ,8 ,16 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"코미디,멜로/로맨스",주드 아패토우,"에이미 슈머,빌 헤이더"
23,시티즌포,2015-11-19,22982500 ,0.001,27872500 ,3111 ,3762 ,39 ,389 ,미국,"미국,독일",,에스디시코리아 주식회사,12세이상관람가,다큐멘터리,로라 포이트러스,
24,사일런트 하트,2015-11-19,18529400 ,0.001,22057400 ,2452 ,2893 ,23 ,217 ,덴마크,덴마크,,(주)영화사 진진,15세이상관람가,"가족,드라마",빌 어거스트,"기타 노비,모튼 그런워드,파프리카 스틴"
25,그놈이다,2015-10-28,14838300 ,0,8095226252 ,2272 ,1045859 ,35 ,242 ,한국,한국,상상필름(주),CGV아트하우스,15세이상관람가,스릴러,윤준형,"주원,유해진,이유영,류혜영,서현우,이준혁,윤석진,김민서,김현정,박지윤,장인섭,윤다경"
26,재키 앤 라이언,2015-11-19,16571000 ,0.001,21875000 ,2169 ,2832 ,62 ,453 ,미국,미국,,(주)팝엔터테인먼트,12세이상관람가,드라마,아미 카난 만,"캐서린 헤이글,벤 반스"
