순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
48,버드맨,2015-03-05,6120000,0,1658329800,724,205450,10,39,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"코미디,드라마",알레한드로 곤잘레스 이냐리투,"마이클 키튼,에드워드 노튼,엠마 스톤,나오미 왓츠"
49,다이노 타임,2015-04-30,5041000,0,7181000,689,903,2,3,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
50,천국의 열쇠,,1361000,0,3343000,678,1669,1,6,미국,미국,,,,드라마,존 M. 스탈,"그레고리 펙,토마스 미첼"
51,오즈의 마법사: 돌아온 도로시,2015-02-12,4683200,0,2175099000,640,298261,5,28,미국,미국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,판타지,뮤지컬,어드벤처,가족","윌 핀,댄 세인트 피에르","레아 미셸,패트릭 스튜어트,휴 댄시,댄 애크로이드"
52,질투,2015-04-09,4323500,0,16528000,605,2221,13,71,프랑스,프랑스,,찬란,15세이상관람가,멜로/로맨스,필립 가렐,"루이스 가렐,안나 무글라리스"
53,을화,1979-09-28,1156000,0,6616000,581,3306,1,16,한국,한국,(주)동아수출공사,,국민학생관람불가,드라마,변장호,"백일섭,김지미,유장현,정애란,이순재"
54,반짝이는 박수 소리,2015-04-23,3432000,0,3742500,572,662,2,4,한국,한국,영화사 낭만,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이길보라,"이상국,길경희,이길보라,이광희,정임순,이광희"
55,잔다르크,,1010000,0,3420000,505,1705,1,8,미국,미국,,,,드라마,빅터 플레밍,잉그리드 버그만
56,건축학개론,2012-03-22,3528000,0,30230496900,504,4112194,1,3,한국,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",이용주,"엄태웅,한가인,이제훈,배수지,고준희,조정석,박지은,신민영,신예진,유연석,조현철,박진우,김의성,이승호"
57,오드리 헵번의 파계,,1000000,0,2098000,500,1049,1,9,미국,미국,,,,드라마,프레드 진네만,"오드리 헵번,피터 핀치"
58,은하철도의 꿈,2015-04-09,3337100,0,35496000,475,4792,15,40,일본,일본,,(주)영화사오원,전체관람가,애니메이션,니시쿠보 미즈호,"요코야마 코타,이치무라 마사치카,나카마 유키에"
59,쎄시봉,2015-02-05,4221000,0,13568008911,469,1714088,1,3,한국,한국,"유한회사 제이필름,(주)무브픽쳐스",씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디,드라마",김현석,"김윤석,정우,한효주,김희애,진구,장현성,강하늘,조복래,김인권,장미진,강명찬,정수교,조성관,천준호,최남주,최성택,최성택,최충열,송민석,박소담,오하늬,윤준호,이미소,김승찬,이병훈,이상희,이승현,안재홍,이대연,이동훈,권해효"
60,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,2015-04-23,3592000,0,3592000,449,449,2,3,일본,일본,,(주)이수C&E,전체관람가,"애니메이션,코미디,어드벤처",다카하시 와타루,
61,졸업,1971-06-19,1342000,0,1984000,444,631,1,8,미국,미국,유나이티드 아티스트,,청소년관람불가,"드라마,코미디",마이크 니콜스,"앤 밴크로프트,더스틴 호프만"
62,길은 멀어도 마음만은,1977-07-16,876000,0,876000,438,438,1,8,스페인,스페인,,,전체관람가,"가족,뮤지컬,코미디",루이스 루시아,"마리솔,안셀모 두아르테,마리아 마호르,줄리오 산후안"
63,벤허,1972-09-07,870000,0,34139932,435,16612,1,4,미국,미국,메트로-골드윈-마이어,(주)팝엔터테인먼트,"12세이상관람가,연소자관람가,전체관람가","드라마,액션",윌리엄 와일러,"찰톤 헤스톤,잭 호킨스,하야 할라이드,스티븐 보이드"
64,겨울나그네,1986-04-12,868000,0,5909000,429,2944,1,4,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",곽지균,"강석우,이미숙,이혜영,안성기,양택조"
65,7번째 아들,2015-02-11,3840000,0,729980451,420,92598,1,3,미국,"미국,영국,캐나다",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"어드벤처,가족,판타지",세르게이 보드로프,"제프 브리지스,줄리안 무어,벤 반스"
66,서부 개척사,,2807000,0,6942000,401,2465,1,5,미국,미국,,,,"서부극(웨스턴),어드벤처,드라마","존 포드,헨리 해서웨이,조지 마샬","캐롤 베이커,리 J. 콥"
67,추억의 마니,2015-03-19,3051400,0,281215300,400,36695,8,33,일본,일본,,(주)이수C&E,전체관람가,애니메이션,요네바야시 히로마사,
68,비비안 마이어를 찾아서,2015-04-30,3176000,0,7931000,397,1029,1,2,미국,미국,,오드,전체관람가,다큐멘터리,"존 말루프,찰리 시스켈",
69,아리아,2015-04-23,3242000,0,6087000,392,829,1,2,이탈리아,"이탈리아,프랑스",,(주)엣나인필름,15세이상관람가,드라마,아시아 아르젠토,"샤를로뜨 갱스부르,지울리아 살레르노,가브리엘 가코"
70,드래곤 블레이드,2015-03-12,2579000,0,427072800,387,56417,4,25,중국,중국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처",이인항,"성룡,존 쿠삭,애드리언 브로디,시원"
71,콰이강의 다리,1981-04-10,693000,0,18051000,347,8948,1,9,미국,미국,콜럼비아 픽쳐스 코포레이션,,연소자관람가,"드라마,전쟁",데이빗 린,"알렉 기네스,하야카와 세슈,잭 호킨스"
72,사관과 신사,1983-01-01,1024000,0,1024000,342,342,1,8,미국,미국,,,국민학생관람불가,"드라마,멜로/로맨스",테일러 핵포드,"데브라 윙거,리차드 기어,데이비드 키드"
73,빌리 엘리어트 뮤지컬 라이브,2014-11-27,5065500,0,392844000,319,21392,2,6,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
74,레옹,1995-02-18,2158300,0,331978900,312,43816,1,7,프랑스,프랑스,고몽,(주)팝파트너스,"연소자관람불가,청소년관람불가","액션,범죄",뤽 베송,"장 르노,게리 올드만,나탈리 포트만"
75,모스트 바이어런트,2015-04-02,2302500,0,74865900,297,9569,5,32,미국,미국,,(주)영화사 진진,15세이상관람가,범죄,J.C 챈더,"오스카 아이삭,제시카 차스테인"
76,길소뜸,1986-04-05,1883000,0,8852000,269,3695,1,6,한국,한국,(주)화천공사,,국민학생관람불가,"드라마,전쟁",임권택,"김지미,신성일,김지영,한소룡"
77,토스카,2015-04-01,5283500,0,21246500,266,1222,11,19,프랑스,프랑스,,에스디시코리아 주식회사,12세이상관람가,공연,피에르 아우디,
78,리바이어던,2015-03-19,1700000,0,79116000,262,10029,5,16,러시아,러시아,,오드,청소년관람불가,"가족,드라마",안드레이 즈비아진체프,"알렉세이 세레브리야코프,엘레나 리야도바"
79,엘리제궁의 요리사,2015-03-19,2029000,0,170440000,261,22400,2,11,프랑스,프랑스,,판씨네마(주),12세이상관람가,코미디,크리스티앙 뱅상,"캐서린 프로트,아르띄르 뒤퐁,이폴리트 지라르도"
80,카르멘,2015-04-11,5737500,0,12139000,229,483,3,12,미국,미국,,(주)인스터피씨엠,12세이상관람가,공연,"매튜 다이아몬드,파블로 헤라스 카사도",아니타 하팅
81,4월 단편 상상극장-소셜패밀리,,1561000,0,4333000,223,619,1,3,한국,한국,,,,기타,,
82,지킬 앤 하이드,2013-03-06,3300000,0,92044200,220,7159,1,4,미국,미국,,(주)인스터피씨엠,12세이상관람가,"뮤지컬,공연,멜로/로맨스,드라마,스릴러",돈 로이 킹,데이빗 핫셀호프
83,남과 여,1979-10-03,627000,0,8613000,209,3651,1,4,프랑스,프랑스,르 필름즈 13,,미성년자관람불가,"드라마,멜로/로맨스",끌로드 를르슈,"아누크 에메,장-루이 트린티냥"
84,세레나,2015-04-23,1640000,0,3352000,205,419,1,1,미국,"미국,프랑스,체코",,(주)영화사 진진,청소년관람불가,드라마,수잔 비에르,"브래들리 쿠퍼,제니퍼 로렌스"
85,해피 홀리데이,2015-05-14,1616000,0,1616000,202,202,1,1,영국,영국,,(주)스톰픽쳐스코리아,12세이상관람가,"코미디,드라마","앤디 해밀턴,가이 젠킨","로자먼드 파이크,데이빗 테넌트,빌리 코놀리"
86,아름다운 유혹,2015-04-16,1269500,0,1269500,201,201,7,37,캐나다,캐나다,,(주)마인스 엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",드니 아르캉,"멜라니 티에리,에릭 브루노,멜라니 머코스키"
87,다이빙벨: 진실은 침몰하지 않습니다,2015-04-16,1534000,0,1534000,199,199,4,32,한국,한국,"아시아프레스,(주)씨네포트",(주)시네마달,15세이상관람가,다큐멘터리,"이상호,안해룡",
88,피가로의 결혼,2015-02-21,2240000,0,49607500,198,2350,1,4,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
89,마르셀리노,1990-04-07,384000,0,384000,192,192,1,7,스페인,"스페인,이탈리아",,,연소자관람가,드라마,"라디슬라오 바흐다,안토니오 비코","라파엘 리벨레스,후안 카르보,안토니오 비코,조스 마르코 다보"
90,도라에몽 : 스탠 바이 미,2015-02-12,1359700,0,3684756429,189,503968,3,13,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"야마자키 타카시,야기 류이치","미즈타 와사비,오오하라 메구미"
91,잡식가족의 딜레마,2015-05-07,1504000,0,2892000,188,508,1,1,한국,한국,"스튜디오두마,(주)시네마달",(주)시네마달,전체관람가,다큐멘터리,황윤,
92,오페라의 유령 : 25주년 특별 공연,,2893000,0,1812611500,176,101725,2,6,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
93,비긴 어게인,2014-08-13,1303000,0,27104244061,169,3428309,2,4,미국,미국,,판씨네마(주),15세이상관람가,멜로/로맨스,존 카니,"키이라 나이틀리,마크 러팔로,애덤 리바인,헤일리 스테인펠드,제임스 코든,캐서린 키너"
94,연애의 맛,2015-05-07,830000,0,830000,166,166,1,1,한국,한국,(주)청우필름,"(주)와우픽쳐스,(주)쇼박스",청소년관람불가,"멜로/로맨스,코미디",김아론,"오지호,최령,강예원,이종호,이혜란,박지환,정우일,정현진,유예원,이동진,형윤석,이승준,이은지,이은지,김중희,이은지,이은지,오민석"
95,소셜포비아,2015-03-12,959000,0,1959784963,159,249212,3,20,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철"
96,라 트라비아타,2013-07-06,3810500,0,105659500,154,4367,5,17,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,후고 데 아나,
97,미션,1986-12-24,280000,0,86080748,140,24970,1,4,영국,영국,,(주)피터팬픽쳐스,"12세이상관람가,국민학생관람불가,15세이상관람가",드라마,롤랑 조페,"로버트 드니로,제레미 아이언스,에이단 퀸"
98,엘 시드,1971-09-21,272000,0,8522790,136,6169,1,3,미국,"미국,이탈리아,영국",,,,"드라마,사극,전쟁",안소니 만,"찰톤 헤스톤,소피아 로렌"
99,"님아, 그 강을 건너지 마오",2014-11-27,992000,0,37354630679,124,4801420,1,1,한국,한국,아거스필름,"CGV아트하우스,(주)대명문화공장",전체관람가,다큐멘터리,진모영,"조병만,강계열"
100,물랑루즈,2001-10-26,984000,0,115194255,123,15925,1,2,미국,미국,,"(주)프레인글로벌,이십세기폭스필름코퍼레이션",15세관람가,"멜로/로맨스,뮤지컬",바즈 루어만,"이완 맥그리거,니콜 키드먼,존 레귀자모"
101,레미제라블,2012-12-19,981000,0,43076481800,122,5919429,1,3,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,톰 후퍼,"휴 잭맨,러셀 크로우,앤 해서웨이,아만다 사이프리드,헬레나 본햄 카터"
102,스틸 앨리스,2015-04-29,871000,0,15792300,121,2038,32,34,미국,미국,,그린나래미디어(주),12세이상관람가,드라마,"리처드 글랫저,워시 웨스트모어랜드","줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,케이트 보스워스"
103,로미오와 줄리엣,2014-10-23,1303000,0,3266000,105,252,1,5,미국,미국,,(주)인스터피씨엠,전체관람가,공연,데이빗 리보스,올랜도 블룸
104,볼쇼이 스페셜 갈라,2014-02-27,1193000,0,26825000,104,2309,1,4,러시아,"러시아,프랑스",,그린나래미디어(주),전체관람가,공연,바실리 시나이스키,
104,"제자, 옥한흠",2014-10-30,213000,0,365756200,104,50000,1,4,한국,한국,파이오니아21,(주)씨타마운틴픽쳐스,전체관람가,다큐멘터리,김상철,"권오중,성유리,옥한흠"
106,후쿠시마의 미래,2015-04-09,662000,0,3514000,97,591,5,42,한국,한국,(주)리키필름,(주)인디플러그,전체관람가,다큐멘터리,이홍기,김미화
107,다이빙벨,2014-10-23,481000,0,348455500,91,50283,4,13,한국,한국,"아시아프레스,(주)씨네포트",(주)시네마달,15세이상관람가,다큐멘터리,"이상호,안해룡","이상호,이종인"
108,위대한 유산,2015-03-12,1091000,0,9252000,89,574,1,4,영국,영국,,(주)케빈앤컴퍼니,12세이상관람가,"공연,드라마",그라함 맥라렌,크리스토퍼 엘리슨
108,티파니에서 아침을,2011-08-26,550000,0,58988000,89,15225,1,3,미국,미국,,(주)씨타마운틴픽쳐스,12세이상관람가,"드라마,멜로/로맨스",블레이크 에드워즈,"조지 페파드,오드리 헵번"
110,그녀,2014-05-22,594600,0,2863452600,88,351430,1,6,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
110,화이트 갓,2015-04-02,590000,0,18879700,88,2433,6,20,헝가리,"헝가리,독일,스웨덴",,(주)나이너스엔터테인먼트,15세이상관람가,"드라마,스릴러",코르넬 문드럭초,"조피아 프소타,산도르 즈소테르"
112,내일까지 5분전,2015-04-16,669000,0,879000,86,128,6,35,일본,"일본,중국",,㈜T-JOY,12세이상관람가,"미스터리,멜로/로맨스",유키사다 이사오,"미우라 하루마,류시시,장효전"
113,폴 매카트니의 락쇼,2015-04-02,1458000,0,6737000,84,380,5,18,캐나다,캐나다,,(주)케빈앤컴퍼니,전체관람가,공연,폴 매카트니,폴 매카트니
114,5일의 마중,2014-10-08,574000,0,409911100,82,54752,1,1,중국,중국,,찬란,전체관람가,"멜로/로맨스,드라마",장예모,"공리,진도명"
