순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,그놈이다,2015-10-28,5432768054 ,0.279,6083861254 ,684390 ,787901 ,681 ,20660 ,한국,한국,상상필름(주),CGV아트하우스,15세이상관람가,스릴러,윤준형,"주원,유해진,이유영,류혜영,서현우,이준혁,윤석진,김민서,김현정,박지윤,장인섭,윤다경"
2,더 폰,2015-10-22,3927388393 ,0.202,11445302868 ,503161 ,1480792 ,681 ,20237 ,한국,한국,(주)미스터로맨스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"스릴러,액션",김봉주,"손현주,엄지원,배성우,김성종,권지훈,조용관,정한빈,정진근,장한별,임태훈,이확광,김성종,이병권,김경애,김광섭,이광기,김영민,김용환,김소영,김주희,김태환,김한준,서병철,백동현,이철민,노정의,장인섭,조달환,황석정"
3,마션,2015-10-08,3612581400 ,0.186,37233364695 ,452647 ,4567915 ,610 ,15213 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그"
4,인턴,2015-09-24,1685235300 ,0.087,27367571348 ,212504 ,3464800 ,399 ,7715 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,코미디,낸시 마이어스,"앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스"
5,하늘을 걷는 남자,2015-10-28,1733434653 ,0.089,1889836653 ,181988 ,202517 ,415 ,8882 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,로버트 저메키스,"조셉 고든 레빗,벤 킹슬리,샬롯 르 본"
6,특종: 량첸살인기,2015-10-22,892045093 ,0.046,4702838118 ,114469 ,609717 ,419 ,9123 ,한국,한국,"(주)우주필름,(주)뱅가드스튜디오",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,노덕,"조정석,이미숙,이하나,김의성,배성우,김대명,태인호,김수안,김기호,김민재,오주환,이정은,최병모,윤다경"
7,맨 프롬 UNCLE,2015-10-28,689427753 ,0.035,786716953 ,86922 ,101097 ,361 ,5678 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,코미디",가이 리치,"헨리 카빌,아미 해머,알리시아 비칸데르,엘리자베스 데비키,휴 그랜트"
8,미안해 사랑해 고마워,2015-10-28,275755600 ,0.014,344032900 ,38510 ,48637 ,344 ,5438 ,한국,한국,타임박스엔터테인먼트(주),(주)쇼박스,15세이상관람가,드라마,전윤수,"지진희,김성균,성유리,김영철,이계인,곽지혜,서강준,강민지,강민호,장홍준,김상훈,김선경,이재구,이유하,이성훈,유예지,김대영,김동철,오예슬,김수연,김용진,김원진,김윤영,김지수,김필수,나현,박상민,박재영,박지연,박현수,유혜인,김재화,정은표,이주연"
9,더 랍스터,2015-10-29,172640200 ,0.009,179802700 ,21291 ,22290 ,75 ,920 ,영국,"영국,그리스,아일랜드,네덜란드,프랑스",,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,"판타지,멜로/로맨스",요르고스 란티모스,"콜린 파렐,레이첼 와이즈,레아 세이두,벤 위쇼,존 C. 라일리"
10,어떤살인,2015-10-28,102882800 ,0.005,134857300 ,12677 ,16931 ,179 ,2164 ,한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온","TCO(주)더콘텐츠온,(주)전망좋은 영화사",청소년관람불가,스릴러,안용훈,"윤소이,신현빈,김혁,고용진,최춘범,정재석,김봉주,이봉근,이덕화,윤대용,유채은,김용우,김정우,김지연,안용훈,김현우,송여정,박정근,조영진"
11,돌연변이,2015-10-22,73300400 ,0.004,729744884 ,9403 ,97618 ,64 ,630 ,한국,한국,영화사 우상,필라멘트픽쳐스,12세이상관람가,"드라마,코미디",권오광,"이광수,이천희,박보영,장광,이병준,김희원,강봉성,권오광,추민철,장원석,우문기,김수정,김태환,박성일,박시영,박준수,박지연"
12,성난 변호사,2015-10-08,55349600 ,0.003,8707791639 ,7297 ,1125938 ,53 ,541 ,한국,한국,"씨제이이앤엠(주),(주)영화사 빛나는 제국,우수영화사",씨제이이앤엠(주),15세이상관람가,"범죄,액션",허종호,"오상철,이선균,김고은,임원희,장현성,최재웅,김윤혜,홍성덕,배유람,권귀덕,조경섭,조경섭,정진근,장명진,이확광,이형섭,이은택,이수민,이기창,유영진,김현정,노영화,송원종,박지영"
13,사도,2015-09-16,43688800 ,0.002,48812056801 ,6151 ,6242145 ,44 ,353 ,한국,한국,(주)타이거픽쳐스,(주)쇼박스,12세이상관람가,사극,이준익,"송강호,유아인,문근영,전혜진,김해숙,박원상,진지희,박소담,서예지,이효제,곽동호,최희영,정호,이현철,김상훈,이민혜,김경원,김대환,김민규,양지혜,안현숙,김우진,이대연,최덕문,정석용,최민철,안정우,안태훈,조승연"
14,검은 사제들,2015-11-05,53238000 ,0.003,65723000 ,5976 ,7584 ,19 ,32 ,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"미스터리,드라마",장재현,"김윤석,강동원,박소담,김병옥,김의성,이호재,남일우,김동현,김미영,김수진,김혜민,박지수,송선찬,이상민,이승훈,이현우,손종학,조수향,남문철"
15,아마데우스 감독판,2015-10-29,47414600 ,0.002,52013600 ,5871 ,6336 ,31 ,277 ,미국,미국,,시네마 뉴원,12세이상관람가,드라마,밀로스 포만,"톰 헐스,F. 머레이 아브라함"
16,위아 유어 프렌즈,2015-11-12,44208000 ,0.002,125694000 ,5526 ,15768 ,31 ,35 ,미국,"미국,영국,프랑스",,씨네그루(주)다우기술,청소년관람불가,"드라마,멜로/로맨스",맥스 조셉,"잭 에프런,에밀리 라타이코프스키"
17,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,40546500 ,0.002,808062500 ,5425 ,106116 ,25 ,122 ,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,쿄고쿠 타카히코,"토쿠이 소라,파일,쿠보 유리카,이이다 리호,쿠스다 아이나,난죠 요시노,미모리 스즈코,우치다 아야,닛타 에미"
18,뮨: 달의 요정,2015-09-24,36374000 ,0.002,2307877900 ,5021 ,315624 ,53 ,177 ,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,애니메이션,"알렉상드르 헤보얀,베노이트 필립폰","조슈아 J. 발라드,오마 사이"
19,챔피언 프로그램,2015-10-28,30937500 ,0.002,47647200 ,4096 ,6215 ,91 ,782 ,영국,"영국,프랑스",,판씨네마(주),12세이상관람가,드라마,스티븐 프리어스,"벤 포스터,크리스 오다우드,리 페이스,기욤 까네"
20,거짓말,2015-10-29,32630000 ,0.002,34606600 ,3958 ,4229 ,30 ,375 ,한국,한국,방인리필름,"(주)대명문화공장,(주)리틀빅픽쳐스",청소년관람불가,드라마,김동명,"김꽃비,전신환,임희라,이병희,김지연,김하나"
21,내부자들,2015-11-19,28683000 ,0.001,28683000 ,3537 ,3537 ,9 ,15 ,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,김의성,박진우,남일우,김연지,김진우,문소리,박경순,설우신,손혜진,신정미,윤보배,이선관,이재남,이재정,이주아,신지수,장현준,최정연,황준혁,손종학,조덕제,유재명"
22,슈퍼 스파이: 수상한 임무,2015-10-15,23533300 ,0.001,200268900 ,3398 ,27696 ,47 ,150 ,스페인,스페인,,"(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온",전체관람가,애니메이션,하비에르 페서,
23,앙리 앙리,2015-10-29,25759500 ,0.001,48807500 ,3329 ,6255 ,61 ,546 ,캐나다,캐나다,,(주)영화사 빅,12세이상관람가,드라마,마틴 탈봇,"소피 데스마레이즈,빅토르 안드레 튀르종-트렐레스"
24,빽 투더 퓨쳐 2,1990-01-13,20442500 ,0.001,116925700 ,2379 ,13700 ,33 ,214 ,미국,미국,"엠블린엔터테인먼트,유니버셜 픽쳐스","(주)프레인글로벌,(주)영화사 안다미로","12세이상관람가,중학생이상관람가","SF,액션,어드벤처,코미디",로버트 저메키스,"마이클 J. 폭스,크리스토퍼 로이드"
