순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
88,족구왕,2014-08-21,1086000 ,0,364381500 ,129 ,46277 ,1 ,9 ,한국,한국,광화문시네마,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"코미디,멜로/로맨스,드라마",우문기,"안재홍,강봉성,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,한지혜,권오광,김선간,김승필,김영강,김주호,배유람,황미영"
89,애수,,256000 ,0,29623500 ,123 ,13125 ,1 ,4 ,미국,미국,,,전체관람가,"드라마,전쟁,멜로/로맨스",머빈 르로이,"비비안 리,로버트 테일러"
90,인 허 플레이스,2015-12-17,916000 ,0,11439400 ,121 ,1535 ,6 ,34 ,한국,"한국,캐나다",Timelapse pictures,홀리가든,청소년관람불가,드라마,알버트 신,"윤다경,길해연,안지혜"
91,피나,2012-08-30,1369000 ,0,443526500 ,108 ,24516 ,1 ,6 ,독일,"독일,프랑스,영국",,㈜영화사 백두대간,전체관람가,다큐멘터리,빔 벤더스,피나 바우쉬
91,흐트러진 구름,,755000 ,0,3364000 ,108 ,541 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"가야마 유조,츠카사 요코"
93,시간을 달리는 소녀,2007-06-14,856000 ,0,396531400 ,107 ,61354 ,1 ,1 ,일본,일본,,"THE 픽쳐스,씨제이엔터테인먼트",전체관람가,"애니메이션,판타지,멜로/로맨스",호소다 마모루,"이시다 타쿠야,나카 리이사"
94,리오 브라보,,194000 ,0,13627000 ,95 ,5156 ,1 ,2 ,미국,미국,,,15세이상관람가,"드라마,멜로/로맨스,서부극(웨스턴)",하워드 혹스,"존 웨인,딘 마틴"
95,그들이 죽었다,2015-12-10,686000 ,0,15866600 ,94 ,2221 ,3 ,10 ,한국,한국,사십이,㈜인디스토리,15세이상관람가,"판타지,드라마",백재호,"김상석,이화,백재호,권성모,김태희,조수향"
95,아이돌 마스터 무비 : 빛의 저편으로!,2015-11-19,571000 ,0,212428000 ,94 ,29287 ,2 ,4 ,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,니시고리 아츠시,
97,밥,,593000 ,0,693000 ,89 ,105 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"하라 세츠코,스기무라 하루코"
98,007 스펙터,2015-11-11,656000 ,0,14302132030 ,82 ,1820842 ,1 ,1 ,영국,"영국,미국",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,어드벤처,범죄,스릴러",샘 멘데스,"다니엘 크레이그,레아 세이두,크리스토프 왈츠,모니카 벨루치"
99,오페라의 유령 : 25주년 특별 공연,,1598000 ,0,1838974500 ,81 ,103346 ,1 ,1 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
100,렛 미 인,2008-11-13,400080 ,0,678375980 ,80 ,100168 ,1 ,1 ,스웨덴,스웨덴,,"씨네그루(주)다우기술,(주)영화사구안",15세이상관람가,"공포(호러),드라마",토마스 알프레드슨,"카레 헤레브란트,리나 레안데르손"
100,말할 수 없는 비밀,2008-01-10,400000 ,0,1115004500 ,80 ,157857 ,1 ,1 ,대만,"대만,홍콩",,"(주)엔케이컨텐츠,(주)스폰지이엔티",12세이상관람가,"멜로/로맨스,드라마",주걸륜,"주걸륜,계륜미,황추생,증개현"
100,인턴,2015-09-24,734000 ,0,28518443148 ,80 ,3610642 ,1 ,6 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,코미디,낸시 마이어스,"앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스"
103,데싸우 댄서스,2015-12-24,477000 ,0,3751000 ,79 ,508 ,5 ,18 ,독일,독일,,(주)유로커뮤니케이션,15세이상관람가,코미디,장 마틴 샤프,"고르돈 캐머러,소냐 게하르트,올리버 코니츠니,세바스티안 예거"
104,매드 맥스: 분노의 도로,2015-05-14,613000 ,0,32912842162 ,77 ,3843343 ,1 ,1 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
105,여자가 계단을 오를 때,,483000 ,0,1723000 ,71 ,310 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"타카미네 히데코,모리 마사유키"
106,초인,2016-05-05,552800 ,0,1024200 ,70 ,150 ,1 ,2 ,한국,한국,"퍼레이드 픽쳐스,(주)나무와 숲","(주)대명문화공장,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)",12세이상관람가,멜로/로맨스,서은영,"채서진,김정현,서영화,정준화,조재영,이우주"
107,토스카,2015-04-01,755500 ,0,26318000 ,68 ,1548 ,8 ,8 ,프랑스,프랑스,,에스디시코리아 주식회사,12세이상관람가,공연,피에르 아우디,
108,길버트 그레이프,1994-06-11,336000 ,0,1202000 ,65 ,226 ,1 ,1 ,미국,미국,,,중학생이상관람가,"드라마,코미디",라세 할스트롬,"조니 뎁,줄리엣 루이스,레오나르도 디카프리오"
109,흐르다,,431000 ,0,1111000 ,64 ,198 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"다나카 키누요,타카미네 히데코,야마다 이스즈"
110,나를 미치게 하는 여자,2015-12-10,439000 ,0,238108700 ,63 ,33443 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"코미디,멜로/로맨스",주드 아패토우,"에이미 슈머,빌 헤이더"
110,번개,,427000 ,0,2050000 ,63 ,353 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"타카미네 히데코,미우라 미츠코"
110,토토의 천국,1992-07-17,348000 ,0,2146000 ,63 ,385 ,1 ,1 ,벨기에,벨기에,(주)하명중 영화제작소,,중학생이상관람가,드라마,자코 반 도마엘,미셸 부케
113,만국,,413000 ,0,1301000 ,62 ,223 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"스기무라 하루코,우에하라 켄,사와무라 사다코"
114,버스차장 히데코,,373000 ,0,373000 ,56 ,56 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"타카미네 히데코,후지와라 카마타리"
115,도리화가,2015-11-25,275000 ,0,2246950339 ,55 ,317505 ,1 ,1 ,한국,한국,"(주)영화사 담담,(주)어바웃필름",씨제이이앤엠(주),12세이상관람가,"사극,드라마",이종필,"류승룡,배수지,송새벽,김남길,이동휘,안재홍,김태훈,조정숙,황태양,권유진,김은지,김은지,김정곤,박선,박솔지,박윤호,이광호,이상우,이유나,이윤정,이준,이지은,이혜진,진선규"
116,내 이름은 아닌아,,270000 ,0,270000 ,54 ,54 ,1 ,1 ,우루과이,"우루과이,콜롬비아",,(주)수키픽쳐스,전체관람가,애니메이션,알프레도 소데르기트,
117,퐁네프의 연인들,1992-04-18,260000 ,0,61602200 ,52 ,7972 ,1 ,1 ,프랑스,프랑스,,오드,"청소년관람불가,고등학생이상관람가",멜로/로맨스,레오스 카락스,"줄리엣 비노쉬,드니 라방,클라우스 마이클 그루버"
117,피아노,1993-09-25,260000 ,0,21181500 ,52 ,3573 ,1 ,1 ,호주,"호주,프랑스,뉴질랜드",,(주)팝엔터테인먼트,"연소자관람불가,청소년관람불가","드라마,멜로/로맨스",제인 캠피온,"홀리 헌터,하비 케이틀,안나 파킨,샘 닐"
119,캬바레,,248000 ,0,434000 ,51 ,88 ,1 ,1 ,,,,,,,,
120,"딸, 아내, 엄마",,340000 ,0,340000 ,50 ,50 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"타카미네 히데코,하라 세츠코,모리 마사유키"
121,친애하는 지도자동지께,2015-12-31,341000 ,0,341000 ,49 ,49 ,3 ,10 ,한국,한국,이상우 필름,이상우 필름,청소년관람불가,드라마,이상우,"김영건,신원호,서현석,유현호,마준혁,이상우,황석하"
122,우리가 사랑한 시간,2015-11-12,286000 ,0,28457600 ,48 ,4116 ,1 ,3 ,미국,미국,,㈜영화사 백두대간,15세이상관람가,멜로/로맨스,드레이크 도리머스,"가이 피어스,펠리시티 존스,에이미 라이언"
123,그렇게 아버지가 된다,2013-12-19,347800 ,0,949842062 ,44 ,124959 ,1 ,1 ,일본,일본,,(주)티캐스트콘텐츠허브,전체관람가,"드라마,가족",고레에다 히로카즈,"후쿠야마 마사하루,오노 마치코,릴리 프랭키,마키 요코"
123,산의 소리,,292000 ,0,1238000 ,44 ,239 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"하라 세츠코,우에하라 켄,야마무라 소,스기 요코"
125,거미여인의 키스,,220000 ,0,394000 ,43 ,77 ,1 ,1 ,미국,"미국,브라질",,,,드라마,헥터 바벤코,"윌리엄 허트,라울 줄리아"
125,떠돌이 배우,,283000 ,0,377000 ,43 ,58 ,1 ,1 ,일본,일본,,,,코미디,나루세 미키오,후지와라 카마타리
127,끌로끌로,2012-10-04,304000 ,0,9217000 ,40 ,1258 ,1 ,2 ,프랑스,"프랑스,벨기에",,(주)에스와이코마드,15세이상관람가,드라마,플로렝 에밀리오 시리,"제레미 레니에,브누와 마지멜,모니카 스카티니,사브리나 세이베쿠"
127,도니 브래스코,1998-06-20,202000 ,0,348000 ,40 ,80 ,1 ,1 ,미국,미국,볼티모어픽쳐스,,연소자관람불가,"드라마,범죄,스릴러",마이크 뉴웰,"조니 뎁,알 파치노"
129,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,2015-11-26,251000 ,0,731072500 ,38 ,100054 ,1 ,2 ,일본,일본,,"(주)스마일이엔티,(주)영화사오원",전체관람가,"액션,SF",와타나베 카츠야,"시손 쥰,세키네 츠토무"
130,구름 저편에,1996-08-31,182000 ,0,506000 ,35 ,99 ,1 ,1 ,프랑스,프랑스,센터 내셔널 드 라 시네마토그라피,,연소자관람불가,드라마,"빔 벤더스,미켈란젤로 안토니오니","소피 마르소,존 말코비치,장 르노,이렌느 야곱"
131,아마데우스 감독판,2015-10-29,404000 ,0,108633000 ,34 ,13462 ,1 ,3 ,미국,미국,,시네마 뉴원,12세이상관람가,드라마,밀로스 포만,"톰 헐스,F. 머레이 아브라함"
131,특별한 날,,170000 ,0,704000 ,34 ,122 ,1 ,1 ,이탈리아,"이탈리아,캐나다",,,,기타,에토르 스콜라,"소피아 로렌,마르첼로 마스트로얀니"
133,초롱불 노래,,214000 ,0,214000 ,33 ,33 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"하나야기 쇼타로,야나기 에이지로"
134,시라노,1990-07-14,156000 ,0,715500 ,31 ,113 ,1 ,1 ,프랑스,프랑스,센터 내셔널 드 라 시네마토그라피,,연소자관람가,드라마,,"안느 브로쉐,제라르 드빠르디유,자크 웨버"
134,폭스캐처,2015-02-05,240200 ,0,203771121 ,31 ,25683 ,1 ,1 ,미국,미국,,그린나래미디어(주),청소년관람불가,"드라마,스릴러",베넷 밀러,"채닝 테이텀,스티브 카렐,마크 러팔로"
136,1월 단편 상상극장-해피 뉴 스타,,237000 ,0,237000 ,30 ,30 ,1 ,1 ,한국,한국,,,,기타,"곽새미,박용재,구교환,장재현",
136,밀드레드 피어스,,151000 ,0,179000 ,30 ,36 ,1 ,1 ,,,,,,,,
136,싱 오버 미,2015-09-24,233000 ,0,12556000 ,30 ,1706 ,1 ,6 ,미국,미국,,문화선교연구원,12세이상관람가,다큐멘터리,제이콥 카인드버그,
139,완전 범죄,,150000 ,0,210000 ,29 ,42 ,1 ,1 ,이탈리아,이탈리아,,,,"범죄,드라마",엘리오 페트리,"지안 마리아 볼론테,플로린다 볼컨"
140,빌리 엘리어트 뮤지컬 라이브,2014-11-27,526000 ,0,404859500 ,27 ,22119 ,1 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
141,로이 샤이더의 째즈 클럽,,138000 ,0,706000 ,26 ,134 ,1 ,1 ,,,,,,,,
141,한양기방 명기전,2015-12-30,238000 ,0,2163000 ,26 ,395 ,5 ,8 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,김민욱,나영
143,무뢰한,2015-05-27,173000 ,0,3262380431 ,22 ,414663 ,1 ,1 ,한국,한국,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,"김남길,전도연,박성웅,곽도원,김민재,강태영,박지환,정재웅,조민지,조원희,송승현,오하늬,유지연,하은진,이동진,이학주,정재헌,지승현"
143,불안한 외출,2015-12-10,169000 ,0,12212600 ,22 ,1858 ,2 ,6 ,한국,한국,다큐창작소,"홀리가든,불안한외출배급위원회",15세이상관람가,다큐멘터리,김철민,
145,돌연변이,2015-10-22,120000 ,0,748936684 ,20 ,100543 ,1 ,1 ,한국,한국,영화사 우상,필라멘트픽쳐스,12세이상관람가,"드라마,코미디",권오광,"이광수,이천희,박보영,장광,이병준,김희원,강봉성,권오광,추민철,장원석,우문기,김수정,김태환,박성일,박시영,박준수,박지연"
145,에이미,2015-11-05,139000 ,0,93305400 ,20 ,11278 ,1 ,2 ,영국,영국,,주식회사 더쿱,청소년관람불가,다큐멘터리,아시프 카파디아,"에이미 와인하우스,마크 론슨,피트 도허티"
147,철의 꿈,2014-11-13,115000 ,0,10516700 ,19 ,1436 ,1 ,4 ,한국,한국,"(주)경픽쳐스,울산 MBC",(주)영화사 진진,전체관람가,다큐멘터리,박경근,
148,겟 카터,2000-11-04,86000 ,0,199000 ,18 ,40 ,1 ,1 ,미국,미국,,,15세관람가,"액션,드라마,범죄",스티븐 T. 케이,"실베스터 스탤론,미란다 리차드슨"
148,시티즌포,2015-11-19,117000 ,0,38780400 ,18 ,5214 ,1 ,5 ,미국,"미국,독일",,에스디시코리아 주식회사,12세이상관람가,다큐멘터리,로라 포이트러스,
150,이지 라이프,,82000 ,0,98000 ,15 ,18 ,1 ,1 ,이탈리아,이탈리아,,,,"드라마,코미디",디노 리시,"비토리오 가스만,카트린 스파크"
151,베이 오브 엔젤,,64000 ,0,98000 ,13 ,19 ,1 ,1 ,프랑스,프랑스,,,,"드라마,멜로/로맨스",자크 드미,"잔느 모로,클로드 만"
152,가슴에 빛나는 별,,48000 ,0,160000 ,12 ,35 ,1 ,1 ,미국,미국,,,15세이상관람가,"서부극(웨스턴),드라마",안소니 만,"헨리 폰다,안소니 퍼킨스,피터 볼드윈"
152,"실론, 세렌디피티",2015-12-14,78000 ,0,886400 ,12 ,134 ,1 ,1 ,한국,한국,주식회사 씨엠닉스,주식회사 씨엠닉스,15세이상관람가,드라마,권중목,"김민체,권중목,이민서,전다솔,김소연,박진국,정현우,구준희,차승기,이종선,배현경,염문경,전희련,최영미,권문선,권정수,장해숙,송성해,이지연,최종문,이재훤,승의열,윤광현,이문주"
154,과외선생님 : 심화학습편,2016-01-05,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,오부치 아키라,하세가와 유우코
154,맛2 (무삭제),2016-01-06,100000 ,0,100000 ,10 ,10 ,1 ,1 ,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",경석호,김수정
156,굿바이 그리고 헬로우,2015-12-25,71000 ,0,2685000 ,9 ,306 ,1 ,3 ,한국,한국,(주)일월미디어,(주)액티버스엔터테인먼트,12세이상관람가,드라마,한창근,"서하준,최종남,선은지"
157,디판,2015-10-22,42000 ,0,42704400 ,7 ,5789 ,1 ,2 ,프랑스,프랑스,,그린나래미디어(주),청소년관람불가,드라마,자크 오디아르,"제수타산 안토니타산,칼리스와리 스리니바산,클로딘 비나시탐비"
157,하이랜더,1990-04-28,32000 ,0,66000 ,7 ,14 ,1 ,1 ,미국,"미국,영국",한진흥업주식회사,,고등학생이상관람가,"SF,액션,판타지",,
159,순교,2015-08-13,48000 ,0,115374000 ,6 ,16101 ,1 ,4 ,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,임미선
159,침묵의 시선,2015-09-03,39000 ,0,40386000 ,6 ,5145 ,1 ,4 ,덴마크,덴마크,,(주)엣나인필름,15세이상관람가,다큐멘터리,조슈아 오펜하이머,
161,필름시대사랑,2015-10-22,24000 ,0,12682000 ,5 ,1610 ,1 ,4 ,한국,한국,"률필름,(주)스마일이엔티",(주)스마일이엔티,15세이상관람가,드라마,장률,"박해일,안성기,문소리,한예리,권혜민,허철,최우식,정재필,임철희,이준동,이용수,윤서희,오재은,김동현,김동현,김소연,김수정,김여정,김예은,김진주,안동훈,신지은,김희령,송효정,송승민,류시문,박상호,박정환,백현진,백주은,백종관,김학선"
162,당신의 세상은 지금 몇 시?,2015-11-19,17000 ,0,15664200 ,3 ,2094 ,1 ,2 ,프랑스,"프랑스,이란",,알토미디어(주),12세이상관람가,드라마,사피 야즈다니안,"레일라 하타미,알리 모사파"
163,색끈한 퓨전사극 심청야사,2015-12-17,10000 ,0,3542000 ,2 ,551 ,2 ,2 ,한국,한국,고구마콘텐츠허브(주),고구마콘텐츠허브(주),청소년관람불가,사극,강명진,"박성현,이상무"
163,"서툴지만, 사랑",2015-12-10,14000 ,0,13496000 ,2 ,1591 ,1 ,1 ,일본,일본,,(주)이수C&E,전체관람가,멜로/로맨스,이누도 잇신,"아이바 마사키,에이쿠라 나나,한효주,이쿠타 토마"
165,거유탐닉 - 그녀의 방에서,2016-01-06,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 쿠니히로,스기야마 케이
165,남편 제자와의 밀애,2016-01-03,9000 ,0,9000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,무라사키 아야노
165,뜨거운 여감옥의 밤,2016-01-06,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 쿠니히로,"마츠시마 야야,사카시타 레이"
165,섹스 잘하는 여자가 좋다,2016-01-02,9000 ,0,9000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",하지메 쇼우리,"네모토 하루미,미즈타니 케이"
165,아내의 애인,2015-10-08,9000 ,0,2132000 ,1 ,364 ,1 ,1 ,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,소영환,"김태정,이현성,장지현"
165,아스타 라 비스타,2015-11-19,6000 ,0,3733300 ,1 ,603 ,1 ,1 ,벨기에,벨기에,,㈜인디스토리,15세이상관람가,드라마,제프리 엔트호벤,"질 드 슈리이버,로브레히 반덴 토렌,톰 오데나에르"
165,앨리스: 원더랜드에서 온 소년,2015-12-10,5000 ,0,61219100 ,1 ,8342 ,1 ,1 ,한국,한국,"(주)유비콘텐츠,주식회사 유비컬쳐",(주)영화사 안다미로,15세이상관람가,"판타지,공포(호러),멜로/로맨스",허은희,"홍종현,정소민,정연주,이승연,서갑숙,이고은,장서원,김준형,최윤,이혜인,원예준,박현숙"
165,오르가즘이 좋아서 - 아줌마,2016-01-06,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이시노 쇼세이,마키노 하루카
165,의사와 간호사 불륜,2016-01-06,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,히로세 나나미
165,이별의 순간 마지막 섹스,2016-01-06,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),에노모토 토시로,타케우치 쥰코
165,쿠치의 여름,2015-12-31,7000 ,0,1082000 ,1 ,216 ,1 ,1 ,대만,대만,,(주)제이에이와이이엔터테인먼트,전체관람가,드라마,장초치,"양량우,관운용"
165,타투,2015-12-10,8000 ,0,99263100 ,1 ,12103 ,1 ,1 ,한국,한국,"(주)다세포클럽,(주)코리아스토리",와이드 릴리즈(주),청소년관람불가,스릴러,이서,"송일국,윤주희,권현상,서영,조혜인,조훈휘,최상민,허윤원,김수환,김은희,김지은,박범준,박지수,안지호,이은주,한제인,한기중"
165,한여름의 판타지아,2015-06-11,5000 ,0,279899558 ,1 ,36051 ,1 ,1 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
178,굿 다이노,2016-01-07,0 ,0,10462000 ,0 ,1270 ,1 ,1 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",피터 손,
178,나쁜 사랑,2015-04-16,0 ,0,46875500 ,0 ,6107 ,1 ,1 ,프랑스,프랑스,,주식회사 씨네룩스,15세이상관람가,"멜로/로맨스,드라마",브누와 쟉꼬,"샤를로뜨 갱스부르,까뜨린느 드뇌브,키아라 마스트로얀니,브누와 뽀엘부르드"
합계,,,47502534385 ,,395320571061 ,5998218 ,49952267 ,6911 ,112542 ,,,,,,,,
