순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
97,위로공단,2015-08-13,993000 ,0,98441800 ,126 ,13143 ,2 ,13 ,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
98,디올 앤 아이,2015-08-06,1232500 ,0,81794000 ,125 ,10015 ,1 ,4 ,프랑스,프랑스,,(주)영화사 진진,전체관람가,다큐멘터리,프레드릭 청,"라프 시몬스,피테르 뮤리에르,마리옹 꼬띠아르"
99,스트레이트 아웃 오브 컴턴,2015-09-10,996000 ,0,411511800 ,124 ,48715 ,3 ,8 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,F. 게리 그레이,"오셔 잭슨 주니어,코리 호킨스,제이슨 미첼,닐 브라운 주니어,알디스 호지,폴 지아마티"
100,지상 최대의 작전,,238000 ,0,1366000 ,119 ,683 ,1 ,2 ,,,,,,,,
101,에이미,2015-11-05,1180000 ,0,1180000 ,118 ,118 ,1 ,1 ,영국,영국,,주식회사 더쿱,청소년관람불가,다큐멘터리,아시프 카파디아,"에이미 와인하우스,마크 론슨,피트 도허티"
102,모던 타임즈,1988-07-02,741000 ,0,39301459 ,105 ,6331 ,1 ,1 ,미국,미국,"찰리채플린프로덕션,유나이티드 아티스트",(주)엣나인필름,"연소자관람가,전체관람가",코미디,찰리 채플린,"찰리 채플린,파울레트 고다드"
103,미친 줄리아,2015-10-12,907000 ,0,1131000 ,102 ,130 ,1 ,4 ,미국,미국,,(주)투윈글로벌,청소년관람불가,"공포(호러),스릴러",매튜 A. 브라운,"애슐리 C. 윌리엄스,타히나 토지,잭 노즈워시"
104,가면무도회,2015-09-12,1980000 ,0,15280500 ,101 ,627 ,5 ,14 ,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,안드레아 바티스토니,프란체스코 멜리
105,욜란타 & 푸른 수염의 성,2015-09-26,2394000 ,0,12774000 ,100 ,523 ,3 ,11 ,미국,미국,,(주)인스터피씨엠,12세이상관람가,공연,게리 할버슨,안나 네트렙코
106,에반게리온: Q,2013-04-25,792000 ,0,441165211 ,99 ,62159 ,1 ,1 ,일본,일본,,"㈜T-JOY,씨너스엔터테인먼트(주)",15세이상관람가,애니메이션,안노 히데아키,"오가타 메구미,하야시바라 메구미,미야무라 유코"
107,칸 국제광고제 서울페스티벌 2부 - 30초로 못 다하는 스토리 34편,,860000 ,0,860000 ,86 ,86 ,1 ,3 ,기타,기타,,,,기타,,
108,셰인,,164000 ,0,15914000 ,85 ,7243 ,1 ,3 ,미국,미국,파라마운트 픽쳐스,,,"드라마,서부극(웨스턴)",조지 스티븐스,
109,칼릴 지브란의 예언자,2015-09-10,820000 ,0,63939100 ,84 ,8418 ,1 ,3 ,미국,"미국,프랑스,캐나다,기타,카타르",,판씨네마(주),전체관람가,애니메이션,로저 알러스,"리암 니슨,셀마 헤이엑,존 크랜신스키,쿠벤자네 왈리스"
110,빅 픽처,2013-07-04,652000 ,0,183556800 ,82 ,25120 ,1 ,2 ,프랑스,프랑스,,(주)드림웨스트픽쳐스,청소년관람불가,드라마,에릭 라티고,"로맹 뒤리스,마리나 포이스,까뜨린느 드뇌브,닐스 아르스트럽,브랑카 카틱"
111,연평해전,2015-06-24,569000 ,0,45554404330 ,81 ,6041578 ,1 ,2 ,한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일"
112,베르테르,2014-07-12,984000 ,0,17034000 ,77 ,875 ,1 ,3 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,리처드 이어,
112,유부녀들,2015-10-14,759000 ,0,2754000 ,77 ,450 ,2 ,14 ,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",경석호,"김소현,김하늘"
114,꿈보다 해몽,2015-02-12,76000 ,0,32698900 ,76 ,4414 ,1 ,1 ,한국,한국,영화사 벽돌,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"드라마,코미디",이광국,"유준상,신동미,김강현,이채은,이주원,박수민,서영화,윤영민"
114,베리드,2010-12-08,532000 ,0,465167000 ,76 ,63757 ,1 ,1 ,스페인,스페인,버서스 프로덕션,(주)화앤담이엔티,15세이상관람가,드라마,로드리고 코르테스,라이언 레놀즈
116,시티 라이트,1989-02-04,505000 ,0,5796500 ,72 ,745 ,1 ,3 ,미국,미국,찰리채플린프로덕션,,연소자관람가,"코미디,드라마,멜로/로맨스",찰리 채플린,"버지니아 셰릴,플로렌스 리,해리 마이어스"
117,시네마 천국,1990-07-07,464000 ,0,222519500 ,69 ,34481 ,1 ,2 ,프랑스,"프랑스,이탈리아",,(주)팝엔터테인먼트,전체관람가,"드라마,멜로/로맨스",쥬세페 토르나토레,"브리지트 포세이,자끄 페렝,필립 느와레,살바토레 카시오,마르코 레오나르디"
118,걸어도 걸어도,2009-06-18,570500 ,0,127503300 ,68 ,18187 ,1 ,2 ,일본,일본,,(주)영화사 진진,전체관람가,"드라마,가족",고레에다 히로카즈,"나츠카와 유이,요우,하야기 료가,하라다 요시오,아베 히로시"
119,"안녕, 용문객잔",,432000 ,0,2375000 ,64 ,429 ,1 ,2 ,대만,대만,,,,드라마,차이 밍 량,"이강생,진상기"
120,라임라이트,1989-08-26,423000 ,0,553000 ,62 ,82 ,1 ,1 ,미국,미국,유나이티드 아티스트,유나이티드 아티스트,연소자관람가,"드라마,코미디",찰리 채플린,"찰리 채플린,클레어 블룸"
121,미션스쿨,2015-10-15,362000 ,0,362000 ,61 ,61 ,4 ,26 ,한국,한국,강의석필름,홀리가든,12세이상관람가,드라마,강의석,"이바울,임정은,박선형,변지현,서정원,서지형,윤상호,윤정훈,임정숙,장재권,전유성,조지혜,최수혁,최승하,한민호,홍선기"
122,카사블랑카,1999-04-03,388000 ,0,27634500 ,59 ,11527 ,1 ,1 ,미국,미국,워너브러더스사㈜,,12세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스,전쟁",마이클 커티즈,"험프리 보가트,잉그리드 버그만,폴 헌레이드"
123,피케이: 별에서 온 얼간이 감독판,2015-09-03,417000 ,0,8958000 ,58 ,1170 ,2 ,8 ,인도,인도,,(주)와우픽쳐스,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,아누쉬카 샤르마"
124,심야식당,2015-06-18,532000 ,0,1042451974 ,57 ,131856 ,1 ,4 ,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,마츠오카 조지,"코바야시 카오루,오다기리 조,타카오카 사키"
125,레옹,1995-02-18,486000 ,0,333293900 ,54 ,43955 ,1 ,1 ,프랑스,프랑스,고몽,(주)팝파트너스,"연소자관람불가,청소년관람불가","액션,범죄",뤽 베송,"장 르노,게리 올드만,나탈리 포트만"
125,물랑루즈,2001-10-26,362000 ,0,115848255 ,54 ,16021 ,1 ,1 ,미국,미국,,"(주)프레인글로벌,이십세기폭스필름코퍼레이션",15세관람가,"멜로/로맨스,뮤지컬",바즈 루어만,"이완 맥그리거,니콜 키드먼,존 레귀자모"
125,셀프/리스,2015-09-10,304000 ,0,874312764 ,54 ,111103 ,2 ,9 ,미국,미국,,(주)이수C&E,15세이상관람가,"SF,액션,스릴러",타셈 싱,"라이언 레놀즈,벤 킹슬리,매튜 구드"
125,위플래쉬,2015-03-12,343000 ,0,12647521645 ,54 ,1587804 ,2 ,2 ,미국,미국,,(주)쇼박스,15세이상관람가,드라마,다미엔 차젤레,"마일즈 텔러,J.K. 시몬스"
129,대부,1973-09-01,422000 ,0,175052200 ,52 ,26938 ,1 ,1 ,미국,미국,,,"연소자관람불가,청소년관람불가","드라마,범죄,스릴러",프란시스 포드 코폴라,"알 파치노,말론 브란도"
130,마농,2015-10-21,1011000 ,0,1011000 ,50 ,50 ,8 ,8 ,프랑스,프랑스,,에스디시코리아 주식회사,전체관람가,공연,케네스 맥밀란,"오렐리 뒤퐁,로베르토 볼레"
130,어톤먼트,2008-02-21,416000 ,0,1393326300 ,50 ,208683 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"멜로/로맨스,드라마,전쟁",조 라이트,"키이라 나이틀리,제임스 맥어보이"
130,침묵의 시선,2015-09-03,369000 ,0,39438500 ,50 ,5027 ,1 ,6 ,덴마크,덴마크,,(주)엣나인필름,15세이상관람가,다큐멘터리,조슈아 오펜하이머,
133,노인을 위한 나라는 없다,2008-02-21,347000 ,0,453737800 ,49 ,66354 ,1 ,1 ,미국,미국,"파라마운트 밴티지,미라맥스 필름즈",씨제이엔터테인먼트,청소년관람불가,"스릴러,드라마,범죄","조엘 코엔,에단 코엔","조슈 브롤린,하비에르 바르뎀,토미 리 존스"
133,아메리칸 셰프,2015-01-07,417000 ,0,1257723929 ,49 ,154050 ,2 ,5 ,미국,미국,,(주)영화사 진진,15세이상관람가,코미디,존 파브로,"존 파브로,엠제이 안소니,소피아 베르가라,스칼렛 요한슨,더스틴 호프만,로버트 다우니 주니어,존 레귀자모"
135,늑대아이,2012-09-13,384000 ,0,2330438461 ,48 ,338739 ,1 ,1 ,일본,일본,,(주)미디어데이,전체관람가,"애니메이션,판타지,멜로/로맨스,드라마,어드벤처",호소다 마모루,"미야자키 아오이,오사와 타카오"
136,아이다,2015-07-01,973000 ,0,38131500 ,47 ,2444 ,12 ,13 ,프랑스,프랑스,,에스디시코리아 주식회사,전체관람가,공연,올리비에 피,
136,인사이드 르윈,2014-01-29,297500 ,0,823755700 ,47 ,106593 ,2 ,4 ,미국,"미국,프랑스",,블루미지,15세이상관람가,드라마,"조엘 코엔,에단 코엔","오스카 아이삭,캐리 멀리건,저스틴 팀버레이크,존 굿맨"
138,나의 어머니,2015-08-20,423000 ,0,76569151 ,46 ,10031 ,1 ,3 ,이탈리아,"이탈리아,프랑스",,(주)티캐스트,12세이상관람가,드라마,난니 모레티,"마르게리타 부이,존 터투로,난니 모레티"
139,나쁜 피,1994-12-10,372000 ,0,4896000 ,45 ,651 ,1 ,3 ,프랑스,프랑스,,오드,고등학생이상관람가,"드라마,멜로/로맨스",레오스 카락스,"드니 라방,줄리엣 비노쉬"
139,오만과 편견,2006-03-24,321500 ,0,5530300900 ,45 ,884866 ,1 ,1 ,미국,미국,워킹 타이틀 필름,UIP코리아,12세관람가,"멜로/로맨스,드라마",조 라이트,"키이라 나이틀리,매튜 맥퍼딘"
141,10월 단편 상상극장-홍상수 단편선,,307000 ,0,685000 ,44 ,98 ,1 ,1 ,한국,한국,,,,드라마,홍상수,
141,메탈리카 스루 더 네버,2013-11-14,249000 ,0,108177800 ,44 ,9995 ,1 ,2 ,미국,미국,,(주)나이너스엔터테인먼트,15세이상관람가,"뮤지컬,액션",님로드 안탈,"데인 드한,제임스 헤필드,라스 울리히"
141,살인광시대,1990-09-29,284000 ,0,284000 ,44 ,44 ,1 ,1 ,미국,미국,"찰리채플린프로덕션,유나이티드 아티스트",유나이티드 아티스트,연소자관람가,"드라마,코미디",찰리 채플린,"찰리 채플린,마사 레이"
144,그녀,2014-05-22,312000 ,0,2875503600 ,43 ,352933 ,1 ,3 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
144,뷰티 인사이드,2015-08-20,256200 ,0,16140753531 ,43 ,2052337 ,1 ,2 ,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"오상철,한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,유재상,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,이미도,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,신동미,이진성,김시은"
144,시카리오: 암살자의 도시,2015-12-03,344000 ,0,344000 ,43 ,43 ,1 ,1 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,미스터리,스릴러",드니 빌뇌브,"에밀리 블런트,베니치오 델 토로,조슈 브롤린"
147,[대전아트시네마 10주년 기념영화제] 극장전 Part 1 - 꽃의 왈츠 + Mr. KANG,,280000 ,0,461000 ,41 ,67 ,1 ,4 ,한국,한국,,,,기타,"강민구,전범수",
147,러브 액츄얼리,2003-12-05,241600 ,0,1389565200 ,41 ,214263 ,1 ,1 ,미국,"미국,영국",,"UIP코리아,(유)조이앤시네마","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스,"휴 그랜트,콜린 퍼스,알란 릭맨,엠마 톰슨,리암 니슨,로라 린니,키이라 나이틀리,마틴 맥커천,빌 나이히"
147,말할 수 없는 비밀,2008-01-10,246000 ,0,1109289400 ,41 ,157090 ,1 ,2 ,대만,"대만,홍콩",,"(주)엔케이컨텐츠,(주)스폰지이엔티",12세이상관람가,"멜로/로맨스,드라마",주걸륜,"주걸륜,계륜미,황추생,증개현"
147,"소년, 소녀를 만나다",1996-01-13,352000 ,0,4250500 ,41 ,575 ,1 ,3 ,프랑스,프랑스,,오드,고등학생이상관람가,드라마,레오스 카락스,드니 라방
151,라이프 애프터 베스,,337200 ,0,337200 ,40 ,40 ,1 ,3 ,미국,미국,,(주)콘텐츠판다,15세이상관람가,"코미디,판타지,공포(호러),멜로/로맨스",제프 바에나,"데인 드한,오브리 플라자"
152,아라비아의 로렌스,1998-10-24,272000 ,0,12861000 ,39 ,5169 ,1 ,1 ,영국,영국,콜럼비아 픽쳐스 코포레이션,,12세 미만인 자는 관람할 수 없는 등급,드라마,데이빗 린,"피터 오툴,알렉 기네스,앤소니 퀸"
153,저주받은 집,2015-10-19,304000 ,0,304000 ,38 ,38 ,1 ,3 ,미국,미국,,(주)투윈글로벌,15세이상관람가,"공포(호러),스릴러",닐스 팀,"케이트 프렌치,스티븐 브랜드,스티브 행크스"
154,킬 유어 달링,2014-10-16,314000 ,0,258274020 ,37 ,33012 ,1 ,3 ,미국,미국,,(주)영화사 진진,청소년관람불가,"드라마,멜로/로맨스",존 크로키다스,"다니엘 래드클리프,데인 드한,엘리자베스 올슨"
155,팅커 테일러 솔저 스파이,2012-02-09,299000 ,0,661739200 ,36 ,88797 ,1 ,1 ,영국,"영국,프랑스,독일",,팝엔터테인먼트,15세이상관람가,스릴러,토마스 알프레드슨,"게리 올드만,톰 하디,콜린 퍼스,마크 스트롱,베네딕트 컴버배치"
156,우리 선희,2013-09-12,296500 ,0,532955900 ,33 ,69084 ,1 ,2 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정유미,이선균,김상중,정재영,이민우,예지원,박주희"
157,천녀유혼,1987-12-05,220000 ,0,7019000 ,32 ,1244 ,1 ,2 ,홍콩,홍콩,(주)동아수출공사,,중학생이상관람가,"공포(호러),드라마,판타지",정소동,"장국영,왕조현"
157,투모로우랜드,2015-05-27,178800 ,0,2083047800 ,32 ,265776 ,2 ,10 ,미국,미국,월트 디즈니 픽쳐스,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,미스터리,SF",브래드 버드,"조지 클루니,휴 로리,브릿 로버트슨"
157,홀리 모터스,2013-04-04,266000 ,0,154479000 ,32 ,19812 ,1 ,3 ,프랑스,"프랑스,독일",,오드,청소년관람불가,드라마,레오스 카락스,"드니 라방,에바 멘데스,카일리 미노그,에디뜨 스콥,미셸 피콜리"
160,잘 알지도 못하면서,2009-05-14,270000 ,0,277269600 ,31 ,39959 ,1 ,2 ,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"고현정,김태우,엄지원,공형진,정유미,서영화,문창길,유준상,하정우,강민우,박수민,김수범,이종무"
161,션샤인 러브,2015-09-17,179000 ,0,7069800 ,30 ,896 ,1 ,7 ,한국,한국,"(주)티피에스컴퍼니,필름문","(주)인벤트스톤,(주)영화사오원",12세이상관람가,"판타지,멜로/로맨스,코미디",조은성,"오정세,조은지,송삼동,박재철,이미도,강민지,한수용,이재석,문성환,손민식,이재석"
162,프랭크,2014-09-25,201000 ,0,410980145 ,29 ,52616 ,1 ,1 ,영국,"영국,아일랜드",,(주)영화사 진진,15세이상관람가,"코미디,드라마",레니 에이브러햄슨,"마이클 패스벤더,돔놀 글리슨,매기 질렌할,스쿳 맥네이리"
163,"가장 따뜻한 색, 블루",2014-01-16,226000 ,0,394564000 ,28 ,51354 ,1 ,1 ,프랑스,프랑스,,판씨네마(주),청소년관람불가,"드라마,멜로/로맨스",압델라티프 케시시,"레아 세이두,아델 에그자르코풀로스,살림 케치우셰"
163,진짜로 일어날지도 몰라 기적,2011-12-22,238500 ,0,324790300 ,28 ,41953 ,1 ,1 ,일본,일본,,㈜미로비젼,전체관람가,드라마,고레에다 히로카즈,오다기리 조
165,러덜리스,2015-07-09,153000 ,0,610436220 ,27 ,77506 ,1 ,2 ,미국,미국,,그린나래미디어(주),12세이상관람가,"코미디,드라마",윌리엄 H. 머시,"빌리 크루덥,안톤 옐친,셀레나 고메즈,로렌스 피쉬번,펠리시티 허프먼"
165,엘리제궁의 요리사,2015-03-19,270000 ,0,172621500 ,27 ,22691 ,1 ,1 ,프랑스,프랑스,,판씨네마(주),12세이상관람가,코미디,크리스티앙 뱅상,"캐서린 프로트,아르띄르 뒤퐁,이폴리트 지라르도"
167,스틸 앨리스,2015-04-29,224000 ,0,870357546 ,26 ,112767 ,1 ,3 ,미국,미국,,그린나래미디어(주),12세이상관람가,드라마,"리처드 글랫저,워시 웨스트모어랜드","줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,케이트 보스워스"
168,비비안 마이어를 찾아서,2015-04-30,210000 ,0,150013500 ,25 ,18770 ,1 ,2 ,미국,미국,,오드,전체관람가,다큐멘터리,"존 말루프,찰리 시스켈",
168,키드,1989-12-15,155000 ,0,1667000 ,25 ,208 ,1 ,1 ,미국,미국,,,연소자관람가,"코미디,드라마,가족",찰리 채플린,"찰리 채플린,재키 쿠간,에드나 퍼비안스"
170,그렇게 아버지가 된다,2013-12-19,178000 ,0,948937862 ,22 ,124838 ,1 ,1 ,일본,일본,,(주)티캐스트콘텐츠허브,전체관람가,"드라마,가족",고레에다 히로카즈,"후쿠야마 마사하루,오노 마치코,릴리 프랭키,마키 요코"
170,러브 앤 머시,2015-07-30,148000 ,0,211714800 ,22 ,26801 ,1 ,3 ,미국,미국,,판씨네마(주),15세이상관람가,드라마,빌 포래드,"존 쿠삭,폴 다노,엘리자베스 뱅크스,폴 지아마티"
170,레미제라블,2012-12-19,143600 ,0,43078078500 ,22 ,5919640 ,1 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,톰 후퍼,"휴 잭맨,러셀 크로우,앤 해서웨이,아만다 사이프리드,헬레나 본햄 카터"
170,삼거리극장,2006-11-23,134000 ,0,98439400 ,22 ,16063 ,1 ,2 ,한국,한국,"(주)엘제이필름,(주)프라임엔터테인먼트","씨제이엔터테인먼트,(주)시네마서비스",15세관람가,"뮤지컬,코미디,공포(호러)",전계수,"김꽃비,천호진,박준면,조희봉,황강록,김동기,백경인,윤오성,최우혁,이덕재,한애리,박영수"
170,한여름의 판타지아,2015-06-11,150000 ,0,275579758 ,22 ,35565 ,1 ,3 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
175,"지금, 만나러 갑니다",2005-03-25,124000 ,0,1036305500 ,21 ,166321 ,1 ,1 ,일본,일본,도호쿠신샤,"(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트",12세관람가,"드라마,멜로/로맨스,판타지",도이 노부히로,"다케우치 유코,나카무라 시도"
176,셀마,2015-07-23,120000 ,0,118714824 ,20 ,16183 ,1 ,1 ,미국,미국,,찬란,12세이상관람가,드라마,에바 두버네이,"데이빗 오예로워,카르멘 에조고,톰 윌킨슨"
176,옥희의 영화,2010-09-16,181500 ,0,285553900 ,20 ,37065 ,1 ,2 ,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"이선균,정유미,문성근,서영화,조성덕,서정현,김진경,이채은,백정림"
176,종이 달,2015-07-23,157000 ,0,196796200 ,20 ,24323 ,1 ,1 ,일본,일본,,"(주)영화사오원,(주)퍼스트런",청소년관람불가,드라마,요시다 다이하치,"미야자와 리에,이케마츠 소스케,코바야시 사토미,오오시마 유코"
179,뉴욕의 왕,1990-12-12,123000 ,0,123000 ,19 ,19 ,1 ,1 ,미국,미국,찰리채플린프로덕션,,연소자관람가,코미디,찰리 채플린,"맥신 오드리,찰리 채플린"
179,어바웃 타임,2013-12-05,150000 ,0,25003980600 ,19 ,3394941 ,1 ,1 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"멜로/로맨스,코미디",리차드 커티스,"레이첼 맥아담스,돔놀 글리슨,빌 나이"
181,원스,2007-09-20,126000 ,0,1560416500 ,18 ,229607 ,1 ,2 ,아일랜드,아일랜드,,(주)영화사 진진,전체관람가,드라마,존 카니,"글렌 하사드,마르케타 이글로바"
181,챔피언 프로그램,2015-10-28,129200 ,0,9297200 ,18 ,1164 ,1 ,1 ,영국,"영국,프랑스",,판씨네마(주),12세이상관람가,드라마,스티븐 프리어스,"벤 포스터,크리스 오다우드,리 페이스,기욤 까네"
183,피케이: 별에서 온 얼간이,2015-09-03,163000 ,0,352055800 ,17 ,45291 ,1 ,2 ,인도,인도,,(주)와우픽쳐스,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,아누쉬카 샤르마"
184,가을 소나타,2012-03-22,106000 ,0,18153700 ,16 ,2761 ,1 ,1 ,스웨덴,스웨덴,,㈜영화사 백두대간,12세이상관람가,드라마,잉마르 베리만,"잉그리드 버그만,리브 울만"
184,"님아, 그 강을 건너지 마오",2014-11-27,96000 ,0,37355914679 ,16 ,4801614 ,1 ,4 ,한국,한국,아거스필름,"CGV아트하우스,(주)대명문화공장",전체관람가,다큐멘터리,진모영,"조병만,강계열"
184,써커스,1990-05-05,111000 ,0,1430500 ,16 ,173 ,1 ,1 ,미국,미국,유나이티드 아티스트,,연소자관람가,드라마,찰리 채플린,"찰리 채플린,알란 가르시아,메르나 케네디"
184,위대한 독재자,1988-11-19,110000 ,0,17134000 ,16 ,2144 ,1 ,1 ,미국,미국,,"(주)엣나인필름,㈜영화사 백두대간","연소자관람가,전체관람가",코미디,찰리 채플린,"찰리 채플린,파울레트 고다드"
188,나의 계곡은 푸르렀다,,88000 ,0,2556000 ,15 ,769 ,1 ,2 ,미국,미국,,,,"드라마,멜로/로맨스,가족",존 포드,"월터 피전,모린 오하라"
189,경멸,,95000 ,0,2845000 ,14 ,381 ,1 ,2 ,프랑스,"프랑스,이탈리아",,,,드라마,장 뤽 고다르,
189,은하해방전선,2007-11-29,98000 ,0,32078000 ,14 ,5071 ,1 ,3 ,한국,한국,"은하해방전선 제작위원회,청년필름(주)",㈜인디스토리,15세이상관람가,"코미디,드라마,멜로/로맨스",윤성호,"임지규,박혁권,서영주,김보경,김태동,김현아,정혜원,류형근,김동호,허정,송서진,현문섭,조용규,박재헌,김민이,김이정,박현지,배하나,강석주,서광원,서상덕,진경희,원선우,문현성,김태일,김선,박강,김선이,유병철,이황호,윤성호,윤수진,윤이영,김세훈,박선영,김태섭,이순영,김정남,이찬우,김예나,이정식,이은성"
189,치코와 리타,2012-01-05,82000 ,0,123741600 ,14 ,15523 ,1 ,1 ,스페인,"스페인,영국",,찬란,15세이상관람가,"애니메이션,멜로/로맨스","페르난도 트루에바,하비에르 마리스칼,토노 에란도","에만 소르 오냐,리마라 메니시스"
189,황금광 시대,1990-02-17,96000 ,0,4136000 ,14 ,1384 ,1 ,2 ,미국,미국,찰리채플린프로덕션,,중학생이상관람가,"어드벤처,코미디,가족",찰리 채플린,"찰리 채플린,맥 스웨인,톰 머레이,조지아 헤일"
193,새 구두를 사야해,2013-04-25,85000 ,0,92919000 ,13 ,12934 ,1 ,2 ,일본,일본,,(주)영화사 진진,12세이상관람가,"멜로/로맨스,드라마",키타가와 에리코,"나카야마 미호,무카이 오사무,키리타이 미레이,아야노 고"
193,자유의 언덕,2014-09-04,112000 ,0,318192827 ,13 ,39253 ,1 ,2 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"카세 료,문소리,서영화,윤여정,정용진,이민우,기주봉,김의성"
195,김종욱 찾기,2010-12-08,68000 ,0,8209012000 ,12 ,1122223 ,1 ,1 ,한국,"한국,인도",(주)수필름,씨제이엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",장유정,"임수정,공유,최지호,이청아,최혜림,조재은,박혜경,권영복,김나정,고지광,유정희,장영주,정동화,정원조,오나라,이우승,김대현,이창원,정준하,오만석,장영남,김강현,최일화"
195,사랑은 타이핑 중!,2013-05-22,78000 ,0,88641561 ,12 ,13115 ,1 ,3 ,프랑스,프랑스,,판씨네마(주),15세이상관람가,"멜로/로맨스,코미디",레지스 르왕사르,"로맹 뒤리스,데보라 프랑수아,베레니스 베조"
197,채플린 단편 2,,68000 ,0,68000 ,11 ,11 ,1 ,2 ,미국,미국,,,,기타,찰리 채플린,
197,채플린 단편 3,,71000 ,0,71000 ,11 ,11 ,1 ,1 ,미국,미국,,,,기타,찰리 채플린,
199,리틀 포레스트: 여름과 가을,2015-02-12,88000 ,0,73230256 ,10 ,9604 ,1 ,1 ,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,모리 준이치,"하시모토 아이,마츠오카 마유"
199,미션 임파서블: 로그네이션,2015-07-30,74000 ,0,48547353607 ,10 ,6126488 ,1 ,2 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,스릴러,어드벤처",크리스토퍼 맥쿼리,"톰 크루즈,제레미 레너,사이몬 페그,알렉 볼드윈,레베카 퍼거슨"
199,선샤인 온 리스,2014-09-03,60000 ,0,205664600 ,10 ,26690 ,1 ,2 ,영국,영국,,(주)팝엔터테인먼트,12세이상관람가,뮤지컬,덱스터 플레처,"피터 뮬란,조지 맥케이,제인 호록스,안토니아 토마스,프레야 메이버,케빈 구스리,제이슨 플레밍,폴 프래니건"
199,순결상실,2015-10-16,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카이즈 아키히코,"사토미 요코,스즈키 린"
199,채플린 단편 1,,63000 ,0,108000 ,10 ,17 ,1 ,1 ,미국,미국,,,,기타,찰리 채플린,
204,리틀 포레스트 2: 겨울과 봄,2015-05-14,78500 ,0,81416544 ,9 ,10557 ,1 ,1 ,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,모리 준이치,"하시모토 아이,마츠오카 마유"
204,서칭 포 슈가맨,2012-10-11,52500 ,0,208422600 ,9 ,28859 ,1 ,1 ,스웨덴,"스웨덴,영국",,판씨네마(주),전체관람가,다큐멘터리,말릭 벤젠룰,"말릭 벤젠룰,시스토 로드리게즈"
