순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
11,무한대를 본 남자,2016-11-03,228574854 ,0.01,234206854 ,29574 ,30278 ,309 ,4370 ,영국,영국,,판씨네마(주),12세이상관람가,드라마,맷 브라운,"데브 파텔,제레미 아이언스,토비 존스,스티븐 프라이,제레미 노담,케빈 맥널리,엔조 실렌티,리차드 존슨"
12,위자: 저주의 시작,2016-11-09,190846500 ,0.008,190846500 ,24992 ,24992 ,353 ,1390 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,공포(호러),마이크 플래너건,"엘리자베스 리저,애너리즈 바쏘,헨리 토마스"
13,인어공주 : 새로운 모험의 시작,2016-11-03,188209200 ,0.008,192113200 ,24271 ,24759 ,262 ,1448 ,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,아담 추,
14,글루미 선데이,2000-10-21,123508400 ,0.005,127280400 ,15334 ,16089 ,128 ,1803 ,독일,독일,,(주)팝엔터테인먼트,18세관람가,드라마,롤프 슈벨,"스테파노 디오니시,조아킴 크롤,에리카 마로잔,벤 베커"
15,자백,2016-10-13,75379200 ,0.003,963112300 ,9441 ,122980 ,50 ,487 ,한국,한국,한국탐사저널리즘센터,(주)엣나인필름,15세이상관람가,다큐멘터리,최승호,최승호
16,두 번째 스물,2016-11-03,66235200 ,0.003,77595200 ,8689 ,10094 ,175 ,1661 ,한국,한국,민영화사,(주)리틀빅픽쳐스,청소년관람불가,"멜로/로맨스,드라마",박흥식,"김승우,이태란,김민경,김예진,김태환,박성민,차영석"
17,쿠보와 전설의 악기,2016-10-26,58195979 ,0.003,182016862 ,8436 ,26639 ,98 ,613 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,어드벤처,가족,판타지",트래비스 나이트,"샤를리즈 테론,랄프 파인즈,루니 마라,매튜 매커너히,조지 타케이,캐리-히로유키 타가와,브렌다 바카로"
18,세상에서 고양이가 사라진다면,2016-11-09,54779900 ,0.002,68555900 ,7723 ,9445 ,143 ,525 ,일본,일본,,(주)크리픽쳐스,12세이상관람가,드라마,나가이 아키라,"사토 타케루,미야자키 아오이,오쿠다 에이지,하라다 미에코"
19,미스 페레그린과 이상한 아이들의 집,2016-09-28,57446200 ,0.003,21831582586 ,7046 ,2717031 ,54 ,397 ,미국,"미국,벨기에,영국",,이십세기폭스코리아(주),12세이상관람가,"미스터리,판타지",팀 버튼,"에바 그린,사무엘 L. 잭슨,아사 버터필드,앨리슨 제니,킴 디킨스,주디 덴치,크리스 오다우드"
20,가려진 시간,2016-11-16,67827900 ,0.003,98305900 ,7034 ,10955 ,49 ,97 ,한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우"
21,걷기왕,2016-10-20,24843600 ,0.001,679155475 ,3651 ,90027 ,41 ,288 ,한국,한국,㈜인디스토리,CGV아트하우스,12세이상관람가,드라마,백승화,"심은경,박주희,김새벽,허정도,윤지원,안승균,김광규,김정영,이재진,이준용,박민준,장현진,방범석,정규환,오은비,조주형,이규진,이동혁,이수아,최봉석,최효주,황수진,김신동"
22,파이트 클럽,1999-11-13,27132700 ,0.001,120566200 ,3385 ,15288 ,49 ,351 ,미국,미국,"아트린슨프로덕션즈,폭스2000픽처스,리젠시 엔터프라이즈,타우러스 필름",(주)팝엔터테인먼트,"18세관람가,청소년관람불가","액션,범죄,드라마,스릴러",데이빗 핀처,"브래드 피트,에드워드 노튼,헬레나 본햄 카터"
23,킹 오브 프리즘,2016-08-11,23493000 ,0.001,747851000 ,3095 ,88580 ,10 ,79 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,
24,브리짓 존스의 베이비,2016-09-28,23298500 ,0.001,6674914374 ,2855 ,820568 ,30 ,240 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"코미디,멜로/로맨스",샤론 맥과이어,"르네 젤위거,콜린 퍼스,패트릭 뎀시"
25,세븐,1995-11-11,20699600 ,0.001,91578900 ,2596 ,11931 ,38 ,263 ,미국,미국,뉴라인 시네마,(주)드림팩트엔터테인먼트,"연소자관람불가,청소년관람불가","범죄,스릴러",데이빗 핀처,"브래드 피트,모건 프리먼,기네스 팰트로우"
26,라우더 댄 밤즈,2016-10-27,18390100 ,0.001,69057200 ,2231 ,8733 ,25 ,181 ,노르웨이,"노르웨이,프랑스,덴마크",,그린나래미디어(주),15세이상관람가,드라마,요아킴 트리에,"제시 아이젠버그,이자벨 위페르,가브리엘 번"
27,"색, 계",2007-11-08,16480500 ,0.001,12579451200 ,2189 ,1914866 ,116 ,243 ,미국,미국,,"(주)제이앤씨미디어그룹,씨제이엔터테인먼트",청소년관람불가,"드라마,멜로/로맨스",이안,"탕웨이,양조위"
28,미드나잇 인 파리,2012-07-05,16206000 ,0.001,2766649617 ,2112 ,373374 ,22 ,181 ,미국,"미국,스페인",,"(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트",15세이상관람가,"코미디,멜로/로맨스,판타지",우디 알렌,"오웬 윌슨,마리온 꼬띨라르,레이첼 맥아담스,애드리언 브로디"
29,감바의 대모험,2016-11-10,15313000 ,0.001,27133000 ,2087 ,3633 ,8 ,24 ,일본,일본,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처","카와무라 토모히로,코모리 요시히로",
30,다가오는 것들,2016-09-29,17273100 ,0.001,211014834 ,2043 ,26411 ,13 ,89 ,프랑스,프랑스,,찬란,15세이상관람가,드라마,미아 한센-로브,"이자벨 위페르,에디뜨 스콥"
31,죽여주는 여자,2016-10-06,14941500 ,0.001,854532800 ,1993 ,115939 ,19 ,160 ,한국,한국,"한국영화아카데미,주식회사 뭉클픽쳐스",CGV아트하우스,청소년관람불가,드라마,이재용,"윤여정,전무송,윤계상,박성진,윤효진"
32,와와의 학교 가는 날,2016-10-27,9876800 ,0,52621800 ,1941 ,9257 ,20 ,123 ,중국,중국,,(주)마노엔터테인먼트,전체관람가,드라마,펑천,"딩지아리,아나무랑,차오시웬"
33,시소,2016-11-10,15385000 ,0.001,20377000 ,1748 ,2372 ,4 ,8 ,한국,한국,(주)에스엠 컬처앤콘텐츠,"(주)대명문화공장,(주)리틀빅픽쳐스",전체관람가,다큐멘터리,고희영,"이동우,임재신,김윤태,김진희"
34,시간의 종말,2016-11-03,12840800 ,0.001,19448800 ,1747 ,2771 ,33 ,276 ,한국,한국,인디라인,(주)영화사 진진,전체관람가,다큐멘터리,김대현,
35,램스,2016-11-03,11484800 ,0.001,16717800 ,1535 ,2238 ,23 ,163 ,아이슬란드,"아이슬란드,덴마크,노르웨이,폴란드",,"미디어 컨텐츠 스토어,(주)인디플러그",15세이상관람가,드라마,그리무르 하코나르슨,테오도로 줄리어슨
36,사랑하기 때문에,2017-01-04,12088000 ,0.001,13992000 ,1511 ,1749 ,8 ,8 ,한국,한국,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"코미디,멜로/로맨스",주지홍,"차태현,김유정,서현진,박근형,선우용녀,성동일,배성우,임주환,김윤혜,오나라,김사희,장도윤,김강훈"
37,순종,2016-11-17,10979000 ,0,16300000 ,1455 ,2188 ,5 ,9 ,한국,한국,(재)CBS,"(재)CBS,(주)영화사 안다미로",전체관람가,다큐멘터리,"김동민,이주훈","최강희,최수종,김은혜,김영화"
38,비바 자파타,,2865000 ,0,3465000 ,1415 ,1715 ,1 ,15 ,미국,미국,,,,드라마,엘리아 카잔,"말론 브란도,진 피터스"
39,키즈모노가타리 II : 열혈편,2016-10-20,10477000 ,0,120182000 ,1379 ,15544 ,21 ,150 ,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,"애니메이션,드라마,판타지,액션",신보 아키유키,"카미야 히로시,사카모토 마아야,호리에 유이,사쿠라이 타카히로"
40,오 마이 파파,2016-11-10,8346000 ,0,10272000 ,1331 ,1545 ,3 ,5 ,한국,한국,(주)하이하버픽쳐스,(주)모멘텀엔터테인먼트,전체관람가,다큐멘터리,박혁지,
41,잭 리처: 네버 고 백,2016-11-30,9402000 ,0,9402000 ,1032 ,1032 ,2 ,3 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,범죄,드라마",에드워드 즈윅,"톰 크루즈,코비 스멀더스,로버트 네퍼,알디스 호지,제이슨 더글러스,다니카 야로쉬,홀트 맥칼라니"
42,비틀스: 에잇 데이즈 어 위크 ? 투어링 이어즈,2016-10-19,7438400 ,0,134051025 ,937 ,16830 ,10 ,69 ,영국,"영국,미국",,메가박스(주)플러스엠,12세이상관람가,"드라마,다큐멘터리",론 하워드,"존 레논,폴 매카트니,조지 해리슨,링고 스타"
43,아프리칸 닥터,2016-11-03,5853900 ,0,7065900 ,841 ,1043 ,12 ,100 ,프랑스,프랑스,,M&M 인터내셔널,12세이상관람가,"코미디,드라마",줄리앙 람발디,"마크 진가,아이사 마이가,조나단 랑베르,루퍼스"
44,아수라,2016-09-28,4350000 ,0,20572426662 ,725 ,2593559 ,5 ,29 ,한국,한국,(주)사나이픽처스,씨제이이앤엠(주),청소년관람불가,"범죄,액션",김성수,"정우성,황정민,주지훈,곽도원,정만식,김원해,김종수,김해곤,윤지혜,오연아,윤제문,이종성,장근영,박지환,손영진,양영일,유정호,윤성민,이가경,이광기,이상민,채성원,김남조,노남석,박갑진"
45,스퀴즈,2016-11-10,6135000 ,0,6135000 ,720 ,720 ,2 ,3 ,미국,미국,,"시네마 뉴원,(주)드림팩트엔터테인먼트",15세이상관람가,"코미디,드라마",테리 재스트로,"제레미 섬터,제이슨 도링,크리스토퍼 맥도날드,캐서린 라나사,질리언 머레이,마이클 누리,데이빗 오도넬,팀 웨어"
46,혈투의 게곡,,1820000 ,0,1820000 ,604 ,604 ,1 ,18 ,미국,미국,메트로-골드윈-마이어,,,"서부극(웨스턴),가족",리처드 소프,"버트 랭커스터,로버트 워커,조안나 드루,샐리 포레스트"
47,벽 속의 여자,,1178000 ,0,8616000 ,589 ,3734 ,1 ,11 ,한국,한국,,,,드라마,박종호,남궁원
48,토마스와 친구들: 용감한 기관차와 괴물소동,2016-10-13,2636000 ,0,187056400 ,562 ,26285 ,5 ,20 ,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,롭 실베스트리,
49,벨빌의 세 쌍둥이,2016-10-27,4341000 ,0,11525900 ,541 ,1418 ,9 ,57 ,프랑스,"프랑스,벨기에,캐나다,영국",,찬란,12세이상관람가,"애니메이션,코미디",실뱅 쇼메,
50,맨 인 더 다크,2016-10-05,4726000 ,0,8480135672 ,531 ,1003375 ,8 ,49 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,스릴러,페드 알바레즈,"제인 레비,딜런 미네트,스티븐 랭,다니엘 조바토"
51,세 얼간이 감독판,2011-08-18,4266000 ,0,42460500 ,518 ,5158 ,39 ,62 ,인도,인도,,"와이드 릴리즈(주),필라멘트픽쳐스",12세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,마드하반,셔먼 조쉬,카리나 카푸르"
52,벤허,2016-09-14,4048000 ,0,11403731395 ,506 ,1399264 ,2 ,4 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르 베크맘베토브,"잭 휴스턴,토비 켑벨,모건 프리먼,로드리고 산토로,할룩 빌기너,요한 필리프 아스베크,모이세스 아리아스,아예렛 주러,소피아 블랙 디엘리아,제임스 코스모,다토 바크하제,자레스 J. 메즈"
53,마포사는 황부자,,999000 ,0,2975000 ,497 ,1485 ,1 ,12 ,한국,한국,,,,드라마,이봉래,"김승호,도금봉,최지희"
54,사도,2015-09-16,882000 ,0,48845771501 ,441 ,6247607 ,1 ,8 ,한국,한국,(주)타이거픽쳐스,(주)쇼박스,12세이상관람가,사극,이준익,"송강호,유아인,문근영,전혜진,김해숙,박원상,진지희,박소담,서예지,이효제,곽동호,최희영,정호,이현철,김상훈,이민혜,김경원,김대환,김민규,양지혜,안현숙,김우진,이대연,최덕문,정석용,최민철,안정우,안태훈,조승연"
55,당신자신과 당신의 것,2016-11-10,3787500 ,0,5499500 ,425 ,639 ,4 ,8 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김주혁,이유영,김의성,권해효,유준상,김민정,백현진"
56,설리: 허드슨강의 기적,2016-09-28,2766000 ,0,5218541354 ,421 ,624460 ,3 ,18 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,드라마,클린트 이스트우드,"톰 행크스,아론 에크하트,로라 린니"
57,뷰티풀 레이디스,2016-11-10,3120000 ,0,3320000 ,390 ,430 ,2 ,2 ,프랑스,프랑스,,(주)디스테이션,15세이상관람가,"드라마,범죄",오드리 에스트루고,"소피 마르소,수잔 클레망,앨리스 벨라이디,앤 르니"
58,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,2016-09-28,2296500 ,0,419335500 ,366 ,69729 ,11 ,30 ,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,다라 오코넬,
59,피터와 드래곤,2016-09-28,2528000 ,0,864768600 ,365 ,108981 ,3 ,3 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"어드벤처,가족,판타지",데이빗 로워리,"브라이스 달라스 하워드,오크스 페글리,웨스 벤틀리,칼 어번,로버트 레드포드,크레이그 홀,이시아 휘틀록 주니어"
60,물레방아,1966-11-10,714000 ,0,714000 ,357 ,357 ,2 ,5 ,한국,한국,세기상사㈜,,12세이상관람가,멜로/로맨스,이만희,"최남현,고은아,신영균,허장강"
61,세 아내에게 온 편지,,694000 ,0,2208000 ,347 ,936 ,1 ,12 ,미국,미국,,,,"드라마,멜로/로맨스",조셉 L. 맨키위즈,"지네 크레인,린다 다넬,앤 소든"
62,미스터 캣,2016-10-19,2003000 ,0,180673750 ,343 ,23238 ,2 ,11 ,프랑스,"프랑스,중국",,(주)리틀빅픽쳐스,전체관람가,코미디,배리 소넨필드,"케빈 스페이시,제니퍼 가너,크리스토퍼 월켄,말리나 와이즈먼"
63,아이 엠 어 히어로,2016-09-21,1779000 ,0,1798185900 ,339 ,211457 ,5 ,16 ,일본,일본,,(주)영화사 빅,청소년관람불가,"액션,공포(호러)",사토 신스케,"오오이즈미 요,아리무라 카스미,나가사와 마사미"
64,부산행,2016-07-20,2934000 ,0,93177722048 ,326 ,11565382 ,1 ,1 ,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,스릴러",연상호,"공유,김정희,정유미,김율호,마동석,최우식,안소희,김의성,김수안,박민우,박민혁,임종훈,박종관,장문성,박혜진,손지훈,손지훈,연상호,조춘호,지동현,윤미중,이동하,이윤상,최창수,편준의,허성우,황유경"
65,위스키 탱고 폭스트롯,2016-11-10,2462000 ,0,2462000 ,323 ,323 ,3 ,3 ,미국,미국,,(주)디스테이션,15세이상관람가,"전쟁,드라마,코미디","글렌 피카라,존 레쿼","티나 페이,마고 로비,마틴 프리먼"
66,드림 쏭,2016-09-14,1156000 ,0,1823748700 ,320 ,233676 ,2 ,16 ,미국,미국,,(주)이수C&E,전체관람가,애니메이션,애쉬 브래넌,"J.K. 시몬스,루크 윌슨,에디 이자드,맷 딜런"
67,소녀경,1992-09-25,565000 ,0,565000 ,299 ,299 ,1 ,6 ,한국,한국,(주)동아수출공사,,연소자관람불가,"성인물(에로),사극",박호태,"이미지,남궁원,전혜성,김준호"
67,스타트렉 비욘드,2016-08-17,2933000 ,0,10165818220 ,299 ,1153650 ,1 ,3 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,SF",저스틴 린,"크리스 파인,사이몬 페그,조 샐다나,재커리 퀸토,칼 어번,안톤 옐친,존 조,이드리스 엘바,소피아 부텔라"
69,[PDFF2016] 개막작,,1480000 ,0,1480000 ,296 ,296 ,1 ,2 ,기타,기타,,,,기타,"마이클 악트만,제네비에브 클레이-스미스",
69,파란 입이 달린 얼굴,,1480000 ,0,1888000 ,296 ,364 ,1 ,2 ,한국,한국,,,,기타,김수정,장리우
71,어떻게 헤어질까,2016-11-03,2386500 ,0,7760500 ,273 ,963 ,9 ,54 ,한국,한국,하준사,하준사,12세이상관람가,"판타지,드라마",조성규,"서준영,박규리,이영란,김강현,최희서,백도빈,우상희,이상훈,조성규"
71,카페 소사이어티,2016-09-14,1793000 ,0,1045296666 ,273 ,126206 ,5 ,20 ,미국,미국,,CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,블레이크 라이블리"
73,솔로몬과 시바의 여왕,1972-11-24,523000 ,0,9911000 ,272 ,4964 ,1 ,5 ,미국,미국,,,,드라마,킹 비더,"지나 롤로브리지다,율 브린너"
74,건힐의 결투,,552000 ,0,2897000 ,271 ,1463 ,1 ,4 ,미국,미국,,,,"스릴러,서부극(웨스턴)",존 스터지스,"커크 더글라스,앤소니 퀸"
75,줄리에타,2016-11-17,2144000 ,0,2144000 ,262 ,262 ,1 ,2 ,스페인,스페인,,주식회사 쇼미미디어앤트레이딩,15세이상관람가,드라마,페드로 알모도바르,"엠마 수아레즈,로시 드 팔마"
76,할머니의 먼 집,2016-09-29,908000 ,0,24659500 ,246 ,3543 ,3 ,27 ,한국,한국,영화사 연필,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이소현,"박삼순,이소현,장춘옥,홍순영"
77,춘몽,2016-10-13,1653000 ,0,113024700 ,238 ,14216 ,5 ,37 ,한국,한국,률필름,"(주)프레인글로벌,(주)스톰픽쳐스코리아",15세이상관람가,드라마,장률,"한예리,양익준,박정범,윤종빈,신민아,유연석,김의성,김태훈,조달환,이재환,임해준,장우진,백종관,백주은,백현진,양영민,정석휘,정재필,조달환,오세현,오재은,윤상일,이관훈,이서,조현정,노슬기"
78,귀담백경,2016-10-19,2097000 ,0,66605500 ,233 ,8297 ,2 ,6 ,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,공포(호러),"나카무라 요시히로,시라이시 코지,아사토 마리,오하타 하지메,이와사와 히로키,나이토 에이스케","다케우치 유코,후지모토 이즈미,후치카미 야스시,타카다 리호"
78,셰인,,449000 ,0,16985000 ,233 ,7787 ,1 ,6 ,미국,미국,파라마운트 픽쳐스,,,"드라마,서부극(웨스턴)",조지 스티븐스,
80,잔다르크,,450000 ,0,4036000 ,225 ,2013 ,1 ,8 ,미국,미국,,,,드라마,빅터 플레밍,잉그리드 버그만
81,흔들리는 물결,2016-10-27,1672500 ,0,10022300 ,221 ,1472 ,8 ,52 ,한국,한국,"비밀의화원,청년필름(주)",무브먼트,12세이상관람가,멜로/로맨스,김진도,"심희섭,고원희"
82,"제자도 - 제자,옥한흠2",2016-11-10,1302000 ,0,1302000 ,217 ,217 ,1 ,1 ,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,"권오중,옥한흠"
83,립반윙클의 신부,2016-09-28,2058000 ,0,156436300 ,215 ,19382 ,4 ,13 ,일본,일본,,"TCO(주)더콘텐츠온,주식회사 더쿱",15세이상관람가,"드라마,멜로/로맨스",이와이 슌지,"쿠로키 하루,아야노 고"
84,카페 6,2016-11-16,1498000 ,0,1498000 ,214 ,214 ,1 ,1 ,대만,대만,,(주)라이크 콘텐츠,12세이상관람가,"멜로/로맨스,코미디",오자운,"동자건,안탁령,임백굉,오양니니"
85,연애담,2016-11-17,1804600 ,0,5110600 ,203 ,727 ,1 ,4 ,한국,한국,한국영화아카데미,(주)인디플러그,청소년관람불가,멜로/로맨스,이현주,"이상희,류선영,박근록,임성미,김종수,유우람,이성용,이성용,이지수,장병기,차승호"
86,너는 내 운명,1980-03-28,400000 ,0,1712000 ,200 ,856 ,1 ,15 ,한국,한국,한림영화,,연소자관람불가,"드라마,멜로/로맨스",정소영,"원미경,이영하,한미영,이종만,윤일봉"
87,대결투,1973-02-23,390000 ,0,1643000 ,195 ,819 ,1 ,6 ,한국,한국,안양,,15세이상관람가,액션,장철,"링원,진봉진"
88,플라워 쇼,2016-10-27,1297000 ,0,9765900 ,194 ,1415 ,4 ,19 ,아일랜드,아일랜드,,(주)디스테이션,12세이상관람가,드라마,비비안 드 쿠시,엠마 그린웰
89,다음 침공은 어디?,2016-09-08,1436000 ,0,130192700 ,179 ,16560 ,2 ,7 ,미국,미국,,판씨네마(주),15세이상관람가,다큐멘터리,마이클 무어,
90,달빛궁궐,2016-09-07,1035000 ,0,1146439100 ,171 ,152856 ,3 ,13 ,한국,한국,"스튜디오홀호리(주),(주)콘텐츠판다",(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,판타지,어드벤처",김현주,"김서영,이하늬,권율,김슬기,신용우,이장원,시영준,이상범,이현,강시현,문유정,정주원,신경선,이유리"
90,록키 호러 픽쳐 쇼,1998-06-20,1467200 ,0,36931000 ,171 ,4701 ,3 ,11 ,미국,"미국,영국",이십세기폭스필름코퍼레이션,"(주)팝엔터테인먼트,(주)피터팬픽쳐스",18세 미만인 자는 관람할 수 없는 등급,"공포(호러),뮤지컬,코미디",짐 셔먼,"팀 커리,수잔 서랜든"
92,전송가,,338000 ,0,11466000 ,164 ,5721 ,1 ,10 ,미국,미국,유니버셜 픽쳐스,,,"전쟁,드라마",더글라스 서크,"록 허드슨,안나 카스피,댄 두리아,돈 드 프레,마사 하이어"
93,마담 프루스트의 비밀정원,2014-07-24,1331600 ,0,1123747142 ,162 ,143430 ,3 ,15 ,프랑스,프랑스,,찬란,전체관람가,드라마,실뱅 쇼메,"귀욤 고익스,앤 르니"
94,마이펫의 이중생활,2016-08-03,800000 ,0,19406436655 ,160 ,2520670 ,2 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,코미디,가족",크리스 리노드,"스티브 쿠건,엘리 켐퍼,레이크 벨,데이너 카비,케빈 하트"
95,AISFF2016 국내경쟁 1,,737000 ,0,737000 ,150 ,150 ,1 ,2 ,한국,한국,,,,기타,"김인선,정서원,이나연,조창근,이옥섭,구교환",
96,[PDFF2016] PDFF경선 3,,740000 ,0,740000 ,148 ,148 ,1 ,1 ,한국,한국,,,,기타,"이제욱,엄하늘,황보정",
96,[PDFF2016] PDFF경선 4,,740000 ,0,740000 ,148 ,148 ,1 ,1 ,한국,한국,,,,기타,"최형원,위승범,황지은,이현우,황장우",
96,[PDFF2016] PDFF경선 5,,740000 ,0,740000 ,148 ,148 ,1 ,1 ,한국,한국,,,,기타,"김경록,홍보선,송다정,정미린,황수진,배연희,변성빈",
96,[PDFF2016] 장애인미디어운동 1+개막작 2,,740000 ,0,740000 ,148 ,148 ,1 ,1 ,기타,기타,,,,기타,"박준형,정서영,제네비에브 클레이-스미스",
96,[PDFF2016] 장애인미디어운동 2+개막작 1,,740000 ,0,740000 ,148 ,148 ,1 ,1 ,기타,기타,,,,기타,"정종국,장호경,마이클 악트만",
96,귀향,2016-02-24,740000 ,0,27249445990 ,148 ,3587077 ,1 ,1 ,한국,한국,주식회사 제이오엔터테인먼트코리아,(주)와우픽쳐스,15세이상관람가,드라마,조정래,"손숙,강하나,서미지,최리,정인기,오지혜,김시은,이채현,임성철,임혜영,박주현,박지희,박진경,장현익,정광윤,정부경,정승현,안재성,이경훈,이민영,이선희,이수현,이승현,이여원,김완기,김은나"
96,달에 부는 바람,2016-05-26,740000 ,0,5849100 ,148 ,958 ,1 ,1 ,한국,한국,민치앤필름,무브먼트,전체관람가,다큐멘터리,이승준,"김예지,김미영,김자엽"
96,마리 이야기: 손끝의 기적,2015-08-20,740000 ,0,60016500 ,148 ,8969 ,1 ,1 ,프랑스,프랑스,,오드,전체관람가,드라마,장 피에르 아메리스,"이자벨 까레,아리아나 리부아"
96,아들에게 가는 길,,740000 ,0,740000 ,148 ,148 ,1 ,1 ,한국,한국,리얼곤시네마,(주)에스와이코마드,,"가족,드라마",최위안,"김은주,서성광,이로운"
105,금지된 섹스 몽정사,2016-11-09,747000 ,0,747000 ,146 ,146 ,20 ,22 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",김민욱,
