순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,프리즌,2017-03-23,12114594873 ,0.391,12976182673 ,1511416 ,1619570 ,1047 ,30817 ,한국,한국,(주)큐로홀딩스,(주)쇼박스,청소년관람불가,"범죄,액션",나현,"한석규,김래원,정웅인,조재윤,신성록,곽민호"
2,미녀와 야수,2017-03-16,11380693144 ,0.367,27840421993 ,1406361 ,3382393 ,1256 ,30862 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치"
3,보통사람,2017-03-23,2437689623 ,0.079,2485825623 ,314895 ,321291 ,621 ,15229 ,한국,한국,"(주)트리니티엔터테인먼트,(주)영화사장춘",오퍼스픽쳐스,15세이상관람가,드라마,김봉한,"손현주,장혁,김상호,라미란,정만식,조달환,지승현,오연아,강현구"
4,히든 피겨스,2017-03-23,1414661333 ,0.046,1541246133 ,181185 ,196427 ,448 ,8017 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스"
5,공각기동대 : 고스트 인 더 쉘,2017-03-29,761090100 ,0.025,761090100 ,115801 ,115801 ,763 ,3788 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,범죄,액션",루퍼트 샌더스,"스칼렛 요한슨,마이클 피트,마이클 윈코트,요한 필리프 아스베크,기타노 다케시"
6,콩: 스컬 아일랜드,2017-03-08,576794300 ,0.019,13940506983 ,73256 ,1683146 ,399 ,4300 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",조던 복트-로버츠,"톰 히들스턴,브리 라슨,사무엘 L. 잭슨,존 굿맨"
7,원라인,2017-03-29,373422800 ,0.012,387492800 ,61296 ,63221 ,613 ,2410 ,한국,한국,"(주)미인픽쳐스,(주)곽픽쳐스",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,범죄,양경모,"임시완,진구,박병은,이동휘,김선영,박종환,왕지원,박유환,안세하,조우진,박형수,박건도"
8,로건,2017-03-01,253391700 ,0.008,18340375723 ,30870 ,2162839 ,222 ,1852 ,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",제임스 맨골드,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트,에릭 라 살,엘리스 닐"
9,밤의 해변에서 혼자,2017-03-23,230710100 ,0.007,233918100 ,30209 ,30610 ,133 ,1983 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김민희,정재영,서영화,권해효,송선미,문성근,안재홍,박예주"
10,극장판 암살교실 : 365일의 시간,2017-03-23,143626000 ,0.005,146082000 ,19388 ,19672 ,98 ,897 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,애니메이션,키시 세이지,
