순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,23 아이덴티티,2017-02-22,9759807700 ,0.269,10613225500 ,1178815 ,1316094 ,952 ,22464 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,스릴러,M. 나이트 샤말란,"제임스 맥어보이,안야 테일러 조이,헤일리 루 리차드슨,베티 버클리,브래드 윌리엄 헨크,킴 디렉터,스털링 K. 브라운"
2,재심,2017-02-15,5999041929 ,0.165,16796742737 ,740343 ,2111160 ,767 ,19682 ,한국,한국,(주)이디오플랜,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,드라마,김태윤,"정우,강하늘,김해숙,이동휘,한재영,이경영"
3,해빙,2017-03-01,3242070500 ,0.089,3246080500 ,388751 ,389152 ,828 ,3977 ,한국,한국,"위더스필름(주),(주)영화사 불",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,이수연,"조진웅,신구,김대명,송영창,이청아,윤세아"
4,로건,2017-03-01,3078681000 ,0.085,3078681000 ,355280 ,355280 ,849 ,6022 ,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",제임스 맨골드,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트,에릭 라 살,엘리스 닐"
5,조작된 도시,2017-02-09,2433617679 ,0.067,19701486787 ,302975 ,2458570 ,545 ,9993 ,한국,한국,(주)티피에스컴퍼니,씨제이이앤엠(주),15세이상관람가,"범죄,액션",박광현,"지창욱,심은경,안재홍,오정세,김상호,김민교,김기천,이하늬"
6,트롤,2017-02-16,2134246700 ,0.059,4338000200 ,287745 ,589253 ,536 ,6270 ,미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,애니메이션,"마이크 미첼,월트 도른","안나 켄드릭,저스틴 팀버레이크,주이 디샤넬,크리스토퍼 민츠 플라세,크리스틴 바란스키,제프리 탬보,러셀 브랜드,쿠널 나이어,그웬 스테파니,제임스 코든,존 클리즈,쿠벤자네 왈리스,월트 도른,이성경,박형식,김하영,엄상현,전숙경,장광,이현,김명준,김도영,신용우"
7,싱글라이더,2017-02-22,2002885921 ,0.055,2441918021 ,249042 ,320079 ,576 ,11933 ,한국,한국,(주)퍼펙트스톰필름,워너브러더스 코리아(주),15세이상관람가,드라마,이주영,"이병헌,공효진,안소희"
8,존 윅 - 리로드,2017-02-22,1512840600 ,0.042,1783376700 ,177964 ,220625 ,250 ,6194 ,미국,미국,,(주)제이앤씨미디어그룹,청소년관람불가,"액션,범죄,스릴러",채드 스타헬스키,"키아누 리브스,이안 맥쉐인,루비 로즈,브리짓 모나핸,피터 스토메어,존 레귀자모,로렌스 피쉬번,데이비드 패트릭 켈리,커먼,랜스 레딕,리카르도 스카마르치오"
9,핵소 고지,2017-02-22,952870800 ,0.026,1157856400 ,121021 ,152375 ,427 ,6017 ,미국,"미국,호주",,판씨네마(주),15세이상관람가,"드라마,전쟁",멜 깁슨,"앤드류 가필드,샘 워싱턴,휴고 위빙"
10,공조,2017-01-18,634223300 ,0.017,63752860826 ,79108 ,7813875 ,340 ,3249 ,한국,한국,"(주)제이케이필름,씨제이이앤엠(주),영화사 이창,(주)에이치비엔터테인먼트",씨제이이앤엠(주),15세이상관람가,액션,김성훈,"현빈,유해진,김주혁,장영남,이해영,윤아,이동휘"
11,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,545492000 ,0.015,545492000 ,71390 ,71390 ,124 ,1506 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,SF,액션",이토 토모히코,"마츠오카 요시츠구,토마츠 하루카,이토 카나에"
12,루시드 드림,2017-02-22,536381700 ,0.015,745034000 ,67721 ,100189 ,461 ,6547 ,한국,한국,(주)로드픽쳐스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"SF,스릴러",김준성,"고수,설경구,박유천,강혜정,박인환,천호진"
13,문라이트,2017-02-22,473830500 ,0.013,563840900 ,58411 ,71031 ,173 ,2380 ,미국,미국,,CGV아트하우스,15세이상관람가,드라마,배리 젠킨스,"트레반트 로즈,앙드레 홀랜드,나오미 해리스"
14,그레이트 월,2017-02-15,445816600 ,0.012,4328819958 ,52157 ,496957 ,345 ,3868 ,미국,"미국,중국",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"판타지,액션",장예모,"맷 데이먼,페드로 파스칼,윌렘 데포,유덕화,루한,경첨,너맨 아카,펑위옌,장 한유"
15,눈길,2017-03-01,296289500 ,0.008,318570500 ,37996 ,41013 ,495 ,1285 ,한국,한국,KBS,"(주)엣나인필름,CGV아트하우스",15세이상관람가,드라마,이나정,"김영옥,김향기,김새론,조수향,서영주,장영남"
16,라라랜드,2016-12-07,315657500 ,0.009,27838157428 ,37545 ,3328801 ,102 ,858 ,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
17,마이펫 오지,2017-02-16,246661300 ,0.007,881983850 ,33805 ,119790 ,202 ,1280 ,스페인,"스페인,캐나다",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처",알베르토 로드리게즈,
18,레이디버그,2017-02-22,248370500 ,0.007,277844000 ,32740 ,36891 ,172 ,1590 ,한국,"한국,프랑스,일본",(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,"애니메이션,액션,어드벤처","장성,토마스 아스트뤽","여민정,남도형,홍시호"
19,발레리나,2017-02-09,189731400 ,0.005,1467010800 ,25199 ,196130 ,80 ,552 ,프랑스,"프랑스,캐나다",,판씨네마(주),전체관람가,"애니메이션,어드벤처,가족,뮤지컬","에릭 섬머,에릭 와린","엘르 패닝,데인 드한"
20,사일런스,2017-02-28,157657500 ,0.004,173463500 ,20203 ,21977 ,338 ,1082 ,미국,"미국,대만,멕시코",,씨네그루(주)키다리이엔티,15세이상관람가,드라마,마틴 스콜세지,"앤드류 가필드,리암 니슨,아담 드라이버,시아란 힌즈,아사노 타다노부,코마츠 나나,츠카모토 신야,카세 료,사부,오가타 이세이"
21,맨체스터 바이 더 씨,2017-02-15,104161200 ,0.003,354325400 ,12689 ,44137 ,70 ,582 ,미국,미국,,THE 픽쳐스,15세이상관람가,드라마,케네스 로너건,"케이시 애플렉,미쉘 윌리엄스,카일 챈들러,테이트 도노반,조쉬 해밀톤,매튜 브로데릭,그레첸 몰,톰 켐프,카라 헤이워드"
22,컨택트,2017-02-02,91663000 ,0.003,5178087721 ,10790 ,629771 ,43 ,358 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마,스릴러",드니 빌뇌브,"에이미 아담스,제레미 레너,포레스트 휘테커"
23,극장판 빰바라빤쮸: 바나나 왕국의 비밀,2017-02-22,55225000 ,0.002,74093800 ,7629 ,10214 ,140 ,864 ,일본,일본,,(주)스마일이엔티,전체관람가,"애니메이션,어드벤처",벤피 네코,"김율,황원,사문영,윤세웅"
24,모아나,2017-01-12,60079000 ,0.002,18035795707 ,7612 ,2307695 ,34 ,205 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨"
25,블랙,2009-08-27,38827000 ,0.001,6216068000 ,7557 ,871900 ,3 ,22 ,인도,인도,,"이언픽쳐스,(주)넥스트엔터테인먼트월드(NEW)",전체관람가,드라마,산제이 렐라 반살리,"아미타브 바흐찬,라니 무케르지"
26,더 큐어,2017-02-15,62750400 ,0.002,1331737700 ,7423 ,159929 ,99 ,661 ,미국,"미국,독일",,이십세기폭스코리아(주),청소년관람불가,"미스터리,스릴러",고어 버빈스키,"데인 드한,제이슨 아이삭스,미아 고스,셀리아 임리"
