순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,오빠생각,2016-01-21,5021227031 ,0.252,5232343031 ,671731 ,696682 ,855 ,26570 ,한국,한국,(주)조이래빗,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,전쟁",이한,"임시완,고아성,이희준,이준혁,정준원,이레,김영재,임윤경,정대웅,정병두,정세훈,이건하,이성욱,이승빈,이승준,이연화,홍동영,홍솔,강현구,정준용"
2,레버넌트: 죽음에서 돌아온 자,2016-01-14,4920133562 ,0.247,13398713250 ,613497 ,1670349 ,797 ,18943 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"어드벤처,드라마",알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오,톰 하디"
3,빅쇼트,2016-01-21,1983686507 ,0.1,1995016507 ,250127 ,251483 ,489 ,9548 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,드라마,아담 맥케이,"크리스찬 베일,스티브 카렐,라이언 고슬링,브래드 피트"
4,굿 다이노,2016-01-07,1507280238 ,0.076,9482412338 ,209830 ,1291278 ,505 ,7037 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",피터 손,
5,그날의 분위기,2016-01-14,1144668700 ,0.057,4916408812 ,147853 ,623241 ,394 ,7371 ,한국,한국,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,"김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정"
6,히말라야,2015-12-16,1066679600 ,0.054,59647983215 ,140691 ,7691947 ,434 ,6238 ,한국,한국,(주)제이케이필름,씨제이이앤엠(주),12세이상관람가,드라마,이석훈,"황정민,정우,조성하,김인권,라미란,김원해,이해영,전배수,정유미,유선,한명환,김재준,박민우,배상민,이춘우,이혜진,최종률"
7,내부자들: 디 오리지널,2015-12-31,889461800 ,0.045,16471495375 ,112496 ,2021988 ,378 ,4654 ,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명"
8,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,522817100 ,0.026,537090100 ,78227 ,80266 ,200 ,3442 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
9,"로봇, 소리",2016-01-27,524036800 ,0.026,611988800 ,77627 ,88571 ,601 ,3107 ,한국,한국,"(주)영화사 좋은날,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,이호재,"이성민,이희준,이하늬,김원해,채수빈,심은경,곽시양,이영진,이무생,남연우,전국환,류준열,박영수,이현석,박정민,박지훈,안광복,유민상,이상우,이승준,노소영"
10,구스범스,2016-01-14,475003900 ,0.024,2246774212 ,64459 ,301655 ,244 ,2962 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,코미디",롭 레터맨,"잭 블랙,딜런 미네트,오데야 러쉬,할스톤 세이지"
11,스티브 잡스,2016-01-21,431275907 ,0.022,435209907 ,55960 ,56422 ,384 ,5769 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,대니 보일,"마이클 패스벤더,케이트 윈슬렛,세스 로건"
12,브루클린의 멋진 주말,2016-01-21,145459200 ,0.007,153164200 ,19643 ,20538 ,103 ,1394 ,미국,미국,,(주)영화사 진진,12세이상관람가,드라마,리차드 론크레인,"모건 프리먼,다이안 키튼,캐리 프레스톤,신시아 닉슨"
13,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,2016-01-07,142308300 ,0.007,1449360700 ,19619 ,199428 ,133 ,909 ,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,하시모토 마사카즈,
14,유스,2016-01-07,104485300 ,0.005,497885800 ,13479 ,64169 ,53 ,593 ,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
15,매드 맥스: 분노의 도로,2015-05-14,158841500 ,0.008,33264062662 ,12934 ,3868399 ,31 ,892 ,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
16,미니 자이언트,2016-01-28,63006000 ,0.003,64750000 ,10167 ,10385 ,137 ,1252 ,영국,영국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,가족,다큐멘터리",마크 브라운로우,
17,시간을 달리는 소녀,2007-06-14,70947200 ,0.004,635396300 ,9266 ,91893 ,55 ,493 ,일본,일본,,"THE 픽쳐스,씨제이엔터테인먼트",전체관람가,"애니메이션,판타지,멜로/로맨스",호소다 마모루,"이시다 타쿠야,나카 리이사"
18,몬스터 호텔 2,2015-12-24,64065500 ,0.003,11085391976 ,8940 ,1514672 ,52 ,363 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,젠디 타타코브스키,"아담 샌들러,셀레나 고메즈,케빈 제임스,스티브 부세미"
