순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,재심,2017-02-15,9783329408 ,0.324,10797700808 ,1236562 ,1370817 ,935 ,27559 ,한국,한국,(주)이디오플랜,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,드라마,김태윤,"정우,강하늘,김해숙,이동휘,한재영,이경영"
2,조작된 도시,2017-02-09,5725892464 ,0.19,17267869108 ,720227 ,2155595 ,829 ,21032 ,한국,한국,(주)티피에스컴퍼니,씨제이이앤엠(주),15세이상관람가,"범죄,액션",박광현,"지창욱,심은경,안재홍,오정세,김상호,김민교,김기천,이하늬"
3,그레이트 월,2017-02-15,3477897858 ,0.115,3883003358 ,396251 ,444800 ,598 ,15965 ,미국,"미국,중국",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"판타지,액션",장예모,"맷 데이먼,페드로 파스칼,윌렘 데포,유덕화,루한,경첨,너맨 아카,펑위옌,장 한유"
4,트롤,2017-02-16,2187929500 ,0.072,2203753500 ,299530 ,301508 ,622 ,7651 ,미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,애니메이션,"마이크 미첼,월트 도른","안나 켄드릭,저스틴 팀버레이크,주이 디샤넬,크리스토퍼 민츠 플라세,크리스틴 바란스키,제프리 탬보,러셀 브랜드,쿠널 나이어,그웬 스테파니,제임스 코든,존 클리즈,쿠벤자네 왈리스,월트 도른,이성경,박형식,김하영,엄상현,전숙경,장광,이현,김명준,김도영,신용우"
5,공조,2017-01-18,2387612078 ,0.079,63118637526 ,296918 ,7734767 ,557 ,9901 ,한국,한국,"(주)제이케이필름,씨제이이앤엠(주),영화사 이창,(주)에이치비엔터테인먼트",씨제이이앤엠(주),15세이상관람가,액션,김성훈,"현빈,유해진,김주혁,장영남,이해영,윤아,이동휘"
6,23 아이덴티티,2017-02-22,851225800 ,0.028,853417800 ,137005 ,137279 ,503 ,1925 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,스릴러,M. 나이트 샤말란,"제임스 맥어보이,안야 테일러 조이,헤일리 루 리차드슨,베티 버클리,브래드 윌리엄 헨크,킴 디렉터,스털링 K. 브라운"
7,더 큐어,2017-02-15,1053362900 ,0.035,1268987300 ,124849 ,152506 ,419 ,6423 ,미국,"미국,독일",,이십세기폭스코리아(주),청소년관람불가,"미스터리,스릴러",고어 버빈스키,"데인 드한,제이슨 아이삭스,미아 고스,셀리아 임리"
8,마이펫 오지,2017-02-16,621718550 ,0.021,635322550 ,84147 ,85985 ,393 ,3758 ,스페인,"스페인,캐나다",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처",알베르토 로드리게즈,
9,싱글라이더,2017-02-22,439032100 ,0.015,439032100 ,71037 ,71037 ,554 ,2445 ,한국,한국,(주)퍼펙트스톰필름,워너브러더스 코리아(주),15세이상관람가,드라마,이주영,"이병헌,공효진,안소희"
10,발레리나,2017-02-09,374564900 ,0.012,1277279400 ,50486 ,170931 ,242 ,1548 ,프랑스,"프랑스,캐나다",,판씨네마(주),전체관람가,"애니메이션,어드벤처,가족,뮤지컬","에릭 섬머,에릭 와린","엘르 패닝,데인 드한"
11,존 윅 - 리로드,2017-02-22,262756100 ,0.009,270536100 ,41609 ,42661 ,224 ,1012 ,미국,미국,,(주)제이앤씨미디어그룹,청소년관람불가,"액션,범죄,스릴러",채드 스타헬스키,"키아누 리브스,이안 맥쉐인,루비 로즈,브리짓 모나핸,피터 스토메어,존 레귀자모,로렌스 피쉬번,데이비드 패트릭 켈리,커먼,랜스 레딕,리카르도 스카마르치오"
12,트리플 엑스 리턴즈,2017-02-08,315093400 ,0.01,3948744595 ,38120 ,472973 ,285 ,2888 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처,스릴러",D.J. 카루소,"빈 디젤,사무엘 L. 잭슨,루비 로즈,니나 도브레브,토니 콜렛,디피카 파드콘,토니 자"
13,"그래, 가족",2017-02-15,240822500 ,0.008,319891800 ,31772 ,42580 ,361 ,4223 ,한국,한국,"(주)청우필름,(주)26컴퍼니,(주)데이드림 엔터테인먼트",월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,코미디,마대윤,"이요원,정만식,이솜,정준원,정미진"
14,50가지 그림자: 심연,2017-02-09,247250800 ,0.008,1522972000 ,29437 ,181941 ,112 ,1164 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",제임스 폴리,"제이미 도넌,다코타 존슨"
15,루시드 드림,2017-02-22,188039300 ,0.006,208652300 ,29388 ,32468 ,461 ,1760 ,한국,한국,(주)로드픽쳐스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"SF,스릴러",김준성,"고수,설경구,박유천,강혜정,박인환,천호진"
16,컨택트,2017-02-02,226918000 ,0.008,5086424721 ,27310 ,618981 ,86 ,826 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마,스릴러",드니 빌뇌브,"에이미 아담스,제레미 레너,포레스트 휘테커"
17,라라랜드,2016-12-07,221506700 ,0.007,27522499928 ,27232 ,3291256 ,97 ,929 ,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
