순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
10,러브 앤 머시,2015-07-30,105424900 ,0.001,120168500 ,13325 ,15259 ,51 ,647 ,미국,미국,,판씨네마(주),15세이상관람가,드라마,빌 포래드,"존 쿠삭,폴 다노,엘리자베스 뱅크스,폴 지아마티"
11,미쓰 와이프,2015-08-13,81135000 ,0.001,97395000 ,10354 ,12588 ,17 ,49 ,한국,한국,(주)영화사아이비젼,메가박스(주)플러스엠,15세이상관람가,코미디,강효진,"엄정화,송승헌,김상호,라미란,서신애,임보경,강현구,백승호,정지안,조훈휘,최윤철,유영채,홍석현,이승호,이연주,이은정,고수희,안소연,양도연,염동현,황석하,정지훈,조덕제,김병춘,최종률,정유석,이용녀,최일화"
12,우먼 인 골드,2015-07-09,72239900 ,0.001,1019647400 ,9077 ,132860 ,31 ,353 ,미국,"미국,영국",,(주)팝엔터테인먼트,12세이상관람가,드라마,사이먼 커티스,"헬렌 미렌,라이언 레놀즈,다니엘 브륄"
13,뷰티 인사이드,2015-08-20,67037000 ,0.001,70115000 ,8346 ,8696 ,22 ,36 ,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"오상철,한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,유재상,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,이미도,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,신동미,이진성,김시은"
14,러덜리스,2015-07-09,58776700 ,0.001,575284720 ,7608 ,73150 ,50 ,315 ,미국,미국,,그린나래미디어(주),12세이상관람가,"코미디,드라마",윌리엄 H. 머시,"빌리 크루덥,안톤 옐친,셀레나 고메즈,로렌스 피쉬번,펠리시티 허프먼"
15,종이 달,2015-07-23,45037600 ,0.001,128865500 ,5629 ,16320 ,30 ,272 ,일본,일본,,"(주)영화사오원,(주)퍼스트런",청소년관람불가,드라마,요시다 다이하치,"미야자와 리에,이케마츠 소스케,코바야시 사토미,오오시마 유코"
16,난 그녀와 키스했다,2015-07-22,34908074 ,0,113884798 ,4487 ,14962 ,20 ,168 ,프랑스,프랑스,,(주)엣나인필름,청소년관람불가,코미디,"막심 고바레,노에미 사글리오","피오 마르마이,프랑크 가스탐비드,아드리안나 그라지엘"
17,아마조니아,2015-08-05,29113200 ,0,43647200 ,4251 ,6106 ,105 ,119 ,프랑스,"프랑스,브라질",,"(주)영화사 빅,(주)투윈글로벌",전체관람가,다큐멘터리,티에리 라고베르트,
18,셀마,2015-07-23,28055400 ,0,101433576 ,3673 ,13577 ,31 ,239 ,미국,미국,,찬란,12세이상관람가,드라마,에바 두버네이,"데이빗 오예로워,카르멘 에조고,톰 윌킨슨"
19,터미네이터 제니시스,2015-07-02,19893000 ,0,26496347629 ,2509 ,3232309 ,21 ,116 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처,SF,스릴러",앨런 테일러,"아놀드 슈왈제네거,제이슨 클락,에밀리아 클라크,제이 코트니,J.K. 시몬스,다요 오케니이,맷 스미스,코트니 B. 반스,이병헌,아론 V. 윌리엄슨"
20,"협녀, 칼의 기억",2015-08-13,19876000 ,0,19876000 ,2484 ,2484 ,7 ,11 ,한국,한국,(주)티피에스컴퍼니,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,액션",박흥식,"이병헌,전도연,김고은,이경영,김태우,이준호,배수빈,문성근,박슬기,장윤성,장은태,강풍,박지훈,고지영,손재영,김수안,김학선"
21,타이타닉의 최후,,4839000 ,0,4839000 ,2407 ,2407 ,1 ,20 ,미국,미국,,,,"드라마,멜로/로맨스",진 네글레스코,"클리프톤 웹,바바라 스탠윅"
22,인시디어스 3,2015-07-09,17148400 ,0,6395723620 ,2234 ,825411 ,18 ,134 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공포(호러),리 워넬,"스테파니 스콧,더못 멀로니,린 샤예"
23,라이드 : 나에게로의 여행,2015-07-16,14773200 ,0,102973400 ,1737 ,12784 ,11 ,77 ,미국,미국,,(주)티캐스트,15세이상관람가,드라마,헬렌 헌트,"헬렌 헌트,루크 윌슨,브렌튼 스웨이츠"
24,픽셀,2015-07-16,12218000 ,0,5388301947 ,1724 ,681594 ,17 ,104 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처",크리스 콜럼버스,"아담 샌들러,케빈 제임스,미셸 모나한,피터 딘클리지,애슐리 벤슨"
25,미라클 벨리에,2015-08-27,8821500 ,0,75446500 ,1315 ,10154 ,3 ,5 ,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,드라마,에릭 라티고,"로앤 에머라,카렝 비야,프랑소아 다미앙,에릭 엘모스니노"
26,왕과 나,,2156000 ,0,2156000 ,1078 ,1078 ,1 ,8 ,미국,미국,,,,"드라마,멜로/로맨스",존 크롬웰,"아이린 던,렉스 해리슨"
27,국제시장,2014-12-17,1954000 ,0,110921134630 ,977 ,14259467 ,1 ,9 ,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수"
28,위로공단,2015-08-13,6092000 ,0,9423800 ,917 ,1393 ,3 ,5 ,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
29,한여름의 판타지아,2015-06-11,6896258 ,0,262210058 ,901 ,33721 ,12 ,93 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
30,더 디너,2015-07-16,6954800 ,0,43377700 ,900 ,5889 ,11 ,58 ,이탈리아,이탈리아,,(주)판다미디어,청소년관람불가,드라마,이바노 데 마테오,"지오바나 메조기오르노,알레산드로 가스만,루이지 로 카시오,바보라 보불로바"
31,포켓몬 레인저와 바다의 왕자 마나피,2006-07-20,5381000 ,0,1007217600 ,864 ,172597 ,5 ,41 ,일본,일본,,"(주)이수C&E,(주)쇼박스",전체관람가,"애니메이션,어드벤처",유야마 쿠니히코,"오오타니 이쿠에,쉬라토리 유리"
32,살인재능,2015-07-30,6135000 ,0,8600000 ,811 ,1170 ,14 ,130 ,한국,한국,"전재홍 필름,(주)씨제이에스지 마당엔터테인먼트",㈜인디스토리,청소년관람불가,"스릴러,드라마",전재홍,"김범준,배정화,전범수,이준민,정넘쳐,박형준,안상훈,유병선,한을희,홍성민,이상미,이수연,이용표,김종태,배용근"
33,디올 앤 아이,2015-08-06,6188000 ,0,7268000 ,750 ,870 ,2 ,7 ,프랑스,프랑스,,(주)영화사 진진,전체관람가,다큐멘터리,프레드릭 청,"라프 시몬스,피테르 뮤리에르,마리옹 꼬띠아르"
34,열녀문,,1330000 ,0,6880000 ,665 ,3419 ,1 ,12 ,한국,한국,신필름,,청소년관람불가,사극,신상옥,"신영균,최은희"
35,"알로, 슈티",2015-07-02,5188500 ,0,107270400 ,596 ,13366 ,6 ,43 ,프랑스,프랑스,,"(주)프레인글로벌,(주)콘텐츠판다",12세이상관람가,코미디,대니 분,"카드 메라드,대니 분,조 펠릭스,안네 마리빈"
36,성실한 나라의 앨리스,2015-08-13,3828000 ,0,3828000 ,584 ,584 ,2 ,3 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,드라마,안국진,"이정현,이해영,서영화,명계남,오광록,이준혁,이대연,전홍석,박은영,정혜지,최경옥,최성현,안소영,윤희경,이상현,배제기,손범수,지대한,이용녀"
37,스틸라이프,2007-06-14,1566000 ,0,80545500 ,522 ,12053 ,1 ,16 ,홍콩,홍콩,,위드시네마,12세이상관람가,드라마,지아 장 커,"한 산밍,자오 타오"
38,심야식당,2015-06-18,3652500 ,0,1040150474 ,498 ,131575 ,7 ,32 ,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,마츠오카 조지,"코바야시 카오루,오다기리 조,타카오카 사키"
39,황야의 결투,2010-11-30,978000 ,0,7098000 ,489 ,3095 ,1 ,6 ,미국,미국,이십세기폭스코리아(주),,,"드라마,서부극(웨스턴),범죄",존 포드,
40,어느 하녀의 일기,2015-08-06,3620500 ,0,3991500 ,486 ,532 ,3 ,5 ,프랑스,"프랑스,벨기에",,주식회사 씨네룩스,청소년관람불가,드라마,브누와 쟉꼬,"레아 세이두,뱅상 랭동"
41,소수의견,2015-06-24,4047000 ,0,2888180205 ,485 ,382861 ,5 ,25 ,한국,한국,(주)하리마오픽쳐스,(주)시네마서비스,15세이상관람가,드라마,김성제,"윤계상,유해진,김옥빈,이경영,장광,권해효,손아람,박주형,이은미,이은우,김의성,조복래,김종수,박충선"
42,OK 목장의 결투,,937000 ,0,10898000 ,478 ,5457 ,1 ,12 ,미국,미국,파라마운트 픽쳐스,,12세이상관람가,"스릴러,액션",존 스터지스,"버트 랭커스터,커크 더글라스,론다 플레밍"
43,사랑을 위한 여행,2015-07-30,2300000 ,0,2300000 ,460 ,460 ,5 ,11 ,미국,미국,,(주)수키픽쳐스,15세이상관람가,"멜로/로맨스,드라마",우다얀 프라샤드,"크리스틴 스튜어트,에디 레드메인,윌리엄 허트,마리아 벨로"
44,진홍의 도적,,934000 ,0,1948000 ,457 ,964 ,1 ,9 ,미국,미국,,,,"액션,코미디,어드벤처",로버트 시오드막,"버트 랭카스터,닉 크라바트"
45,슬럼독 밀리어네어,2009-03-19,1338000 ,0,7344640500 ,446 ,1106899 ,1 ,12 ,영국,"영국,미국",,씨제이엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스,범죄",대니 보일,"데브 파텔,프리다 핀토"
46,무민 더 무비,2015-08-13,3544000 ,0,3544000 ,443 ,443 ,2 ,3 ,핀란드,"핀란드,프랑스",,(주)팝엔터테인먼트,전체관람가,"애니메이션,코미디,가족",자비에 피카르,
47,스트레인저랜드,2015-08-06,2910000 ,0,4203000 ,416 ,598 ,1 ,3 ,호주,"호주,아일랜드",,(주)엔케이컨텐츠,청소년관람불가,"미스터리,스릴러",킴 파란트,"니콜 키드먼,휴고 위빙,조셉 파인즈"
48,원령,2015-08-13,3672000 ,0,4936000 ,408 ,566 ,2 ,2 ,한국,"한국,중국",(유)조이앤컨텐츠그룹,(유)조이앤시네마,15세이상관람가,공포(호러),동역견,"홍수아,강조"
49,파란 이별의 글씨,,756000 ,0,2740000 ,378 ,1365 ,1 ,5 ,한국,한국,세기상사㈜,,,드라마,정진우,"문희,윤정희,신성일"
50,쥬라기 월드,2015-06-11,2954000 ,0,47800555726 ,375 ,5546768 ,4 ,20 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",콜린 트레보로우,"크리스 프랫,주디 그리어,브라이스 달라스 하워드,케이티 맥그라스,제이크 존슨,빈센트 도노프리오"
51,지난 여름 갑자기,,685000 ,0,9309000 ,342 ,4561 ,1 ,12 ,미국,미국,,,,드라마,조셉 L. 맨키위즈,"엘리자베스 테일러,캐서린 헵번,몽고메리 클리프트"
52,서울의 지붕 밑,,647000 ,0,647000 ,330 ,330 ,1 ,9 ,한국,한국,신필름,,,"코미디,드라마",이형표,"김승호,허장강,김희갑,최은희,김진규,황정순"
53,포제션 : 중독된 사랑,2015-06-21,1540000 ,0,15645000 ,308 ,3129 ,1 ,1 ,미국,미국,,(주)미디어데이,15세이상관람가,"미스터리,멜로/로맨스,스릴러","조엘 버그발,시몬 샌드퀴스트","사라 미셀 겔러,리 페이스"
54,베르나데트의 노래,,568000 ,0,4273000 ,279 ,2124 ,1 ,9 ,미국,미국,,,,드라마,헨리 킹,"제니퍼 존스,찰스 빅포드"
55,더 커널,2015-08-20,1802000 ,0,4259000 ,250 ,537 ,1 ,2 ,아일랜드,아일랜드,,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,공포(호러),이반 캐바나,"루퍼트 에반스,안토니아 캠벨-휴즈"
56,메리 위도우,2015-07-18,5591000 ,0,14915000 ,234 ,618 ,4 ,13 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,앤드류 데이비스,
57,다크 플레이스,2015-07-15,1718000 ,0,530282654 ,202 ,66075 ,2 ,2 ,미국,"미국,영국,프랑스",,"(주)스톰픽쳐스코리아,주식회사 우리네트웍스",청소년관람불가,"드라마,미스터리,스릴러",질스 파겟-브레너,"샤를리즈 테론,니콜라스 홀트,클로이 모레츠"
58,어게인: 끝없는 도전,,1146000 ,0,1146000 ,191 ,191 ,1 ,1 ,일본,일본,,(주)엔케이컨텐츠,12세이상관람가,드라마,오오모리 스미오,"나카이 키이치,하루"
59,서기 2019 블레이드러너,1993-05-08,1466000 ,0,1466000 ,189 ,189 ,1 ,1 ,미국,미국,워너브러더스 코리아(주),,고등학생이상관람가,"SF,드라마",리들리 스콧,"해리슨 포드,룻거 하우어"
60,일 트로바토레 잘츠부르크 페스티벌,2015-07-25,4498500 ,0,8097500 ,179 ,323 ,6 ,15 ,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,다니엘레 가티,안나 네트렙코
61,공포의 보수,,352000 ,0,2903000 ,176 ,1449 ,1 ,3 ,미국,미국,,,,"어드벤처,드라마,스릴러",앙리 조르주 클루조,"이브 몽땅,샤를 바넬,피터 반 에이크"
61,리틀 포레스트 2: 겨울과 봄,2015-05-14,1462000 ,0,78732544 ,176 ,10243 ,1 ,8 ,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,모리 준이치,"하시모토 아이,마츠오카 마유"
63,피아니스트,2003-01-01,1336000 ,0,94437400 ,170 ,12464 ,3 ,10 ,프랑스,프랑스,,"(주)씨네월드,(주)드림팩트엔터테인먼트",12세관람가,드라마,로만 폴란스키,"애드리언 브로디,토마스 크레취만,프랭크 핀레이"
64,러브앤서울 복숭아마을 도색소동기,2015-07-27,836000 ,0,1656000 ,168 ,332 ,5 ,9 ,한국,"한국,일본",(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,"나나우미 나나,이헌주,조현숙"
65,레드 리버,,334000 ,0,8325000 ,167 ,4155 ,1 ,3 ,미국,미국,,,,"서부극(웨스턴),액션,어드벤처",하워드 혹스,"존 웨인,몽고메리 클리프트"
66,오피스,2015-09-03,1232000 ,0,2560000 ,154 ,320 ,1 ,1 ,한국,한국,(주)영화사꽃,(주)리틀빅픽쳐스,15세이상관람가,"스릴러,미스터리",홍원찬,"고아성,박성웅,배성우,김의성,류현경,이채은,오대환,박정민,이정환,최철수,안지혜,이성진,이영수,최병모,기주봉"
67,밀양 아리랑,2015-07-16,791500 ,0,14262500 ,128 ,2337 ,7 ,32 ,한국,한국,오지필름,(주)시네마달,15세이상관람가,다큐멘터리,박배일,
68,마지막 위안부,2015-08-03,1134000 ,0,1134000 ,126 ,126 ,1 ,1 ,한국,한국,(주)투윈미디어,(주)투윈미디어,15세이상관람가,드라마,임선,"한가영,김미영,레이,심호성,권성영,송유진,최혜주,이소리,이유진"
68,쿠크하트 : 시계심장을 가진 소년,2015-08-20,1008000 ,0,2244000 ,126 ,375 ,1 ,1 ,프랑스,프랑스,,(주)드림팩트엔터테인먼트,전체관람가,"애니메이션,드라마,어드벤처,판타지","스테판 벨라,마티아스 마르지유","마티아스 마르지유,올리비아 루이즈,그랜드 콥스 마라드,장 로슈포르"
70,마돈나,2015-07-02,869000 ,0,140382400 ,125 ,18013 ,4 ,22 ,한국,한국,준필름,(주)리틀빅픽쳐스,청소년관람불가,드라마,신수원,"서영희,권소현,김영민,변요한,박지영,조정문,최성대,최윤,탁도연,오성택,윤보라,김세미,이상희,이선영,박남혁,유순철,노수산나,최희진,박현영"
71,노인과 바다,,236000 ,0,3812000 ,118 ,1916 ,1 ,4 ,미국,미국,,,전체관람가,"어드벤처,드라마",존 스터지스,스펜서 트레이시
72,소서러,,784000 ,0,1616000 ,112 ,272 ,1 ,1 ,미국,미국,,,,"액션,어드벤처,스릴러",윌리엄 프리드킨,"로이 샤이더,프란시스코 라발,브루노 크레메"
73,맨느 오세앙,,733000 ,0,733000 ,108 ,108 ,1 ,2 ,프랑스,프랑스,,,,코미디,자크 로지에,
74,엘리펀트 송,2015-06-11,697000 ,0,116756400 ,104 ,14883 ,1 ,2 ,캐나다,캐나다,,(주)엣나인필름,15세이상관람가,"미스터리,드라마",찰스 비네임,"브루스 그린우드,자비에 돌란"
75,네이든,2015-06-25,735000 ,0,105738400 ,102 ,13887 ,3 ,16 ,영국,영국,,(주)블룸즈베리리소시스리미티드,12세이상관람가,드라마,모건 매튜스,"아사 버터필드,샐리 호킨스,라프 스팰"
76,손님,2015-07-09,723000 ,0,6385937880 ,101 ,828025 ,4 ,19 ,한국,한국,(주)유비유필름,씨제이이앤엠(주),15세이상관람가,"판타지,공포(호러)",김광태,"류승룡,이성민,천우희,이준,정경호,김정영,박시연,이민지,백승호,유재현,이서연,이승준,전국환,정준원"
77,쓰리 썸머 나잇,2015-07-15,804000 ,0,610152846 ,97 ,76872 ,5 ,29 ,한국,한국,"더램프(주),㈜감독의집","(주)리틀빅픽쳐스,(주)인벤트스톤",청소년관람불가,코미디,김상진,"김동욱,임원희,손호준,윤제문,류현경,심은진,이채영,전은진,정승민,박현수,홍광석,김승필,이신범"
78,마리 이야기: 손끝의 기적,2015-08-20,644000 ,0,644000 ,92 ,92 ,1 ,1 ,프랑스,프랑스,,오드,전체관람가,드라마,장 피에르 아메리스,"이자벨 까레,아리아나 리부아"
79,위플래쉬,2015-03-12,797000 ,0,12645296645 ,91 ,1587516 ,2 ,13 ,미국,미국,,(주)쇼박스,15세이상관람가,드라마,다미엔 차젤레,"마일즈 텔러,J.K. 시몬스"
80,올드보이,2003-11-21,720500 ,0,1991995300 ,85 ,307661 ,1 ,3 ,한국,한국,"(주)에그필름,쇼이스트(주)","쇼이스트(주),씨제이이앤엠(주)",18세관람가,스릴러,박찬욱,"최민식,유지태,강혜정,김병옥,오달수,이승신,윤진서,지대한,오태경,유연석,김원중,박재용,박지훈,한정옥,박근석,곽정애,임설아,박성규,오영주,임승용,최재섭,이대연,오광록,김수현,용이"
81,형사; Duelist,2005-09-08,613000 ,0,5849214000 ,82 ,922449 ,1 ,1 ,한국,한국,웰메이드엔터테인먼트,코리아픽쳐스(주),12세관람가,"멜로/로맨스,액션",이명세,"강동원,안성기,하지원,장민,함성원,이동렬,이상태,김성언,박민석,장민영,박세환,박승호,김신용,이응재,송영창,김준배,김보연,서동수,윤주상"
82,"10,000km(만 킬로미터)",2015-07-16,642000 ,0,9773000 ,80 ,1323 ,3 ,20 ,스페인,스페인,,주식회사 쇼미미디어앤트레이딩,청소년관람불가,"멜로/로맨스,드라마",카를로스 마르쿠즈-마르셋,"나탈리아 테나,데이비드 베르다거"
82,레드 툼,2015-07-09,522000 ,0,14564000 ,80 ,2361 ,4 ,15 ,한국,한국,레드무비,(주)따미픽쳐스,15세이상관람가,다큐멘터리,구자환,"김원규,김주완,김형렬,박영대,윤명호,이재근,정방수,조현기"
84,내가 어디로 가고 있는지 안다,,497000 ,0,640000 ,74 ,96 ,1 ,1 ,영국,영국,,,,"드라마,멜로/로맨스","마이클 파웰,에메릭 프레스버거","웬디 힐러,로저 리브시"
85,모니카와의 여름,2013-07-04,504000 ,0,5568000 ,71 ,716 ,1 ,1 ,스웨덴,스웨덴,,㈜영화사 백두대간,청소년관람불가,"드라마,멜로/로맨스",잉마르 베리만,"해리엇 안데르손,라스 에크보리"
86,나는 결백하다,,477000 ,0,5782000 ,68 ,2428 ,1 ,1 ,미국,미국,파라마운트 픽쳐스,동양물산,,"드라마,범죄,미스터리",,"캐리 그랜트,그레이스 켈리,존 윌리엄스"
87,박쥐,2009-04-30,546000 ,0,14840222000 ,67 ,2206129 ,1 ,2 ,한국,"한국,미국,호주",(주)모호필름,씨제이엔터테인먼트,청소년관람불가,"공포(호러),드라마",박찬욱,"송강호,김옥빈,신하균,김해숙,송영창,오달수,박인환,라미란,손종학,서동수,황우슬혜,조덕제,최희진,최종률"
88,팅커 테일러 솔저 스파이,2012-02-09,632000 ,0,660077700 ,64 ,88584 ,1 ,1 ,영국,"영국,프랑스,독일",,팝엔터테인먼트,15세이상관람가,스릴러,토마스 알프레드슨,"게리 올드만,톰 하디,콜린 퍼스,마크 스트롱,베네딕트 컴버배치"
88,하루,2015-08-06,632000 ,0,1866000 ,64 ,225 ,1 ,1 ,이란,이란,,THE 픽쳐스,15세이상관람가,드라마,레자 미르카리미,"파비즈 파라스투이,소헤일라 고레스타니"
90,윈터 슬립,2015-05-07,517000 ,0,63548300 ,63 ,8121 ,1 ,3 ,터키,"터키,프랑스,독일",,㈜영화사 백두대간,15세이상관람가,드라마,누리 빌제 세일란,"할룩 빌기너,멜리사 소젠,드멧 아크백,네잣 이슬러"
91,숀더쉽,2015-08-13,300000 ,0,48433000 ,60 ,6237 ,1 ,2 ,영국,"영국,프랑스",,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","마크 버튼,리처드 스타잭",
92,가위 : 수면마비의 기억,2015-08-01,270000 ,0,270000 ,54 ,54 ,1 ,1 ,미국,미국,,(주)콘텐츠판다,15세이상관람가,다큐멘터리,로드니 에스쳐,"시그프리드 피터스,스티븐 이베트"
92,헌트,2015-07-30,270000 ,0,270000 ,54 ,54 ,1 ,1 ,미국,미국,,(주)누리픽쳐스,15세이상관람가,공포(호러),맥 카터,"해리슨 길벗슨,라이아나 리버라토,재키 위버"
92,혁명 전야,,371000 ,0,371000 ,54 ,54 ,1 ,1 ,이탈리아,이탈리아,,,,드라마,베르나르도 베르톨루치,"아드리아나 아스티,프란체스코 바릴리"
95,경성학교: 사라진 소녀들,2015-06-18,390000 ,0,2749027700 ,53 ,356342 ,1 ,1 ,한국,한국,"청년필름(주),비밀의화원",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,드라마",이해영,"박보영,엄지원,박소담,공예지,주보비,박성연,심희섭,고원희,박주희,이혜리,박지선,조원철,최영근,최지명,신수연,김경애,김대성,김대호,오현정,김동현,이다희,황석영,이연정,이예은,이은경,윤정미,서미지"
96,밤을 걷는 뱀파이어 소녀,2015-06-25,381000 ,0,25085000 ,51 ,3283 ,2 ,15 ,미국,미국,,찬란,15세이상관람가,"공포(호러),멜로/로맨스,스릴러",애나 릴리 아미푸르,"셰일라 밴드,아라쉬 마란디"
96,잃어버린 지평선,,326000 ,0,704000 ,51 ,128 ,1 ,1 ,미국,미국,,,,"어드벤처,판타지",프랭크 카프라,로날드 콜맨
98,대부,1973-09-01,417000 ,0,172300400 ,49 ,26626 ,1 ,1 ,미국,미국,,,"연소자관람불가,청소년관람불가","드라마,범죄,스릴러",프란시스 포드 코폴라,"알 파치노,말론 브란도"
99,"[통합]회고전, 기획전 등",,294000 ,0,501293300 ,46 ,104855 ,1 ,1 ,,,,,,,,
100,리틀드래곤 코코넛,2015-07-02,258000 ,0,254967400 ,45 ,34776 ,1 ,3 ,독일,독일,,(주)영화사 빅,전체관람가,애니메이션,"허버트 베일란드,니나 웰스",
100,창문 넘어 도망친 100세 노인,2014-06-18,270000 ,0,1827633353 ,45 ,241366 ,1 ,1 ,스웨덴,스웨덴,,(주)영화사 빅,15세이상관람가,"어드벤처,코미디,드라마",플렉스 할그렌,"로버트 구스타프슨,이와 위클란더,앨런 포드"
102,파스카,2015-07-09,300000 ,0,7156500 ,43 ,1038 ,4 ,16 ,한국,한국,궁금단영화,무브먼트,15세이상관람가,드라마,안선경,"김소희,성호준,홍혜미,서은지,이지향"
103,레네트와 미라벨의 네가지 모험,,202000 ,0,2278000 ,42 ,360 ,2 ,2 ,프랑스,프랑스,,,12세이상관람가,,에릭 로메르,
103,아이들 도둑,,283000 ,0,283000 ,42 ,42 ,1 ,1 ,이탈리아,"이탈리아,스위스,프랑스",,,,드라마,지아니 아멜리오,엔리코 로 베르소
