순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
51,극장판 프랭키와 친구들: 생명의 나무,2016-04-13,1806000 ,0,407323600 ,360 ,56196 ,5 ,5 ,한국,한국,프랭키영화문화산업전문(주),예지림엔터테인먼트,전체관람가,애니메이션,박정오,"박정오,이소은"
52,소녀와 여자,2016-06-16,2442500 ,0,3702500 ,345 ,555 ,17 ,115 ,한국,한국,(주)꿈꾸는 오아시스,㈜인디스토리,15세이상관람가,다큐멘터리,김효정,
53,피아니스트,2002-12-20,2316000 ,0,27528800 ,344 ,3735 ,6 ,33 ,프랑스,프랑스,,"(주)블룸즈베리리소시스리미티드,(주)엠앤드엔엔터테인먼트","18세관람가,청소년관람불가",드라마,미카엘 하네케,"이자벨 위페르,브누와 마지멜"
54,킹콩,,698000 ,0,1332000 ,330 ,647 ,1 ,12 ,미국,미국,RKO 라디오 픽쳐스,,,"액션,공포(호러),어드벤처,판타지,스릴러","어니스트 B. 쇼드색,머리안 C. 쿠퍼","페이 레이,로버트 암스트롱,브루스 캐벗"
55,4등,2016-04-13,2188000 ,0,280786700 ,302 ,37677 ,2 ,6 ,한국,한국,"국가인권위원회,정지우 필름","(주)프레인글로벌,CGV아트하우스",15세이상관람가,드라마,정지우,"박해준,이항나,유재상,최무성,정가람,유재명,남문철,이혁찬,임유진,이상혁,이승준,최은미,권세정"
56,절해의 폭풍,,887000 ,0,1693000 ,293 ,696 ,1 ,8 ,미국,미국,,,,"액션,어드벤처,드라마",세실 B. 데밀,"존 웨인,레이 밀랜드,파울레트 고다드,레이몬드 마세이,로버트 프레스톤,린 오버맨,수잔 헤이워드,찰스 빅포드"
57,여자전쟁: 비열한 거래,2016-06-16,1544000 ,0,1544000 ,292 ,292 ,21 ,22 ,한국,한국,(주)베르디미디어,TCO(주)더콘텐츠온,청소년관람불가,드라마,노진수,"김선영,이세창,명계남,이성재"
58,주토피아,2016-02-17,1263000 ,0,37076745042 ,291 ,4703106 ,3 ,5 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라"
59,대황원,,558000 ,0,796000 ,279 ,398 ,1 ,11 ,미국,미국,,,,서부극(웨스턴),고든 더글라스,"앨런 래드,버지니아 마요"
60,위대한 카루소,,556000 ,0,3529000 ,273 ,1737 ,1 ,12 ,미국,미국,,,,드라마,리처드 소프,"마리오 란자,앤 블리스"
61,고양이는 불러도 오지 않는다,2016-06-09,1944000 ,0,25518600 ,269 ,3306 ,4 ,30 ,일본,일본,,(주)디스테이션,전체관람가,드라마,야마모토 토루,"카자마 슌스케,츠루노 타케시,마츠오카 마유"
62,로빈 훗의 모험,,492000 ,0,920000 ,256 ,470 ,1 ,8 ,미국,미국,,,12세관람가,"액션,어드벤처,멜로/로맨스","마이클 커티즈,윌리엄 케일리","에롤 플린,올리비아 드 하빌랜드"
63,휴먼 캐피탈,,1537000 ,0,1537000 ,252 ,252 ,1 ,3 ,이탈리아,"이탈리아,프랑스",,주식회사 디에스이이디,,"범죄,드라마,스릴러",파올로 비르지,"파브리지오 벤티보글리오,발레리아 브루니 테데스키,파브리지오 기푸니,지지오 알베르티,발레리아 골리노,루이지 로 카시오"
64,너는 착한 아이,2016-03-24,1750000 ,0,39701800 ,250 ,5316 ,1 ,1 ,일본,일본,,(주)디스테이션,전체관람가,드라마,오미보,"코라 켄고,오노 마치코,이케와키 치즈루"
65,진주 조개 잡이,2016-06-04,5721000 ,0,15130500 ,248 ,657 ,6 ,12 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
66,아나스타샤,1997-12-20,496000 ,0,5136000 ,243 ,2560 ,1 ,4 ,미국,미국,이십세기폭스필름코퍼레이션,,모든 관람객이 관람할 수 있는 등급,"애니메이션,어드벤처,가족,뮤지컬",돈 블루스,"맥 라이언,존 쿠삭"
67,타부-새누나,2016-06-16,1262000 ,0,1267000 ,242 ,243 ,20 ,20 ,한국,한국,(주)콘텐츠윙,(주)콘텐츠윙,청소년관람불가,"멜로/로맨스,스릴러",이슬,"정선민,도모세,정석"
68,장미의 나날,1994-04-02,456000 ,0,456000 ,237 ,237 ,1 ,7 ,한국,한국,(주)동아수출공사,,연소자관람불가,스릴러,곽지균,"강수연,이보희,김병세"
69,캘러미티 제인,,451000 ,0,451000 ,235 ,235 ,1 ,8 ,,,,,,,,
70,어느 여대생의 고백,,440000 ,0,3164000 ,220 ,1584 ,1 ,5 ,한국,한국,,,,,신상옥,"최은희,김승호,유계선"
71,우수,,633000 ,0,633000 ,211 ,211 ,1 ,6 ,미국,미국,,,,"멜로/로맨스,드라마",시드니 폴락,"나탈리 우드,로버트 레드포드,찰스 브론슨"
72,동주,2016-02-17,1110000 ,0,8869184089 ,210 ,1169176 ,2 ,2 ,한국,한국,(주) 루스이소니도스,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진"
73,양치기들,2016-06-02,1384000 ,0,45955700 ,203 ,5751 ,10 ,61 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,"드라마,범죄,스릴러",김진황,"박종환,차래형,송하준,윤정일,김종수,류준열,방민호,손지훈,송여진,이소정,최윤주,김철영,민영선"
74,완벽한 거짓말,,1232000 ,0,1232000 ,201 ,201 ,1 ,2 ,프랑스,프랑스,,,15세이상관람가,스릴러,얀 고지언,"피에르 니네이,아나 지라르도,앙드레 마르콩"
75,화이트,1994-06-18,1625000 ,0,1625000 ,194 ,194 ,1 ,5 ,프랑스,프랑스,,,연소자관람불가,"드라마,코미디",크지슈토프 키에슬로프스키,"즈비그니에프 자마호브스키,줄리 델피"
76,동호회의 목적,2016-06-16,1049000 ,0,1049000 ,193 ,193 ,20 ,20 ,한국,한국,"(주)영화사 사계절,펀펀한영화사",(주)영화사 사계절,청소년관람불가,멜로/로맨스,조경훈,이유진
77,이터널 선샤인,2005-11-10,1303000 ,0,3776711292 ,188 ,495539 ,2 ,6 ,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
78,벤허,1972-09-07,1850000 ,0,44345732 ,185 ,19073 ,1 ,1 ,미국,미국,메트로-골드윈-마이어,(주)팝엔터테인먼트,"12세이상관람가,연소자관람가,전체관람가","드라마,액션",윌리엄 와일러,"찰톤 헤스톤,잭 호킨스,하야 할라이드,스티븐 보이드"
79,오빠생각,2016-01-21,740000 ,0,8059597287 ,182 ,1069618 ,3 ,8 ,한국,한국,(주)조이래빗,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,전쟁",이한,"임시완,고아성,이희준,이준혁,정준원,이레,김영재,임윤경,정대웅,정병두,정세훈,이건하,이성욱,이승빈,이승준,이연화,홍동영,홍솔,강현구,정준용"
80,로렐,2016-07-07,1260000 ,0,3391000 ,180 ,400 ,1 ,1 ,미국,미국,,(주)엣나인필름,15세이상관람가,"드라마,멜로/로맨스",피터 솔레트,"줄리안 무어,엘렌 페이지,마이클 섀넌,스티브 카렐"
81,잊을 수 없는 모정,,509000 ,0,509000 ,176 ,176 ,1 ,6 ,미국,미국,,,,"드라마,전쟁",델머 데이브스,"프랭크 시내트라,나탈리 우드"
82,레드,1994-09-17,1342000 ,0,1671000 ,169 ,206 ,1 ,2 ,프랑스,프랑스,엠케이투 프로덕션즈,,연소자관람불가,드라마,크지슈토프 키에슬로프스키,"장-루이 트린티냥,이렌느 야곱"
83,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,2016-04-14,1240000 ,0,9672000 ,155 ,1258 ,1 ,1 ,한국,한국,㈜스토리셋,㈜스토리셋,전체관람가,다큐멘터리,"김성권,이임주",양동근
84,45년 후,2016-05-05,830000 ,0,185573318 ,149 ,23797 ,2 ,8 ,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스",앤드류 헤이,"샬롯 램플링,톰 커트니"
85,행복에 젖은 아가씨,,401000 ,0,401000 ,146 ,146 ,1 ,8 ,미국,미국,,,,"드라마,멜로/로맨스",조세프 페브니,"제임스 가너,나탈리 우드"
86,다이노소어 어드벤처 : 백악기 공룡대백과,2016-05-04,346000 ,0,853019000 ,142 ,111821 ,1 ,16 ,영국,영국,,"(주)박수엔터테인먼트,(주)애니플러스",전체관람가,다큐멘터리,"닐 나이팅게일,베리 쿡,앤드류 코헨",
87,벨지안 랩소디,,878000 ,0,878000 ,141 ,141 ,1 ,3 ,벨기에,벨기에,,주식회사 디에스이이디,,"뮤지컬,코미디",빈센트 발,"아르띄르 뒤퐁,톰 오데나에르"
88,베로니카의 이중생활,1991-11-09,1258000 ,0,1749000 ,135 ,191 ,1 ,2 ,폴란드,폴란드,,㈜영화사 백두대간,연소자관람불가,"드라마,멜로/로맨스,판타지",크지슈토프 키에슬로프스키,"이렌느 야곱,필립 볼테르,상드린 뒤마"
89,그녀,2014-05-22,836000 ,0,2886734600 ,132 ,354802 ,2 ,5 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
89,후 엠 아이,,824000 ,0,824000 ,132 ,132 ,1 ,3 ,독일,독일,,주식회사 디에스이이디,,"스릴러,드라마,범죄",바란 보 오다르,"톰 쉴링,엘리아스 므바렉,보탄 빌케 모링,앙뜨완느 모노 주니어,한나 헤르츠스프룽,스테판 캄프위스,트린 디어홈"
91,국내단편1:헤어지고 다시 만나고,,846500 ,0,846500 ,123 ,123 ,1 ,1 ,한국,한국,,,,기타,,
92,퀴어미드나잇,,1766000 ,0,1766000 ,122 ,122 ,1 ,1 ,기타,기타,,,,기타,,
93,피가로의 결혼,2016-05-22,3237000 ,0,18867500 ,121 ,759 ,9 ,16 ,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,스벤-에릭 베히톨프,
94,국내단편2 : 새로운시작,,827000 ,0,827000 ,119 ,119 ,1 ,1 ,한국,한국,,,,기타,,
95,당신이 보지 않는 동안,,1021000 ,0,1021000 ,117 ,117 ,1 ,2 ,남아프리카공화국,남아프리카공화국,,,,드라마,캐서린 스튜어트,
96,냉정과 열정사이,2003-10-10,747000 ,0,368318500 ,114 ,45987 ,3 ,9 ,일본,일본,,"하준사,월트디즈니컴퍼니코리아(주)",15세관람가,"멜로/로맨스,드라마",나카에 이사무,"다케노우치 유타카,진혜림"
97,맞춤 수트,,1110000 ,0,1110000 ,113 ,113 ,1 ,1 ,미국,미국,,,,다큐멘터리,제이슨 벤자민,
97,폴링 스노우,2017-02-09,634000 ,0,634000 ,113 ,113 ,1 ,2 ,영국,영국,,주식회사 디에스이이디,15세이상관람가,"멜로/로맨스,스릴러",샤밈 샤리프,"레베카 퍼거슨,샘 리드,찰스 댄스,안소니 헤드"
99,에투알 갈라쇼,2016-05-24,1140000 ,0,6544500 ,111 ,648 ,12 ,13 ,이탈리아,이탈리아,,에스디시코리아 주식회사,전체관람가,공연,로레나 사르디,"로베르토 볼레,스베틀라나 자하로파,마시모 무루"
100,시카리오: 암살자의 도시,2015-12-03,694500 ,0,1239282692 ,108 ,153225 ,2 ,7 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,미스터리,스릴러",드니 빌뇌브,"에밀리 블런트,베니치오 델 토로,조슈 브롤린"
101,트릭,2016-07-13,642000 ,0,642000 ,107 ,107 ,1 ,1 ,한국,한국,엘씨오픽쳐스,"(주)스톰픽쳐스코리아,(주)이수C&E",15세이상관람가,"스릴러,드라마",이창열,"이정진,강예원,김태훈,선동혁,이희진,장윤정,박정환,조호성,주민구,이상철,이수진,한성식,홍장현"
102,미스터 홈즈,2016-05-26,936000 ,0,50684300 ,104 ,6499 ,1 ,2 ,영국,"영국,미국",,(주)프레인글로벌,12세이상관람가,"범죄,드라마,미스터리",빌 콘돈,"이안 맥켈런,로라 린니,마일로 파커,사나다 히로유키"
103,불온한 당신,,682000 ,0,3981200 ,102 ,691 ,1 ,2 ,한국,한국,움,움,,다큐멘터리,이영,
104,사랑에 관한 짧은 필름,1995-10-14,939000 ,0,939000 ,99 ,99 ,1 ,2 ,폴란드,폴란드,,(주)영화사 안다미로,연소자관람불가,드라마,크지슈토프 키에슬로프스키,"그라지나 자폴로브스카,올라프 루바스쳉코"
104,아이 엠 히어,,553000 ,0,553000 ,99 ,99 ,1 ,2 ,독일,"독일,덴마크",,,,"드라마,스릴러",안데르스 모르겐탈러,"킴 베이싱어,조던 프렌티스,세바스티안 쉬페,피터 스토메어"
106,빈센트,,583000 ,0,583000 ,95 ,95 ,1 ,2 ,프랑스,프랑스,,주식회사 디에스이이디,,"SF,판타지,멜로/로맨스",토마스 살바도르,"토마스 살바도르,비말라 폰스"
107,도즈피플,,640000 ,0,640000 ,94 ,94 ,1 ,1 ,미국,미국,,,,"드라마,멜로/로맨스",,
108,미나미 양장점의 비밀,2016-05-19,731000 ,0,45364700 ,93 ,6240 ,3 ,11 ,일본,일본,,(주)영화사 진진,전체관람가,드라마,미시마 유키코,"나카타니 미키,미우라 타카히로,카타기리 하이리"
