순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
29,내 아내와 결혼해 주세요,2017-05-18,14279000 ,0.001,18917000 ,1869 ,2467 ,49 ,382 ,일본,일본,,(주)스마일이엔티,전체관람가,"멜로/로맨스,드라마",미야케 요시시게,"오다 유지,요시다 요,하라다 타이조,다카시마 레이코,마시마 히데카즈"
30,댄서,2017-04-13,15237300 ,0.001,318673000 ,1852 ,39570 ,13 ,119 ,영국,"영국,러시아,우크라이나,미국",,(주)엣나인필름,15세이상관람가,다큐멘터리,스티븐 캔터,세르게이 폴루닌
31,뮤지엄,2017-05-18,11707000 ,0,14655000 ,1483 ,1829 ,65 ,525 ,일본,일본,,주식회사 더쿱,청소년관람불가,"범죄,스릴러",오오토모 케이시,"오구리 슌,츠마부키 사토시"
32,대립군,2017-05-31,9845000 ,0,9845000 ,1206 ,1206 ,4 ,5 ,한국,한국,"리얼라이즈픽쳐스(주),이십세기폭스 인터내셔널 프로덕션,(주)베르디미디어,주식회사 블러썸픽쳐스",이십세기폭스코리아(주),15세이상관람가,"드라마,사극",정윤철,"이정재,여진구,김무열,이솜,박원상,배수빈,김명곤,박해준"
33,월터의 선택,,2374000 ,0,2374000 ,1182 ,1182 ,1 ,16 ,미국,미국,,,,드라마,다니엘 페트리,"시드니 포이티어,로이 글렌,이반 딕슨,존 피들러"
34,흑집사 -북 오브 더 아틀란틱-,2017-04-13,8569500 ,0,285103000 ,1162 ,37954 ,7 ,26 ,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,"애니메이션,판타지,드라마,액션",아베 노리유키,"오노 다이스케,사카모토 마아야"
35,황야의 역마차,,2194000 ,0,2787000 ,1097 ,1410 ,1 ,10 ,미국,미국,,,,서부극(웨스턴),헨리 해서웨이,"타이론 파워,수잔 헤이워드"
36,고려 아리랑: 천산의 디바,2017-05-25,8474700 ,0,10757200 ,1059 ,1418 ,1 ,5 ,한국,한국,,(주)시네마달,전체관람가,다큐멘터리,김소영,"방 타마라,이함덕"
37,라라랜드,2016-12-07,8471900 ,0,29268072733 ,1015 ,3504194 ,7 ,35 ,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
38,런던 프라이드,2017-04-27,7481400 ,0,87793000 ,956 ,11354 ,13 ,71 ,영국,영국,,(주)영화사 진진,15세이상관람가,"코미디,드라마",매튜 워처스,"빌 나이,이멜다 스턴톤,도미닉 웨스트,패디 콘시딘,앤드류 스캇,조지 맥케이,조셉 길건"
39,"나의 사랑, 그리스",2017-04-20,7886500 ,0,224692000 ,920 ,28144 ,7 ,45 ,그리스,그리스,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",크리스토퍼 파파칼리아티스,"J.K. 시몬스,크리스토퍼 파파칼리아티스,안드레아 오스바트"
40,"카페, 한 사람을 기다리다",2017-05-11,7077000 ,0,56741000 ,911 ,6963 ,44 ,275 ,대만,대만,,"(주)드림팩트엔터테인먼트,(주)일레븐엔터테인먼트",15세이상관람가,"멜로/로맨스,코미디",강금림,송운화
41,마리안느와 마가렛,2017-04-20,5391500 ,0,187989400 ,817 ,26709 ,5 ,33 ,한국,한국,(주)기린제작사,(주)팝엔터테인먼트,전체관람가,다큐멘터리,윤세영,"마리안느 스퇴거,마가렛 피사렉"
42,극장판 또봇: 로봇군단의 습격,2017-04-27,5890200 ,0,1086881300 ,816 ,141326 ,6 ,37 ,한국,한국,레트로봇 주식회사,씨제이이앤엠(주),전체관람가,애니메이션,"이달,고동우","하룡이,신경선,이현"
43,파워배틀 와치카: 와치가면의 역습,2017-06-01,7656000 ,0,7656000 ,787 ,787 ,3 ,4 ,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"엄상현,전태열,정혜원"
44,네루다,2017-05-25,6985500 ,0,8193500 ,779 ,930 ,16 ,17 ,칠레,"칠레,아르헨티나,프랑스",,(주)에스와이코마드,청소년관람불가,"스릴러,드라마",파블로 라라인,가엘 가르시아 베르날
44,십계,1973-06-16,2345000 ,0,32270072 ,779 ,16518 ,1 ,9 ,미국,미국,파라마운트 픽쳐스,,전체관람가,"드라마,가족",세실 B. 데밀,"앤 박스터,찰톤 헤스톤,에드워드 G. 로빈슨"
46,미녀와 야수,2017-03-16,5201500 ,0,42126109079 ,760 ,5137077 ,10 ,72 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치"
47,어폴로지,2017-03-16,3739500 ,0,47991700 ,718 ,6887 ,5 ,7 ,캐나다,캐나다,내셔널 필름 보드 오브 캐나다,(주)영화사 그램,12세이상관람가,다큐멘터리,티파니 슝,"길원옥,차오,아델라"
48,애수,,1418000 ,0,32879500 ,709 ,14753 ,1 ,11 ,미국,미국,,,전체관람가,"드라마,전쟁,멜로/로맨스",머빈 르로이,"비비안 리,로버트 테일러"
49,아메리칸 패스토럴,2017-05-25,5326000 ,0,6182000 ,657 ,764 ,3 ,4 ,미국,미국,,(주)드림팩트엔터테인먼트,15세이상관람가,"가족,드라마",이완 맥그리거,"이완 맥그리거,제니퍼 코넬리,다코타 패닝"
50,"컴, 투게더",2017-05-11,5027900 ,0,16029000 ,639 ,2117 ,16 ,107 ,한국,한국,비아신 픽처스,"스토리 너머,파인스토리",15세이상관람가,드라마,신동일,"이혜은,임형국,채빈"
51,7번째 내가 죽던 날,2017-05-31,5600000 ,0,7508000 ,636 ,954 ,2 ,3 ,미국,미국,,씨네그루(주)키다리이엔티,15세이상관람가,"드라마,미스터리",라이 루소 영,"조이 도이치,할스톤 세이지,엘레나 캠푸리스,로건 밀러"
52,특별시민,2017-04-26,3431500 ,0,10483406945 ,614 ,1360335 ,9 ,28 ,한국,한국,(주)팔레트픽처스,(주)쇼박스,15세이상관람가,드라마,박인제,"최민식,곽도원,심은경,문소리,라미란,류혜영,이기홍,진선규,권용덕,이주연"
53,분노의 질주: 더 익스트림,2017-04-12,4568000 ,0,29973296348 ,603 ,3652144 ,10 ,58 ,미국,"미국,일본,프랑스,캐나다",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",F. 게리 그레이,"빈 디젤,드웨인 존슨,샤를리즈 테론,제이슨 스타뎀,스콧 이스트우드,커트 러셀,미셸 로드리게즈,엘자 패터키,에바 멘데스,헬렌 미렌,조다나 브루스터,루카스 블랙,타이레스 깁슨,루다크리스"
54,쿼바디스,1973-01-13,1046000 ,0,21847982 ,518 ,13432 ,1 ,6 ,미국,미국,메트로-골드윈-마이어,,연소자관람가,"드라마,사극",머빈 르로이,"데보라 카,로버트 테일러,레오 겐"
55,지상에서 영원으로,,960000 ,0,30059000 ,480 ,13742 ,1 ,8 ,미국,미국,콜럼비아 픽쳐스 코포레이션,,전체관람가,"전쟁,드라마,멜로/로맨스",프레드 진네만,몽고메리 클리프트
56,바람에 젖은 여자,2017-05-25,3782000 ,0,5736000 ,474 ,728 ,1 ,2 ,일본,일본,,"(주)오렌지옐로우하임,홀리가든",청소년관람불가,"코미디,드라마",시오타 아키히코,"나가오카 타스쿠,마미야 유키"
57,지상 최대의 쇼,,1386000 ,0,2443000 ,462 ,997 ,1 ,12 ,,,,,,,,
58,위 아 엑스,2017-05-25,4508000 ,0,4508000 ,436 ,436 ,1 ,4 ,영국,영국,,(주)라이크 콘텐츠,15세이상관람가,다큐멘터리,스테판 키작,
59,히든 피겨스,2017-03-23,3183000 ,0,3575771533 ,394 ,448709 ,4 ,14 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스"
60,쇠파리,2017-05-25,2861000 ,0,4069000 ,359 ,510 ,3 ,3 ,한국,한국,"사단법인 한국영화인총연합회 대구경북지회,(주)무비포지",(주)영화사 그램,15세이상관람가,"범죄,드라마",안철호,"김진우,이연두,정인기,김희정"
61,꿈의 제인,2017-05-31,2856000 ,0,7345500 ,357 ,959 ,1 ,2 ,한국,한국,영화사 서울집,"(주)엣나인필름,CGV아트하우스",청소년관람불가,드라마,조현훈,"이민지,구교환,이주영"
62,눈을 감다 더 무비,,3531000 ,0,3531000 ,355 ,355 ,3 ,3 ,한국,한국,,,15세이상관람가,"미스터리,스릴러",김솔매,
63,다음 침공은 어디?,2016-09-08,1700000 ,0,154833700 ,340 ,20476 ,1 ,2 ,미국,미국,,판씨네마(주),15세이상관람가,다큐멘터리,마이클 무어,
64,의적 일지매,,566000 ,0,5059000 ,283 ,2495 ,1 ,8 ,한국,한국,,,,드라마,장일호,"최은희,김석훈"
65,킬리만자로의 눈,,543000 ,0,16980000 ,282 ,8091 ,1 ,6 ,미국,미국,,,,"드라마,멜로/로맨스",헨리 킹,"그레고리 펙,에바 가드너,수잔 헤이워드"
66,거울 속 소년,,1548000 ,0,1548000 ,258 ,258 ,1 ,2 ,브라질,브라질,,,,드라마,,
67,존 윅 - 리로드,2017-02-22,1756000 ,0,2204094600 ,249 ,275873 ,7 ,27 ,미국,미국,,(주)제이앤씨미디어그룹,청소년관람불가,"액션,범죄,스릴러",채드 스타헬스키,"키아누 리브스,이안 맥쉐인,루비 로즈,브리짓 모나핸,피터 스토메어,존 레귀자모,로렌스 피쉬번,데이비드 패트릭 켈리,커먼,랜스 레딕,리카르도 스카마르치오"
68,천국보다 낯선,1995-11-11,2124200 ,0,19802100 ,243 ,2325 ,4 ,13 ,미국,미국,,(주)영화사 안다미로,"고등학생이상관람가,15세이상관람가",드라마,짐 자무시,"존 루리,리차드 에드슨"
69,올 리브 올리브,,1355000 ,0,2126000 ,229 ,387 ,1 ,7 ,한국,한국,,,전체관람가,다큐멘터리,"김태일,주로미",
70,클로저,2005-02-03,1675000 ,0,1629709032 ,228 ,244677 ,3 ,23 ,미국,미국,워너 브러더스 텔레비전,"(주)퍼스트런,글뫼 주식회사,소니픽쳐스릴리징코리아","18세관람가,청소년관람불가","멜로/로맨스,드라마",마이크 니콜스,"줄리아 로버츠,주드 로"
71,간츠: 오,2017-05-11,1529000 ,0,12687500 ,222 ,1625 ,4 ,25 ,일본,일본,,(주)미디어캐슬,청소년관람불가,"애니메이션,SF,액션",사토 케이이치,"오노 다이스케,하야미 사오리"
72,초대남,2017-05-23,1087000 ,0,1087000 ,215 ,215 ,20 ,20 ,한국,한국,(주)제이디테크,(주)제이디테크,청소년관람불가,멜로/로맨스,강유민,"이은미,한나"
73,그날이 오면,,392000 ,0,11831000 ,204 ,5411 ,1 ,6 ,미국,미국,,,,"드라마,SF",스탠리 크래이머,"그레고리 펙,에바 가드너"
74,박서방,1960-10-05,406000 ,0,9376000 ,203 ,4638 ,1 ,4 ,한국,한국,,,12세이상관람가,"가족,드라마",강대진,"김진규,김혜정,황정순,엄앵란,윤정란"
75,파운더,2017-04-20,1723500 ,0,275304900 ,202 ,34593 ,3 ,11 ,미국,미국,,CGV아트하우스,15세이상관람가,드라마,존 리 행콕,마이클 키튼
76,너의 이름은.,2017-01-04,1902500 ,0,29392729356 ,201 ,3652498 ,1 ,3 ,일본,일본,,메가박스(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
77,일 포스티노,1996-03-09,1354000 ,0,107031200 ,198 ,14179 ,3 ,9 ,이탈리아,"이탈리아,프랑스",체키고리그룹 타이거키네마토그라피카,(주)영화사 진진,"고등학생이상관람가,15세이상관람가","드라마,코미디,멜로/로맨스",마이클 래드포드,"필립 느와레,마시모 트로이시"
78,밤의 해변에서 혼자,2017-03-23,1384000 ,0,436964100 ,192 ,56751 ,6 ,24 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김민희,정재영,서영화,권해효,송선미,문성근,안재홍,박예주"
79,엘르,2017-06-15,1633000 ,0,1633000 ,190 ,190 ,1 ,2 ,프랑스,"프랑스,독일,벨기에",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,청소년관람불가,"드라마,스릴러",폴 버호벤,"이자벨 위페르,로랑 라피트"
79,인카네이트,2017-05-25,1520000 ,0,2528000 ,190 ,316 ,1 ,1 ,미국,미국,,판씨네마(주),15세이상관람가,스릴러,브래드 페이튼,"아론 에크하트,데이비드 매주즈"
81,델타 보이즈,2017-06-08,1512000 ,0,3976300 ,189 ,585 ,1 ,2 ,한국,한국,,㈜인디스토리,15세이상관람가,"드라마,코미디",고봉수,"백승환,이웅빈,신민재,김충길,윤지혜"
82,두 개의 세상,,1128000 ,0,1128000 ,188 ,188 ,1 ,2 ,폴란드,폴란드,,,,다큐멘터리,,
82,리볼팅 라임,,1128000 ,0,1128000 ,188 ,188 ,1 ,2 ,영국,영국,,,,애니메이션,,
82,작은 콜럼버스의 어드벤처,,1128000 ,0,1128000 ,188 ,188 ,1 ,2 ,브라질,브라질,,,,애니메이션,,
85,무법지대,,356000 ,0,1158000 ,187 ,603 ,1 ,5 ,미국,미국,메트로-골드윈-마이어,,,"범죄,드라마,미스터리",존 스터지스,
86,속사정,2017-05-18,901000 ,0,901000 ,177 ,177 ,20 ,22 ,한국,한국,RGB,THE 픽쳐스,청소년관람불가,스릴러,조일준,"지은서,김광석,이장미,우진영"
87,썸 - 은밀한 이야기 : 무삭제판,2017-05-22,887000 ,0,887000 ,175 ,175 ,20 ,20 ,한국,한국,(주)스토리제이,(주)스토리제이,청소년관람불가,기타,송정규,
88,커피와 담배,2006-07-27,1404000 ,0,67080200 ,168 ,9387 ,2 ,8 ,미국,미국,,"(주)영화사 안다미로,(주)스폰지이엔티","12세이상관람가,12세관람가",드라마,짐 자무시,"로베르토 베니니,빌 머레이"
89,너와 100번째 사랑,2017-05-25,1328000 ,0,13139300 ,166 ,1651 ,1 ,1 ,일본,일본,,(주)디스테이션,12세이상관람가,"드라마,멜로/로맨스",츠키카와 쇼,"사카구치 켄타로,미와,류세이 료"
90,나부코,2017-04-01,3597000 ,0,47173500 ,164 ,2071 ,5 ,10 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,바바라 윌리스 스위츠,플라시도 도밍고
91,신스 유 웬트 어웨이,,329000 ,0,2813000 ,162 ,1050 ,1 ,8 ,미국,미국,,,,"드라마,전쟁",존 크롬웰,"클로데트 콜베트,제니퍼 존스"
92,아담과 이브,,318000 ,0,318000 ,159 ,159 ,1 ,12 ,미국,미국,,,,"코미디,멜로/로맨스",조지 쿠커,"스펜서 트레이시,캐서린 헵번"
93,수상한 그녀,2014-01-22,780000 ,0,62714788849 ,156 ,8659496 ,1 ,2 ,한국,한국,"(주)예인플러스엔터테인먼트,아이앤코스모스(주)시네와이즈필름",씨제이이앤엠(주),15세이상관람가,드라마,황동혁,"심은경,나문희,박인환,성동일,이진욱,김현숙,황정민,김슬기,박형우,신재훈,박인환,이태식,박재홍,서진호,양태규,정상원,정은임,정종혁,조명행,진영,한상경,한흥석,김경아,이주희,김동욱,김동희,김민준,김선하,김순찬,김영웅,김용진,김재섭,김정원,박선희,한지은,김수현,황영희,장광,전우재"
94,바람의 춤꾼,2017-06-06,912000 ,0,912000 ,152 ,152 ,1 ,1 ,한국,한국,강 컨텐츠,강 컨텐츠,12세이상관람가,다큐멘터리,최상진,"이삼헌,변우균,배종옥"
95,극장판 마이 리틀 포니 : 이퀘스트리아 걸스,2017-05-03,980500 ,0,74804500 ,149 ,9701 ,2 ,10 ,캐나다,"캐나다,미국",,(주)팝엔터테인먼트,전체관람가,"애니메이션,가족,코미디",제이슨 티에슨,"타라 스트롱,애슐리 볼,안드리아 리브먼"
96,내 사랑,2017-07-13,1205500 ,0,1205500 ,148 ,148 ,1 ,2 ,아일랜드,"아일랜드,캐나다",,오드,12세이상관람가,"드라마,멜로/로맨스",에이슬링 월쉬,"샐리 호킨스,에단 호크"
97,빅,1989-07-15,276000 ,0,1120000 ,138 ,283 ,1 ,8 ,미국,미국,"이십세기폭스필름코퍼레이션,그라시에필름",이십세기폭스필름코퍼레이션,중학생이상관람가,"가족,드라마,코미디,판타지",페니 마샬,
98,신은 죽지 않았다 2,2016-04-07,1064000 ,0,277030600 ,133 ,38428 ,1 ,1 ,미국,미국,,"(주)에스와이코마드,글뫼 주식회사",12세이상관람가,드라마,해롤드 크론크,"멜리사 조안 하트,제시 멧칼피"
99,대왕 모투 팻루,,780000 ,0,780000 ,130 ,130 ,1 ,1 ,인도,인도,,,,애니메이션,,
99,마운틴맨,2017-05-18,930200 ,0,930200 ,130 ,130 ,6 ,37 ,인도,인도,,M&M 인터내셔널,12세이상관람가,드라마,케탄 메타,"나와주딘 시디퀴,라드히카 압테"
99,아마도 내일은,2017-06-01,780000 ,0,780000 ,130 ,130 ,1 ,1 ,오스트리아,오스트리아,,C무비,12세이상관람가,드라마,알렉스 K. 리,"알릭스 베네치크,플로렝 아르누"
99,집으로...,2002-04-04,780000 ,0,780000 ,130 ,130 ,1 ,1 ,한국,한국,튜브픽쳐스(주),,전체관람가,드라마,이정향,"유승호,김을분,동효희,김두천,안병무,남기준,박현숙,민경훈,박건용,박경오,윤재근,임은경,김순희,이춘희"
99,패니의 여행,,780000 ,0,780000 ,130 ,130 ,1 ,1 ,벨기에,벨기에,,,,드라마,,
99,호숫가의 비밀,,780000 ,0,780000 ,130 ,130 ,1 ,1 ,이탈리아,이탈리아,,,,드라마,,
105,폴란드 동화,,774000 ,0,774000 ,129 ,129 ,1 ,1 ,폴란드,폴란드,,,,드라마,,
106,천량지전 : 새벽이 오기 전에,,653000 ,0,725000 ,128 ,139 ,1 ,5 ,중국,중국,,,15세이상관람가,"액션,드라마",오중천,"곽부성,양자산"
107,300 스파르탄,,244000 ,0,4467000 ,127 ,2265 ,1 ,3 ,미국,미국,,,,"전쟁,드라마",루돌프 마테,"리차드 에건,랄프 리차드슨"
107,저주의 카메라,,845000 ,0,1051000 ,127 ,162 ,1 ,2 ,영국,영국,,,,"스릴러,공포(호러),범죄",마이클 파웰,"칼하인즈 뵘,모이라 시어러"
109,처제의 유혹,2017-05-23,624000 ,0,624000 ,121 ,121 ,20 ,20 ,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,박선욱,"윤세나,아리,민도윤"
110,광야의 40일,2017-05-11,633000 ,0,4102500 ,116 ,765 ,9 ,46 ,미국,미국,,THE 픽쳐스,12세이상관람가,"어드벤처,드라마",로드리고 가르시아,"이완 맥그리거,시아란 힌즈,아예렛 주러"
111,미망인,1955-12-10,339000 ,0,2652000 ,113 ,970 ,1 ,2 ,한국,한국,,,청소년관람불가,"드라마,멜로/로맨스",박남옥,이민자
