순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,특별시민,2017-04-26,8100656245 ,0.231,9288530245 ,1013850 ,1208488 ,1150 ,33726 ,한국,한국,(주)팔레트픽처스,(주)쇼박스,15세이상관람가,드라마,박인제,"최민식,곽도원,심은경,문소리,라미란,류혜영,이기홍,진선규,권용덕,이주연"
2,임금님의 사건수첩,2017-04-26,7789763918 ,0.222,8562752218 ,986726 ,1111569 ,1054 ,31594 ,한국,한국,"(주)영화사람,씨제이이앤엠(주),(주)더타워픽쳐스",씨제이이앤엠(주),12세이상관람가,"코미디,어드벤처,액션",문현성,"이선균,안재홍,김희원,주진모,장영남,경수진,정해인,조영진"
3,분노의 질주: 더 익스트림,2017-04-12,5062201945 ,0.144,28119167648 ,626703 ,3424763 ,755 ,16124 ,미국,"미국,일본,프랑스,캐나다",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",F. 게리 그레이,"빈 디젤,드웨인 존슨,샤를리즈 테론,제이슨 스타뎀,스콧 이스트우드,커트 러셀,미셸 로드리게즈,엘자 패터키,에바 멘데스,헬렌 미렌,조다나 브루스터,루카스 블랙,타이레스 깁슨,루다크리스"
4,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,4952683800 ,0.141,4952683800 ,570901 ,570901 ,1166 ,7933 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,SF",제임스 건,"크리스 프랫,조 샐다나,데이브 바티스타,빈 디젤,브래들리 쿠퍼"
5,스머프: 비밀의 숲,2017-04-28,1935439000 ,0.055,1947786000 ,264698 ,266151 ,607 ,6093 ,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",캘리 애스버리,"데미 로바토,레인 윌슨,조 맨가니엘로,잭 맥브레이어,맨디 파틴킨"
6,보스 베이비,2017-05-03,1843902400 ,0.052,1859070400 ,237789 ,239685 ,799 ,2662 ,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,코미디,가족",톰 맥그라스,"알렉 볼드윈,리사 쿠드로,스티브 부세미,토비 맥과이어,지미 키멜"
7,보안관,2017-05-03,1823742600 ,0.052,1896919600 ,219594 ,228860 ,669 ,2746 ,한국,한국,"(주)영화사 월광,(주)사나이픽처스",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,코미디",김형주,"이성민,조진웅,김성균,김종수,조우진,임현성,배정남"
8,극장판 또봇: 로봇군단의 습격,2017-04-27,663112100 ,0.019,682114100 ,85958 ,88286 ,231 ,2305 ,한국,한국,레트로봇 주식회사,씨제이이앤엠(주),전체관람가,애니메이션,"이달,고동우","하룡이,신경선,이현"
9,미녀와 야수,2017-03-16,544496400 ,0.015,41986663179 ,69003 ,5119842 ,250 ,2313 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치"
10,아빠는 딸,2017-04-12,410407437 ,0.012,5032412395 ,54405 ,643875 ,346 ,3576 ,한국,한국,영화사김치(주),메가박스(주)플러스엠,12세이상관람가,코미디,김형협,"윤제문,정소민,이일화,신구,이미도,강기영,박혁권,허가윤,도희"
11,"서서평, 천천히 평온하게",2017-04-26,368718300 ,0.01,412389000 ,49467 ,55887 ,234 ,1750 ,한국,한국,재단법인 온누리선교재단(CGNTV),커넥트픽쳐스(주),전체관람가,다큐멘터리,"홍주연,홍현정","하정우,윤안나,안은새"
12,슈퍼 빼꼼: 스파이 대작전,2017-05-03,156357900 ,0.004,174497900 ,21340 ,23695 ,307 ,426 ,한국,한국,(합)알지애니메이션스튜디오,메가박스(주)플러스엠,전체관람가,"애니메이션,코미디",임아론,"김태균,최정현,최낙윤,남도형,윤용식,김성연,박상호,장현주"
