순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,레버넌트: 죽음에서 돌아온 자,2016-01-14,8457743688 ,0.341,8478579688 ,1054286 ,1056852 ,967 ,21476 ,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"어드벤처,드라마",알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오,톰 하디"
2,그날의 분위기,2016-01-14,3710511112 ,0.149,3771740112 ,467869 ,475388 ,592 ,17962 ,한국,한국,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,"김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정"
3,굿 다이노,2016-01-07,2803777100 ,0.113,7975132100 ,385327 ,1081448 ,612 ,10454 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",피터 손,
4,히말라야,2015-12-16,2338846300 ,0.094,58581303615 ,304139 ,7551256 ,537 ,11114 ,한국,한국,(주)제이케이필름,씨제이이앤엠(주),12세이상관람가,드라마,이석훈,"황정민,정우,조성하,김인권,라미란,김원해,이해영,전배수,정유미,유선,한명환,김재준,박민우,배상민,이춘우,이혜진,최종률"
5,내부자들: 디 오리지널,2015-12-31,1989309400 ,0.08,15582033575 ,245480 ,1909492 ,569 ,9727 ,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명"
6,구스범스,2016-01-14,1692343312 ,0.068,1771770312 ,225527 ,237196 ,515 ,10197 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,코미디",롭 레터맨,"잭 블랙,딜런 미네트,오데야 러쉬,할스톤 세이지"
7,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,2016-01-07,397193500 ,0.016,1307052400 ,54363 ,179809 ,255 ,2166 ,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,하시모토 마사카즈,
8,포인트 브레이크,2016-01-07,388742000 ,0.016,2307956051 ,48858 ,292174 ,243 ,3722 ,미국,미국,,"(주)시네마서비스,(주)나이너스엔터테인먼트",15세이상관람가,"범죄,액션",에릭슨 코어,"루크 브레이시,에드가 라미레즈,테레사 팔머"
9,셜록: 유령신부,2016-01-02,373093600 ,0.015,9948563049 ,47999 ,1273087 ,229 ,2780 ,영국,영국,,메가박스(주)플러스엠,12세이상관람가,"범죄,드라마",더글라스 맥키넌,"베네딕트 컴버배치,마틴 프리먼"
10,나를 잊지 말아요,2016-01-07,298906100 ,0.012,3384787000 ,37653 ,423372 ,280 ,3511 ,한국,한국,(주)더블유 팩토리,씨제이이앤엠(주),15세이상관람가,멜로/로맨스,이윤정,"정우성,김하늘,배성우,장영남,조이진,임주은,허진,이준혁,온주완,권해효,김봉근,윤다경,임태호,박지원,이상훈,이승원,이우주,이은이,최준환"
