순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
13,나의 소녀시대,2016-05-12,81186900 ,0.002,3240107000 ,13559 ,397680 ,74 ,768 ,대만,대만,,오드,15세이상관람가,"멜로/로맨스,드라마",프랭키 첸,"송운화,왕대륙"
14,바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,2016-06-02,79748500 ,0.002,301459000 ,13312 ,50483 ,114 ,607 ,영국,영국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처",다라 오코넬,"하성용,정재헌,엄상현,윤승희,김정은,김율"
15,계춘할망,2016-05-19,36513600 ,0.001,3559123348 ,5999 ,475478 ,50 ,306 ,한국,한국,"지오엔터테인먼트,(주)퍼플켓츠필름,(주)빅스토리픽쳐스",(주)콘텐츠 난다긴다,15세이상관람가,"가족,드라마",창,"윤여정,김고은,김희원,신은정,최민호,류준열,양익준,박민지,남태부,강경탁,안지혜,이상화,이슬비,이윤혁"
16,오베라는 남자,2016-05-25,39964800 ,0.001,637205388 ,4986 ,80531 ,43 ,296 ,스웨덴,스웨덴,,"(주)싸이더스,(주)디스테이션",12세이상관람가,드라마,하네스 홀름,"롤프 라스가드,바하르 파르스,필립 버그,이다 엥볼"
17,동급생,2016-05-19,26867000 ,0.001,258526500 ,3764 ,35659 ,34 ,254 ,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,"애니메이션,드라마",나카무라 쇼코,"카미야 히로시,노지마 켄지,이시카와 히데오"
18,무서운 이야기 3 : 화성에서 온 소녀,2016-06-01,29932500 ,0.001,779776500 ,3617 ,97300 ,89 ,638 ,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,공포(호러),"백승빈,김선,김곡,민규동","임슬옹,경수진,박정민,홍은희,차지연,김수안,정용진"
19,극장판 프랭키와 친구들: 생명의 나무,2016-04-13,15777000 ,0,405517600 ,2962 ,55836 ,16 ,33 ,한국,한국,프랭키영화문화산업전문(주),예지림엔터테인먼트,전체관람가,애니메이션,박정오,"박정오,이소은"
20,특별수사: 사형수의 편지,2016-06-16,20331000 ,0.001,266521000 ,2431 ,32749 ,6 ,21 ,한국,한국,(주)콘텐츠케이,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",권종관,"김명민,김상호,성동일,김영애,김향기,김뢰하,박수영,박혁권,최병모,오민석,이지훈,박지환,신구,이한위,이문식,김명국,정택호,차상민,이성욱,이승훈"
21,거인,,4350000 ,0,4752000 ,2175 ,2240 ,1 ,16 ,미국,미국,이십세기폭스필름코퍼레이션,,,"드라마,서부극(웨스턴),어드벤처",라울 월쉬,
22,플래그 더 문,2016-06-02,12145100 ,0,311156000 ,1885 ,41845 ,29 ,92 ,스페인,스페인,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",엔리케 가토,"이경태,이지현,신경선,탁원제,서원석,김도영,이인석,이현,김혜성,강시현,문유정,안효민"
23,고양이는 불러도 오지 않는다,2016-06-09,13895000 ,0,23574600 ,1881 ,3037 ,32 ,306 ,일본,일본,,(주)디스테이션,전체관람가,드라마,야마모토 토루,"카자마 슌스케,츠루노 타케시,마츠오카 마유"
24,닌자터틀 : 어둠의 히어로,2016-06-16,17814000 ,0.001,22202000 ,1801 ,2202 ,3 ,9 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,어드벤처",데이브 그린,"메간 폭스,스티븐 아멜,로라 린니"
25,미라클 프롬 헤븐,2016-05-25,11116000 ,0,114683500 ,1760 ,16840 ,23 ,161 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,드라마,패트리시아 리건,"제니퍼 가너,마틴 헨더슨,카일리 로저스"
26,비밀은 없다,2016-06-23,9989000 ,0,9989000 ,1461 ,1461 ,4 ,6 ,한국,한국,"(주)영화사거미,필름트레인",씨제이이앤엠(주),청소년관람불가,스릴러,이경미,"손예진,김주혁,장재우,장한승,신지훈,이민아,이상희"
27,불의 전차,2016-06-16,8369000 ,0,29471000 ,1325 ,6862 ,6 ,10 ,영국,영국,,(주)프레인글로벌,12세이상관람가,드라마,휴 허드슨,"니콜라스 파렐,나이젤 하버스,벤 크로스"
28,행복까지 30일,2016-06-09,8540000 ,0,13788000 ,1180 ,1825 ,18 ,203 ,인도,인도,,"예지림엔터테인먼트,미디어소프트",전체관람가,드라마,M. 마니칸단,아이시와리아 라제시
29,시선 사이,2016-06-09,9389700 ,0,13343700 ,1179 ,1711 ,28 ,258 ,한국,한국,"국가인권위원회,(주) 루스이소니도스",(주)영화사 진진,12세이상관람가,드라마,"최익환,이광국","정예녹,김동완,오광록,박주희,서영화,윤영민"
30,양치기들,2016-06-02,8367000 ,0,44571700 ,1068 ,5548 ,28 ,211 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,"드라마,범죄,스릴러",김진황,"박종환,차래형,송하준,윤정일,김종수,류준열,방민호,손지훈,송여진,이소정,최윤주,김철영,민영선"
31,크리미널,2016-06-22,8556000 ,0,25204000 ,1056 ,3137 ,3 ,6 ,영국,"영국,미국",,(주)영화사 빅,15세이상관람가,"액션,범죄",아리엘 브로멘,"라이언 레놀즈,케빈 코스트너,게리 올드만,토미 리 존스,갤 가돗"
32,캡틴 아메리카: 시빌 워,2016-04-27,8983500 ,0,72663514527 ,1036 ,8676349 ,6 ,47 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF,스릴러","안소니 루소,조 루소","크리스 에반스,로버트 다우니 주니어,스칼렛 요한슨,세바스찬 스탠,안소니 마키,돈 치들,제레미 레너,톰 홀랜드"
33,산이 울다,2016-05-25,6684200 ,0,94849700 ,928 ,12166 ,15 ,122 ,중국,중국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",래리 양,"량예팅,왕쯔이"
34,백엔의 사랑,2016-06-16,5172000 ,0,6862000 ,862 ,1105 ,1 ,1 ,일본,일본,,주식회사 씨네룩스,청소년관람불가,"멜로/로맨스,드라마",타케 마사하루,"안도 사쿠라,아라이 히로후미"
35,더 보이,2016-06-01,6359700 ,0,449275900 ,836 ,56748 ,16 ,110 ,미국,미국,,(주)리틀빅픽쳐스,15세이상관람가,"공포(호러),스릴러",윌리엄 브렌트 벨,"로렌 코핸,루퍼트 에반스"
36,피아니스트,2002-12-20,5963500 ,0,25212800 ,834 ,3391 ,16 ,100 ,프랑스,프랑스,,"(주)블룸즈베리리소시스리미티드,(주)엠앤드엔엔터테인먼트","18세관람가,청소년관람불가",드라마,미카엘 하네케,"이자벨 위페르,브누와 마지멜"
37,어느 여대생의 고백,,1404000 ,0,2724000 ,697 ,1364 ,1 ,10 ,한국,한국,,,,,신상옥,"최은희,김승호,유계선"
38,베라크루스,1971-02-13,1248000 ,0,14836000 ,624 ,7397 ,1 ,12 ,미국,미국,유나이티드 아티스트,,15세이상관람가,서부극(웨스턴),로버트 알드리치,"버트 랭카스터,게리 쿠퍼"
39,빨간 마후라,,1244000 ,0,11062000 ,617 ,5510 ,1 ,12 ,한국,한국,신필름,,12세이상관람가,"액션,전쟁",신상옥,"남궁원,윤인자,신영균,최무룡,최은희,이대엽"
40,500일의 썸머,2010-01-21,4913500 ,0,1050811000 ,605 ,138242 ,3 ,7 ,미국,미국,스네이크 프리뷰,"(주)팝엔터테인먼트,이십세기폭스코리아(주)",15세이상관람가,"드라마,멜로/로맨스",마크 웹,"조셉 고든 레빗,주이 데샤넬,제프리 아렌드,클로이 모레츠"
41,하드코어 헨리,2016-05-19,4392000 ,0,399211211 ,549 ,46373 ,3 ,3 ,미국,"미국,러시아",,"㈜코리아스크린,와이드 릴리즈(주)",청소년관람불가,"액션,어드벤처,SF",일리야 나이슐러,"샬토 코플리,해일리 베넷,팀 로스"
42,애혼,,1563000 ,0,2239000 ,521 ,859 ,1 ,12 ,미국,,워너 브러더스 픽쳐스,,,,존 페로우,"존 웨인,라나 터너,데이빗 파라"
43,인공지능 남자친구,2016-06-09,2577000 ,0,2577000 ,500 ,500 ,20 ,23 ,일본,일본,,골든타이드픽처스(주),청소년관람불가,멜로/로맨스,조조 히데오,유메 카나
44,리틀 폭스,2016-06-23,3936000 ,0,3936000 ,492 ,492 ,2 ,2 ,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,갈수영,"이지현,김연우,박상훈,윤세웅,이현,서원석"
45,지상 최대의 작전,,1468000 ,0,9459000 ,488 ,4497 ,1 ,5 ,,,,,,,,
46,탐정 홍길동: 사라진 마을,2016-05-04,3485000 ,0,11512631845 ,471 ,1430239 ,2 ,7 ,한국,한국,(주)영화사비단길,씨제이이앤엠(주),15세이상관람가,"드라마,액션",조성희,"이제훈,김성균,박근형,정성화,고아라,노정의,김하나,유승목,박정원,박지훈,오현암,유정래,윤상훈,이민아,이민지,이상희,정준용"
47,존 웨인의 진주만,,1374000 ,0,1920000 ,458 ,731 ,1 ,6 ,미국,미국,,,,"전쟁,드라마",조지 와그너,"존 웨인,패트리샤 닐"
48,꿈,,870000 ,0,1676000 ,435 ,838 ,1 ,11 ,한국,한국,,,,드라마,신상옥,"최은희,황남"
49,45년 후,2016-05-05,2479000 ,0,184743318 ,422 ,23648 ,3 ,17 ,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스",앤드류 헤이,"샬롯 램플링,톰 커트니"
50,우리들,2016-06-16,3254600 ,0,9130600 ,400 ,1268 ,1 ,4 ,한국,한국,(주)아토,(주)엣나인필름,전체관람가,드라마,윤가은,"최수인,설혜인,이서연,박혜진,안정우,전석민,주재윤,최승혁"
51,태양 아래,2016-04-27,2033000 ,0,193950400 ,392 ,30565 ,1 ,18 ,체코,"체코,러시아,독일",,THE 픽쳐스,전체관람가,다큐멘터리,비탈리 만스키,
52,동주,2016-02-17,3112000 ,0,8868074089 ,389 ,1168966 ,1 ,1 ,한국,한국,(주) 루스이소니도스,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진"
53,썸니아,2016-05-25,3325000 ,0,92785045 ,361 ,11662 ,2 ,4 ,미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"판타지,공포(호러)",마이크 플래너건,"케이트 보스워스,토마스 제인,제이콥 트렘블레이"
54,데몰리션,2016-07-13,3053000 ,0,3053000 ,356 ,356 ,1 ,2 ,미국,미국,,(주)리틀빅픽쳐스,청소년관람불가,드라마,장 마크 발레,"제이크 질렌할,나오미 왓츠,유다 르위스,크리스 쿠퍼"
55,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,2016-04-14,2626000 ,0,8432000 ,343 ,1103 ,1 ,2 ,한국,한국,㈜스토리셋,㈜스토리셋,전체관람가,다큐멘터리,"김성권,이임주",양동근
56,황야의 7인,1972-11-02,654000 ,0,10929000 ,333 ,5220 ,1 ,6 ,미국,미국,유나이티드 아티스트,,,"드라마,서부극(웨스턴),어드벤처",존 스터지스,"율 브린너,엘리 왈라치"
57,여로,,662000 ,0,13587000 ,331 ,6767 ,1 ,6 ,미국,미국,,,,"드라마,멜로/로맨스",아나톨 리트박,"데보라 카,율 브린너"
58,세가지 색 : 블루,1994-04-23,2490000 ,0,5605800 ,310 ,1068 ,3 ,21 ,프랑스,"프랑스,스위스,영국,폴란드",엠케이투 프로덕션즈,㈜영화사 백두대간,청소년관람불가,드라마,크지슈토프 키에슬로프스키,"위그 웨스태르,줄리엣 비노쉬"
59,애마부인 2016,2016-06-14,1638000 ,0,1638000 ,301 ,301 ,21 ,21 ,한국,한국,드림로드,드림로드,청소년관람불가,멜로/로맨스,김미연,"류현아,정넘쳐,백세리,서정우,이상진,이상희"
60,원한의 도곡리 다리,,549000 ,0,6619000 ,287 ,3317 ,1 ,8 ,미국,미국,,,,"드라마,전쟁",마크 로브슨,"윌리엄 홀든,그레이스 켈리"
61,피아니스트 세이모어의 뉴욕 소네트,2016-04-07,2182000 ,0,169653700 ,263 ,20927 ,2 ,18 ,미국,미국,,(주)영화사 진진,전체관람가,다큐멘터리,에단 호크,
62,몽 루아,2016-05-26,1678200 ,0,43607112 ,261 ,5919 ,6 ,27 ,프랑스,프랑스,,메가박스(주)플러스엠,청소년관람불가,"멜로/로맨스,드라마",마이웬 르 베스코,"엠마누엘 베르코,뱅상 카셀,루이스 가렐"
62,초인,2016-05-05,1977200 ,0,46981300 ,261 ,6145 ,4 ,28 ,한국,한국,"퍼레이드 픽쳐스,(주)나무와 숲","(주)대명문화공장,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)",12세이상관람가,멜로/로맨스,서은영,"채서진,김정현,서영화,정준화,조재영,이우주"
64,감출 수 없는 본능-몰카,2016-06-09,1322000 ,0,1322000 ,250 ,250 ,20 ,21 ,한국,한국,(주)큰손엔터테인먼트,모비딕엔터테인먼트(주),청소년관람불가,"드라마,멜로/로맨스,스릴러",김병관,"이선주,박정환,여현수"
64,프랑코포니아,2016-06-16,2308000 ,0,4958500 ,250 ,571 ,1 ,3 ,프랑스,"프랑스,독일,네덜란드",,(주)영화사 안다미로,12세이상관람가,드라마,알렉산더 소쿠로프,"루이-도 드 렝퀘셍,빈센트 네메스"
66,모감보,,495000 ,0,14632000 ,246 ,7203 ,1 ,12 ,미국,미국,메트로-골드윈-마이어,,,"드라마,어드벤처",존 포드,"그레이스 켈리,클라크 게이블,에바 가드너"
66,신은 죽지 않았다 2,2016-04-07,1476000 ,0,242040600 ,246 ,33471 ,1 ,2 ,미국,미국,,"(주)에스와이코마드,글뫼 주식회사",12세이상관람가,드라마,해롤드 크론크,"멜리사 조안 하트,제시 멧칼피"
66,주토피아,2016-02-17,2013000 ,0,37075482042 ,246 ,4702815 ,2 ,8 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라"
69,너는 착한 아이,2016-03-24,1680000 ,0,37951800 ,240 ,5066 ,1 ,1 ,일본,일본,,(주)디스테이션,전체관람가,드라마,오미보,"코라 켄고,오노 마치코,이케와키 치즈루"
70,왕자와 무희,,459000 ,0,3537000 ,238 ,1777 ,1 ,6 ,미국,"미국,영국",워너 브러더스 픽쳐스,,,"코미디,드라마",로렌스 올리비에,"리차드 와티스,데이빗 혼,제레미 스펜서,시빌 손다이크,로렌스 올리비에,마릴린 몬로"
71,비리디아나,,475000 ,0,1790000 ,235 ,890 ,1 ,5 ,,,,,,,,
72,다이노소어 어드벤처 : 백악기 공룡대백과,2016-05-04,512000 ,0,852673000 ,228 ,111679 ,1 ,19 ,영국,영국,,"(주)박수엔터테인먼트,(주)애니플러스",전체관람가,다큐멘터리,"닐 나이팅게일,베리 쿡,앤드류 코헨",
73,룸,2016-03-03,1533000 ,0,698097700 ,219 ,87278 ,1 ,1 ,아일랜드,"아일랜드,캐나다",,(주)영화사 빅,15세이상관람가,드라마,레니 에이브러햄슨,"브리 라슨,제이콥 트렘블레이"
74,돌아온 사나이,1960-10-14,416000 ,0,416000 ,208 ,208 ,1 ,12 ,한국,한국,신필름,,,"드라마,멜로/로맨스",김수용,"최은희,김진규"
74,진주 조개 잡이,2016-06-04,4780500 ,0,9409500 ,208 ,409 ,6 ,13 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
76,삼례,2016-06-23,1355000 ,0,1454000 ,205 ,225 ,1 ,2 ,한국,한국,리람,(주)인디플러그,15세이상관람가,"드라마,판타지",이현정,"이선호,김보라,오동진,이선호"
77,꼬마기사 트랭크,2016-06-16,1440000 ,0,1440000 ,180 ,180 ,1 ,1 ,독일,독일,,(주)디스테이션,전체관람가,애니메이션,안소니 파워,
77,매직브러시,2016-05-04,1080000 ,0,1288282800 ,180 ,171515 ,5 ,9 ,중국,중국,,(주)영화사 빅,전체관람가,애니메이션,쯔씽 쫑,"김서영,김경희,박상훈,홍진욱"
79,레이스,2016-05-25,1113000 ,0,28239900 ,177 ,3767 ,3 ,10 ,캐나다,캐나다,,(주)영화사 빅,12세이상관람가,드라마,스티븐 홉킨스,"제이슨 서디키스,제레미 아이언스,윌리엄 허트"
80,4등,2016-04-13,1164000 ,0,278598700 ,172 ,37375 ,4 ,16 ,한국,한국,"국가인권위원회,정지우 필름","(주)프레인글로벌,CGV아트하우스",15세이상관람가,드라마,정지우,"박해준,이항나,유재상,최무성,정가람,유재명,남문철,이혁찬,임유진,이상혁,이승준,최은미,권세정"
81,에투알 갈라쇼,2016-05-24,1706500 ,0,5404500 ,170 ,537 ,12 ,22 ,이탈리아,이탈리아,,에스디시코리아 주식회사,전체관람가,공연,로레나 사르디,"로베르토 볼레,스베틀라나 자하로파,마시모 무루"
82,귀향,2016-02-24,1190000 ,0,27247451990 ,168 ,3586710 ,1 ,3 ,한국,한국,주식회사 제이오엔터테인먼트코리아,(주)와우픽쳐스,15세이상관람가,드라마,조정래,"손숙,강하나,서미지,최리,정인기,오지혜,김시은,이채현,임성철,임혜영,박주현,박지희,박진경,장현익,정광윤,정부경,정승현,안재성,이경훈,이민영,이선희,이수현,이승현,이여원,김완기,김은나"
83,냉정과 열정사이,2003-10-10,1037000 ,0,367571500 ,166 ,45873 ,3 ,12 ,일본,일본,,"하준사,월트디즈니컴퍼니코리아(주)",15세관람가,"멜로/로맨스,드라마",나카에 이사무,"다케노우치 유타카,진혜림"
84,피가로의 결혼,2016-05-22,4179000 ,0,15630500 ,164 ,638 ,8 ,15 ,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,스벤-에릭 베히톨프,
85,미나미 양장점의 비밀,2016-05-19,1040200 ,0,44633700 ,144 ,6147 ,3 ,12 ,일본,일본,,(주)영화사 진진,전체관람가,드라마,미시마 유키코,"나카타니 미키,미우라 타카히로,카타기리 하이리"
85,최후의 총잡이,1976-08-14,436000 ,0,436000 ,144 ,144 ,1 ,6 ,미국,미국,이십세기폭스필름코퍼레이션,,,"서부극(웨스턴),액션",앤드류 V. 맥라글렌,"바바라 허쉬,찰톤 헤스톤,제임스 코번"
87,일사각오,2016-03-17,725000 ,0,669540000 ,141 ,92756 ,2 ,3 ,한국,한국,KBS,파이오니아21,12세이상관람가,드라마,"권혁만,고문안","이지형,설지윤,서광재"
88,철도원,2000-02-04,407000 ,0,7818000 ,133 ,1665 ,1 ,8 ,일본,일본,,,전체관람가,"가족,드라마",후루하타 야스오,"다카쿠라 켄,히로스에 료코"
89,드롭박스,2016-05-19,1038000 ,0,12734800 ,132 ,1656 ,5 ,30 ,한국,"한국,미국","Arbella Studio,킨드리드 이미지","(사)필레마,필름포럼,홀리가든",전체관람가,다큐멘터리,브라이언 아이비,
90,사울의 아들,2016-02-25,943000 ,0,186727643 ,128 ,23276 ,1 ,1 ,헝가리,헝가리,,그린나래미디어(주),청소년관람불가,드라마,라즐로 네메스,게자 뢰리히
91,비에 젖은 욕정,,381000 ,0,381000 ,127 ,127 ,1 ,7 ,미국,미국,콜럼비아 픽쳐스 코포레이션,,,"드라마,뮤지컬",커티스 베른하르트,"리타 헤이워드,호세 페레,알도 레이"
92,지지,,252000 ,0,1280000 ,126 ,636 ,1 ,4 ,미국,미국,,,고등학생이상관람가,"코미디,뮤지컬,멜로/로맨스",빈센트 미넬리,"레슬리 카론,모리스 슈발리에,루이스 주르당"
93,미스터 홈즈,2016-05-26,998000 ,0,49748300 ,125 ,6395 ,3 ,15 ,영국,"영국,미국",,(주)프레인글로벌,12세이상관람가,"범죄,드라마,미스터리",빌 콘돈,"이안 맥켈런,로라 린니,마일로 파커,사나다 히로유키"
94,전함 슈퍼호의 최후,,231000 ,0,610000 ,122 ,321 ,1 ,3 ,영국,영국,,,,"전쟁,드라마","마이클 파웰,에메릭 프레스버거","존 그렉슨,안소니 퀘일,이안 헌터"
95,대황원,,238000 ,0,238000 ,119 ,119 ,1 ,4 ,미국,미국,,,,서부극(웨스턴),고든 더글라스,"앨런 래드,버지니아 마요"
96,홀리워킹데이,2016-06-30,826000 ,0,1018000 ,118 ,154 ,1 ,1 ,한국,한국,홍시픽쳐스,무브먼트,전체관람가,다큐멘터리,이희원,곽주현
97,해어화,2016-04-13,900000 ,0,3767992759 ,110 ,485669 ,1 ,1 ,한국,한국,더램프(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,드라마",박흥식,"한효주,유연석,천우희,박성웅,장영남,이한위,류혜영,김수안,차지연,장인섭,박찬미,장희선,박효빈,송동규,송승환,양재준,천영암,이규정,이민준,이서연,이성우,이은주,최혁준"
98,짐작보다 따뜻하게,2016-05-19,653500 ,0,6047500 ,106 ,810 ,5 ,29 ,한국,한국,아베크엠 엔터테인먼트,(주)맑은시네마,12세이상관람가,드라마,이상민,"이선,임학순,이훈,임오정,임종화,박정희,이인수,전지원,박혜선,백수장,부은주,조상원,엄기성,조유빈,주정애,최용운,이영일,이영일,이용범,이유리,홍영택,김혁래,김혁래"
99,파수꾼,2011-03-03,881500 ,0,185807100 ,95 ,23887 ,1 ,1 ,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
100,살인에 관한 짧은 필름,1997-07-05,826000 ,0,826000 ,92 ,92 ,1 ,1 ,폴란드,폴란드,"제스폴 필모이 ""토르""",(주)영화사 안다미로,연소자관람불가,"범죄,드라마",크지슈토프 키에슬로프스키,"미로슬로브 바카,크지슈토프 글로비쉬"
100,한여름의 판타지아,2015-06-11,901000 ,0,284039558 ,92 ,36594 ,1 ,4 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
102,사돈의 팔촌,2016-05-12,507000 ,0,7953700 ,87 ,1134 ,1 ,5 ,한국,한국,피도 안마른 녀석들,서울독립영화제,15세이상관람가,"멜로/로맨스,드라마",장현상,"장인섭,배소은,문태건,조수향,김자영,임형태,남태부,박성호,장진훈,오유진,조수호,이유미"
102,태양은 가슴마다,,263000 ,0,263000 ,87 ,87 ,1 ,3 ,미국,미국,,,,"드라마,가족",델머 데이브스,"헨리 폰다,모린 오하라"
104,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,493000 ,0,896459500 ,82 ,133685 ,1 ,2 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
105,탐정사무소-평강공주와 바보온달 무삭제판,2016-06-15,648000 ,0,648000 ,81 ,81 ,1 ,1 ,한국,한국,(주)매니아22,(주)나우콘텐츠,청소년관람불가,"스릴러,드라마",이동현,"강현중,조영택,주연서"
106,웨이스트 랜드,2014-04-03,456000 ,0,19846000 ,76 ,2830 ,1 ,1 ,브라질,"브라질,영국",,(주)나이너스엔터테인먼트,전체관람가,다큐멘터리,루시 워커,
107,소셜포비아,2015-03-12,616000 ,0,1969402663 ,70 ,250472 ,1 ,1 ,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철"
108,철원기행,2016-04-21,353000 ,0,25969600 ,68 ,3699 ,2 ,6 ,한국,한국,"(주)타이거시네마,DGC",주식회사 디에스이이디,12세이상관람가,드라마,김대환,"문창길,이영란,이상희,김민혁,허재원,박찬윤"
