순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1,분노의 질주: 더 익스트림,2017-04-12,8235200811 ,0.501,23056965703 ,1003082 ,2798060 ,1283 ,37970 ,미국,"미국,일본,프랑스,캐나다",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",F. 게리 그레이,"빈 디젤,드웨인 존슨,샤를리즈 테론,제이슨 스타뎀,스콧 이스트우드,커트 러셀,미셸 로드리게즈,엘자 패터키,에바 멘데스,헬렌 미렌,조다나 브루스터,루카스 블랙,타이레스 깁슨,루다크리스"
2,아빠는 딸,2017-04-12,1820768700 ,0.111,4622004958 ,231845 ,589470 ,586 ,12374 ,한국,한국,영화사김치(주),메가박스(주)플러스엠,12세이상관람가,코미디,김형협,"윤제문,정소민,이일화,신구,이미도,강기영,박혁권,허가윤,도희"
3,특별시민,2017-04-26,1167103400 ,0.071,1187874000 ,192364 ,194638 ,1154 ,5481 ,한국,한국,(주)팔레트픽처스,(주)쇼박스,15세이상관람가,드라마,박인제,"최민식,곽도원,심은경,문소리,라미란,류혜영,이기홍,진선규,권용덕,이주연"
4,미녀와 야수,2017-03-16,1156738200 ,0.07,41442166779 ,143579 ,5050839 ,613 ,7723 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치"
5,임금님의 사건수첩,2017-04-26,720282300 ,0.044,772988300 ,117730 ,124843 ,934 ,4730 ,한국,한국,"(주)영화사람,씨제이이앤엠(주),(주)더타워픽쳐스",씨제이이앤엠(주),12세이상관람가,"코미디,어드벤처,액션",문현성,"이선균,안재홍,김희원,주진모,장영남,경수진,정해인,조영진"
6,파워레인져스: 더 비기닝,2017-04-20,543540061 ,0.033,554148061 ,69012 ,70357 ,479 ,7597 ,미국,미국,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"액션,어드벤처,판타지,SF",딘 이스라엘리트,"데이커 몽고메리,나오미 스콧,RJ 사일러,베키 지,루디 린,빌 헤이더,브라이언 크랜스톤,엘리자베스 뱅크스,데이빗 덴맨,안잘리 자이,캐롤라인 케이브"
7,프리즌,2017-03-23,364708500 ,0.022,23777570987 ,44299 ,2929952 ,349 ,3941 ,한국,한국,(주)큐로홀딩스,(주)쇼박스,청소년관람불가,"범죄,액션",나현,"한석규,김래원,정웅인,조재윤,신성록,곽민호"
8,오두막,2017-04-20,323387000 ,0.02,324807000 ,42730 ,42962 ,396 ,4564 ,미국,미국,,판씨네마(주),12세이상관람가,드라마,스튜어트 하젤딘,"샘 워싱턴,옥타비아 스펜서,라다 미첼,라이언 로빈스,그레이엄 그린,데릭 해밀턴,에밀리 홈즈"
9,파운더,2017-04-20,192986900 ,0.012,204989200 ,24360 ,25831 ,288 ,3085 ,미국,미국,,CGV아트하우스,15세이상관람가,드라마,존 리 행콕,마이클 키튼
10,더 플랜,2017-04-20,182264307 ,0.011,185641307 ,23430 ,23837 ,156 ,2122 ,한국,한국,프로젝트 부,(주)엣나인필름,15세이상관람가,다큐멘터리,최진성,
11,가디언즈 오브 갤럭시,2014-07-31,199322500 ,0.012,11297561684 ,23264 ,1334454 ,77 ,1271 ,미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),12세이상관람가,"액션,어드벤처,SF",제임스 건,"크리스 프랫,조 샐다나,데이브 바티스타,빈 디젤,브래들리 쿠퍼"
12,히든 피겨스,2017-03-23,170448800 ,0.01,3462449933 ,21012 ,434208 ,116 ,1111 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스"
13,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,2017-04-13,124476500 ,0.008,253261500 ,17686 ,36290 ,164 ,823 ,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,어드벤처,가족,판타지,뮤지컬",제이미 미첼,"아리엘 윈터,아이미 카레로,제인 폰다,사라 라미레즈,다시 로즈 번즈,타일러 머나,트래비스 윌링엄,바바라 디릭슨,제나 오르테가,크리스티앙 란스,김미랑,이재현,안경진,윤소라,서지연,연정흠,박조호,홍수정,여민정,이장원"
14,클로저,2005-02-03,106168032 ,0.006,1559342032 ,13947 ,234834 ,99 ,1508 ,미국,미국,워너 브러더스 텔레비전,"(주)퍼스트런,글뫼 주식회사,소니픽쳐스릴리징코리아","18세관람가,청소년관람불가","멜로/로맨스,드라마",마이크 니콜스,"줄리아 로버츠,주드 로"
15,콜로설,2017-04-20,99643100 ,0.006,110358100 ,12772 ,14041 ,305 ,2849 ,캐나다,"캐나다,스페인",,(주)드림팩트엔터테인먼트,12세이상관람가,"액션,코미디,SF",나초 비갈론도,"앤 해서웨이,댄 스티븐스"
16,"나의 사랑, 그리스",2017-04-20,91880700 ,0.006,100759700 ,11984 ,13136 ,123 ,1189 ,그리스,그리스,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",크리스토퍼 파파칼리아티스,"J.K. 시몬스,크리스토퍼 파파칼리아티스,안드레아 오스바트"
17,흑집사 -북 오브 더 아틀란틱-,2017-04-13,88998000 ,0.005,195711000 ,11788 ,25672 ,70 ,564 ,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,"애니메이션,판타지,드라마,액션",아베 노리유키,"오노 다이스케,사카모토 마아야"
18,마리안느와 마가렛,2017-04-20,81131100 ,0.005,93107100 ,11687 ,13181 ,64 ,641 ,한국,한국,(주)기린제작사,(주)팝엔터테인먼트,전체관람가,다큐멘터리,윤세영,"마리안느 스퇴거,마가렛 피사렉"
19,라이프,2017-04-05,65991600 ,0.004,3786367710 ,8163 ,459261 ,79 ,676 ,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"SF,스릴러",다니엘 에스피노사,"제이크 질렌할,레베카 퍼거슨,라이언 레놀즈,사나다 히로유키,앨리욘 버케어,올가 디호비치나야"
20,댄서,2017-04-13,61797100 ,0.004,129073500 ,7780 ,16378 ,42 ,369 ,영국,"영국,러시아,우크라이나,미국",,(주)엣나인필름,15세이상관람가,다큐멘터리,스티븐 캔터,세르게이 폴루닌
21,보안관,2017-05-03,50083000 ,0.003,73177000 ,6279 ,9266 ,13 ,38 ,한국,한국,"(주)영화사 월광,(주)사나이픽처스",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,코미디",김형주,"이성민,조진웅,김성균,김종수,조우진,임현성,배정남"
22,극장판 어드벤처 타임: 비밀의 아일랜드,2017-04-13,49247400 ,0.003,160944600 ,6197 ,19601 ,112 ,354 ,미국,미국,,(주)팝엔터테인먼트,전체관람가,애니메이션,엘리자베스 이토,
23,꿀벌 하치의 대모험,2011-01-13,36182000 ,0.002,562844500 ,4868 ,84752 ,110 ,523 ,일본,일본,,"(주)박수엔터테인먼트,에이원엔터테인먼트",전체관람가,애니메이션,아미노 테츠로,사이토 아야카
24,지니어스,2017-04-13,37157000 ,0.002,185664900 ,4821 ,24096 ,40 ,334 ,영국,"영국,미국",,(주)라이크 콘텐츠,12세이상관람가,드라마,마이클 그랜다지,"콜린 퍼스,주드 로,니콜 키드먼,로라 린니,가이 피어스,도미닉 웨스트,바네사 커비,마크 아놀드"
25,어느날,2017-04-05,30822500 ,0.002,1841221582 ,4425 ,233838 ,57 ,425 ,한국,한국,(주)인벤트스톤,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,멜로/로맨스,이윤기,"김남길,천우희"
26,아버지와 이토씨,2017-04-20,29417500 ,0.002,36874900 ,3958 ,4909 ,94 ,757 ,일본,일본,,와이드 릴리즈(주),12세이상관람가,"드라마,코미디",타나다 유키,"우에노 주리,릴리 프랭키,후지 타츠야"
27,"서서평, 천천히 평온하게",2017-04-26,23858700 ,0.001,43670700 ,3703 ,6420 ,164 ,231 ,한국,한국,재단법인 온누리선교재단(CGNTV),커넥트픽쳐스(주),전체관람가,다큐멘터리,"홍주연,홍현정","하정우,윤안나,안은새"
28,십계: 구원의 길,2017-04-13,24166500 ,0.001,93348000 ,3680 ,13914 ,64 ,399 ,브라질,브라질,,씨네그루(주)키다리이엔티,전체관람가,드라마,알렉상드르 아반치니,"길례르미 윈터,세르지오 마로네,카밀라 로드리게즈,지젤 이티에"
29,패션 오브 크라이스트,2004-04-02,25716400 ,0.002,5515567900 ,3363 ,864550 ,91 ,643 ,미국,미국,아이콘프로덕션,"(주)이수C&E,이십세기폭스필름코퍼레이션",15세관람가,드라마,멜 깁슨,"제임스 카비젤,모니카 벨루치,마이아 모겐스턴"
30,미스 슬로운,2017-03-29,20161400 ,0.001,369832000 ,2492 ,46615 ,16 ,120 ,미국,"미국,프랑스",,(주)메인타이틀픽쳐스,15세이상관람가,"드라마,스릴러",존 매든,"제시카 차스테인,구구 바샤-로,알리슨 필,마크 스트롱,제이크 레이시,마이클 스털버그,더글라스 스미스,존 리스고우,샘 워터스톤"
31,라라랜드,2016-12-07,16577500 ,0.001,29212965733 ,2076 ,3497648 ,17 ,110 ,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
32,밤의 해변에서 혼자,2017-03-23,13901000 ,0.001,422561800 ,1750 ,54770 ,24 ,186 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김민희,정재영,서영화,권해효,송선미,문성근,안재홍,박예주"
